,addrcode,rainfall
0,801904,13.58
1,800905,12.86
2,801701,16.54
3,800611,27.06
4,801204,15.61
5,801101,23.33
6,801302,14.8
7,800305,18.35
8,801105,20.75
9,801212,13.2
10,800302,18.2
11,801205,15.43
12,800911,13.73
13,801107,18.72
14,802302,16.38
15,800912,16.42
16,801218,13.78
17,802304,15.0
18,800407,27.12
19,802203,37.23
20,800118,21.16
21,800112,29.52
22,800106,37.95
23,801801,23.81
24,801106,23.2
25,802202,19.53
26,802004,18.26
27,802201,17.56
28,800301,35.8
29,810601,29.98
30,800120,26.92
31,810603,31.38
32,800205,29.71
33,800410,31.54
34,800406,24.41
35,800505,22.63
36,800504,18.86
37,800202,28.35
38,802101,28.96
39,800803,28.86
40,800503,21.45
41,800801,28.87
42,802104,25.8
43,801408,27.35
44,802102,22.95
45,801407,20.0
46,801405,24.81
47,800804,27.8
48,800409,24.86
49,800704,41.49
50,801702,20.85
51,801703,15.56
52,801603,27.51
53,800910,25.89
54,801905,30.38
55,800908,15.71
56,801501,37.13
57,801502,37.07
58,801406,34.38
59,801402,27.68
60,800705,28.68
61,801609,48.59
62,800708,21.59
63,800711,24.53
64,810405,23.02
65,810803,21.51
66,810403,24.2
67,810305,21.9
68,810303,23.08
69,810404,23.82
70,810115,22.12
71,810406,20.59
72,810702,18.08
73,810703,17.63
74,810117,21.92
75,810704,19.54
76,810402,20.4
77,810401,20.08
78,810118,21.76
79,810807,22.45
80,810204,19.05
81,810201,22.35
82,810111,21.69
83,810506,24.94
84,810501,27.58
85,810202,24.83
86,810502,22.09
87,810505,21.53
88,810504,20.88
89,810105,21.33
90,810407,21.13
91,810103,22.06
92,810206,17.51
93,810808,22.36
94,810503,28.17
95,810205,22.52
96,802303,28.66
97,801608,16.21
98,800606,13.78
99,800903,14.5
100,801305,16.14
101,800706,32.42
