SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,14.0509395599,14.0509395599,0.0,14.0509395599,0.0,14.0509395599
100301,2,1,0.01,12.9243717194,12.9243717194,0.0,12.9243717194,0.0,12.9243717194
103001,3,1,0.01,17.2297878265,17.2297878265,0.0,17.2297878265,0.0,17.2297878265
103902,4,1,0.01,18.7485675812,18.7485675812,0.0,18.7485675812,0.0,18.7485675812
101104,5,1,0.01,15.4430847168,15.4430847168,0.0,15.4430847168,0.0,15.4430847168
101602,6,1,0.01,15.6733474731,15.6733474731,0.0,15.6733474731,0.0,15.6733474731
100308,7,1,0.01,13.8391675949,13.8391675949,0.0,13.8391675949,0.0,13.8391675949
103602,8,1,0.01,21.0652160645,21.0652160645,0.0,21.0652160645,0.0,21.0652160645
100304,9,1,0.01,22.6949501038,22.6949501038,0.0,22.6949501038,0.0,22.6949501038
104401,10,1,0.01,17.2874488831,17.2874488831,0.0,17.2874488831,0.0,17.2874488831
104003,11,1,0.01,16.5067329407,16.5067329407,0.0,16.5067329407,0.0,16.5067329407
105001,12,1,0.01,18.0750293732,18.0750293732,0.0,18.0750293732,0.0,18.0750293732
104301,13,1,0.01,16.1381664276,16.1381664276,0.0,16.1381664276,0.0,16.1381664276
104901,14,1,0.01,29.2016677856,29.2016677856,0.0,29.2016677856,0.0,29.2016677856
