POINT_BANG,X,Y,P_RAIN39_2
0,100.650034127,13.865927928,70.6486816406
1,100.745101685,13.8529962881,76.8720474243
2,100.547002765,13.7545254811,82.7500076294
3,100.497556366,13.7595788722,88.3154144287
4,100.475634063,13.7521615498,88.3154144287
5,100.492151394,13.7512280636,88.3154144287
6,100.529770716,13.7630430098,82.7500076294
7,100.499228357,13.7679029825,88.3154144287
8,100.503045965,13.761822636,82.7500076294
9,100.538408182,13.7573163195,82.7500076294
10,100.494662802,13.761895874,88.3154144287
11,100.481251675,13.7588328289,88.3154144287
12,100.585996523,13.7515581026,82.7500076294
13,100.510667602,13.7588747831,82.7500076294
14,100.708169637,13.8911411594,76.8720474243
15,100.629576885,13.8976550732,70.6486816406
16,100.672300751,13.8963130805,70.6486816406
17,100.563893467,13.8827841602,74.9961090088
18,100.872021917,13.8720997756,63.6235923767
19,100.605776678,13.8678984281,70.6486816406
20,100.811679778,13.8732427011,63.6235923767
21,100.5800601,13.8714663258,74.9961090088
22,100.505483589,13.764769074,82.7500076294
23,100.501439816,13.757277497,82.7500076294
24,100.441472717,13.7522748199,88.3154144287
25,100.418633297,13.7506263367,88.3154144287
26,100.706384042,13.8442969932,76.8720474243
27,100.527961506,13.7522245241,82.7500076294
28,100.828575304,13.8388436557,63.6235923767
29,100.583669608,13.8421016037,74.9961090088
30,100.668300128,13.8243118787,70.6486816406
31,100.774460621,13.8122749002,76.8720474243
32,100.60812621,13.8392281244,70.6486816406
33,100.526686536,13.829422278,74.9961090088
34,100.822299625,13.9135716162,61.9478569031
35,100.579764321,13.9169673853,77.8667984009
36,100.486477187,13.7427943514,88.3154144287
37,100.511837693,13.7437205042,82.7500076294
38,100.423065678,13.7380094564,88.3154144287
39,100.510977362,13.7382068339,82.7500076294
40,100.600737579,13.7934808191,84.4969711304
41,100.372648064,13.7856977068,70.7210464478
42,100.563266751,13.775071483,82.7500076294
43,100.620595798,13.7881933823,84.4969711304
44,100.428539617,13.7861848561,88.3154144287
45,100.836667625,13.7977538507,72.9777374268
46,100.565745619,13.8085226659,74.9961090088
47,100.638646785,13.8112652613,70.6486816406
48,100.53021961,13.8106105983,74.9961090088
49,100.498881145,13.7327783523,88.3154144287
50,100.679827921,13.7174530162,84.4969711304
