,addrcode,rainfall
0,801904,49.92
1,800905,36.94
2,801701,38.5
3,800611,25.69
4,801204,33.04
5,801101,30.86
6,801302,38.32
7,800305,49.72
8,801105,30.79
9,801212,18.26
10,800302,31.77
11,801205,24.58
12,800911,40.15
13,801107,34.95
14,802302,28.25
15,800912,34.98
16,801218,19.88
17,802304,58.31
18,800407,29.21
19,802203,35.07
20,800118,42.77
21,800112,54.62
22,800106,103.86
23,801801,26.63
24,801106,26.52
25,802202,33.39
26,802004,50.78
27,802201,49.92
28,800301,37.95
29,810601,32.05
30,800120,42.22
31,810603,32.0
32,800205,51.18
33,800410,29.92
34,800406,28.4
35,800505,28.92
36,800504,26.72
37,800202,34.35
38,802101,30.69
39,800803,23.51
40,800503,24.38
41,800801,23.86
42,802104,26.21
43,801408,21.6
44,802102,23.83
45,801407,19.22
46,801405,17.28
47,800804,26.52
48,800409,25.99
49,800704,41.08
50,801702,32.36
51,801703,36.24
52,801603,24.91
53,800910,38.4
54,801905,44.42
55,800908,36.61
56,801501,11.26
57,801502,8.47
58,801406,14.26
59,801402,17.09
60,800705,33.97
61,801609,25.79
62,800708,46.05
63,800711,41.06
64,810405,31.2
65,810803,34.69
66,810403,27.16
67,810305,31.73
68,810303,31.05
69,810404,28.9
70,810115,42.92
71,810406,46.58
72,810702,31.99
73,810703,41.1
74,810117,38.19
75,810704,34.21
76,810402,34.4
77,810401,33.86
78,810118,35.95
79,810807,88.31
80,810204,51.13
81,810201,74.5
82,810111,41.9
83,810506,32.04
84,810501,33.36
85,810202,56.55
86,810502,36.49
87,810505,37.72
88,810504,41.5
89,810105,36.77
90,810407,53.75
91,810103,46.58
92,810206,45.11
93,810808,73.72
94,810503,36.07
95,810205,39.9
96,802303,31.64
97,801608,21.29
98,800606,21.86
99,800903,33.9
100,801305,51.85
101,800706,59.99
