,addrcode,rainfall
0,100508,2.14
1,104604,1.55
2,103704,3.56
3,100108,5.26
4,102005,5.26
5,100101,5.26
6,103701,3.56
7,100112,5.26
8,100110,3.56
9,103702,3.56
10,100109,5.26
11,102004,5.26
12,101702,3.56
13,100805,3.56
14,104601,1.55
15,104203,2.14
16,104202,2.14
17,104101,3.35
18,100302,1.21
19,100502,2.14
20,100306,1.21
21,104102,3.35
22,100111,3.56
23,100107,3.56
24,101904,5.26
25,101907,5.26
26,104603,1.55
27,103703,3.56
28,100305,1.21
29,103002,3.35
30,104302,2.14
31,101002,1.55
32,103802,2.14
33,102902,3.35
34,100303,1.44
35,103604,2.78
36,101601,5.26
37,100801,3.56
38,102208,5.26
39,101302,3.56
40,104502,2.27
41,104802,5.94
42,102601,3.56
43,104503,2.27
44,101903,5.26
45,100307,1.43
46,103004,3.35
47,102704,2.14
48,102901,3.35
49,101801,5.26
50,103201,2.27
51,100401,3.56
52,100204,3.56
53,103605,2.0
54,104201,2.0
55,100203,3.56
56,100608,2.27
57,101105,1.43
58,102007,5.26
59,101106,1.43
60,100405,3.56
61,101101,1.76
62,100404,3.56
63,104002,5.94
64,102705,2.14
65,103801,2.14
66,101001,1.55
67,103003,3.35
68,103005,3.35
69,100601,2.27
70,102701,2.27
71,102502,3.35
72,101704,3.56
73,102303,5.94
74,101802,3.56
75,101502,5.26
76,102206,5.26
77,103302,3.56
78,100702,3.56
79,100703,3.56
80,100704,3.56
81,103901,3.56
82,100102,5.26
83,102209,5.26
84,100403,3.56
85,104501,3.56
86,102202,5.26
87,100402,3.56
88,100206,3.56
89,101902,5.26
90,102501,5.26
91,101401,3.56
92,103102,3.56
93,103203,2.13
94,101701,3.56
95,102503,5.26
96,102105,7.3
97,101506,5.26
98,104001,5.52
99,104004,6.83
100,103501,5.52
101,100905,2.13
102,103103,3.6
103,102210,5.26
104,102207,5.26
105,100104,3.56
106,103301,3.56
107,102009,5.26
108,100202,3.56
109,102504,5.26
110,101103,1.76
111,100201,3.56
112,101901,5.26
113,101905,5.26
114,101102,1.76
115,102006,5.26
116,104801,5.94
117,100701,3.56
118,100802,3.56
119,100103,5.26
120,103401,2.27
121,101501,5.26
122,101303,3.56
123,102107,5.52
124,102802,3.56
125,101507,5.26
126,101803,3.56
127,101301,3.56
128,102801,3.56
129,100803,3.56
130,100105,5.26
131,100804,3.56
132,100106,3.56
133,103903,3.56
134,103303,3.56
135,102201,5.26
136,101505,5.26
137,103101,5.52
138,103202,2.13
139,103504,5.52
140,102302,6.83
141,101204,3.6
142,102402,5.52
143,103503,5.52
144,102401,3.6
145,104701,2.13
146,101504,5.26
147,101203,3.6
148,101804,3.56
149,101503,5.26
150,102803,3.56
151,103502,5.26
152,104902,5.52
153,104602,1.55
154,104504,2.27
