,addrcode,rainfall
0,801403,78.66
1,801404,73.48
2,800802,74.52
3,801503,82.65
4,801409,90.09
5,801401,90.09
6,801304,53.22
7,800603,35.42
8,800909,61.12
9,801903,48.39
10,802003,50.44
11,801215,42.26
12,801206,43.5
13,801207,38.36
14,801217,42.26
15,802001,50.44
16,801003,67.48
17,801208,38.46
18,801213,38.36
19,802301,42.38
20,801301,53.22
21,800906,60.55
22,801216,42.26
23,801001,67.46
24,801303,65.17
25,801203,38.36
26,801104,71.86
27,801211,38.36
28,800102,67.54
29,801214,38.46
30,800103,67.54
31,800401,75.37
32,800304,57.41
33,800108,67.54
34,800405,83.05
35,800115,67.54
36,800303,51.54
37,801103,71.63
38,800114,50.44
39,802002,50.44
40,800122,39.65
41,801210,38.46
42,801002,85.21
43,801102,80.46
44,800101,67.54
45,800119,39.65
46,800416,75.37
47,800113,50.44
48,801202,38.46
49,810602,90.06
50,800807,56.08
51,800204,59.66
52,800501,65.72
53,800415,87.87
54,800810,56.08
55,810301,67.85
56,800201,56.08
57,800403,63.52
58,801209,29.14
59,800116,51.54
60,801803,91.14
61,800107,49.99
62,800121,49.81
63,801802,83.05
64,800203,56.08
65,800404,88.96
66,800806,71.1
67,802103,59.84
68,800502,91.95
69,800811,71.1
70,800813,54.0
71,800809,59.84
72,800709,55.94
73,801901,55.01
74,801604,46.43
75,800703,63.02
76,801605,48.96
77,801602,39.51
78,801704,69.75
79,801902,55.01
80,800701,42.85
81,801610,48.96
82,800710,63.32
83,800702,42.85
84,800707,47.4
85,810304,76.98
86,810802,78.87
87,810302,66.06
88,810106,80.65
89,810801,70.46
90,810101,70.46
91,810805,96.79
92,810701,76.28
93,810806,80.72
94,810116,76.3
95,810804,70.46
96,810203,81.5
97,810508,75.33
98,810509,70.85
99,810507,81.06
100,810604,78.77
101,800610,35.69
102,800904,61.59
103,800901,61.59
104,800607,35.42
105,800604,35.42
106,801611,35.69
107,800913,68.01
108,800601,35.42
109,801306,48.39
110,800902,61.59
111,800605,35.42
112,800612,37.0
113,801607,35.69
114,801906,55.94
115,800613,52.37
116,801606,37.62
117,800907,72.56
118,801601,37.62
