SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,58.6128349304,58.6128349304,0.0,58.6128349304,0.0,58.6128349304
100301,2,1,0.01,44.4587402344,44.4587402344,0.0,44.4587402344,0.0,44.4587402344
103001,3,1,0.01,67.1457290649,67.1457290649,0.0,67.1457290649,0.0,67.1457290649
103902,4,1,0.01,70.9024276733,70.9024276733,0.0,70.9024276733,0.0,70.9024276733
101104,5,1,0.01,58.8012962341,58.8012962341,0.0,58.8012962341,0.0,58.8012962341
101602,6,1,0.01,63.1752891541,63.1752891541,0.0,63.1752891541,0.0,63.1752891541
100308,7,1,0.01,42.0729827881,42.0729827881,0.0,42.0729827881,0.0,42.0729827881
103602,8,1,0.01,59.1133728027,59.1133728027,0.0,59.1133728027,0.0,59.1133728027
100304,9,1,0.01,52.3868560791,52.3868560791,0.0,52.3868560791,0.0,52.3868560791
104401,10,1,0.01,66.2761001587,66.2761001587,0.0,66.2761001587,0.0,66.2761001587
104003,11,1,0.01,63.0391197205,63.0391197205,0.0,63.0391197205,0.0,63.0391197205
105001,12,1,0.01,62.76612854,62.76612854,0.0,62.76612854,0.0,62.76612854
104301,13,1,0.01,66.4895324707,66.4895324707,0.0,66.4895324707,0.0,66.4895324707
104901,14,1,0.01,60.8637046814,60.8637046814,0.0,60.8637046814,0.0,60.8637046814
