,addrcode,Week,Year,DF_6,DF_5,DF_4,DF_3,DF_2,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DFma_6,DFma_5,DFma_4,DFma_3,DFma_2,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
3977,1031,19,2014,0.117624918,0.235249835,0.0,0.0,0.235249835,0.117624918,0.235249835,0.117624918,0.117624918,0.117624918,0.176437376,0.117624918,0.0,0.117624918,0.176437376,0.176437376,0.176437376,0.117624918,0.117624918,0.117624918,0.671373575,4.529896723,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3978,1031,20,2014,0.117624918,0.117624918,0.235249835,0.0,0.0,0.235249835,0.117624918,0.235249835,0.117624918,0.117624918,0.117624918,0.176437376,0.117624918,0.0,0.117624918,0.176437376,0.176437376,0.176437376,0.117624918,0.117624918,0.0,4.47698982,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3979,1031,21,2014,0.0,0.117624918,0.117624918,0.235249835,0.0,0.0,0.235249835,0.117624918,0.235249835,0.117624918,0.058812459,0.117624918,0.176437376,0.117624918,0.0,0.117624918,0.176437376,0.176437376,0.176437376,0.117624918,0.372918484,4.442762611,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3980,1031,22,2014,0.117624918,0.0,0.117624918,0.117624918,0.235249835,0.0,0.0,0.235249835,0.117624918,0.235249835,0.058812459,0.058812459,0.117624918,0.176437376,0.117624918,0.0,0.117624918,0.176437376,0.176437376,0.176437376,0.0,4.600448709,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3981,1031,23,2014,0.117624918,0.117624918,0.0,0.117624918,0.117624918,0.235249835,0.0,0.0,0.235249835,0.117624918,0.117624918,0.058812459,0.058812459,0.117624918,0.176437376,0.117624918,0.0,0.117624918,0.176437376,0.176437376,0.144239927,4.718663679,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3982,1031,24,2014,0.117624918,0.117624918,0.117624918,0.0,0.117624918,0.117624918,0.235249835,0.0,0.0,0.235249835,0.117624918,0.117624918,0.058812459,0.058812459,0.117624918,0.176437376,0.117624918,0.0,0.117624918,0.176437376,0.050577962,4.689007183999999,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3983,1031,25,2014,0.117624918,0.117624918,0.117624918,0.117624918,0.0,0.117624918,0.117624918,0.235249835,0.0,0.0,0.117624918,0.117624918,0.117624918,0.058812459,0.058812459,0.117624918,0.176437376,0.117624918,0.0,0.117624918,0.110654957,4.567645862,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3984,1031,26,2014,0.235249835,0.117624918,0.117624918,0.117624918,0.117624918,0.0,0.117624918,0.117624918,0.235249835,0.0,0.176437376,0.117624918,0.117624918,0.117624918,0.058812459,0.058812459,0.117624918,0.176437376,0.117624918,0.0,0.089852326,4.375328631,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3985,1031,27,2014,0.235249835,0.235249835,0.117624918,0.117624918,0.117624918,0.117624918,0.0,0.117624918,0.117624918,0.235249835,0.235249835,0.176437376,0.117624918,0.117624918,0.117624918,0.058812459,0.058812459,0.117624918,0.176437376,0.117624918,0.049349855,4.264859073,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3986,1031,28,2014,0.352874753,0.235249835,0.235249835,0.117624918,0.117624918,0.117624918,0.117624918,0.0,0.117624918,0.117624918,0.294062294,0.235249835,0.176437376,0.117624918,0.117624918,0.117624918,0.058812459,0.058812459,0.117624918,0.176437376,0.051304801,4.34893187,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3987,1031,29,2014,0.117624918,0.352874753,0.235249835,0.235249835,0.117624918,0.117624918,0.117624918,0.117624918,0.0,0.117624918,0.235249835,0.294062294,0.235249835,0.176437376,0.117624918,0.117624918,0.117624918,0.058812459,0.058812459,0.117624918,0.547735772,4.504003095,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3988,1031,30,2014,0.588124588,0.117624918,0.352874753,0.235249835,0.235249835,0.117624918,0.117624918,0.117624918,0.117624918,0.0,0.352874753,0.235249835,0.294062294,0.235249835,0.176437376,0.117624918,0.117624918,0.117624918,0.058812459,0.058812459,0.666110259,4.578013235,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3989,1031,31,2014,0.117624918,0.588124588,0.117624918,0.352874753,0.235249835,0.235249835,0.117624918,0.117624918,0.117624918,0.117624918,0.352874753,0.352874753,0.235249835,0.294062294,0.235249835,0.176437376,0.117624918,0.117624918,0.117624918,0.058812459,0.604128445,4.44039576,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3990,1031,32,2014,0.823374424,0.117624918,0.588124588,0.117624918,0.352874753,0.235249835,0.235249835,0.117624918,0.117624918,0.117624918,0.470499671,0.352874753,0.352874753,0.235249835,0.294062294,0.235249835,0.176437376,0.117624918,0.117624918,0.117624918,0.08363660099999999,4.271895847,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3991,1031,33,2014,0.705749506,0.823374424,0.117624918,0.588124588,0.117624918,0.352874753,0.235249835,0.235249835,0.117624918,0.117624918,0.764561965,0.470499671,0.352874753,0.352874753,0.235249835,0.294062294,0.235249835,0.176437376,0.117624918,0.117624918,0.003508877,4.21917319,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3992,1031,34,2014,0.0,0.705749506,0.823374424,0.117624918,0.588124588,0.117624918,0.352874753,0.235249835,0.235249835,0.117624918,0.352874753,0.764561965,0.470499671,0.352874753,0.352874753,0.235249835,0.294062294,0.235249835,0.176437376,0.117624918,0.053811142,4.249729655,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3993,1031,35,2014,0.352874753,0.0,0.705749506,0.823374424,0.117624918,0.588124588,0.117624918,0.352874753,0.235249835,0.235249835,0.176437376,0.352874753,0.764561965,0.470499671,0.352874753,0.352874753,0.235249835,0.294062294,0.235249835,0.176437376,0.234292761,4.28028612,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3994,1031,36,2014,0.352874753,0.352874753,0.0,0.705749506,0.823374424,0.117624918,0.588124588,0.117624918,0.352874753,0.235249835,0.352874753,0.176437376,0.352874753,0.764561965,0.470499671,0.352874753,0.352874753,0.235249835,0.294062294,0.235249835,0.063686126,4.263916585,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3995,1031,37,2014,0.470499671,0.352874753,0.352874753,0.0,0.705749506,0.823374424,0.117624918,0.588124588,0.117624918,0.352874753,0.411687212,0.352874753,0.176437376,0.352874753,0.764561965,0.470499671,0.352874753,0.352874753,0.235249835,0.294062294,0.7160866990000001,4.222447097,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3996,1031,38,2014,0.470499671,0.470499671,0.352874753,0.352874753,0.0,0.705749506,0.823374424,0.117624918,0.588124588,0.117624918,0.470499671,0.411687212,0.352874753,0.176437376,0.352874753,0.764561965,0.470499671,0.352874753,0.352874753,0.235249835,0.016842612,4.236435608,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3997,1031,39,2014,0.352874753,0.470499671,0.470499671,0.352874753,0.352874753,0.0,0.705749506,0.823374424,0.117624918,0.588124588,0.411687212,0.470499671,0.411687212,0.352874753,0.176437376,0.352874753,0.764561965,0.470499671,0.352874753,0.352874753,0.273366618,4.3515183980000005,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3998,1031,40,2014,1.176249177,0.352874753,0.470499671,0.470499671,0.352874753,0.352874753,0.0,0.705749506,0.823374424,0.117624918,0.764561965,0.411687212,0.470499671,0.411687212,0.352874753,0.176437376,0.352874753,0.764561965,0.470499671,0.352874753,0.112008381,4.380175714,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
3999,1031,41,2014,1.058624259,1.176249177,0.352874753,0.470499671,0.470499671,0.352874753,0.352874753,0.0,0.705749506,0.823374424,1.117436718,0.764561965,0.411687212,0.470499671,0.411687212,0.352874753,0.176437376,0.352874753,0.764561965,0.470499671,0.201559947,4.376320724,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4000,1031,42,2014,0.823374424,1.058624259,1.176249177,0.352874753,0.470499671,0.470499671,0.352874753,0.352874753,0.0,0.705749506,0.940999341,1.117436718,0.764561965,0.411687212,0.470499671,0.411687212,0.352874753,0.176437376,0.352874753,0.764561965,0.430263567,4.42096491,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4001,1031,43,2014,1.764373765,0.823374424,1.058624259,1.176249177,0.352874753,0.470499671,0.470499671,0.352874753,0.352874753,0.0,1.293874094,0.940999341,1.117436718,0.764561965,0.411687212,0.470499671,0.411687212,0.352874753,0.176437376,0.352874753,0.53530432,4.501473258,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4002,1031,44,2014,0.705749506,1.764373765,0.823374424,1.058624259,1.176249177,0.352874753,0.470499671,0.470499671,0.352874753,0.352874753,1.235061635,1.293874094,0.940999341,1.117436718,0.764561965,0.411687212,0.470499671,0.411687212,0.352874753,0.176437376,0.840601722,4.578431331,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4003,1031,45,2014,0.0,0.705749506,1.764373765,0.823374424,1.058624259,1.176249177,0.352874753,0.470499671,0.470499671,0.352874753,0.352874753,1.235061635,1.293874094,0.940999341,1.117436718,0.764561965,0.411687212,0.470499671,0.411687212,0.352874753,0.388532988,4.594070969,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4004,1031,46,2014,0.0,0.0,0.705749506,1.764373765,0.823374424,1.058624259,1.176249177,0.352874753,0.470499671,0.470499671,0.0,0.352874753,1.235061635,1.293874094,0.940999341,1.117436718,0.764561965,0.411687212,0.470499671,0.411687212,1.133567927,4.405119767,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
