,addrcode,actual,predicted
0,1001,0.11417278710526316,0.23889619976053697
1,1002,0.2890063396842105,0.39580896856694
2,1003,0.12365892731578948,0.14089512977062052
3,1004,0.22002584426315794,0.27322776752083106
4,1005,0.057554296210526316,0.11025245360016776
5,1006,0.12627884389473681,0.18034169691942858
6,1007,0.10702792952631579,0.2439558643169968
7,1008,0.11972879031578947,0.25869345796869736
8,1010,0.10423145594736843,0.14231247440663788
9,1011,0.04095002584210526,0.12175598970877245
10,1012,0.20154623542105266,0.1767022998743974
11,1013,0.02245087178947368,0.20428196791136838
12,1014,0.11099832663157895,0.13516045428824805
13,1015,0.08507311921052632,0.11800237373023492
14,1016,0.0759289912105263,0.17610067858604317
15,1017,0.07916296110526315,0.12640395494305992
16,1018,0.17547459115789474,0.3303248187934895
17,1019,0.06438053073684209,0.16717220934106147
18,1020,0.07154985373684211,0.22382905561631977
19,1021,0.06370140094736843,0.09757053565747432
20,1022,0.11414444089473681,0.23535147402018153
21,1023,0.1338972582105263,0.20993948549472013
22,1024,0.08076688484210526,0.1255403230402493
23,1025,0.11560918042105263,0.2005879001428183
24,1026,0.1341429313157895,0.2525635946618654
25,1027,0.13885128342105263,0.20790080203365655
26,1028,0.12437879710526316,0.11188407026083368
27,1029,0.02985003368421053,0.0735095532410758
28,1030,0.17856316836842104,0.19897748036626073
29,1031,0.14548345073684207,0.21154654545634274
30,1032,0.12289665978947369,0.15554307481679752
31,1033,0.1647401757368421,0.23271302433347477
32,1034,0.12161022552631577,0.15493193212494252
33,1035,0.07523146505263156,0.17378258568596064
34,1036,0.06511081872222221,0.14143662502614357
35,1037,0.1562279241111111,0.2831530474763164
36,1038,0.13155333522222223,0.19204667443414428
37,1039,0.20448593033333334,0.3057960675915679
38,1040,0.12169126744444443,0.14944502588248681
39,1041,0.14884113094444446,0.18333387919548053
40,1042,0.08968500933333336,0.1068714072560878
41,1043,0.11218164466666665,0.11668333908679661
42,1044,0.17012720205555557,0.19213713728001694
43,1045,0.2231005865,0.23550199909254044
44,1046,0.0783130251111111,0.10374176119147326
45,1047,0.20172002016666668,0.20936304812028536
46,1048,0.05766389155555555,0.1363978892897029
47,1049,0.08140451144444445,0.14944238501949875
48,1050,0.033341228666666674,0.08867980074425343
