,addrcode,Week,Year,predicted,actual
0,8001,7,2017,0.5926188392087575,0.541077079
1,8001,8,2017,0.4170937393118449,0.578392739
2,8001,9,2017,0.49293803662657604,0.559734909
3,8001,10,2017,0.30003845663807305,0.615708401
4,8001,11,2017,0.5143088385710755,0.485103588
5,8001,12,2017,0.48405058369624754,0.59705057
6,8001,13,2017,0.4674903276692979,0.783628874
7,8001,14,2017,0.4646575559845171,0.634366231
8,8001,15,2017,0.4302941567112459,0.57839274
9,8001,16,2017,0.4912144819131674,0.653024061
10,8001,17,2017,0.5707835395606212,0.708997552
11,8001,18,2017,0.2666033919157146,0.6530240620000001
12,8001,19,2017,0.4776933065028691,0.690339722
13,8001,20,2017,0.5099524387693739,0.764971043
14,8001,21,2017,0.5159964539417328,0.59705057
15,8001,22,2017,0.5322020237509606,0.578392739
16,8001,23,2017,0.3845152317154821,0.615708401
17,8001,24,2017,0.4458063428886271,0.597050571
18,8001,25,2017,0.47226582416113844,0.57839274
19,8001,26,2017,0.43806674896816244,0.37315660700000003
20,8001,27,2017,0.3839639568600057,0.5037614189999999
21,8001,28,2017,0.40454270498185096,0.708997552
22,8001,29,2017,0.4364285585845472,0.858260195
23,8001,30,2017,0.3559495200222705,0.858260195
24,8001,31,2017,0.45281215650758194,0.597050571
25,8001,32,2017,0.4805751939814934,0.6530240620000001
26,8001,33,2017,0.5656453408196023,0.746313213
27,8001,34,2017,0.5278043976695431,0.690339722
28,8001,35,2017,0.3961002243251387,0.54107708
29,8001,36,2017,0.5883999355075795,0.42913009799999996
30,8001,37,2017,0.45015144540262475,0.485103589
31,8001,38,2017,0.45514333067117285,0.55973491
32,8001,39,2017,0.30513763929393434,0.597050571
33,8001,40,2017,0.30123576564914206,0.54107708
34,8001,41,2017,0.37570021273216303,0.615708401
35,8001,42,2017,0.3223122488919189,0.690339722
36,8001,43,2017,0.34031180571098735,0.615708401
37,8001,44,2017,0.3944327429257465,0.764971043
38,8001,45,2017,0.3760565985457398,0.690339722
39,8001,46,2017,0.3996281451105557,0.466445758
40,8002,7,2017,0.31900382488145324,0.26741543
41,8002,8,2017,0.30183895020241075,0.133707715
42,8002,9,2017,0.32894170615402996,0.133707715
43,8002,10,2017,0.2947772258238909,0.401123145
44,8002,11,2017,0.36719860925831904,0.26741543
45,8002,12,2017,0.2593736556298871,0.0
46,8002,13,2017,0.2766025048405154,0.26741543
47,8002,14,2017,0.3747754975457826,0.401123145
48,8002,15,2017,0.2754448868422638,0.26741543
49,8002,16,2017,0.21955034079134597,0.26741543
50,8002,17,2017,0.36599183044719064,0.668538575
51,8002,18,2017,0.2963499805180969,0.668538575
52,8002,19,2017,0.2890095684002444,0.668538575
53,8002,20,2017,0.349065670850339,0.53483086
54,8002,21,2017,0.5273037165226258,0.133707715
