,addrcode,Week,Year,predicted,actual
0,8001,7,2017,0.5929508991743073,0.541077079
1,8001,8,2017,0.4176024403626665,0.578392739
2,8001,9,2017,0.491511177291964,0.559734909
3,8001,10,2017,0.30309132488617746,0.615708401
4,8001,11,2017,0.5138539001549229,0.485103588
5,8001,12,2017,0.48665044831285326,0.59705057
6,8001,13,2017,0.470375452210997,0.783628874
7,8001,14,2017,0.46683435889134256,0.634366231
8,8001,15,2017,0.4342274181748375,0.57839274
9,8001,16,2017,0.4934996143187031,0.653024061
10,8001,17,2017,0.5726863928342805,0.708997552
11,8001,18,2017,0.2719684466923222,0.6530240620000001
12,8001,19,2017,0.4780366718972668,0.690339722
13,8001,20,2017,0.5107762795145259,0.764971043
14,8001,21,2017,0.5173869021440491,0.59705057
15,8001,22,2017,0.5331657156551823,0.578392739
16,8001,23,2017,0.3863039463962063,0.615708401
17,8001,24,2017,0.44707444684753267,0.597050571
18,8001,25,2017,0.4740748666430458,0.57839274
19,8001,26,2017,0.4390575029159531,0.37315660700000003
20,8001,27,2017,0.38713546285579054,0.5037614189999999
21,8001,28,2017,0.40807002971122114,0.708997552
22,8001,29,2017,0.43915587665686456,0.858260195
23,8001,30,2017,0.36081416534433214,0.858260195
24,8001,31,2017,0.45526536183605043,0.597050571
25,8001,32,2017,0.483695182969664,0.6530240620000001
26,8001,33,2017,0.5660242848301873,0.746313213
27,8001,34,2017,0.5272619296068892,0.690339722
28,8001,35,2017,0.39759386705407945,0.54107708
29,8001,36,2017,0.5865048449690089,0.42913009799999996
30,8001,37,2017,0.45190180095085947,0.485103589
31,8001,38,2017,0.45666181298146097,0.55973491
32,8001,39,2017,0.308633660917972,0.597050571
33,8001,40,2017,0.30570928381929247,0.54107708
34,8001,41,2017,0.37976870687851755,0.615708401
35,8001,42,2017,0.32791668551215974,0.690339722
36,8001,43,2017,0.34536622094163744,0.615708401
37,8001,44,2017,0.39828415217051355,0.764971043
38,8001,45,2017,0.3789985198731169,0.690339722
39,8001,46,2017,0.4027507566119179,0.466445758
40,8002,7,2017,0.40060867557475416,0.26741543
41,8002,8,2017,0.38459667006680814,0.133707715
42,8002,9,2017,0.41034739652821867,0.133707715
43,8002,10,2017,0.37602559665391294,0.401123145
44,8002,11,2017,0.44715571964332906,0.26741543
45,8002,12,2017,0.3427365292067274,0.0
46,8002,13,2017,0.3593197185749754,0.26741543
47,8002,14,2017,0.45598113725135175,0.401123145
48,8002,15,2017,0.3594889845902666,0.26741543
49,8002,16,2017,0.30311055669734327,0.26741543
50,8002,17,2017,0.4467899594659552,0.668538575
51,8002,18,2017,0.380374895429109,0.668538575
52,8002,19,2017,0.37150795201012937,0.668538575
53,8002,20,2017,0.4290765766257986,0.53483086
54,8002,21,2017,0.6040901933068976,0.133707715
55,8002,22,2017,0.5682541895861373,0.26741543
56,8002,23,2017,0.6252337191457495,0.53483086
57,8002,24,2017,0.5594190564210162,0.80224629
58,8002,25,2017,0.40154476652095167,0.668538575
59,8002,26,2017,0.475750127827619,0.401123145
60,8002,27,2017,0.46973533371636716,0.401123145
61,8002,28,2017,0.6262723189050898,0.401123145
62,8002,29,2017,0.5982509944791541,0.26741543
63,8002,30,2017,0.5548115689511046,0.401123145
64,8002,31,2017,0.5659397263283477,0.401123145
65,8002,32,2017,0.491892429089044,0.935954005
66,8002,33,2017,0.4197336156124815,1.06966172
67,8002,34,2017,0.4931059647555098,0.53483086
68,8002,35,2017,0.425119468962644,0.53483086
69,8002,36,2017,0.7747060749883399,0.401123145
70,8002,37,2017,0.7433439437503562,0.133707715
71,8002,38,2017,0.599393548464273,0.26741543
72,8002,39,2017,0.6852035541290984,0.53483086
73,8002,40,2017,0.4818674270267233,0.668538575
74,8002,41,2017,0.36872941816398946,0.401123145
75,8002,42,2017,0.4301980156655058,0.401123145
76,8002,43,2017,0.48333509454676954,1.33707715
77,8002,44,2017,0.5634346399659858,1.203369435
78,8002,45,2017,0.47509480083534567,0.53483086
79,8002,46,2017,0.5304536950046763,0.401123145
80,8003,7,2017,0.26809865424582807,0.0
81,8003,8,2017,0.34341461772272436,0.0
82,8003,9,2017,0.3407309595699057,0.24475011
83,8003,10,2017,0.19783682564446775,0.367125165
84,8003,11,2017,0.28013523483822195,0.24475011
85,8003,12,2017,0.2386650759930357,0.24475011
86,8003,13,2017,0.33364177311012594,0.367125165
87,8003,14,2017,0.35481798837134687,1.468500661
88,8003,15,2017,0.35004587659785596,1.468500661
89,8003,16,2017,0.3928764593059763,0.611875275
90,8003,17,2017,0.42601309532472936,1.223750551
91,8003,18,2017,0.9360598828847155,1.346125606
92,8003,19,2017,0.8510048743540988,1.101375496
93,8003,20,2017,0.7086944822425589,0.97900044
94,8003,21,2017,1.1386997606808886,1.101375496
95,8003,22,2017,0.9091652911360011,1.590875716
96,8003,23,2017,0.8747866805846438,1.468500661
97,8003,24,2017,0.8875701595301375,1.101375496
98,8003,25,2017,0.9262604322488055,0.611875276
99,8003,26,2017,1.1184742767567382,0.9790004409999999
100,8003,27,2017,1.0139958206767783,0.8566253859999999
101,8003,28,2017,0.9836954977566943,0.7342503309999999
102,8003,29,2017,0.7505277637595877,1.713250771
103,8003,30,2017,0.9190337378735289,1.590875716
104,8003,31,2017,0.6772355046326861,0.7342503309999999
105,8003,32,2017,0.7223151419515357,0.24475011
106,8003,33,2017,1.2176304627413497,0.24475011
107,8003,34,2017,0.9761901777441249,0.367125165
108,8003,35,2017,0.7953100521321044,0.24475011
109,8003,36,2017,0.6507856827432856,0.0
110,8003,37,2017,0.45429010132500974,0.122375055
111,8003,38,2017,0.3987397309596285,0.367125165
112,8003,39,2017,0.2959090974385485,0.48950022
113,8003,40,2017,0.2253366578573927,0.611875275
114,8003,41,2017,0.3090049792284712,0.97900044
115,8003,42,2017,0.33528577352115957,0.8566253859999999
116,8003,43,2017,0.39969892988154737,0.611875275
117,8003,44,2017,0.5360712539608226,0.48950022
118,8003,45,2017,0.725108547156547,0.8566253859999999
119,8003,46,2017,0.6445441562885985,1.101375496
120,8004,7,2017,0.2914380263740763,0.379881477
121,8004,8,2017,0.16312231311747877,0.531834068
122,8004,9,2017,0.2526590470428213,0.683786659
123,8004,10,2017,0.18076983655044881,0.379881477
124,8004,11,2017,0.33759862372824995,0.151952591
125,8004,12,2017,0.5037697423453078,0.151952591
126,8004,13,2017,0.5630746055598006,0.22792888600000002
127,8004,14,2017,0.39940542543480245,0.303905182
128,8004,15,2017,0.3862185236270174,0.45585777299999997
129,8004,16,2017,0.32236255521128027,0.531834068
130,8004,17,2017,0.29926464522430746,0.8357392490000001
131,8004,18,2017,0.21395354533741323,0.8357392490000001
132,8004,19,2017,0.34558623472401945,0.531834068
133,8004,20,2017,0.4478241447562918,0.531834068
134,8004,21,2017,0.6260188799555049,0.379881477
135,8004,22,2017,0.6392147857899413,0.379881477
136,8004,23,2017,0.4197573308105215,0.303905182
137,8004,24,2017,0.49970777148554174,0.45585777299999997
138,8004,25,2017,0.38833678702065794,0.607810363
139,8004,26,2017,0.3872166257555231,0.683786659
140,8004,27,2017,0.277508189922069,0.683786659
141,8004,28,2017,0.4136204924638018,0.379881477
142,8004,29,2017,0.4647732507641062,0.607810364
143,8004,30,2017,0.5469363723153815,0.911715545
144,8004,31,2017,0.5781372357363448,0.759762954
145,8004,32,2017,0.4192885440046534,0.759762954
146,8004,33,2017,0.595315938835834,0.911715545
147,8004,34,2017,0.6211732607538447,1.063668136
148,8004,35,2017,0.5635328572447047,1.2915970209999998
149,8004,36,2017,0.7005076166445956,0.98769184
150,8004,37,2017,0.6603354718739733,0.45585777299999997
151,8004,38,2017,0.7242001649195895,0.531834068
152,8004,39,2017,0.8098509889299617,0.379881477
153,8004,40,2017,0.7171187978441462,0.22792888600000002
154,8004,41,2017,0.5793899838084922,0.531834068
155,8004,42,2017,0.540623633211349,0.45585777299999997
156,8004,43,2017,0.3333947528357252,0.151952591
157,8004,44,2017,0.3415105175430521,0.22792888600000002
158,8004,45,2017,0.489503083770965,0.303905182
159,8004,46,2017,0.3091797959263071,0.22792888600000002
160,8005,7,2017,0.8272268567437873,0.5157829589999999
161,8005,8,2017,0.6299086902494178,0.0
162,8005,9,2017,1.0384275708551154,0.171927653
163,8005,10,2017,1.1842359397763953,0.343855306
164,8005,11,2017,0.5819390211457953,0.343855306
165,8005,12,2017,0.6411967370862708,0.171927653
166,8005,13,2017,0.43481915632436124,0.171927653
167,8005,14,2017,0.3594086859578833,0.687710612
168,8005,15,2017,0.3896017167920813,1.031565917
169,8005,16,2017,0.34056801537225095,0.8596382640000001
170,8005,17,2017,0.36323777774522154,1.891204181
171,8005,18,2017,0.5382800791616187,2.063131834
172,8005,19,2017,0.6605978701467261,1.031565917
173,8005,20,2017,0.6852062437886939,0.687710612
174,8005,21,2017,1.342848995720838,0.343855306
175,8005,22,2017,1.26516000369737,0.343855306
176,8005,23,2017,0.9070392046327338,0.687710612
177,8005,24,2017,0.9235854242200598,0.8596382640000001
178,8005,25,2017,0.5457410607690558,0.687710611
179,8005,26,2017,0.49711228350350706,0.8596382640000001
180,8005,27,2017,0.5701606963033423,1.20349357
181,8005,28,2017,0.6253437642211661,0.687710612
182,8005,29,2017,0.6135356221551642,0.171927653
183,8005,30,2017,0.7772166524286017,0.5157829589999999
184,8005,31,2017,0.8988309595937476,0.687710611
185,8005,32,2017,0.6231640670652137,1.20349357
186,8005,33,2017,0.5157148335332618,1.031565917
187,8005,34,2017,0.613496327793096,0.859638265
188,8005,35,2017,0.5239112619514212,0.859638265
189,8005,36,2017,0.879118407165502,0.171927653
190,8005,37,2017,0.7327525858039603,0.8596382640000001
191,8005,38,2017,0.803241560255979,0.8596382640000001
192,8005,39,2017,0.7708042804355368,0.0
193,8005,40,2017,0.37899863163182584,0.171927653
194,8005,41,2017,0.8449742887372718,0.171927653
195,8005,42,2017,0.5487493667955146,0.171927653
196,8005,43,2017,0.28818557599732725,0.687710612
197,8005,44,2017,0.5064391587133155,0.8596382640000001
198,8005,45,2017,0.26063931921670286,0.5157829589999999
199,8005,46,2017,0.28278952280232755,0.171927653
200,8006,7,2017,0.2122293655032858,0.35445072
