,addrcode,Week,Year,predicted,actual,different
0,8001,7,2017,0.5936274278050928,0.534857802,0.05876962580509282
1,8001,8,2017,0.011926023663733992,0.59705057,0.585124546336266
2,8001,9,2017,0.10735323198882844,0.646804784,0.5394515520111716
3,8001,10,2017,0.0017135427670103842,0.6965589990000001,0.6948454562329897
4,8001,11,2017,0.3621162854015095,0.634366231,0.27224994559849053
5,8001,12,2017,0.5001286942511785,0.609489124,0.10936042974882154
6,8001,13,2017,0.4708808646245412,0.684120445,0.21323958037545881
7,8001,14,2017,0.3524519277272282,0.659243338,0.3067914102727718
8,8001,15,2017,0.4990914277213681,0.708997552,0.20990612427863192
9,8001,16,2017,0.4417458006443805,0.6965589990000001,0.25481319835561955
10,8001,17,2017,0.5365245617587461,0.671681891,0.1351573292412539
11,8001,18,2017,-0.0031407424427433717,0.6219276770000001,0.6250684194427434
12,8001,19,2017,0.3673696002600776,0.5721734629999999,0.20480386273992235
13,8001,20,2017,0.4740172754912466,0.6219276770000001,0.14791040150875345
14,8001,21,2017,0.4481367678555212,0.5721734629999999,0.12403669514447874
15,8001,22,2017,0.5581699363268389,0.460226481,0.09794345532683885
16,8001,23,2017,0.12662475180338612,0.509980695,0.38335594319661387
17,8001,24,2017,0.20523940330473092,0.547296356,0.34205695269526915
18,8001,25,2017,0.42898473203944254,0.8333830870000001,0.40439835496055754
19,8001,26,2017,0.2562818753571541,0.783628873,0.5273469976428459
20,8001,27,2017,0.2256775000500177,0.7587517659999999,0.5330742659499823
21,8001,28,2017,0.2713710193299623,0.646804785,0.3754337656700377
22,8001,29,2017,0.27156414076597624,0.684120445,0.4125563042340238
23,8001,30,2017,0.3893207675983782,0.708997552,0.31967678440162184
24,8001,31,2017,0.4136534842115028,0.609489124,0.19583563978849722
25,8001,32,2017,0.5827329609174152,0.497542142,0.0851908189174152
26,8001,33,2017,0.5095097049920398,0.472665035,0.036844669992039836
27,8001,34,2017,0.3434235521701149,0.5099806960000001,0.16655714382988518
28,8001,35,2017,0.19416265458420984,0.584612017,0.39044936241579015
29,8001,36,2017,0.5089144750947452,0.547296356,0.03838188090525485
30,8001,37,2017,0.2834666165664935,0.6219276770000001,0.33846106043350654
31,8001,38,2017,0.29011264051749264,0.609489124,0.31937648348250736
32,8001,39,2017,-0.0003737298670196121,0.671681891,0.6720556208670196
33,8001,40,2017,0.10454202936893904,0.708997552,0.604455522631061
34,8001,41,2017,0.2874484129954239,0.671681891,0.3842334780045761
35,8001,42,2017,0.2098524949364205,0.609489124,0.3996366290635795
36,8001,43,2017,0.1577612125486561,0.6219276770000001,0.46416646445134396
37,8001,44,2017,0.3667135160719346,0.708997552,0.34228403592806544
38,8001,45,2017,0.18355024810638654,0.684120445,0.5005701968936135
39,8001,46,2017,0.2462235794301425,0.55143356,0.3052099805698575
40,8002,7,2017,0.3560360633872339,0.26741543,0.08862063338723392
41,8002,8,2017,0.256300088669784,0.17827695300000002,0.07802313566978397
42,8002,9,2017,0.2813651573832345,0.17827695300000002,0.10308820438323446
43,8002,10,2017,0.22479511206512925,0.26741543,0.042620317934870755
44,8002,11,2017,0.2974201817520765,0.356553907,0.059133725247923485
45,8002,12,2017,0.3079310472060598,0.26741543,0.040515617206059784
