,Week,Year,addrcode,predicted,actual
91,51,2017,800102,0.366687264324266,0.5753739929999999
92,52,2017,800102,0.21270451448004302,0.5753739929999999
93,6,2017,800103,0.44748690877170866,0.5606952620000001
94,7,2017,800103,0.32000584770078705,1.1213905240000002
95,8,2017,800103,0.1650072669980241,2.242781049
96,9,2017,800103,0.305917573693749,0.0
97,10,2017,800103,0.4435834450307979,1.1213905240000002
98,11,2017,800103,0.7362440298899307,0.5606952620000001
99,12,2017,800103,0.14542511128271102,0.5606952620000001
100,13,2017,800103,0.43873642352833314,0.5606952620000001
101,14,2017,800103,0.2827043701900534,1.1213905240000002
102,15,2017,800103,0.2809440839385032,1.682085786
103,16,2017,800103,0.2829850382971702,1.1213905240000002
104,17,2017,800103,0.44346703326850273,1.1213905240000002
105,18,2017,800103,0.6135290553419908,0.0
106,19,2017,800103,0.46753920556006384,1.1213905240000002
107,20,2017,800103,0.4386600222305617,0.0
108,21,2017,800103,0.12890949844776417,1.682085786
109,22,2017,800103,0.4258966539149321,0.5606952620000001
110,23,2017,800103,0.13243227815317177,0.5606952620000001
111,24,2017,800103,0.5795140589690784,0.0
112,25,2017,800103,0.28010854460155793,0.0
113,26,2017,800103,0.28052930908058943,0.5606952620000001
114,27,2017,800103,0.13635009953975757,0.5606952620000001
115,28,2017,800103,0.13174921942079837,1.1213905240000002
116,29,2017,800103,0.27733896483550696,0.0
117,30,2017,800103,0.28038001628907644,0.5606952620000001
118,31,2017,800103,0.4250063212014859,1.1213905240000002
119,32,2017,800103,0.1241786532970593,4.485562097
120,33,2017,800103,0.27349841366466304,0.5606952620000001
121,34,2017,800103,0.4188390862688918,0.0
122,35,2017,800103,1.3078944121491722,2.242781049
123,36,2017,800103,0.28045994368650234,0.0
124,37,2017,800103,0.1332221350501604,1.682085786
125,38,2017,800103,0.7271548849461527,0.5606952620000001
126,39,2017,800103,0.12837706893496664,0.5606952620000001
127,40,2017,800103,0.5712474439399899,2.242781049
128,41,2017,800103,0.28141940939637783,0.5606952620000001
129,42,2017,800103,0.2843263710313682,1.682085786
130,43,2017,800103,0.7227631666043752,0.5606952620000001
131,44,2017,800103,0.27886540238930585,1.1213905240000002
132,45,2017,800103,0.5792048262265945,0.5606952620000001
133,46,2017,800103,0.27940541194952623,1.1213905240000002
134,47,2017,800103,0.41428955989833877,0.5606952620000001
135,48,2017,800103,0.27278554316407094,0.5606952620000001
136,49,2017,800103,0.4311356009200101,0.5606952620000001
137,50,2017,800103,0.28721816646571435,2.8034763110000003
138,51,2017,800103,0.2890189977226401,1.1213905240000002
139,52,2017,800103,0.2870783522576557,0.0
140,6,2017,800106,0.27038470835081785,0.0
141,7,2017,800106,0.2902795986559843,0.0
142,8,2017,800106,0.28297659761314686,0.0
143,9,2017,800106,0.28143067031673663,0.0
144,10,2017,800106,0.27633060243490093,0.0
145,11,2017,800106,0.2728037344222578,0.0
146,12,2017,800106,0.2695828021352712,1.2229423990000001
147,13,2017,800106,0.2673729237247423,1.2229423990000001
148,14,2017,800106,0.2613585482062455,0.0
149,15,2017,800106,0.5818841580943428,0.0
150,16,2017,800106,0.5787473847102242,1.2229423990000001
151,17,2017,800106,0.2558420760427471,0.0
152,18,2017,800106,0.25089932567811746,0.0
153,19,2017,800106,0.5942176163710706,0.0
154,20,2017,800106,0.27040948788143027,0.0
155,21,2017,800106,0.2585322559248474,0.0
156,22,2017,800106,0.2593913620151679,1.2229423990000001
157,23,2017,800106,0.26320378885864903,0.0
158,24,2017,800106,0.2595943658529739,0.0
159,25,2017,800106,0.5732637503039949,0.0
160,26,2017,800106,0.2501178910144871,0.0
161,27,2017,800106,0.25556894000620023,0.0
162,28,2017,800106,0.24746968066789435,0.0
163,29,2017,800106,0.24832970749944008,1.2229423990000001
164,30,2017,800106,0.2559973947380454,0.0
165,31,2017,800106,0.2586456616431869,0.0
166,32,2017,800106,0.5827833586448492,0.0
167,33,2017,800106,0.2587633353504195,1.2229423990000001
168,34,2017,800106,0.24679786081785718,0.0
169,35,2017,800106,0.2429336242746505,1.2229423990000001
170,36,2017,800106,0.5797502281824091,2.445884799
171,37,2017,800106,0.27481406720537216,0.0
172,38,2017,800106,0.6031171192352369,1.2229423990000001
173,39,2017,800106,0.902760167999319,0.0
174,40,2017,800106,0.24150778314642515,0.0
175,41,2017,800106,0.5748940020094374,0.0
176,42,2017,800106,0.25874667100272686,0.0
177,43,2017,800106,0.24941271096363946,0.0
178,44,2017,800106,0.252093994214178,1.2229423990000001
179,45,2017,800106,0.26082381030325585,0.0
180,46,2017,800106,0.2560808653011989,0.0
181,47,2017,800106,0.5632536439769134,0.0
182,48,2017,800106,0.2481372992943819,0.0
183,49,2017,800106,0.26185955040832054,0.0
184,50,2017,800106,0.26870391763497103,0.0
185,51,2017,800106,0.2669299616493561,0.0
186,52,2017,800106,0.264147222202781,0.0
187,6,2017,800107,0.2596424762220243,0.671862403
188,7,2017,800107,0.273585551338583,0.671862403
189,8,2017,800107,0.620950737103712,0.671862403
190,9,2017,800107,0.44272849893757843,0.671862403
191,10,2017,800107,0.4388786680511426,0.671862403
192,11,2017,800107,0.4332658189463933,0.671862403
193,12,2017,800107,0.4295684450068891,0.0
194,13,2017,800107,0.4271321723050775,1.343724805
195,14,2017,800107,0.4188842652430245,0.671862403
196,15,2017,800107,0.23742411120372162,0.0
197,16,2017,800107,0.5902801000770982,0.0
198,17,2017,800107,0.41459550333563117,0.671862403
199,18,2017,800107,0.23218124595935893,0.671862403
200,19,2017,800107,0.25029145450108703,0.0
201,20,2017,800107,0.42706003899619926,0.671862403
202,21,2017,800107,0.4153832955365574,0.0
203,22,2017,800107,0.2382347569332832,0.0
204,23,2017,800107,0.41944435233427835,1.343724805
205,24,2017,800107,0.23945484549126303,0.0
206,25,2017,800107,0.23153282441984588,1.343724805
207,26,2017,800107,0.5868981104209648,2.015587208
208,27,2017,800107,0.23850995859132415,0.671862403
209,28,2017,800107,0.5876705936549971,0.671862403
210,29,2017,800107,0.7639972429072264,0.671862403
211,30,2017,800107,0.414713652803865,1.343724805
212,31,2017,800107,0.4169677008252183,0.0
213,32,2017,800107,0.4174077371343558,2.015587208
214,33,2017,800107,0.5926443564966051,0.0
215,34,2017,800107,0.22485281796839593,0.0
216,35,2017,800107,0.75443933460029,1.343724805
217,36,2017,800107,0.2362520753682313,1.343724805
218,37,2017,800107,0.26208248286690916,0.0
219,38,2017,800107,0.6273436826600935,0.671862403
220,39,2017,800107,0.5979119248925296,0.671862403
221,40,2017,800107,0.22005157171286135,0.0
222,41,2017,800107,0.40731751279674816,0.0
223,42,2017,800107,0.4157441347352296,0.671862403
224,43,2017,800107,0.22871114706255966,0.0
225,44,2017,800107,0.2298538503356666,1.343724805
226,45,2017,800107,0.41578935731980055,0.671862403
227,46,2017,800107,0.23519232906029017,0.671862403
228,47,2017,800107,0.5733987088728525,0.671862403
229,48,2017,800107,0.40046721144283143,2.015587208
230,49,2017,800107,0.4129043089956202,0.671862403
231,50,2017,800107,0.42333944705671583,0.671862403
232,51,2017,800107,0.7796678875537295,0.671862403
233,52,2017,800107,0.4218362584463615,0.0
234,6,2017,800108,0.3142848001228555,0.0
235,7,2017,800108,0.31777206308409,0.0
236,8,2017,800108,0.3150523893144824,1.534212949
237,9,2017,800108,0.31638326878832085,0.0
238,10,2017,800108,0.3123803529455553,0.0
239,11,2017,800108,0.7136006704143087,0.0
240,12,2017,800108,0.31557201761732473,0.0
241,13,2017,800108,0.31408637562230907,0.0
242,14,2017,800108,0.29587665955180237,0.0
243,15,2017,800108,0.28914921536451965,0.0
244,16,2017,800108,0.29346087049380726,0.0
245,17,2017,800108,0.30952243041340827,0.0
246,18,2017,800108,0.3388708012103568,1.534212949
247,19,2017,800108,0.3444221059151101,1.534212949
248,20,2017,800108,0.3075932172271217,0.0
249,21,2017,800108,0.6962092131228654,0.0
250,22,2017,800108,0.6972820853807513,0.0
251,23,2017,800108,0.2962750614022199,0.0
252,24,2017,800108,0.29953722896134954,0.0
253,25,2017,800108,0.2959603960424098,1.534212949
254,26,2017,800108,0.2949022765103692,3.068425898
255,27,2017,800108,0.2932456197257991,0.0
256,28,2017,800108,0.6956597780890527,6.136851795
257,29,2017,800108,1.111999952442956,0.0
258,30,2017,800108,0.3093604828907356,0.0
259,31,2017,800108,1.9232634229520857,0.0
260,32,2017,800108,0.2921765035812359,3.068425898
261,33,2017,800108,0.2951024817537772,1.534212949
262,34,2017,800108,0.2982033129304897,1.534212949
263,35,2017,800108,1.1022205203595046,1.534212949
264,36,2017,800108,0.697243473035848,1.534212949
265,37,2017,800108,0.7042950876399818,1.534212949
266,38,2017,800108,0.7099799045855402,0.0
267,39,2017,800108,0.7018603884322578,0.0
268,40,2017,800108,0.6967087768793208,1.534212949
269,41,2017,800108,0.2968702839064229,1.534212949
270,42,2017,800108,0.29978850897413584,0.0
271,43,2017,800108,0.6962654727759612,1.534212949
272,44,2017,800108,0.7061193853551431,0.0
273,45,2017,800108,0.310979097947728,0.0
274,46,2017,800108,0.7047175852827359,0.0
275,47,2017,800108,0.2879871716723757,1.534212949
276,48,2017,800108,0.3029250132840676,0.0
277,49,2017,800108,0.30967647324828146,1.534212949
278,50,2017,800108,0.7098440196728024,1.534212949
279,51,2017,800108,0.305946503519368,0.0
280,52,2017,800108,0.7080834027185827,0.0
281,6,2017,800112,0.2798890001901708,0.0
282,7,2017,800112,0.5566708047934472,0.0
283,8,2017,800112,0.27767726897033007,1.046134533
284,9,2017,800112,0.2833037625302568,0.0
285,10,2017,800112,0.2840204028915607,0.0
286,11,2017,800112,0.5618743251465494,0.0
287,12,2017,800112,0.2840553782410137,0.0
288,13,2017,800112,0.27723764427586595,0.0
289,14,2017,800112,0.269424561771785,0.0
290,15,2017,800112,0.2683620876742684,0.0
291,16,2017,800112,0.2683153168075689,0.0
292,17,2017,800112,0.27250964977398673,0.0
293,18,2017,800112,0.28519935061102786,0.0
294,19,2017,800112,0.2880143173704318,0.0
295,20,2017,800112,0.2685461280555529,1.046134533
296,21,2017,800112,0.2605010950839448,0.0
297,22,2017,800112,0.26249195196915476,0.0
298,23,2017,800112,0.5416829527837655,0.0
299,24,2017,800112,0.27144564445656216,0.0
300,25,2017,800112,0.2742362133777535,1.046134533
301,26,2017,800112,0.27350282331955933,0.0
302,27,2017,800112,0.2728581519214268,1.046134533
303,28,2017,800112,0.5457621048539476,1.046134533
304,29,2017,800112,0.2748474473717639,0.0
305,30,2017,800112,0.5615422357286972,1.046134533
306,31,2017,800112,0.5607121263612296,0.0
307,32,2017,800112,0.2765235122622931,0.0
308,33,2017,800112,0.5490279822377211,0.0
309,34,2017,800112,0.2681234668298351,1.046134533
310,35,2017,800112,0.2635998782960288,0.0
311,36,2017,800112,0.26462777806196236,0.0
312,37,2017,800112,0.5429861902828097,0.0
313,38,2017,800112,0.2672852505630422,0.0
314,39,2017,800112,0.25976946230790265,0.0
315,40,2017,800112,0.26771642327538225,1.046134533
316,41,2017,800112,0.29067877421965294,0.0
317,42,2017,800112,0.2903863829544312,0.0
318,43,2017,800112,0.546620073978712,1.046134533
319,44,2017,800112,0.26955587873949527,0.0
320,45,2017,800112,0.27204183978525065,0.0
321,46,2017,800112,0.5457074576923833,0.0
322,47,2017,800112,0.26199115886671653,0.0
323,48,2017,800112,0.26901345890152883,0.0
324,49,2017,800112,0.27230507068158083,0.0
325,50,2017,800112,0.27086996967783517,0.0
326,51,2017,800112,0.27965580895018627,1.046134533
327,52,2017,800112,0.2783684446080401,0.0
328,6,2017,800113,0.2880727985701972,0.0
329,7,2017,800113,0.2937147046019656,0.0
330,8,2017,800113,0.29379907628818314,0.0
331,9,2017,800113,0.2961258376471065,0.0
332,10,2017,800113,0.2917200071469815,0.0
333,11,2017,800113,0.28758537269901097,0.0
334,12,2017,800113,0.2821923172199313,0.0
335,13,2017,800113,0.27777593939084533,0.0
336,14,2017,800113,0.27312085112786605,0.0
337,15,2017,800113,0.27161260870971116,0.0
338,16,2017,800113,0.27033643610271885,0.0
339,17,2017,800113,0.2781793944544184,0.0
340,18,2017,800113,0.299546073098616,0.0
341,19,2017,800113,0.303665190472415,0.0
342,20,2017,800113,0.2782695255223224,0.0
343,21,2017,800113,0.26503391505530766,0.0
344,22,2017,800113,0.2680850966216615,1.5281173590000001
345,23,2017,800113,0.2735650732865072,1.5281173590000001
346,24,2017,800113,0.27920187581120454,0.0
347,25,2017,800113,0.6846702345981805,0.0
348,26,2017,800113,0.6826927786367067,0.0
349,27,2017,800113,0.2748987258750732,0.0
350,28,2017,800113,0.2690462022601816,0.0
351,29,2017,800113,0.27700102971344553,0.0
352,30,2017,800113,0.28962419642594284,0.0
353,31,2017,800113,0.2885995193641052,0.0
354,32,2017,800113,0.28054503955334686,0.0
355,33,2017,800113,0.27351490315195465,0.0
356,34,2017,800113,0.26137875523818654,0.0
357,35,2017,800113,0.2553327120296688,0.0
358,36,2017,800113,0.26426988128555395,1.5281173590000001
359,37,2017,800113,0.2716304198608731,0.0
360,38,2017,800113,0.2721445074611302,0.0
361,39,2017,800113,0.6672019323899828,0.0
362,40,2017,800113,0.27090030753598443,0.0
363,41,2017,800113,0.2958334607962568,1.5281173590000001
364,42,2017,800113,0.29619667372614883,0.0
365,43,2017,800113,0.2765996190988863,0.0
366,44,2017,800113,0.6795255143552379,0.0
367,45,2017,800113,0.2782818419287916,0.0
368,46,2017,800113,0.2712441122260617,0.0
369,47,2017,800113,0.26214471066463174,1.5281173590000001
370,48,2017,800113,0.2708104664508889,0.0
371,49,2017,800113,0.27680457034232286,0.0
372,50,2017,800113,0.679907813168945,0.0
373,51,2017,800113,0.2846090703868609,0.0
374,52,2017,800113,0.2832145619045545,0.0
375,6,2017,800114,0.7083313979567638,0.0
376,7,2017,800114,0.19210904644520072,0.0
377,8,2017,800114,0.19153113040665393,0.0
378,9,2017,800114,0.19131912215398084,1.994813485
379,10,2017,800114,0.1815879577307422,0.0
380,11,2017,800114,0.17559936819830957,0.0
381,12,2017,800114,0.6990270237824865,0.0
382,13,2017,800114,0.17207265750399686,0.0
383,14,2017,800114,0.17016696438854528,0.0
384,15,2017,800114,0.16742087467529515,0.0
385,16,2017,800114,0.16325113546129688,0.0
386,17,2017,800114,0.16920296950146996,0.0
387,18,2017,800114,0.18993551893963456,0.0
388,19,2017,800114,0.19508073174194035,0.0
389,20,2017,800114,0.17124729990230658,0.0
390,21,2017,800114,0.16034095984161445,0.0
391,22,2017,800114,0.1613861304863521,0.0
392,23,2017,800114,0.16360197479343075,0.0
393,24,2017,800114,0.162615900070485,0.0
394,25,2017,800114,0.15600866517449596,0.0
395,26,2017,800114,0.15696419770840697,1.994813485
396,27,2017,800114,0.16562494723176013,0.0
397,28,2017,800114,0.16062168374453678,0.0
398,29,2017,800114,0.6867352910451826,0.0
399,30,2017,800114,0.1666439903901774,1.994813485
400,31,2017,800114,0.16403455341551088,0.0
401,32,2017,800114,0.15716273025611732,1.994813485
402,33,2017,800114,0.6830644447421024,1.994813485
403,34,2017,800114,0.15360638740831567,0.0
404,35,2017,800114,0.679678977855914,0.0
405,36,2017,800114,0.6895408719611783,1.994813485
406,37,2017,800114,0.16397969668811052,1.994813485
407,38,2017,800114,0.16091990853993132,0.0
408,39,2017,800114,0.680972888952973,1.994813485
409,40,2017,800114,0.6817023388459216,0.0
410,41,2017,800114,0.16410384820170598,1.994813485
411,42,2017,800114,0.6943217520641122,0.0
412,43,2017,800114,0.16529167101522574,0.0
413,44,2017,800114,0.6940758979774716,0.0
414,45,2017,800114,0.16782540663411372,0.0
415,46,2017,800114,0.16110755742411842,0.0
416,47,2017,800114,0.15451538796358194,3.98962697
417,48,2017,800114,0.16441110666725856,0.0
418,49,2017,800114,0.16913019403653295,1.994813485
419,50,2017,800114,1.2205295127699827,0.0
420,51,2017,800114,0.16797804104140124,0.0
421,52,2017,800114,0.6912593136892882,0.0
422,6,2017,800115,0.23952251525086318,1.428469395
423,7,2017,800115,0.23895320924282856,0.0
424,8,2017,800115,0.610977403445772,0.714234698
425,9,2017,800115,0.6144618443557518,0.0
426,10,2017,800115,0.2389273812464435,0.0
427,11,2017,800115,0.423201051579571,0.0
428,12,2017,800115,0.2292100670647451,0.0
429,13,2017,800115,0.22179537299447868,0.0
430,14,2017,800115,0.21384097961882864,1.428469395
431,15,2017,800115,0.21301104993301856,0.0
432,16,2017,800115,0.21487066360514306,0.0
433,17,2017,800115,0.6055634575485199,0.714234698
434,18,2017,800115,0.25524698237258236,0.0
435,19,2017,800115,0.2613749729152488,0.714234698
436,20,2017,800115,0.4203475444117112,0.0
437,21,2017,800115,0.21771229742355713,0.0
438,22,2017,800115,0.41039439360370095,2.85693879
439,23,2017,800115,0.2267597732183619,2.1427040930000003
440,24,2017,800115,0.22835045271022922,0.714234698
441,25,2017,800115,0.9783387053254198,0.0
442,26,2017,800115,0.789652972861632,0.714234698
443,27,2017,800115,0.41516046750204605,1.428469395
444,28,2017,800115,0.2240019968266048,0.0
445,29,2017,800115,0.4190174416473677,0.0
446,30,2017,800115,0.6182079920326051,0.0
447,31,2017,800115,0.2388075855560988,0.0
448,32,2017,800115,0.2299069584814065,0.0
449,33,2017,800115,0.2233604200733815,0.714234698
450,34,2017,800115,0.21420104396427853,0.0
451,35,2017,800115,0.21030194611955766,1.428469395
452,36,2017,800115,0.4068911604671649,0.0
453,37,2017,800115,0.22374260202861315,0.714234698
454,38,2017,800115,0.6076494238323926,0.0
455,39,2017,800115,0.2254798649420264,0.0
456,40,2017,800115,0.41009703832092226,0.714234698
457,41,2017,800115,0.22422489778528595,0.714234698
458,42,2017,800115,0.22747088766033427,0.0
459,43,2017,800115,0.41641515127139783,0.0
460,44,2017,800115,0.4174836143953874,0.0
461,45,2017,800115,0.22675043469023412,0.0
462,46,2017,800115,0.22173783767788854,0.0
463,47,2017,800115,0.21235360641212353,0.0
464,48,2017,800115,0.2204005019351963,0.714234698
465,49,2017,800115,0.22552890649193466,0.0
466,50,2017,800115,0.22690707294830567,0.0
467,51,2017,800115,0.4246580412348645,0.0
468,52,2017,800115,0.23472034321685506,0.714234698
469,6,2017,800116,0.5227209068386582,0.0
470,7,2017,800116,0.5360762501401501,0.0
471,8,2017,800116,0.5344217232245722,0.9409993409999999
472,9,2017,800116,0.2885492863149785,0.0
473,10,2017,800116,0.28549944680858097,0.9409993409999999
474,11,2017,800116,0.534249158267784,0.0
475,12,2017,800116,0.28317699323297996,0.0
476,13,2017,800116,0.5291681227621869,0.0
477,14,2017,800116,0.2735133346994835,0.0
478,15,2017,800116,0.26974651905917935,2.822998024
479,16,2017,800116,0.2684382477643574,0.9409993409999999
480,17,2017,800116,0.27843773542452827,0.9409993409999999
481,18,2017,800116,1.0493366434890081,0.0
482,19,2017,800116,0.5580585904330332,0.9409993409999999
483,20,2017,800116,0.5284026588304079,0.0
484,21,2017,800116,0.2661183109500847,0.0
485,22,2017,800116,0.5158697769558449,0.0
486,23,2017,800116,0.2699386329399962,0.0
487,24,2017,800116,0.2723570131809272,0.9409993409999999
488,25,2017,800116,0.2693266586530141,1.8819986830000002
489,26,2017,800116,0.2688613374988709,2.822998024
490,27,2017,800116,0.5187469444467968,0.9409993409999999
491,28,2017,800116,0.765091088238814,0.0
492,29,2017,800116,1.0218925357793416,0.0
493,30,2017,800116,0.535334004170255,0.9409993409999999
494,31,2017,800116,0.2847102425725468,0.0
495,32,2017,800116,0.2759920398719931,0.0
496,33,2017,800116,0.520100766711797,0.0
497,34,2017,800116,0.26587995815323673,2.822998024
498,35,2017,800116,0.26186434878265114,0.0
499,36,2017,800116,0.26737170146215183,1.8819986830000002
500,37,2017,800116,1.0158358838141641,0.0
501,38,2017,800116,0.27578927498916955,1.8819986830000002
502,39,2017,800116,0.7696663139465106,0.9409993409999999
503,40,2017,800116,0.268738173287208,0.0
504,41,2017,800116,0.7691462437813447,0.0
505,42,2017,800116,0.5221058224657932,0.0
506,43,2017,800116,0.26454496671837524,0.0
507,44,2017,800116,0.27246987939350475,0.9409993409999999
508,45,2017,800116,0.2812115309911891,0.9409993409999999
509,46,2017,800116,0.27374237527369244,0.0
510,47,2017,800116,0.5126331047999161,0.9409993409999999
511,48,2017,800116,0.5222730182230825,0.0
512,49,2017,800116,0.2776114168263941,0.0
513,50,2017,800116,0.521759710310955,1.8819986830000002
514,51,2017,800116,0.27917727454230207,0.9409993409999999
515,52,2017,800116,0.2779124369394509,0.9409993409999999
516,6,2017,800118,0.5883455043112321,1.450368394
517,7,2017,800118,0.6615285513083353,1.7404420719999998
518,8,2017,800118,0.9626878069070259,1.160294715
519,9,2017,800118,0.7362170548499831,0.0
520,10,2017,800118,0.8148061852018822,0.8702210359999999
521,11,2017,800118,0.6570404621887702,0.580147357
522,12,2017,800118,0.3451784850861391,0.580147357
523,13,2017,800118,0.5677189839828949,0.580147357
524,14,2017,800118,0.4831128595301544,0.290073679
525,15,2017,800118,0.48228292984434434,0.0
526,16,2017,800118,0.48414254351646885,0.8702210359999999
527,17,2017,800118,0.42071174399863837,0.580147357
528,18,2017,800118,0.3712154003939763,0.290073679
529,19,2017,800118,0.6072985839036651,0.290073679
530,20,2017,800118,0.5008834928667294,0.8702210359999999
531,21,2017,800118,0.41033244652204165,1.160294715
532,22,2017,800118,0.4142786112458779,0.0
533,23,2017,800118,0.5726833842067782,0.580147357
534,24,2017,800118,0.6509257947757361,0.290073679
535,25,2017,800118,0.3393633980500817,0.290073679
536,26,2017,800118,0.49271705866828414,0.0
537,27,2017,800118,0.41904468514422294,1.160294715
538,28,2017,800118,0.41662214592508945,0.290073679
539,29,2017,800118,0.3462499282124541,0.290073679
540,30,2017,800118,0.6633114714497459,1.160294715
541,31,2017,800118,0.43142773465458323,0.8702210359999999
542,32,2017,800118,0.4225271075798909,1.7404420719999998
543,33,2017,800118,0.6459357621388884,0.8702210359999999
544,34,2017,800118,0.5601246549526948,0.8702210359999999
545,35,2017,800118,0.7861807500749962,0.580147357
546,36,2017,800118,0.5640788399992736,0.290073679
547,37,2017,800118,0.5696662130170295,0.8702210359999999
548,38,2017,800118,0.4994494410953523,0.0
549,39,2017,800118,0.41810001404051095,0.0
550,40,2017,800118,0.5672847178530309,0.290073679
551,41,2017,800118,0.34019331580667994,0.290073679
552,42,2017,800118,0.34343930568172826,1.160294715
553,43,2017,800118,0.4202993689135747,0.290073679
554,44,2017,800118,0.4213678320375643,0.8702210359999999
555,45,2017,800118,0.649325776755741,0.580147357
556,46,2017,800118,0.4143579867763731,1.160294715
557,47,2017,800118,0.5582772174005399,1.160294715
558,48,2017,800118,0.4896723818465221,0.290073679
559,49,2017,800118,0.6481042485574415,0.580147357
560,50,2017,800118,0.6494824150138125,1.160294715
561,51,2017,800118,0.4285422588770414,1.7404420719999998
562,52,2017,800118,0.5039922231281808,0.290073679
563,6,2017,800119,0.19936379440246282,0.0
564,7,2017,800119,0.2225289126135469,0.0
565,8,2017,800119,0.2198686518836993,0.0
566,9,2017,800119,0.22268539176394325,0.0
