,addrcode,Week,Year,rainfall,temperature,DFp10000Pop
0,8101,9,2014,0.0,32.51035714285714,0.0
1,8101,10,2014,0.0,32.34321428571428,0.0
2,8101,11,2014,0.0,32.32372767857143,0.1162587920711504
3,8101,12,2014,0.21000000000000002,32.053125,0.9300703365692032
4,8101,13,2014,1.4100000000000001,30.87421875,0.2325175841423008
5,8101,14,2014,55.970000000000006,30.05,0.5812939603557519
6,8101,15,2014,127.88,29.363124999999997,0.34877637621345114
7,8101,16,2014,290.3,28.412276785714283,0.1162587920711504
8,8101,17,2014,237.02000000000004,28.28205357142857,1.2788467127826542
9,8101,18,2014,157.89,28.717544642857142,0.5812939603557519
10,8101,19,2014,172.39000000000001,28.451071428571428,0.5812939603557519
11,8101,20,2014,560.56,28.751584821428573,1.9763994652095564
12,8101,21,2014,236.92999999999998,29.25734375,1.1625879207115035
13,8101,22,2014,374.54999999999995,29.126875000000005,2.441434633494158
14,8101,23,2014,278.46999999999997,28.576874999999994,1.7438818810672558
15,8101,24,2014,603.08,28.416450892857146,2.0926582572807066
16,8101,25,2014,839.5799999999999,28.855736607142855,2.673952217636459
17,8101,26,2014,97.85,28.941473214285715,2.3251758414230075
18,8101,27,2014,184.92999999999998,28.424464285714286,1.9763994652095564
19,8101,28,2014,762.27,27.977165178571433,2.2089170493518573
20,8101,29,2014,822.6199999999999,28.055781250000003,1.1625879207115035
21,8101,30,2014,206.62000000000003,28.14375,1.0463291286403535
22,8101,31,2014,492.1500000000001,27.972968750000007,0.8138115444980527
23,8101,32,2014,1691.27,27.615245535714287,1.0463291286403535
24,8101,33,2014,854.83,27.43183035714286,1.6276230889961054
25,8101,34,2014,403.21,28.18013392857143,0.6975527524269023
26,8101,35,2014,169.54,28.31883928571429,1.3951055048538046
27,8101,36,2014,303.14,28.040267857142855,1.0463291286403535
28,8101,37,2014,507.0,28.09375,0.8138115444980527
29,8101,38,2014,1480.7799999999997,27.994375000000005,1.0463291286403535
30,8101,39,2014,1079.58,28.2034375,1.1625879207115035
31,8101,40,2014,243.46999999999997,28.99234375,0.4650351682846016
32,8101,41,2014,171.3,29.135156249999998,0.5812939603557519
33,8101,42,2014,626.4000000000001,28.426785714285714,1.6276230889961054
34,8101,43,2014,304.18,28.216473214285713,0.9300703365692032
35,8101,44,2014,191.39999999999998,28.018660714285712,0.8138115444980527
36,8101,45,2014,425.01,27.304375,0.34877637621345114
37,8101,46,2014,237.57,27.28375,0.9300703365692032
38,8101,47,2014,303.6,27.857968750000005,0.34877637621345114
39,8101,48,2014,464.1,28.23399553571429,0.4650351682846016
40,8101,49,2014,239.51999999999998,28.446205357142855,0.1162587920711504
41,8101,50,2014,460.46000000000004,28.447812499999998,0.6975527524269023
42,8101,51,2014,144.68,27.424508928571427,0.8138115444980527
43,8101,52,2014,75.27999999999999,27.267991071428572,0.4650351682846016
44,8102,9,2014,0.0,32.38574404761905,0.0
45,8102,10,2014,0.0,32.53315476190476,0.0
46,8102,11,2014,0.0,32.74696428571429,0.0
47,8102,12,2014,2.8200000000000003,32.92678571428571,0.0
48,8102,13,2014,0.48,32.19708333333334,0.0
49,8102,14,2014,63.32,30.90666666666667,0.0
50,8102,15,2014,85.71,29.6725,0.0
51,8102,16,2014,209.67000000000002,28.881636904761905,0.0
52,8102,17,2014,160.24,28.63741071428571,0.0
53,8102,18,2014,100.53,28.57220238095238,0.0
54,8102,19,2014,265.13,28.10002976190476,0.0
55,8102,20,2014,404.32,27.947708333333335,0.0
56,8102,21,2014,141.39,28.116250000000004,0.0
57,8102,22,2014,233.65999999999997,27.94416666666667,0.1831065863439108
58,8102,23,2014,196.79,27.709583333333338,0.0
59,8102,24,2014,296.27000000000004,28.1546130952381,0.0
60,8102,25,2014,469.0,28.997172619047618,0.9155329317195541
61,8102,26,2014,72.46000000000001,28.58232142857143,0.0
62,8102,27,2014,144.25,27.359375000000004,0.1831065863439108
63,8102,28,2014,463.85,27.284821428571423,0.3662131726878216
64,8102,29,2014,522.45,28.010208333333335,0.1831065863439108
65,8102,30,2014,116.31999999999998,28.0725,0.1831065863439108
66,8102,31,2014,331.44000000000005,27.733541666666667,0.0
67,8102,32,2014,869.6599999999999,27.886071428571427,0.0
68,8102,33,2014,494.1,28.37264880952381,0.0
69,8102,34,2014,267.64,28.692380952380955,0.0
70,8102,35,2014,258.98,28.301011904761904,0.1831065863439108
71,8102,36,2014,220.20999999999998,27.783779761904757,0.1831065863439108
72,8102,37,2014,349.42999999999995,27.305208333333336,0.1831065863439108
73,8102,38,2014,899.49,27.4475,0.0
74,8102,39,2014,699.5,28.707916666666673,0.3662131726878216
75,8102,40,2014,149.02,30.213303571428572,0.0
76,8102,41,2014,173.70999999999998,30.063958333333332,0.0
77,8102,42,2014,493.03,29.147380952380953,0.0
78,8102,43,2014,233.32,28.91625,0.0
79,8102,44,2014,237.14,28.236428571428572,0.0
80,8102,45,2014,339.88,27.824166666666667,0.0
81,8102,46,2014,244.39,27.909166666666664,0.0
82,8102,47,2014,195.34,27.950416666666666,0.1831065863439108
83,8102,48,2014,574.3199999999999,27.93651785714286,0.1831065863439108
84,8102,49,2014,276.94,28.538482142857145,0.0
85,8102,50,2014,441.27000000000004,28.839107142857145,0.0
86,8102,51,2014,117.82000000000001,28.317738095238095,0.0
87,8102,52,2014,76.87,27.872976190476194,0.0
88,8103,9,2014,0.0,31.682619047619045,0.0
89,8103,10,2014,0.03,31.811428571428575,0.0
90,8103,11,2014,0.0,31.449345238095237,0.0
91,8103,12,2014,4.41,30.641785714285714,0.0
92,8103,13,2014,0.0,29.59708333333333,0.0
93,8103,14,2014,20.54,28.865,0.0
94,8103,15,2014,44.33,27.669166666666666,0.0
95,8103,16,2014,49.36,26.025416666666672,0.0
96,8103,17,2014,52.76,25.81125,0.0
97,8103,18,2014,55.98,26.347976190476192,0.0
98,8103,19,2014,202.52,26.262202380952385,0.0
99,8103,20,2014,191.53,27.019880952380948,0.4800768122899664
100,8103,21,2014,92.34,28.124583333333334,0.4800768122899664
101,8103,22,2014,203.32,28.601666666666663,0.4800768122899664
102,8103,23,2014,157.68,28.498749999999998,1.9203072491598652
103,8103,24,2014,200.19,28.566190476190474,2.880460873739798
104,8103,25,2014,273.99,29.142083333333336,3.3605376860297644
105,8103,26,2014,43.989999999999995,29.099880952380953,2.400384061449832
106,8103,27,2014,73.72999999999999,27.51547619047619,0.4800768122899664
107,8103,28,2014,278.33,25.883988095238095,0.0
108,8103,29,2014,333.57,26.074583333333333,0.9601536245799328
109,8103,30,2014,84.74,26.69333333333333,1.440230436869899
110,8103,31,2014,234.64,26.672083333333333,0.9601536245799328
111,8103,32,2014,580.41,26.341666666666665,0.9601536245799328
112,8103,33,2014,331.75,26.419345238095236,0.9601536245799328
113,8103,34,2014,147.04,26.66714285714286,1.440230436869899
114,8103,35,2014,97.64,26.801130952380955,0.4800768122899664
115,8103,36,2014,95.8,27.053511904761905,0.9601536245799328
116,8103,37,2014,182.79000000000002,27.269166666666667,0.4800768122899664
117,8103,38,2014,508.88,27.389999999999997,0.0
118,8103,39,2014,448.11,27.655833333333337,0.9601536245799328
119,8103,40,2014,44.19,28.072321428571428,1.440230436869899
120,8103,41,2014,93.52000000000001,28.001607142857143,0.0
121,8103,42,2014,220.02,26.948690476190475,0.0
122,8103,43,2014,85.19999999999999,25.71464285714286,0.4800768122899664
123,8103,44,2014,64.41,25.764761904761908,0.4800768122899664
124,8103,45,2014,167.69,25.791666666666668,0.4800768122899664
125,8103,46,2014,81.35,25.343333333333334,0.0
126,8103,47,2014,58.78,25.361249999999995,0.0
127,8103,48,2014,209.67000000000002,26.417142857142853,0.4800768122899664
128,8103,49,2014,71.24,27.549940476190475,0.4800768122899664
129,8103,50,2014,170.2,27.779285714285717,0.9601536245799328
130,8103,51,2014,41.11,26.53797619047619,0.0
131,8103,52,2014,6.36,26.018452380952382,0.0
132,8104,9,2014,0.0,32.27005102040817,0.1309809160805271
133,8104,10,2014,0.0,32.31168367346938,0.0
134,8104,11,2014,0.0,32.249515306122454,0.0
135,8104,12,2014,12.969999999999999,32.14270408163265,0.0
136,8104,13,2014,0.0,31.26196428571429,0.2619618321610542
137,8104,14,2014,49.46999999999999,30.06857142857143,0.0
138,8104,15,2014,112.0,28.988750000000003,0.5239236643221084
139,8104,16,2014,157.76,28.208086734693875,0.0
140,8104,17,2014,132.82999999999998,27.809948979591837,0.1309809160805271
141,8104,18,2014,75.03999999999999,27.297142857142855,0.0
142,8104,19,2014,388.99,26.66719387755102,0.3929427482415812
143,8104,20,2014,418.87,27.227346938775515,0.2619618321610542
144,8104,21,2014,165.54,28.134285714285717,0.9168664125636896
145,8104,22,2014,373.28,28.83214285714286,0.5239236643221084
146,8104,23,2014,301.82,29.00125,0.2619618321610542
147,8104,24,2014,378.93,28.73834183673469,0.7858854964831624
148,8104,25,2014,566.9200000000001,28.717448979591836,1.4407900768857975
149,8104,26,2014,96.55999999999999,28.90540816326531,0.9168664125636896
150,8104,27,2014,188.71999999999997,27.933622448979595,0.7858854964831624
151,8104,28,2014,600.3199999999999,26.18204081632653,0.9168664125636896
152,8104,29,2014,749.64,25.94464285714286,1.0478473286442167
153,8104,30,2014,184.02999999999997,26.707142857142856,0.7858854964831624
154,8104,31,2014,421.27,26.820357142857144,1.0478473286442167
155,8104,32,2014,1185.15,26.33875,0.0
156,8104,33,2014,717.79,27.14176020408163,1.4407900768857975
157,8104,34,2014,324.49999999999994,28.344897959183676,0.6549045804026353
158,8104,35,2014,204.93,27.823852040816323,0.2619618321610542
159,8104,36,2014,254.90000000000003,27.20313775510204,0.2619618321610542
160,8104,37,2014,379.41999999999996,27.240714285714287,0.1309809160805271
161,8104,38,2014,1097.8600000000001,27.459999999999997,0.5239236643221084
162,8104,39,2014,848.92,28.170535714285716,0.5239236643221084
163,8104,40,2014,95.52000000000001,29.370433673469385,0.7858854964831624
