,addrcode,Week,Year,rainfall,temperature,DFp10000Pop,bin_pop1s,bin_pop2s,bin_pop3s,bin_pop4s,bin_pop5s,bin_pop6s,bin_pop7s,bin_pop8s,bin_pop9s,bowl_pop1s,bowl_pop2s,bowl_pop3s,bowl_pop4s,bowl_pop5s,bowl_pop6s,bowl_pop7s,bowl_pop8s,bowl_pop9s,bucket_pop1s,bucket_pop2s,bucket_pop3s,bucket_pop4s,bucket_pop5s,bucket_pop6s,bucket_pop7s,bucket_pop8s,bucket_pop9s,misc_short_pop1s,misc_short_pop2s,misc_short_pop3s,misc_short_pop4s,misc_short_pop5s,misc_short_pop6s,misc_short_pop7s,misc_short_pop8s,misc_short_pop9s,jar_pop1s,jar_pop2s,jar_pop3s,jar_pop4s,jar_pop5s,jar_pop6s,jar_pop7s,jar_pop8s,jar_pop9s,pottedplant_pop1s,pottedplant_pop2s,pottedplant_pop3s,pottedplant_pop4s,pottedplant_pop5s,pottedplant_pop6s,pottedplant_pop7s,pottedplant_pop8s,pottedplant_pop9s,tire_pop1s,tire_pop2s,tire_pop3s,tire_pop4s,tire_pop5s,tire_pop6s,tire_pop7s,tire_pop8s,tire_pop9s,misc_tall_pop1s,misc_tall_pop2s,misc_tall_pop3s,misc_tall_pop4s,misc_tall_pop5s,misc_tall_pop6s,misc_tall_pop7s,misc_tall_pop8s,misc_tall_pop9s,total_pop1s,total_pop2s,total_pop3s,total_pop4s,total_pop5s,total_pop6s,total_pop7s,total_pop8s,total_pop9s
0,8101,9,2014,0.0,4.894032258064515,0.0,1.7424550006766815,4.009966518726154,2.554183405247235,1.315554193169336,1.1960333495900974,1.2269792485645534,1.059670781893004,2.268322762508809,0.14777957600174466,0.30450669914738127,0.7007708479327259,0.4463621484898081,0.22990267453444707,0.20901553682157042,0.21442355800157242,0.18518518518518517,0.3964059196617336,0.02582555697117868,20.283529570983895,46.67912481507436,29.732678668848884,15.314072598155668,13.922757147170163,14.28299144688252,12.335390946502057,26.405038759689923,1.720269044913513,0.37217485451346594,0.8564977030288873,0.5455537370430987,0.2809921577643242,0.2554634338930305,0.2620732375574774,0.22633744855967078,0.4844961240310078,0.03156456963144061,1.4041142238462578,3.2313322432453475,2.058225462480782,1.0601067770199504,0.9637938642327969,0.9887308507850284,0.8539094650205762,1.8278717406624383,0.11908451270043502,15.106915685478414,34.76602040021802,22.144522144522146,11.40572713107007,10.369493021203466,10.637790960855789,9.187242798353909,19.66613812544045,1.2812345764034756,4.601434564893761,10.58942614653897,6.745028021623766,3.4740848596316445,3.1584570008592863,3.240178209801539,2.7983539094650207,5.990133897110642,0.39025286089781114,0.11841927189064826,0.27252199641828234,0.1735852799682587,0.08940659565228497,0.08128381987505516,0.08338693922283372,0.0720164609053498,0.15415785764622975,0.010043272155458374,43.93354987143051,101.10566067118275,64.40013886822398,33.169846986997726,30.156297173645466,30.936554451671313,26.718106995884774,57.19256518675124,3.726053969675057
1,8101,10,2014,0.0,4.868870967741935,0.0,1.7424550006766815,4.009966518726154,2.554183405247235,1.315554193169336,1.1960333495900974,1.2269792485645534,1.059670781893004,2.268322762508809,0.14777957600174466,0.30450669914738127,0.7007708479327259,0.4463621484898081,0.22990267453444707,0.20901553682157042,0.21442355800157242,0.18518518518518517,0.3964059196617336,0.02582555697117868,20.283529570983895,46.67912481507436,29.732678668848884,15.314072598155668,13.922757147170163,14.28299144688252,12.335390946502057,26.405038759689923,1.720269044913513,0.37217485451346594,0.8564977030288873,0.5455537370430987,0.2809921577643242,0.2554634338930305,0.2620732375574774,0.22633744855967078,0.4844961240310078,0.03156456963144061,1.4041142238462578,3.2313322432453475,2.058225462480782,1.0601067770199504,0.9637938642327969,0.9887308507850284,0.8539094650205762,1.8278717406624383,0.11908451270043502,15.106915685478414,34.76602040021802,22.144522144522146,11.40572713107007,10.369493021203466,10.637790960855789,9.187242798353909,19.66613812544045,1.2812345764034756,4.601434564893761,10.58942614653897,6.745028021623766,3.4740848596316445,3.1584570008592863,3.240178209801539,2.7983539094650207,5.990133897110642,0.39025286089781114,0.11841927189064826,0.27252199641828234,0.1735852799682587,0.08940659565228497,0.08128381987505516,0.08338693922283372,0.0720164609053498,0.15415785764622975,0.010043272155458374,43.93354987143051,101.10566067118275,64.40013886822398,33.169846986997726,30.156297173645466,30.936554451671313,26.718106995884774,57.19256518675124,3.726053969675057
2,8101,11,2014,0.0,4.8659375,0.1162587920711504,1.7424550006766815,4.009966518726154,2.554183405247235,1.315554193169336,1.1960333495900974,1.2269792485645534,1.059670781893004,2.268322762508809,0.14777957600174466,0.30450669914738127,0.7007708479327259,0.4463621484898081,0.22990267453444707,0.20901553682157042,0.21442355800157242,0.18518518518518517,0.3964059196617336,0.02582555697117868,20.283529570983895,46.67912481507436,29.732678668848884,15.314072598155668,13.922757147170163,14.28299144688252,12.335390946502057,26.405038759689923,1.720269044913513,0.37217485451346594,0.8564977030288873,0.5455537370430987,0.2809921577643242,0.2554634338930305,0.2620732375574774,0.22633744855967078,0.4844961240310078,0.03156456963144061,1.4041142238462578,3.2313322432453475,2.058225462480782,1.0601067770199504,0.9637938642327969,0.9887308507850284,0.8539094650205762,1.8278717406624383,0.11908451270043502,15.106915685478414,34.76602040021802,22.144522144522146,11.40572713107007,10.369493021203466,10.637790960855789,9.187242798353909,19.66613812544045,1.2812345764034756,4.601434564893761,10.58942614653897,6.745028021623766,3.4740848596316445,3.1584570008592863,3.240178209801539,2.7983539094650207,5.990133897110642,0.39025286089781114,0.11841927189064826,0.27252199641828234,0.1735852799682587,0.08940659565228497,0.08128381987505516,0.08338693922283372,0.0720164609053498,0.15415785764622975,0.010043272155458374,43.93354987143051,101.10566067118275,64.40013886822398,33.169846986997726,30.156297173645466,30.936554451671313,26.718106995884774,57.19256518675124,3.726053969675057
3,8101,12,2014,0.00040328930438356266,4.825201612903226,0.9300703365692032,1.7424550006766815,4.009966518726154,2.554183405247235,1.315554193169336,1.1960333495900974,1.2269792485645534,1.059670781893004,2.268322762508809,0.14777957600174466,0.30450669914738127,0.7007708479327259,0.4463621484898081,0.22990267453444707,0.20901553682157042,0.21442355800157242,0.18518518518518517,0.3964059196617336,0.02582555697117868,20.283529570983895,46.67912481507436,29.732678668848884,15.314072598155668,13.922757147170163,14.28299144688252,12.335390946502057,26.405038759689923,1.720269044913513,0.37217485451346594,0.8564977030288873,0.5455537370430987,0.2809921577643242,0.2554634338930305,0.2620732375574774,0.22633744855967078,0.4844961240310078,0.03156456963144061,1.4041142238462578,3.2313322432453475,2.058225462480782,1.0601067770199504,0.9637938642327969,0.9887308507850284,0.8539094650205762,1.8278717406624383,0.11908451270043502,15.106915685478414,34.76602040021802,22.144522144522146,11.40572713107007,10.369493021203466,10.637790960855789,9.187242798353909,19.66613812544045,1.2812345764034756,4.601434564893761,10.58942614653897,6.745028021623766,3.4740848596316445,3.1584570008592863,3.240178209801539,2.7983539094650207,5.990133897110642,0.39025286089781114,0.11841927189064826,0.27252199641828234,0.1735852799682587,0.08940659565228497,0.08128381987505516,0.08338693922283372,0.0720164609053498,0.15415785764622975,0.010043272155458374,43.93354987143051,101.10566067118275,64.40013886822398,33.169846986997726,30.156297173645466,30.936554451671313,26.718106995884774,57.19256518675124,3.726053969675057
4,8101,13,2014,0.002707799615146778,4.647731854838709,0.2325175841423008,1.7424550006766815,4.009966518726154,2.554183405247235,1.315554193169336,1.1960333495900974,1.2269792485645534,1.059670781893004,2.268322762508809,0.14777957600174466,0.30450669914738127,0.7007708479327259,0.4463621484898081,0.22990267453444707,0.20901553682157042,0.21442355800157242,0.18518518518518517,0.3964059196617336,0.02582555697117868,20.283529570983895,46.67912481507436,29.732678668848884,15.314072598155668,13.922757147170163,14.28299144688252,12.335390946502057,26.405038759689923,1.720269044913513,0.37217485451346594,0.8564977030288873,0.5455537370430987,0.2809921577643242,0.2554634338930305,0.2620732375574774,0.22633744855967078,0.4844961240310078,0.03156456963144061,1.4041142238462578,3.2313322432453475,2.058225462480782,1.0601067770199504,0.9637938642327969,0.9887308507850284,0.8539094650205762,1.8278717406624383,0.11908451270043502,15.106915685478414,34.76602040021802,22.144522144522146,11.40572713107007,10.369493021203466,10.637790960855789,9.187242798353909,19.66613812544045,1.2812345764034756,4.601434564893761,10.58942614653897,6.745028021623766,3.4740848596316445,3.1584570008592863,3.240178209801539,2.7983539094650207,5.990133897110642,0.39025286089781114,0.11841927189064826,0.27252199641828234,0.1735852799682587,0.08940659565228497,0.08128381987505516,0.08338693922283372,0.0720164609053498,0.15415785764622975,0.010043272155458374,43.93354987143051,101.10566067118275,64.40013886822398,33.169846986997726,30.156297173645466,30.936554451671313,26.718106995884774,57.19256518675124,3.726053969675057
5,8101,14,2014,0.10748620174451433,4.523655913978494,0.5812939603557519,1.7424550006766815,4.009966518726154,2.554183405247235,1.315554193169336,1.1960333495900974,1.2269792485645534,1.059670781893004,2.268322762508809,0.14777957600174466,0.30450669914738127,0.7007708479327259,0.4463621484898081,0.22990267453444707,0.20901553682157042,0.21442355800157242,0.18518518518518517,0.3964059196617336,0.02582555697117868,20.283529570983895,46.67912481507436,29.732678668848884,15.314072598155668,13.922757147170163,14.28299144688252,12.335390946502057,26.405038759689923,1.720269044913513,0.37217485451346594,0.8564977030288873,0.5455537370430987,0.2809921577643242,0.2554634338930305,0.2620732375574774,0.22633744855967078,0.4844961240310078,0.03156456963144061,1.4041142238462578,3.2313322432453475,2.058225462480782,1.0601067770199504,0.9637938642327969,0.9887308507850284,0.8539094650205762,1.8278717406624383,0.11908451270043502,15.106915685478414,34.76602040021802,22.144522144522146,11.40572713107007,10.369493021203466,10.637790960855789,9.187242798353909,19.66613812544045,1.2812345764034756,4.601434564893761,10.58942614653897,6.745028021623766,3.4740848596316445,3.1584570008592863,3.240178209801539,2.7983539094650207,5.990133897110642,0.39025286089781114,0.11841927189064826,0.27252199641828234,0.1735852799682587,0.08940659565228497,0.08128381987505516,0.08338693922283372,0.0720164609053498,0.15415785764622975,0.010043272155458374,43.93354987143051,101.10566067118275,64.40013886822398,33.169846986997726,30.156297173645466,30.936554451671313,26.718106995884774,57.19256518675124,3.726053969675057
6,8101,15,2014,0.24558398211699997,4.420255376344086,0.34877637621345114,1.7424550006766815,4.009966518726154,2.554183405247235,1.315554193169336,1.1960333495900974,1.2269792485645534,1.059670781893004,2.268322762508809,0.14777957600174466,0.30450669914738127,0.7007708479327259,0.4463621484898081,0.22990267453444707,0.20901553682157042,0.21442355800157242,0.18518518518518517,0.3964059196617336,0.02582555697117868,20.283529570983895,46.67912481507436,29.732678668848884,15.314072598155668,13.922757147170163,14.28299144688252,12.335390946502057,26.405038759689923,1.720269044913513,0.37217485451346594,0.8564977030288873,0.5455537370430987,0.2809921577643242,0.2554634338930305,0.2620732375574774,0.22633744855967078,0.4844961240310078,0.03156456963144061,1.4041142238462578,3.2313322432453475,2.058225462480782,1.0601067770199504,0.9637938642327969,0.9887308507850284,0.8539094650205762,1.8278717406624383,0.11908451270043502,15.106915685478414,34.76602040021802,22.144522144522146,11.40572713107007,10.369493021203466,10.637790960855789,9.187242798353909,19.66613812544045,1.2812345764034756,4.601434564893761,10.58942614653897,6.745028021623766,3.4740848596316445,3.1584570008592863,3.240178209801539,2.7983539094650207,5.990133897110642,0.39025286089781114,0.11841927189064826,0.27252199641828234,0.1735852799682587,0.08940659565228497,0.08128381987505516,0.08338693922283372,0.0720164609053498,0.15415785764622975,0.010043272155458374,43.93354987143051,101.10566067118275,64.40013886822398,33.169846986997726,30.156297173645466,30.936554451671313,26.718106995884774,57.19256518675124,3.726053969675057
7,8101,16,2014,0.5574994526788012,4.27711693548387,0.1162587920711504,1.7424550006766815,4.009966518726154,2.554183405247235,1.315554193169336,1.1960333495900974,1.2269792485645534,1.059670781893004,2.268322762508809,0.14777957600174466,0.30450669914738127,0.7007708479327259,0.4463621484898081,0.22990267453444707,0.20901553682157042,0.21442355800157242,0.18518518518518517,0.3964059196617336,0.02582555697117868,20.283529570983895,46.67912481507436,29.732678668848884,15.314072598155668,13.922757147170163,14.28299144688252,12.335390946502057,26.405038759689923,1.720269044913513,0.37217485451346594,0.8564977030288873,0.5455537370430987,0.2809921577643242,0.2554634338930305,0.2620732375574774,0.22633744855967078,0.4844961240310078,0.03156456963144061,1.4041142238462578,3.2313322432453475,2.058225462480782,1.0601067770199504,0.9637938642327969,0.9887308507850284,0.8539094650205762,1.8278717406624383,0.11908451270043502,15.106915685478414,34.76602040021802,22.144522144522146,11.40572713107007,10.369493021203466,10.637790960855789,9.187242798353909,19.66613812544045,1.2812345764034756,4.601434564893761,10.58942614653897,6.745028021623766,3.4740848596316445,3.1584570008592863,3.240178209801539,2.7983539094650207,5.990133897110642,0.39025286089781114,0.11841927189064826,0.27252199641828234,0.1735852799682587,0.08940659565228497,0.08128381987505516,0.08338693922283372,0.0720164609053498,0.15415785764622975,0.010043272155458374,43.93354987143051,101.10566067118275,64.40013886822398,33.169846986997726,30.156297173645466,30.936554451671313,26.718106995884774,57.19256518675124,3.726053969675057
8,8101,17,2014,0.45517919488091446,4.257513440860214,1.2788467127826542,1.7424550006766815,4.009966518726154,2.554183405247235,1.315554193169336,1.1960333495900974,1.2269792485645534,1.059670781893004,2.268322762508809,0.14777957600174466,0.30450669914738127,0.7007708479327259,0.4463621484898081,0.22990267453444707,0.20901553682157042,0.21442355800157242,0.18518518518518517,0.3964059196617336,0.02582555697117868,20.283529570983895,46.67912481507436,29.732678668848884,15.314072598155668,13.922757147170163,14.28299144688252,12.335390946502057,26.405038759689923,1.720269044913513,0.37217485451346594,0.8564977030288873,0.5455537370430987,0.2809921577643242,0.2554634338930305,0.2620732375574774,0.22633744855967078,0.4844961240310078,0.03156456963144061,1.4041142238462578,3.2313322432453475,2.058225462480782,1.0601067770199504,0.9637938642327969,0.9887308507850284,0.8539094650205762,1.8278717406624383,0.11908451270043502,15.106915685478414,34.76602040021802,22.144522144522146,11.40572713107007,10.369493021203466,10.637790960855789,9.187242798353909,19.66613812544045,1.2812345764034756,4.601434564893761,10.58942614653897,6.745028021623766,3.4740848596316445,3.1584570008592863,3.240178209801539,2.7983539094650207,5.990133897110642,0.39025286089781114,0.11841927189064826,0.27252199641828234,0.1735852799682587,0.08940659565228497,0.08128381987505516,0.08338693922283372,0.0720164609053498,0.15415785764622975,0.010043272155458374,43.93354987143051,101.10566067118275,64.40013886822398,33.169846986997726,30.156297173645466,30.936554451671313,26.718106995884774,57.19256518675124,3.726053969675057
9,8101,18,2014,0.30321594413867003,4.32307123655914,0.5812939603557519,1.7424550006766815,4.009966518726154,2.554183405247235,1.315554193169336,1.1960333495900974,1.2269792485645534,1.059670781893004,2.268322762508809,0.14777957600174466,0.30450669914738127,0.7007708479327259,0.4463621484898081,0.22990267453444707,0.20901553682157042,0.21442355800157242,0.18518518518518517,0.3964059196617336,0.02582555697117868,20.283529570983895,46.67912481507436,29.732678668848884,15.314072598155668,13.922757147170163,14.28299144688252,12.335390946502057,26.405038759689923,1.720269044913513,0.37217485451346594,0.8564977030288873,0.5455537370430987,0.2809921577643242,0.2554634338930305,0.2620732375574774,0.22633744855967078,0.4844961240310078,0.03156456963144061,1.4041142238462578,3.2313322432453475,2.058225462480782,1.0601067770199504,0.9637938642327969,0.9887308507850284,0.8539094650205762,1.8278717406624383,0.11908451270043502,15.106915685478414,34.76602040021802,22.144522144522146,11.40572713107007,10.369493021203466,10.637790960855789,9.187242798353909,19.66613812544045,1.2812345764034756,4.601434564893761,10.58942614653897,6.745028021623766,3.4740848596316445,3.1584570008592863,3.240178209801539,2.7983539094650207,5.990133897110642,0.39025286089781114,0.11841927189064826,0.27252199641828234,0.1735852799682587,0.08940659565228497,0.08128381987505516,0.08338693922283372,0.0720164609053498,0.15415785764622975,0.010043272155458374,43.93354987143051,101.10566067118275,64.40013886822398,33.169846986997726,30.156297173645466,30.936554451671313,26.718106995884774,57.19256518675124,3.726053969675057
