addrcode,SMAPE without CD,SMAPE with CD,% improve SMAPE,RMSE without CD,RMSE with CD,% improvve RMSE,MAE without CD,MAE with CD,% improve MAE
8001,31.81118262143962,22.83329999167515,0.2822241076857574,0.21469807520356124,0.15526211771479195,0.27683507377705363,0.17895000678044493,0.12638695632460523,0.29373036302999245
8002,49.59500377133938,53.38185145076141,-0.076355426786164,0.3238400016172177,0.36934107476686473,-0.14050479533850105,0.2571832831575779,0.29895011440544855,-0.1624010345271153
8003,75.47172433752078,80.79694683096204,-0.07055917352074893,0.4942223051882166,0.5138497208231608,-0.03971373899741223,0.40541390864693316,0.43814335809043287,-0.08073094865623646
8004,48.09138467629249,52.45666231339887,-0.09077047097914655,0.30563290178317565,0.3143202813757925,-0.028424229007843877,0.23433385838030096,0.2478760907871693,-0.057790335978211954
8005,52.33547046902494,57.13709471276952,-0.09174703505505787,0.3951863121727429,0.4344460753393937,-0.09934494681964003,0.30711883595322303,0.34025799072565294,-0.10790336147756595
8006,51.18697055110315,48.253029828876194,0.05731811612679482,0.17889170456960504,0.1752510662936123,0.02035107376695711,0.13556386706457796,0.12581426181440247,0.07191890775387154
8007,54.08028197374086,67.4849928879366,-0.24786688280775812,0.1515143172876981,0.15589313388631787,-0.028900348673354725,0.11464558153648376,0.12595900228439103,-0.09868169881721076
8008,45.81401354173368,43.46404598819535,0.05129364078520768,0.13996004099016635,0.13284325969280933,0.05084866542627724,0.11504028197569706,0.105803056172511,0.08029557685835192
8009,62.08038990429058,59.976937376104225,0.033882720959537274,0.2649536614931572,0.24006292795959394,0.09394372356770049,0.21606129340302793,0.19265959795758655,0.10831044782180972
8010,53.778695951652715,51.431649326669366,0.043642683844423345,0.3872443494469186,0.3788906033683326,0.021572286569235297,0.2885040885936195,0.27399447488957906,0.050292575660784954
8011,67.19383586151848,75.64865101377296,-0.12582724358346248,0.14572177119122787,0.14383890665080445,0.012920955633681981,0.12072216910041811,0.11938334677315789,0.011090111594553725
8012,58.15213807787422,55.90440367098984,0.038652652871925895,0.2017037472955724,0.1828429589160681,0.0935073771924826,0.16453801301886237,0.1498746234157349,0.08911855281397178
8013,62.20848426120856,63.822558429382134,-0.02594620633089535,0.18634952348695322,0.17874650295846164,0.040799785189812296,0.1435001133364536,0.14316129835341426,0.002361078156397995
8014,89.81881532654563,94.5204905907725,-0.05234621773994052,0.32589691518294867,0.4079818757661438,-0.2518740029715075,0.21146182274692882,0.26353968009856443,-0.24627545849711527
8015,82.40966295003984,91.1393235913365,-0.10593006121853626,0.5892005569556071,0.5118236244096267,0.13132528751463882,0.4459196605824453,0.41946566530912693,0.059324577074635045
8016,64.83752601262515,67.50829433746519,-0.04119170623999424,0.24067972587200673,0.23688437710048682,0.015769291566911085,0.18946253962545426,0.19339030487186176,-0.020731091508496863
8017,98.98787322048432,111.71243732982376,-0.12854669663421203,0.3094910382881897,0.34646410710792436,-0.11946410152692805,0.24449893121811295,0.287354212059118,-0.1752779884455799
8018,141.8020413587702,139.32257810645058,0.01748538475582579,0.12247692220534412,0.12132713164249577,0.009387813982789482,0.10270051358807676,0.10390237785566027,-0.011702612047336839
8019,88.5716766007391,90.3815265634896,-0.020433732680808284,0.3243771084523504,0.3131738745206514,0.03453768357807757,0.23216844144561696,0.22444270626419274,0.03327642264090356
8020,57.270963490213454,57.65903192550608,-0.006776006751814775,0.4794084949656757,0.5101595469558625,-0.06414373611045103,0.37892098274030117,0.39251750939532976,-0.03588222155632684
8021,60.71332020176733,67.23565922953995,-0.10742846884500899,0.3069164379710227,0.35665008138382637,-0.16204294478844186,0.2314615889690136,0.27470292261245527,-0.1868186157195634
8022,65.34215843683798,63.71924133459122,0.024837212927631223,0.34055018225629474,0.3325834679553334,0.023393657428630244,0.27209063719534377,0.2682674097181322,0.014051301127523745
8023,87.88071216681168,93.61526114014205,-0.06525378358843159,0.28661542852584854,0.29489728856326963,-0.028895374125591403,0.20666027396054254,0.2213020453161707,-0.07084947230072725
