,addrcode,Week,Year,rainfall,temperature,DFp10000Pop
0,8001,9,2014,0.0,32.257890625,0.11194698190936772
1,8001,10,2014,0.0,32.887098214285714,0.14926264254582364
2,8001,11,2014,0.0,33.11493303571429,0.14926264254582364
3,8001,12,2014,23.62,33.408147321428565,0.11194698190936772
4,8001,13,2014,0.8600000000000001,33.55453125,0.11194698190936772
5,8001,14,2014,37.690000000000005,33.60968749999999,0.07463132127291182
6,8001,15,2014,392.78999999999996,33.378437500000004,0.07463132127291182
7,8001,16,2014,900.9599999999999,33.084386160714295,0.11194698190936772
8,8001,17,2014,231.32000000000005,33.400145089285715,0.11194698190936772
9,8001,18,2014,160.57999999999998,33.331026785714286,0.03731566063645591
10,8001,19,2014,772.6899999999999,32.491238839285714,0.11194698190936772
11,8001,20,2014,353.20000000000005,32.22631696428572,0.0
12,8001,21,2014,402.86,32.031796875000005,0.11194698190936772
13,8001,22,2014,367.4800000000001,32.001875,0.03731566063645591
14,8001,23,2014,128.22,32.432734375,0.07463132127291182
15,8001,24,2014,471.26,33.51560267857143,0.18657830318227955
16,8001,25,2014,540.0000000000001,34.95902901785714,0.22389396381873544
17,8001,26,2014,133.27,35.34613839285714,0.2985252850916473
18,8001,27,2014,176.43,33.71938616071428,0.2985252850916473
19,8001,28,2014,470.1,31.657734375000004,0.33584094572810314
20,8001,29,2014,555.1400000000001,31.518125000000005,0.5597349095468386
21,8001,30,2014,273.89,32.322812500000005,0.33584094572810314
22,8001,31,2014,909.7200000000001,32.51484375,0.4477879276374709
23,8001,32,2014,1001.9099999999999,31.824441964285718,0.2985252850916473
24,8001,33,2014,870.47,31.38573660714286,0.2985252850916473
25,8001,34,2014,569.94,31.92064732142857,0.4477879276374709
26,8001,35,2014,1580.14,32.00998883928572,0.5970505701832945
27,8001,36,2014,499.5999999999999,30.986227678571424,0.5970505701832945
28,8001,37,2014,1151.74,30.822890624999996,0.4851035882739268
29,8001,38,2014,1093.9999999999998,31.477500000000003,0.4477879276374709
30,8001,39,2014,604.02,31.610859375,0.6716818914562063
31,8001,40,2014,202.92000000000002,30.81871651785714,0.5224192489103827
32,8001,41,2014,938.98,30.38988839285714,0.8955758552749418
33,8001,42,2014,895.0599999999998,30.811584821428564,0.5597349095468386
34,8001,43,2014,1268.09,31.280011160714288,0.7463132127291181
35,8001,44,2014,2269.4100000000003,30.253895089285724,0.6716818914562063
36,8001,45,2014,1498.3400000000001,29.799374999999998,0.9328915159113976
37,8001,46,2014,1387.29,30.285312500000003,0.7836288733655741
38,8001,47,2014,1351.37,30.227031250000003,0.8209445340020299
39,8001,48,2014,3252.5499999999997,28.985479910714282,0.4477879276374709
40,8001,49,2014,1888.7099999999996,28.305613839285712,0.41047226700101497
41,8001,50,2014,2257.8999999999996,29.4153125,0.22389396381873544
42,8001,51,2014,477.59999999999997,30.41708705357143,0.3731566063645591
43,8001,52,2014,545.15,29.686462053571432,0.11194698190936772
44,8002,9,2014,0.0,31.476964285714285,0.0
45,8002,10,2014,0.0,31.813214285714288,0.0
46,8002,11,2014,0.0,31.927500000000002,0.8022462896109105
47,8002,12,2014,3.5200000000000005,32.383178571428566,0.0
48,8002,13,2014,0.05,32.619749999999996,0.0
49,8002,14,2014,2.24,32.42900000000001,0.26741542987030353
50,8002,15,2014,88.96000000000001,31.660749999999997,0.0
51,8002,16,2014,238.75000000000003,31.059821428571432,0.8022462896109105
52,8002,17,2014,67.66,31.621428571428574,0.26741542987030353
53,8002,18,2014,67.78999999999999,31.050642857142854,0.0
54,8002,19,2014,128.57,29.57389285714286,0.5348308597406071
55,8002,20,2014,195.51999999999998,29.567821428571428,0.5348308597406071
56,8002,21,2014,137.94,29.3695,0.26741542987030353
57,8002,22,2014,97.77000000000001,29.410000000000004,0.5348308597406071
58,8002,23,2014,58.849999999999994,29.899,0.8022462896109105
59,8002,24,2014,126.41,30.74664285714286,2.1393234389624283
60,8002,25,2014,167.22,32.291071428571435,0.5348308597406071
61,8002,26,2014,42.39,33.67921428571428,1.069661719481214
62,8002,27,2014,51.879999999999995,32.863142857142854,2.406738868832732
63,8002,28,2014,148.06,31.057785714285718,0.26741542987030353
64,8002,29,2014,182.17000000000002,30.017000000000003,2.406738868832732
65,8002,30,2014,67.39,30.031,3.2089851584436424
66,8002,31,2014,217.01000000000002,30.528749999999995,2.1393234389624283
67,8002,32,2014,277.92,30.657428571428575,3.476400588313945
68,8002,33,2014,164.7,30.11253571428572,3.2089851584436424
69,8002,34,2014,143.97,30.293285714285712,4.011231448054553
70,8002,35,2014,290.25,30.899642857142858,4.2786468779248565
71,8002,36,2014,140.93,30.165535714285717,3.476400588313945
72,8002,37,2014,302.25,29.447249999999997,3.7438160181842486
73,8002,38,2014,417.66,29.621999999999996,2.9415697285733384
74,8002,39,2014,155.44,29.964750000000002,4.54606230779516
75,8002,40,2014,48.96,29.935785714285714,4.54606230779516
76,8002,41,2014,253.5,30.110821428571427,3.2089851584436424
77,8002,42,2014,287.56,30.09557142857143,1.069661719481214
78,8002,43,2014,268.46,29.61217857142857,0.8022462896109105
79,8002,44,2014,709.7,28.522821428571426,2.1393234389624283
80,8002,45,2014,432.98,28.3085,1.6044925792218212
81,8002,46,2014,431.74,28.65,1.8719080090921243
82,8002,47,2014,334.57,28.336749999999995,1.3370771493515177
83,8002,48,2014,913.32,27.187714285714286,2.1393234389624283
84,8002,49,2014,564.42,26.746535714285717,1.8719080090921243
85,8002,50,2014,597.8399999999999,27.823,1.6044925792218212
86,8002,51,2014,144.15,28.51514285714286,0.0
