,addrcode,Week,Year,rainfall,temperature,DFp10000Pop
105,800103,26,2014,8.79,36.38035714285714,0.0
106,800103,27,2014,10.31,34.888571428571424,0.0
107,800103,28,2014,30.02,32.976071428571444,0.0
108,800103,29,2014,35.48,32.36000000000001,0.0
109,800103,30,2014,14.42,33.015,0.0
110,800103,31,2014,50.07,33.6025,0.0
111,800103,32,2014,62.3,33.142321428571435,0.0
112,800103,33,2014,40.62,32.371607142857144,0.0
113,800103,34,2014,26.3,32.78714285714286,0.0
114,800103,35,2014,45.79,32.74053571428572,0.5606952621250351
115,800103,36,2014,27.96,31.244642857142853,0.5606952621250351
116,800103,37,2014,75.03,31.236249999999995,0.5606952621250351
117,800103,38,2014,71.06,32.305,0.0
118,800103,39,2014,41.7,32.59,0.0
119,800103,40,2014,11.08,31.61,0.0
120,800103,41,2014,53.89,30.8675,0.0
121,800103,42,2014,67.54,31.110714285714288,0.0
122,800103,43,2014,93.36,32.065714285714286,0.5606952621250351
123,800103,44,2014,133.6,31.19464285714286,0.0
124,800103,45,2014,94.51,30.75,0.0
125,800103,46,2014,78.85,31.245000000000005,0.0
126,800103,47,2014,94.44,31.13625,0.0
127,800103,48,2014,201.27,29.82125,0.0
128,800103,49,2014,134.74,29.225,0.0
129,800103,50,2014,144.13,30.50892857142857,0.0
130,800103,51,2014,29.12,31.881785714285712,0.0
131,800103,52,2014,31.77,31.077500000000004,0.0
132,800106,9,2014,0.0,31.553035714285716,0.0
133,800106,10,2014,0.0,32.09464285714286,0.0
134,800106,11,2014,0.0,32.25732142857143,1.2229423994129878
135,800106,12,2014,0.98,32.36714285714286,0.0
136,800106,13,2014,0.02,32.46874999999999,0.0
137,800106,14,2014,1.09,32.93,0.0
138,800106,15,2014,18.52,33.23375,0.0
139,800106,16,2014,59.32,33.07767857142857,0.0
140,800106,17,2014,19.16,33.153571428571425,2.4458847988259755
141,800106,18,2014,35.1,33.066785714285714,0.0
142,800106,19,2014,124.37,32.44535714285714,0.0
143,800106,20,2014,24.81,32.27910714285714,0.0
144,800106,21,2014,19.45,31.90875,1.2229423994129878
145,800106,22,2014,22.9,31.680000000000003,0.0
146,800106,23,2014,5.8,31.93125,0.0
147,800106,24,2014,30.63,32.92196428571429,1.2229423994129878
148,800106,25,2014,31.28,34.60964285714285,0.0
149,800106,26,2014,6.67,35.27857142857143,0.0
150,800106,27,2014,10.76,33.72035714285715,0.0
151,800106,28,2014,35.8,31.841607142857146,0.0
152,800106,29,2014,28.62,31.82375,0.0
153,800106,30,2014,18.62,32.765,0.0
154,800106,31,2014,74.13,32.423750000000005,0.0
155,800106,32,2014,63.05,30.610714285714284,0.0
156,800106,33,2014,145.89,30.14053571428571,0.0
157,800106,34,2014,49.05,31.5525,1.2229423994129878
