,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
444,1004,33,2014,0.265428003,0.530856005,0.530856005,0.0,0.0,0.265428003,0.265428003,0.0,0.331785003,0.464499005,0.331785003,0.265428003,0.199071002,0.132714001,0.132714001,0.199071002,0.004135463,4.297746957,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
445,1004,34,2014,0.530856005,0.265428003,0.530856005,0.530856005,0.0,0.0,0.265428003,0.265428003,0.199071002,0.331785003,0.464499005,0.331785003,0.265428003,0.199071002,0.132714001,0.132714001,0.073811744,4.389416352,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
446,1004,35,2014,0.0,0.530856005,0.265428003,0.530856005,0.530856005,0.0,0.0,0.265428003,0.199071002,0.199071002,0.331785003,0.464499005,0.331785003,0.265428003,0.199071002,0.132714001,0.409536126,4.481085747,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
447,1004,36,2014,0.0,0.0,0.530856005,0.265428003,0.530856005,0.530856005,0.0,0.0,0.066357001,0.199071002,0.199071002,0.331785003,0.464499005,0.331785003,0.265428003,0.199071002,0.117547395,4.431977142,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
448,1004,37,2014,0.265428003,0.0,0.0,0.530856005,0.265428003,0.530856005,0.530856005,0.0,0.132714001,0.066357001,0.199071002,0.199071002,0.331785003,0.464499005,0.331785003,0.265428003,1.169208096,4.307568678,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
449,1004,38,2014,0.0,0.265428003,0.0,0.0,0.530856005,0.265428003,0.530856005,0.530856005,0.199071002,0.132714001,0.066357001,0.199071002,0.199071002,0.331785003,0.464499005,0.331785003,0.023308972,4.321599707,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
450,1004,39,2014,0.265428003,0.0,0.265428003,0.0,0.0,0.530856005,0.265428003,0.530856005,0.398142004,0.199071002,0.132714001,0.066357001,0.199071002,0.199071002,0.331785003,0.464499005,0.46931236,4.480618046,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
451,1004,40,2014,0.265428003,0.265428003,0.0,0.265428003,0.0,0.0,0.530856005,0.265428003,0.796284008,0.398142004,0.199071002,0.132714001,0.066357001,0.199071002,0.199071002,0.331785003,0.173940068,4.516397172,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
452,1004,41,2014,1.061712011,0.265428003,0.265428003,0.0,0.265428003,0.0,0.0,0.530856005,0.796284008,0.796284008,0.398142004,0.199071002,0.132714001,0.066357001,0.199071002,0.199071002,0.374322035,4.381231584,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
453,1004,42,2014,1.592568016,1.061712011,0.265428003,0.265428003,0.0,0.265428003,0.0,0.0,0.8626410090000001,0.796284008,0.796284008,0.398142004,0.199071002,0.132714001,0.066357001,0.199071002,0.673077887,4.363225096,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
454,1004,43,2014,0.265428003,1.592568016,1.061712011,0.265428003,0.265428003,0.0,0.265428003,0.0,0.729927007,0.8626410090000001,0.796284008,0.796284008,0.398142004,0.199071002,0.132714001,0.066357001,0.907546092,4.500580374,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
455,1004,44,2014,0.530856005,0.265428003,1.592568016,1.061712011,0.265428003,0.265428003,0.0,0.265428003,0.530856005,0.729927007,0.8626410090000001,0.796284008,0.796284008,0.398142004,0.199071002,0.132714001,1.4159573719999998,4.612807354,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
456,1004,45,2014,0.530856005,0.530856005,0.265428003,1.592568016,1.061712011,0.265428003,0.265428003,0.0,0.729927007,0.530856005,0.729927007,0.8626410090000001,0.796284008,0.796284008,0.398142004,0.199071002,0.459412313,4.571500852,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
457,1004,46,2014,0.796284008,0.530856005,0.530856005,0.265428003,1.592568016,1.061712011,0.265428003,0.265428003,0.729927007,0.729927007,0.530856005,0.729927007,0.8626410090000001,0.796284008,0.796284008,0.398142004,1.818099792,4.421390092,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
458,1004,47,2014,1.061712011,0.796284008,0.530856005,0.530856005,0.265428003,1.592568016,1.061712011,0.265428003,0.663570007,0.729927007,0.729927007,0.530856005,0.729927007,0.8626410090000001,0.796284008,0.796284008,1.342020311,4.3200903089999985,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
459,1004,48,2014,0.530856005,1.061712011,0.796284008,0.530856005,0.530856005,0.265428003,1.592568016,1.061712011,0.530856005,0.663570007,0.729927007,0.729927007,0.530856005,0.729927007,0.8626410090000001,0.796284008,0.042983749,4.320387937,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
460,1004,49,2014,0.265428003,0.530856005,1.061712011,0.796284008,0.530856005,0.530856005,0.265428003,1.592568016,0.265428003,0.530856005,0.663570007,0.729927007,0.729927007,0.530856005,0.729927007,0.8626410090000001,0.416804515,4.29863984,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
461,1004,50,2014,0.265428003,0.265428003,0.530856005,1.061712011,0.796284008,0.530856005,0.530856005,0.265428003,0.132714001,0.265428003,0.530856005,0.663570007,0.729927007,0.729927007,0.530856005,0.729927007,0.187223676,4.212625376,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
462,1004,51,2014,0.0,0.265428003,0.265428003,0.530856005,1.061712011,0.796284008,0.530856005,0.530856005,0.132714001,0.132714001,0.265428003,0.530856005,0.663570007,0.729927007,0.729927007,0.530856005,0.089601692,4.118574958,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
463,1004,52,2014,0.0,0.0,0.265428003,0.265428003,0.530856005,1.061712011,0.796284008,0.530856005,0.066357001,0.132714001,0.132714001,0.265428003,0.530856005,0.663570007,0.729927007,0.729927007,0.175694507,4.045868712,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
464,1004,1,2015,0.265428003,0.0,0.0,0.265428003,0.265428003,0.530856005,1.061712011,0.796284008,0.265428003,0.066357001,0.132714001,0.132714001,0.265428003,0.530856005,0.663570007,0.729927007,0.076694036,3.967082354,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
465,1004,2,2015,0.0,0.265428003,0.0,0.0,0.265428003,0.265428003,0.530856005,1.061712011,0.265428003,0.265428003,0.066357001,0.132714001,0.132714001,0.265428003,0.530856005,0.663570007,0.020551997,3.955347311,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
466,1004,3,2015,0.796284008,0.0,0.265428003,0.0,0.0,0.265428003,0.265428003,0.530856005,0.331785003,0.265428003,0.265428003,0.066357001,0.132714001,0.132714001,0.265428003,0.530856005,0.296876097,3.999034835,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
467,1004,4,2015,0.0,0.796284008,0.0,0.265428003,0.0,0.0,0.265428003,0.265428003,0.398142004,0.331785003,0.265428003,0.265428003,0.066357001,0.132714001,0.132714001,0.265428003,0.0,4.007963672,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
468,1004,5,2015,0.530856005,0.0,0.796284008,0.0,0.265428003,0.0,0.0,0.265428003,0.265428003,0.398142004,0.331785003,0.265428003,0.265428003,0.066357001,0.132714001,0.132714001,0.002381024,3.787017471,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
469,1004,6,2015,0.265428003,0.530856005,0.0,0.796284008,0.0,0.265428003,0.0,0.0,0.331785003,0.265428003,0.398142004,0.331785003,0.265428003,0.265428003,0.066357001,0.132714001,0.001127853,3.836955181,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
470,1004,7,2015,0.265428003,0.265428003,0.530856005,0.0,0.796284008,0.0,0.265428003,0.0,0.331785003,0.331785003,0.265428003,0.398142004,0.331785003,0.265428003,0.265428003,0.066357001,0.095616911,3.866122716000001,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
471,1004,8,2015,0.265428003,0.265428003,0.265428003,0.530856005,0.0,0.796284008,0.0,0.265428003,0.265428003,0.331785003,0.331785003,0.265428003,0.398142004,0.331785003,0.265428003,0.265428003,0.051129357,3.930176493,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
472,1004,9,2015,0.530856005,0.265428003,0.265428003,0.265428003,0.530856005,0.0,0.796284008,0.0,0.199071002,0.265428003,0.331785003,0.331785003,0.265428003,0.398142004,0.331785003,0.265428003,0.36855745,4.019167237,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
473,1004,10,2015,0.0,0.530856005,0.265428003,0.265428003,0.265428003,0.530856005,0.0,0.796284008,0.265428003,0.199071002,0.265428003,0.331785003,0.331785003,0.265428003,0.398142004,0.331785003,0.003508877,4.071549749,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
474,1004,11,2015,0.0,0.0,0.530856005,0.265428003,0.265428003,0.265428003,0.530856005,0.0,0.199071002,0.265428003,0.199071002,0.265428003,0.331785003,0.331785003,0.265428003,0.398142004,0.0016291220000000002,4.090364084,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
475,1004,12,2015,0.530856005,0.0,0.0,0.530856005,0.265428003,0.265428003,0.265428003,0.530856005,0.265428003,0.199071002,0.265428003,0.199071002,0.265428003,0.331785003,0.331785003,0.265428003,0.0,4.124208629,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
476,1004,13,2015,0.265428003,0.530856005,0.0,0.0,0.530856005,0.265428003,0.265428003,0.265428003,0.398142004,0.265428003,0.199071002,0.265428003,0.199071002,0.265428003,0.331785003,0.331785003,0.003508877,4.062110692,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
477,1004,14,2015,0.265428003,0.265428003,0.530856005,0.0,0.0,0.530856005,0.265428003,0.265428003,0.398142004,0.398142004,0.265428003,0.199071002,0.265428003,0.199071002,0.265428003,0.331785003,0.001127853,3.987065942,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
478,1004,15,2015,0.530856005,0.265428003,0.265428003,0.530856005,0.0,0.0,0.530856005,0.265428003,0.398142004,0.398142004,0.398142004,0.265428003,0.199071002,0.265428003,0.199071002,0.265428003,0.0,4.023057659,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
479,1004,16,2015,0.530856005,0.530856005,0.265428003,0.265428003,0.530856005,0.0,0.0,0.530856005,0.398142004,0.398142004,0.398142004,0.398142004,0.265428003,0.199071002,0.265428003,0.199071002,0.0,4.217833864,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
480,1004,17,2015,0.265428003,0.530856005,0.530856005,0.265428003,0.265428003,0.530856005,0.0,0.0,0.464499005,0.398142004,0.398142004,0.398142004,0.398142004,0.265428003,0.199071002,0.265428003,0.0,4.404893003,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
481,1004,18,2015,0.265428003,0.265428003,0.530856005,0.530856005,0.265428003,0.265428003,0.530856005,0.0,0.464499005,0.464499005,0.398142004,0.398142004,0.398142004,0.398142004,0.265428003,0.199071002,0.183840115,4.453555165,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
482,1004,19,2015,0.796284008,0.265428003,0.265428003,0.530856005,0.530856005,0.265428003,0.265428003,0.530856005,0.597213006,0.464499005,0.464499005,0.398142004,0.398142004,0.398142004,0.398142004,0.265428003,0.159152656,4.411823481,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
483,1004,20,2015,0.530856005,0.796284008,0.265428003,0.265428003,0.530856005,0.530856005,0.265428003,0.265428003,0.8626410090000001,0.597213006,0.464499005,0.464499005,0.398142004,0.398142004,0.398142004,0.398142004,0.0,4.484125803,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
484,1004,21,2015,0.796284008,0.530856005,0.796284008,0.265428003,0.265428003,0.530856005,0.530856005,0.265428003,0.796284008,0.8626410090000001,0.597213006,0.464499005,0.464499005,0.398142004,0.398142004,0.398142004,0.0,4.703073646,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
485,1004,22,2015,1.327140013,0.796284008,0.530856005,0.796284008,0.265428003,0.265428003,0.530856005,0.530856005,0.663570007,0.796284008,0.8626410090000001,0.597213006,0.464499005,0.464499005,0.398142004,0.398142004,0.000250634,4.655389404,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
486,1004,23,2015,0.530856005,1.327140013,0.796284008,0.530856005,0.796284008,0.265428003,0.265428003,0.530856005,0.464499005,0.663570007,0.796284008,0.8626410090000001,0.597213006,0.464499005,0.464499005,0.398142004,0.236222643,4.407103953,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
487,1004,24,2015,0.0,0.530856005,1.327140013,0.796284008,0.530856005,0.796284008,0.265428003,0.265428003,0.265428003,0.464499005,0.663570007,0.796284008,0.8626410090000001,0.597213006,0.464499005,0.464499005,0.0,4.508913956000001,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
488,1004,25,2015,0.0,0.0,0.530856005,1.327140013,0.796284008,0.530856005,0.796284008,0.265428003,0.398142004,0.265428003,0.464499005,0.663570007,0.796284008,0.8626410090000001,0.597213006,0.464499005,0.119803102,4.818000536,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
489,1004,26,2015,0.530856005,0.0,0.0,0.530856005,1.327140013,0.796284008,0.530856005,0.796284008,0.464499005,0.398142004,0.265428003,0.464499005,0.663570007,0.796284008,0.8626410090000001,0.597213006,0.6926273470000001,4.929313372,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
490,1004,27,2015,1.061712011,0.530856005,0.0,0.0,0.530856005,1.327140013,0.796284008,0.530856005,0.530856005,0.464499005,0.398142004,0.265428003,0.464499005,0.663570007,0.796284008,0.8626410090000001,0.026441898,4.704221639,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
491,1004,28,2015,0.265428003,1.061712011,0.530856005,0.0,0.0,0.530856005,1.327140013,0.796284008,0.398142004,0.530856005,0.464499005,0.398142004,0.265428003,0.464499005,0.663570007,0.796284008,0.876091512,4.449537189,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
492,1004,29,2015,0.265428003,0.265428003,1.061712011,0.530856005,0.0,0.0,0.530856005,1.327140013,0.331785003,0.398142004,0.530856005,0.464499005,0.398142004,0.265428003,0.464499005,0.663570007,0.5522722489999999,4.455447228,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
493,1004,30,2015,0.0,0.265428003,0.265428003,1.061712011,0.530856005,0.0,0.0,0.530856005,0.331785003,0.331785003,0.398142004,0.530856005,0.464499005,0.398142004,0.265428003,0.464499005,0.991759151,4.510848537,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
494,1004,31,2015,0.796284008,0.0,0.265428003,0.265428003,1.061712011,0.530856005,0.0,0.0,0.331785003,0.331785003,0.331785003,0.398142004,0.530856005,0.464499005,0.398142004,0.265428003,2.017103271,4.43104174,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
495,1004,32,2015,0.265428003,0.796284008,0.0,0.265428003,0.265428003,1.061712011,0.530856005,0.0,0.331785003,0.331785003,0.331785003,0.331785003,0.398142004,0.530856005,0.464499005,0.398142004,0.311036923,4.407869282,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
496,1004,33,2015,0.265428003,0.265428003,0.796284008,0.0,0.265428003,0.265428003,1.061712011,0.530856005,0.265428003,0.331785003,0.331785003,0.331785003,0.331785003,0.398142004,0.530856005,0.464499005,0.7613010920000001,4.416798119,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
497,1004,34,2015,0.0,0.265428003,0.265428003,0.796284008,0.0,0.265428003,0.265428003,1.061712011,0.331785003,0.265428003,0.331785003,0.331785003,0.331785003,0.331785003,0.398142004,0.530856005,1.006797197,4.375725468,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
498,1004,35,2015,0.530856005,0.0,0.265428003,0.265428003,0.796284008,0.0,0.265428003,0.265428003,0.331785003,0.331785003,0.265428003,0.331785003,0.331785003,0.331785003,0.331785003,0.398142004,0.706286906,4.398196375,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
499,1004,36,2015,0.530856005,0.530856005,0.0,0.265428003,0.265428003,0.796284008,0.0,0.265428003,0.398142004,0.331785003,0.331785003,0.265428003,0.331785003,0.331785003,0.331785003,0.331785003,0.209655428,4.621629895,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
500,1004,37,2015,0.265428003,0.530856005,0.530856005,0.0,0.265428003,0.265428003,0.796284008,0.0,0.398142004,0.398142004,0.331785003,0.331785003,0.265428003,0.331785003,0.331785003,0.331785003,0.949401987,4.603835999,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
501,1004,38,2015,0.265428003,0.265428003,0.530856005,0.530856005,0.0,0.265428003,0.265428003,0.796284008,0.331785003,0.398142004,0.398142004,0.331785003,0.331785003,0.265428003,0.331785003,0.331785003,0.402518371,4.374875103,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
502,1004,39,2015,0.530856005,0.265428003,0.265428003,0.530856005,0.530856005,0.0,0.265428003,0.265428003,0.398142004,0.331785003,0.398142004,0.398142004,0.331785003,0.331785003,0.265428003,0.331785003,0.198376894,4.4226869,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
503,1004,40,2015,0.265428003,0.530856005,0.265428003,0.265428003,0.530856005,0.530856005,0.0,0.265428003,0.597213006,0.398142004,0.331785003,0.398142004,0.398142004,0.331785003,0.331785003,0.265428003,1.3385114340000002,4.535700467,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
504,1004,41,2015,0.530856005,0.265428003,0.530856005,0.265428003,0.265428003,0.530856005,0.530856005,0.0,0.928998009,0.597213006,0.398142004,0.331785003,0.398142004,0.398142004,0.331785003,0.331785003,0.407280419,4.638828537,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
505,1004,42,2015,1.061712011,0.530856005,0.265428003,0.530856005,0.265428003,0.265428003,0.530856005,0.530856005,1.194426012,0.928998009,0.597213006,0.398142004,0.331785003,0.398142004,0.398142004,0.331785003,0.961683058,4.653561118,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
506,1004,43,2015,1.857996019,1.061712011,0.530856005,0.265428003,0.530856005,0.265428003,0.265428003,0.530856005,1.592568016,1.194426012,0.928998009,0.597213006,0.398142004,0.331785003,0.398142004,0.398142004,0.8369925909999999,4.508977733,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
507,1004,44,2015,1.327140013,1.857996019,1.061712011,0.530856005,0.265428003,0.530856005,0.265428003,0.265428003,1.791639018,1.592568016,1.194426012,0.928998009,0.597213006,0.398142004,0.331785003,0.398142004,2.050437607,4.3218760760000015,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
508,1004,45,2015,2.123424021,1.327140013,1.857996019,1.061712011,0.530856005,0.265428003,0.530856005,0.265428003,1.6589250169999998,1.791639018,1.592568016,1.194426012,0.928998009,0.597213006,0.398142004,0.331785003,1.036998606,4.302041302,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
509,1004,46,2015,1.857996019,2.123424021,1.327140013,1.857996019,1.061712011,0.530856005,0.265428003,0.530856005,1.791639018,1.6589250169999998,1.791639018,1.592568016,1.194426012,0.928998009,0.597213006,0.398142004,1.137001614,4.267176319,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
510,1004,47,2015,1.327140013,1.857996019,2.123424021,1.327140013,1.857996019,1.061712011,0.530856005,0.265428003,1.327140013,1.791639018,1.6589250169999998,1.791639018,1.592568016,1.194426012,0.928998009,0.597213006,0.8884979,4.257630967,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
511,1004,48,2015,1.857996019,1.327140013,1.857996019,2.123424021,1.327140013,1.857996019,1.061712011,0.530856005,0.8626410090000001,1.327140013,1.791639018,1.6589250169999998,1.791639018,1.592568016,1.194426012,0.928998009,0.17331348300000002,4.229441352,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
512,1004,49,2015,0.265428003,1.857996019,1.327140013,1.857996019,2.123424021,1.327140013,1.857996019,1.061712011,0.530856005,0.8626410090000001,1.327140013,1.791639018,1.6589250169999998,1.791639018,1.592568016,1.194426012,1.33738358,4.210839608,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
513,1004,50,2015,0.0,0.265428003,1.857996019,1.327140013,1.857996019,2.123424021,1.327140013,1.857996019,0.066357001,0.530856005,0.8626410090000001,1.327140013,1.791639018,1.6589250169999998,1.791639018,1.592568016,0.158275437,4.265900771,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
514,1004,51,2015,0.0,0.0,0.265428003,1.857996019,1.327140013,1.857996019,2.123424021,1.327140013,0.265428003,0.066357001,0.530856005,0.8626410090000001,1.327140013,1.791639018,1.6589250169999998,1.791639018,0.45064012,4.3212595610000015,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
515,1004,52,2015,0.0,0.0,0.0,0.265428003,1.857996019,1.327140013,1.857996019,2.123424021,0.663570007,0.265428003,0.066357001,0.530856005,0.8626410090000001,1.327140013,1.791639018,1.6589250169999998,0.234969473,4.181587037,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
516,1004,53,2015,1.061712011,0.0,0.0,0.0,0.265428003,1.857996019,1.327140013,1.857996019,0.663570007,0.663570007,0.265428003,0.066357001,0.530856005,0.8626410090000001,1.327140013,1.791639018,0.303392583,3.939530513,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
517,1004,1,2016,1.592568016,1.061712011,0.0,0.0,0.0,0.265428003,1.857996019,1.327140013,0.796284008,0.663570007,0.663570007,0.265428003,0.066357001,0.530856005,0.8626410090000001,1.327140013,0.0,3.733486966,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
518,1004,2,2016,0.0,1.592568016,1.061712011,0.0,0.0,0.0,0.265428003,1.857996019,0.597213006,0.796284008,0.663570007,0.663570007,0.265428003,0.066357001,0.530856005,0.8626410090000001,0.0,3.791630703,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
519,1004,3,2016,0.530856005,0.0,1.592568016,1.061712011,0.0,0.0,0.0,0.265428003,0.464499005,0.597213006,0.796284008,0.663570007,0.663570007,0.265428003,0.066357001,0.530856005,0.019674777,3.926796291,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
520,1004,4,2016,0.265428003,0.530856005,0.0,1.592568016,1.061712011,0.0,0.0,0.0,0.530856005,0.464499005,0.597213006,0.796284008,0.663570007,0.663570007,0.265428003,0.066357001,0.0,3.956218935,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
521,1004,5,2016,1.061712011,0.265428003,0.530856005,0.0,1.592568016,1.061712011,0.0,0.0,0.398142004,0.530856005,0.464499005,0.597213006,0.796284008,0.663570007,0.663570007,0.265428003,0.0,3.716926099,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
522,1004,6,2016,0.265428003,1.061712011,0.265428003,0.530856005,0.0,1.592568016,1.061712011,0.0,0.331785003,0.398142004,0.530856005,0.464499005,0.597213006,0.796284008,0.663570007,0.663570007,0.034963458,3.637608262,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
523,1004,7,2016,0.0,0.265428003,1.061712011,0.265428003,0.530856005,0.0,1.592568016,1.061712011,0.132714001,0.331785003,0.398142004,0.530856005,0.464499005,0.597213006,0.796284008,0.663570007,0.044612871,3.661864936,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
524,1004,8,2016,0.0,0.0,0.265428003,1.061712011,0.265428003,0.530856005,0.0,1.592568016,0.132714001,0.132714001,0.331785003,0.398142004,0.530856005,0.464499005,0.597213006,0.796284008,0.49099221,3.811210368,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
525,1004,9,2016,0.265428003,0.0,0.0,0.265428003,1.061712011,0.265428003,0.530856005,0.0,0.199071002,0.132714001,0.132714001,0.331785003,0.398142004,0.530856005,0.464499005,0.597213006,0.004636731,3.968634271,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
526,1004,10,2016,0.265428003,0.265428003,0.0,0.0,0.265428003,1.061712011,0.265428003,0.530856005,0.199071002,0.199071002,0.132714001,0.132714001,0.331785003,0.398142004,0.530856005,0.464499005,0.0,4.001309563,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
527,1004,11,2016,0.265428003,0.265428003,0.265428003,0.0,0.0,0.265428003,1.061712011,0.265428003,0.132714001,0.199071002,0.199071002,0.132714001,0.132714001,0.331785003,0.398142004,0.530856005,0.003132926,4.006156646,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
528,1004,12,2016,0.0,0.265428003,0.265428003,0.265428003,0.0,0.0,0.265428003,1.061712011,0.066357001,0.132714001,0.199071002,0.199071002,0.132714001,0.132714001,0.331785003,0.398142004,0.0,4.059602114,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
529,1004,13,2016,0.0,0.0,0.265428003,0.265428003,0.265428003,0.0,0.0,0.265428003,0.066357001,0.066357001,0.132714001,0.199071002,0.199071002,0.132714001,0.132714001,0.331785003,0.0,4.106669841,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
530,1004,14,2016,0.0,0.0,0.0,0.265428003,0.265428003,0.265428003,0.0,0.0,0.066357001,0.066357001,0.066357001,0.132714001,0.199071002,0.199071002,0.132714001,0.132714001,0.0,4.257269562,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
531,1004,15,2016,0.265428003,0.0,0.0,0.0,0.265428003,0.265428003,0.265428003,0.0,0.132714001,0.066357001,0.066357001,0.066357001,0.132714001,0.199071002,0.199071002,0.132714001,0.0,4.447602607,33.816,18.25,127.214,12.077,4.294,287.171,38.379,3.7569999999999997,524.96
