,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s,DF_AVG,DF_SD,AVG_1SD,AVG_2SD,OB1,OB2,DF_AVGs,DF_SDs,AVG_1SDs,AVG_2SDs,OB1s,OB2s
10,8101,25,2014,2.325175841,2.673952218,2.092658257,1.743881881,2.441434633,1.162587921,1.976399465,0.58129396,2.325175841,2.363928772,2.1701641190000003,2.092658257,1.782634812,1.860140673,1.240093782,1.046329129,0.33106211,4.404331317,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,1,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,1
11,8101,26,2014,1.976399465,2.325175841,2.673952218,2.092658257,1.743881881,2.441434633,1.162587921,1.976399465,2.1701641190000003,2.325175841,2.363928772,2.1701641190000003,2.092658257,1.782634812,1.860140673,1.240093782,1.076513583,4.38469086,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,1,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,1
12,8101,27,2014,2.208917049,1.976399465,2.325175841,2.673952218,2.092658257,1.743881881,2.441434633,1.162587921,1.782634812,2.1701641190000003,2.325175841,2.363928772,2.1701641190000003,2.092658257,1.782634812,1.860140673,0.455006357,4.301895161,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,1,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,1
13,8101,28,2014,1.162587921,2.208917049,1.976399465,2.325175841,2.673952218,2.092658257,1.743881881,2.441434633,1.472611366,1.782634812,2.1701641190000003,2.325175841,2.363928772,2.1701641190000003,2.092658257,1.782634812,0.719295281,4.277745296,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,1,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,1
14,8101,29,2014,1.046329129,1.162587921,2.208917049,1.976399465,2.325175841,2.673952218,2.092658257,1.743881881,1.007576198,1.472611366,1.782634812,2.1701641190000003,2.325175841,2.363928772,2.1701641190000003,2.092658257,0.534780822,4.343874328,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,1
15,8101,30,2014,0.8138115440000001,1.046329129,1.162587921,2.208917049,1.976399465,2.325175841,2.673952218,2.092658257,0.968823267,1.007576198,1.472611366,1.782634812,2.1701641190000003,2.325175841,2.363928772,2.1701641190000003,1.158170065,4.356780914,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,0
16,8101,31,2014,1.046329129,0.8138115440000001,1.046329129,1.162587921,2.208917049,1.976399465,2.325175841,2.673952218,1.162587921,0.968823267,1.007576198,1.472611366,1.782634812,2.1701641190000003,2.325175841,2.363928772,1.612350639,4.278951613,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,0
17,8101,32,2014,1.627623089,1.046329129,0.8138115440000001,1.046329129,1.162587921,2.208917049,1.976399465,2.325175841,1.12383499,1.162587921,0.968823267,1.007576198,1.472611366,1.782634812,2.1701641190000003,2.325175841,0.187913612,4.211616263,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,0
18,8101,33,2014,0.697552752,1.627623089,1.046329129,0.8138115440000001,1.046329129,1.162587921,2.208917049,1.976399465,1.240093782,1.12383499,1.162587921,0.968823267,1.007576198,1.472611366,1.782634812,2.1701641190000003,0.355144243,4.223450941,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,1,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,0
19,8101,34,2014,1.395105505,0.697552752,1.627623089,1.046329129,0.8138115440000001,1.046329129,1.162587921,2.208917049,1.046329129,1.240093782,1.12383499,1.162587921,0.968823267,1.007576198,1.472611366,1.782634812,1.4638825619999998,4.236693548,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,0
20,8101,35,2014,1.046329129,1.395105505,0.697552752,1.627623089,1.046329129,0.8138115440000001,1.046329129,1.162587921,1.085082059,1.046329129,1.240093782,1.12383499,1.162587921,0.968823267,1.007576198,1.472611366,1.579780227,4.210984543,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,0
21,8101,36,2014,0.8138115440000001,1.046329129,1.395105505,0.697552752,1.627623089,1.046329129,0.8138115440000001,1.046329129,0.968823267,1.085082059,1.046329129,1.240093782,1.12383499,1.162587921,0.968823267,1.007576198,0.396798267,4.157133737,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,0
22,8101,37,2014,1.046329129,0.8138115440000001,1.046329129,1.395105505,0.697552752,1.627623089,1.046329129,0.8138115440000001,1.007576198,0.968823267,1.085082059,1.046329129,1.240093782,1.12383499,1.162587921,0.968823267,0.945137291,4.129522849,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,0
23,8101,38,2014,1.162587921,1.046329129,0.8138115440000001,1.046329129,1.395105505,0.697552752,1.627623089,1.046329129,0.891317406,1.007576198,0.968823267,1.085082059,1.046329129,1.240093782,1.12383499,1.162587921,3.247957628,4.242170699,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,0
24,8101,39,2014,0.465035168,1.162587921,1.046329129,0.8138115440000001,1.046329129,1.395105505,0.697552752,1.627623089,0.736305683,0.891317406,1.007576198,0.968823267,1.085082059,1.046329129,1.240093782,1.12383499,1.641637124,4.263051075,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
25,8101,40,2014,0.58129396,0.465035168,1.162587921,1.046329129,0.8138115440000001,1.046329129,1.395105505,0.697552752,0.891317406,0.736305683,0.891317406,1.007576198,0.968823267,1.085082059,1.046329129,1.240093782,0.774334669,4.221115591,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
26,8101,41,2014,1.627623089,0.58129396,0.465035168,1.162587921,1.046329129,0.8138115440000001,1.046329129,1.395105505,1.046329129,0.891317406,0.736305683,0.891317406,1.007576198,0.968823267,1.085082059,1.046329129,0.325588898,4.229166667,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
27,8101,42,2014,0.930070337,1.627623089,0.58129396,0.465035168,1.162587921,1.046329129,0.8138115440000001,1.046329129,1.12383499,1.046329129,0.891317406,0.736305683,0.891317406,1.007576198,0.968823267,1.085082059,0.582157713,4.214206989,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,1,1,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,0
28,8101,43,2014,0.8138115440000001,0.930070337,1.627623089,0.58129396,0.465035168,1.162587921,1.046329129,0.8138115440000001,0.697552752,1.12383499,1.046329129,0.891317406,0.736305683,0.891317406,1.007576198,0.968823267,0.973655606,4.245678763,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,1,0
29,8101,44,2014,0.348776376,0.8138115440000001,0.930070337,1.627623089,0.58129396,0.465035168,1.162587921,1.046329129,0.697552752,0.697552752,1.12383499,1.046329129,0.891317406,0.736305683,0.891317406,1.007576198,2.843727315,4.364438844,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
30,8101,45,2014,0.930070337,0.348776376,0.8138115440000001,0.930070337,1.627623089,0.58129396,0.465035168,1.162587921,0.54254103,0.697552752,0.697552752,1.12383499,1.046329129,0.891317406,0.736305683,0.891317406,2.073252701,4.3859375,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
31,8101,46,2014,0.348776376,0.930070337,0.348776376,0.8138115440000001,0.930070337,1.627623089,0.58129396,0.465035168,0.58129396,0.54254103,0.697552752,0.697552752,1.12383499,1.046329129,0.891317406,0.736305683,0.467565938,4.279301075,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
32,8101,47,2014,0.465035168,0.348776376,0.930070337,0.348776376,0.8138115440000001,0.930070337,1.627623089,0.58129396,0.31002344600000004,0.58129396,0.54254103,0.697552752,0.697552752,1.12383499,1.046329129,0.891317406,0.328968847,4.247641129,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
33,8101,48,2014,0.116258792,0.465035168,0.348776376,0.930070337,0.348776376,0.8138115440000001,0.930070337,1.627623089,0.426282238,0.31002344600000004,0.58129396,0.54254103,0.697552752,0.697552752,1.12383499,1.046329129,1.202954382,4.217862903,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
34,8101,49,2014,0.697552752,0.116258792,0.465035168,0.348776376,0.930070337,0.348776376,0.8138115440000001,0.930070337,0.54254103,0.426282238,0.31002344600000004,0.58129396,0.54254103,0.697552752,0.697552752,1.12383499,0.584154955,4.110336022,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
35,8101,50,2014,0.8138115440000001,0.697552752,0.116258792,0.465035168,0.348776376,0.930070337,0.348776376,0.8138115440000001,0.658799822,0.54254103,0.426282238,0.31002344600000004,0.58129396,0.54254103,0.697552752,0.697552752,0.367569395,4.1072311830000015,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
36,8101,51,2014,0.465035168,0.8138115440000001,0.697552752,0.116258792,0.465035168,0.348776376,0.930070337,0.348776376,0.58129396,0.658799822,0.54254103,0.426282238,0.31002344600000004,0.58129396,0.54254103,0.697552752,0.8161999390000001,4.193672715,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
37,8101,52,2014,0.465035168,0.465035168,0.8138115440000001,0.697552752,0.116258792,0.465035168,0.348776376,0.930070337,0.348776376,0.58129396,0.658799822,0.54254103,0.426282238,0.31002344600000004,0.58129396,0.54254103,0.456235429,4.250278898,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
38,8101,1,2015,0.116258792,0.465035168,0.465035168,0.8138115440000001,0.697552752,0.116258792,0.465035168,0.348776376,0.348776376,0.348776376,0.58129396,0.658799822,0.54254103,0.426282238,0.31002344600000004,0.58129396,0.583041109,4.282224462,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
39,8101,2,2015,0.465035168,0.116258792,0.465035168,0.465035168,0.8138115440000001,0.697552752,0.116258792,0.465035168,0.426282238,0.348776376,0.348776376,0.58129396,0.658799822,0.54254103,0.426282238,0.31002344600000004,0.8912693629999999,4.282466398,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
40,8101,3,2015,0.697552752,0.465035168,0.116258792,0.465035168,0.465035168,0.8138115440000001,0.697552752,0.116258792,0.58129396,0.426282238,0.348776376,0.348776376,0.58129396,0.658799822,0.54254103,0.426282238,0.459980258,4.1284206989999985,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
41,8101,4,2015,0.58129396,0.697552752,0.465035168,0.116258792,0.465035168,0.465035168,0.8138115440000001,0.697552752,0.736305683,0.58129396,0.426282238,0.348776376,0.348776376,0.58129396,0.658799822,0.54254103,0.884279015,4.104858871,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
42,8101,5,2015,0.930070337,0.58129396,0.697552752,0.465035168,0.116258792,0.465035168,0.465035168,0.8138115440000001,0.697552752,0.736305683,0.58129396,0.426282238,0.348776376,0.348776376,0.58129396,0.658799822,0.277847126,4.049603495,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
43,8101,6,2015,0.58129396,0.930070337,0.58129396,0.697552752,0.465035168,0.116258792,0.465035168,0.465035168,0.54254103,0.697552752,0.736305683,0.58129396,0.426282238,0.348776376,0.348776376,0.58129396,0.144569613,4.038491263,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
44,8101,7,2015,0.116258792,0.58129396,0.930070337,0.58129396,0.697552752,0.465035168,0.116258792,0.465035168,0.348776376,0.54254103,0.697552752,0.736305683,0.58129396,0.426282238,0.348776376,0.348776376,1.92e-05,4.115215054,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
45,8101,8,2015,0.348776376,0.116258792,0.58129396,0.930070337,0.58129396,0.697552752,0.465035168,0.116258792,0.348776376,0.348776376,0.54254103,0.697552752,0.736305683,0.58129396,0.426282238,0.348776376,0.428350854,4.268800403,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
46,8101,9,2015,0.58129396,0.348776376,0.116258792,0.58129396,0.930070337,0.58129396,0.697552752,0.465035168,0.348776376,0.348776376,0.348776376,0.54254103,0.697552752,0.736305683,0.58129396,0.426282238,0.150599749,4.437473118,0.14777957600174466,0.025825556971178682,1.720269044913513,0.031564569631440616,0.11908451270043502,1.2812345764034756,0.3902528608978112,0.010043272155458374,3.726053969675057,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.39651860097623237,0.5268911093484404,0.9234097103246728,1.4503008196731133,0,0
