,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,DF_AVG,DF_SD,AVG_1SD,AVG_2SD,OB1,OB2,DF_AVGs,DF_SDs,AVG_1SDs,AVG_2SDs,OB1s,OB2s
2831,810401,47,2016,0.0,0.0,0.0,2.568713075,1.08731108,0.0,0.0,0.0,0.0,0.0,0.642178269,0.9140060390000001,0.9140060390000001,0.9140060390000001,0.27182777,0.0,0.488479534,3.842620536,0.298,0.083,9.029,0.107,0.25,3.085,1.31,0.0,14.163,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
2832,810401,48,2016,0.0,0.0,0.0,0.0,2.568713075,1.08731108,0.0,0.0,0.0,0.0,0.0,0.642178269,0.9140060390000001,0.9140060390000001,0.9140060390000001,0.27182777,0.9057469909999999,3.911059733,0.298,0.083,9.029,0.107,0.25,3.085,1.31,0.0,14.163,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
2833,810401,48,2016,0.0,0.0,0.0,0.0,0.0,2.568713075,1.08731108,0.0,0.0,0.0,0.0,0.0,0.642178269,0.9140060390000001,0.9140060390000001,0.9140060390000001,0.9057469909999999,3.911059733,0.298,0.083,9.029,0.107,0.25,3.085,1.31,0.0,14.163,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
2834,810401,49,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.568713075,1.08731108,0.0,0.0,0.0,0.0,0.0,0.642178269,0.9140060390000001,0.9140060390000001,0.860430215,3.7677875419999998,0.298,0.083,9.029,0.107,0.25,3.085,1.31,0.0,14.163,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
2835,810401,49,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.568713075,0.54365554,0.0,0.0,0.0,0.0,0.0,0.642178269,0.9140060390000001,0.860430215,3.7677875419999998,0.298,0.083,9.029,0.107,0.25,3.085,1.31,0.0,14.163,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
2836,810401,50,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.828012077,0.54365554,0.0,0.0,0.0,0.0,0.0,0.642178269,1.976282259,3.548557048,0.298,0.083,9.029,0.107,0.25,3.085,1.31,0.0,14.163,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
2837,810401,50,2016,2.174622159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.828012077,1.828012077,0.54365554,0.0,0.0,0.0,0.0,0.0,1.976282259,3.548557048,0.298,0.083,9.029,0.107,0.25,3.085,1.31,0.0,14.163,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
2838,810401,51,2016,5.1374261489999995,2.174622159,0.0,0.0,0.0,0.0,0.0,0.0,1.828012077,1.828012077,1.828012077,0.54365554,0.0,0.0,0.0,0.0,2.4301856809999998,3.4433918830000003,0.298,0.083,9.029,0.107,0.25,3.085,1.31,0.0,14.163,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
2839,810401,51,2016,0.0,5.1374261489999995,2.174622159,0.0,0.0,0.0,0.0,0.0,1.284356537,1.828012077,1.828012077,1.828012077,0.54365554,0.0,0.0,0.0,2.4301856809999998,3.4433918830000003,0.298,0.083,9.029,0.107,0.25,3.085,1.31,0.0,14.163,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,1,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
2840,810402,15,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536117278,0.034,0.0,0.752,0.017,0.14400000000000002,0.643,0.281,0.006,1.878,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
