,Week,Year,addrcode,temperature
47,1,2016,810103,29.265000000000004
48,1,2016,810105,29.870000000000005
49,1,2016,810106,28.827500000000004
50,1,2016,810111,29.15
51,1,2016,810115,28.57375
52,1,2016,810116,28.12625
53,1,2016,810117,28.7075
54,1,2016,810118,28.445
55,1,2016,810201,29.56375
56,1,2016,810202,28.50375
57,1,2016,810203,29.1175
58,1,2016,810204,28.685
59,1,2016,810205,27.5125
60,1,2016,810206,28.8875
61,1,2016,810303,28.74625
62,1,2016,810304,28.78875
63,1,2016,810305,28.5375
64,1,2016,810401,28.335
65,1,2016,810402,27.895000000000003
66,1,2016,810403,29.34
67,1,2016,810404,29.3525
68,1,2016,810405,28.955
69,1,2016,810406,28.70625
70,1,2016,810407,29.10625
71,1,2016,810501,28.642499999999995
72,1,2016,810503,28.136249999999997
73,1,2016,810504,28.953750000000007
74,1,2016,810505,29.28875
75,1,2016,810506,27.87
76,1,2016,810507,27.98875
77,1,2016,810508,27.75125
78,1,2016,810509,29.19625
79,1,2016,810601,27.496250000000003
80,1,2016,810602,27.92
81,1,2016,810603,28.01375
82,1,2016,810604,27.811250000000005
83,1,2016,810701,28.3475
84,1,2016,810702,29.21625
85,1,2016,810703,28.79625
86,1,2016,810704,28.612500000000004
87,1,2016,810801,29.03
88,1,2016,810803,28.3475
89,1,2016,810804,28.72875
90,1,2016,810805,29.196250000000006
91,1,2016,810806,28.63
92,1,2016,810807,28.6
93,1,2016,810808,29.7
470,10,2016,810103,32.79
471,10,2016,810105,31.16
472,10,2016,810106,30.925
473,10,2016,810111,31.415000000000006
474,10,2016,810115,32.71
475,10,2016,810116,32.739999999999995
476,10,2016,810117,31.815
477,10,2016,810118,33.27
478,10,2016,810201,32.79
479,10,2016,810202,31.715
480,10,2016,810203,32.57
481,10,2016,810204,31.92
482,10,2016,810205,31.47
483,10,2016,810206,32.405
484,10,2016,810303,31.045
485,10,2016,810304,30.6
486,10,2016,810305,30.785
487,10,2016,810401,32.485
488,10,2016,810402,31.51
489,10,2016,810403,33.25
490,10,2016,810404,33.195
491,10,2016,810405,31.8
492,10,2016,810406,32.53000000000001
493,10,2016,810407,32.235
494,10,2016,810501,33.015
495,10,2016,810503,33.54
496,10,2016,810504,31.055
497,10,2016,810505,30.4
498,10,2016,810506,32.45
499,10,2016,810507,33.16
500,10,2016,810508,32.355
501,10,2016,810509,32.51
502,10,2016,810601,31.245
503,10,2016,810602,32.68
504,10,2016,810603,32.71
505,10,2016,810604,33.044999999999995
506,10,2016,810701,31.255
507,10,2016,810702,32.89000000000001
508,10,2016,810703,32.005
509,10,2016,810704,31.245
510,10,2016,810801,34.14
511,10,2016,810803,31.77500000000001
512,10,2016,810804,32.285000000000004
513,10,2016,810805,32.43
514,10,2016,810806,32.96999999999999
515,10,2016,810807,31.245
516,10,2016,810808,33.065
517,11,2016,810103,33.15625000000001
518,11,2016,810105,31.641250000000007
519,11,2016,810106,31.0025
520,11,2016,810111,32.127500000000005
521,11,2016,810115,31.9625
522,11,2016,810116,31.56875
523,11,2016,810117,31.27625
524,11,2016,810118,33.11125
525,11,2016,810201,33.0075
526,11,2016,810202,32.0225
527,11,2016,810203,32.97375
528,11,2016,810204,32.24625
529,11,2016,810205,31.91
530,11,2016,810206,32.709999999999994
531,11,2016,810303,31.42
532,11,2016,810304,30.675000000000004
533,11,2016,810305,30.5375
534,11,2016,810401,32.408750000000005
535,11,2016,810402,31.602500000000006
536,11,2016,810403,32.95375
537,11,2016,810404,32.612500000000004
538,11,2016,810405,32.08
539,11,2016,810406,32.6975
540,11,2016,810407,32.55875
541,11,2016,810501,32.995000000000005
542,11,2016,810503,33.74999999999999
543,11,2016,810504,31.61125
544,11,2016,810505,30.6975
545,11,2016,810506,32.64625
546,11,2016,810507,32.86375
547,11,2016,810508,32.6525
548,11,2016,810509,32.6525
549,11,2016,810601,31.3725
550,11,2016,810602,32.70875
551,11,2016,810603,32.99875
552,11,2016,810604,33.3225
553,11,2016,810701,31.6325
554,11,2016,810702,33.1875
555,11,2016,810703,32.19625
556,11,2016,810704,31.54875
557,11,2016,810801,34.29625
558,11,2016,810803,31.6175
559,11,2016,810804,32.432500000000005
560,11,2016,810805,32.862500000000004
561,11,2016,810806,32.26875
562,11,2016,810807,31.77125
563,11,2016,810808,33.395
564,12,2016,810103,33.10607142857143
565,12,2016,810105,31.505535714285717
566,12,2016,810106,30.81696428571429
567,12,2016,810111,32.37357142857143
568,12,2016,810115,30.78875
569,12,2016,810116,30.357321428571428
570,12,2016,810117,30.99178571428572
571,12,2016,810118,32.76035714285714
572,12,2016,810201,32.643214285714286
573,12,2016,810202,32.13767857142857
574,12,2016,810203,33.24482142857143
575,12,2016,810204,32.34910714285714
576,12,2016,810205,31.96464285714286
577,12,2016,810206,33.35785714285714
578,12,2016,810303,31.810357142857146
579,12,2016,810304,31.150892857142857
580,12,2016,810305,30.089285714285715
581,12,2016,810401,32.291071428571435
582,12,2016,810402,31.87142857142857
583,12,2016,810403,32.51
584,12,2016,810404,31.406964285714288
585,12,2016,810405,32.498749999999994
586,12,2016,810406,33.208749999999995
587,12,2016,810407,33.120714285714286
588,12,2016,810501,32.995892857142856
589,12,2016,810503,33.65392857142857
590,12,2016,810504,31.61785714285714
591,12,2016,810505,30.3625
592,12,2016,810506,32.511250000000004
593,12,2016,810507,32.287678571428565
594,12,2016,810508,32.44410714285714
595,12,2016,810509,32.519821428571426
596,12,2016,810601,31.374107142857138
597,12,2016,810602,32.082321428571426
598,12,2016,810603,32.542857142857144
599,12,2016,810604,33.276607142857145
600,12,2016,810701,32.26625
601,12,2016,810702,33.712857142857146
602,12,2016,810703,32.926785714285714
603,12,2016,810704,32.39678571428571
604,12,2016,810801,34.28821428571428
605,12,2016,810803,31.538214285714282
606,12,2016,810804,32.841071428571425
607,12,2016,810805,33.63857142857143
608,12,2016,810806,31.51267857142857
609,12,2016,810807,32.693928571428565
610,12,2016,810808,33.44714285714286
611,13,2016,810103,32.596964285714286
612,13,2016,810105,30.585
613,13,2016,810106,30.007321428571423
614,13,2016,810111,31.80392857142857
615,13,2016,810115,30.365535714285713
616,13,2016,810116,30.710357142857145
617,13,2016,810117,31.171607142857145
618,13,2016,810118,32.50196428571429
619,13,2016,810201,32.378214285714286
620,13,2016,810202,31.973392857142862
621,13,2016,810203,32.89
622,13,2016,810204,31.997142857142855
623,13,2016,810205,31.79357142857143
624,13,2016,810206,32.987500000000004
625,13,2016,810303,30.93607142857143
626,13,2016,810304,30.63982142857143
627,13,2016,810305,28.544642857142854
628,13,2016,810401,32.026250000000005
629,13,2016,810402,31.57821428571428
630,13,2016,810403,32.129107142857144
631,13,2016,810404,30.635178571428572
632,13,2016,810405,32.136250000000004
633,13,2016,810406,33.13946428571428
634,13,2016,810407,33.09482142857143
635,13,2016,810501,32.38517857142857
636,13,2016,810503,33.04071428571428
637,13,2016,810504,30.94517857142857
638,13,2016,810505,29.075714285714287
639,13,2016,810506,32.21857142857142
640,13,2016,810507,31.907857142857136
641,13,2016,810508,32.18267857142857
642,13,2016,810509,31.98732142857143
643,13,2016,810601,31.344107142857148
644,13,2016,810602,31.560357142857143
645,13,2016,810603,31.85553571428572
646,13,2016,810604,32.754464285714285
647,13,2016,810701,31.766964285714288
648,13,2016,810702,33.346785714285716
649,13,2016,810703,32.81303571428571
650,13,2016,810704,32.158750000000005
651,13,2016,810801,34.073750000000004
652,13,2016,810803,31.35178571428571
653,13,2016,810804,32.82107142857143
654,13,2016,810805,33.56035714285714
655,13,2016,810806,30.971785714285712
656,13,2016,810807,32.37482142857142
657,13,2016,810808,33.237500000000004
658,14,2016,810103,32.735
659,14,2016,810105,30.086071428571426
660,14,2016,810106,29.25857142857143
661,14,2016,810111,31.75142857142857
662,14,2016,810115,30.61321428571429
663,14,2016,810116,31.061785714285715
664,14,2016,810117,31.135357142857146
665,14,2016,810118,32.13821428571429
666,14,2016,810201,33.02357142857143
667,14,2016,810202,31.889285714285712
668,14,2016,810203,31.967142857142854
669,14,2016,810204,31.78892857142857
670,14,2016,810205,31.92178571428571
671,14,2016,810206,31.577142857142853
672,14,2016,810303,29.69392857142857
673,14,2016,810304,29.697142857142854
674,14,2016,810305,27.41857142857143
675,14,2016,810401,31.216785714285717
676,14,2016,810402,30.85142857142857
677,14,2016,810403,31.635
678,14,2016,810404,30.475
679,14,2016,810405,31.038214285714282
680,14,2016,810406,32.482142857142854
681,14,2016,810407,32.68464285714286
682,14,2016,810501,30.86392857142857
683,14,2016,810503,31.806785714285716
684,14,2016,810504,30.440714285714282
685,14,2016,810505,28.634285714285717
686,14,2016,810506,31.75714285714286
687,14,2016,810507,31.259285714285717
688,14,2016,810508,32.028214285714284
689,14,2016,810509,30.845
690,14,2016,810601,31.45
691,14,2016,810602,31.658214285714287
692,14,2016,810603,31.997857142857146
693,14,2016,810604,32.386785714285715
694,14,2016,810701,30.86785714285714
695,14,2016,810702,32.463571428571434
696,14,2016,810703,32.06357142857143
697,14,2016,810704,31.065714285714282
698,14,2016,810801,33.831785714285715
699,14,2016,810803,30.771428571428572
700,14,2016,810804,32.06035714285714
701,14,2016,810805,33.2725
702,14,2016,810806,30.76250000000001
703,14,2016,810807,31.24
704,14,2016,810808,33.30214285714286
705,15,2016,810103,31.599642857142857
706,15,2016,810105,28.383571428571425
707,15,2016,810106,27.934642857142855
708,15,2016,810111,30.29357142857143
709,15,2016,810115,30.216785714285717
710,15,2016,810116,27.655892857142852
711,15,2016,810117,29.882142857142853
712,15,2016,810118,31.18267857142857
713,15,2016,810201,32.26553571428572
714,15,2016,810202,31.428035714285716
715,15,2016,810203,30.470535714285717
716,15,2016,810204,31.079107142857147
717,15,2016,810205,31.44267857142857
718,15,2016,810206,30.33946428571429
719,15,2016,810303,29.062142857142852
720,15,2016,810304,28.66392857142857
721,15,2016,810305,27.352857142857147
722,15,2016,810401,29.40875
723,15,2016,810402,30.10928571428571
724,15,2016,810403,30.899821428571425
725,15,2016,810404,31.34517857142857
726,15,2016,810405,29.19125
727,15,2016,810406,31.158035714285717
728,15,2016,810407,30.864821428571428
729,15,2016,810501,28.97214285714286
730,15,2016,810503,30.23821428571429
731,15,2016,810504,28.344107142857137
732,15,2016,810505,27.46464285714286
733,15,2016,810506,31.080714285714286
734,15,2016,810507,30.231964285714287
735,15,2016,810508,31.31357142857143
736,15,2016,810509,29.356428571428555
737,15,2016,810601,30.656607142857148
738,15,2016,810602,31.353035714285717
739,15,2016,810603,31.773571428571426
740,15,2016,810604,31.999285714285715
741,15,2016,810701,30.030535714285712
742,15,2016,810702,32.09571428571429
743,15,2016,810703,31.128035714285716
744,15,2016,810704,30.18696428571429
745,15,2016,810801,31.351785714285718
746,15,2016,810803,28.919821428571424
747,15,2016,810804,29.85017857142857
748,15,2016,810805,31.517321428571428
