,Weekno,810103,810105,810106,810111,810115,810116,810117,810118,810201,810202,810203,810204,810205,810206,810303,810304,810305,810401,810402,810403,810404,810405,810406,810407,810501,810503,810504,810505,810506,810507,810508,810509,810601,810602,810603,810604,810701,810702,810703,810704,810801,810803,810804,810805,810806,810807,810808
0,12017,25.985000000000003,26.055,24.125,25.884999999999998,25.275000000000002,26.384999999999998,25.5,25.389999999999993,26.41,27.234999999999996,25.580000000000002,25.319999999999993,26.805,26.390000000000004,22.775000000000002,24.715000000000003,24.935000000000002,25.310000000000002,23.634999999999998,25.415000000000003,24.330000000000002,23.47,26.194999999999997,26.180000000000003,27.079999999999995,26.585000000000004,25.715,24.460000000000004,25.845000000000002,26.200000000000006,25.88,26.675,26.259999999999998,27.105,27.675,26.84,27.384999999999998,27.539999999999996,27.015000000000004,27.27,27.299999999999994,23.235000000000007,25.8,27.43,21.740000000000002,25.23,25.949999999999996
1,22017,25.210000000000004,26.411250000000003,25.092499999999998,25.99125,24.1375,26.431250000000002,26.053749999999997,24.877499999999998,25.333750000000002,26.891249999999996,25.618750000000002,25.202499999999993,26.18,27.071250000000003,24.59875,25.757499999999997,25.3175,26.43875,23.1825,26.166249999999998,25.6125,23.12625,26.608750000000004,26.1525,27.482499999999998,26.877499999999998,25.785,25.951249999999998,25.56125,26.787499999999998,25.78125,27.469999999999995,25.202499999999997,26.419999999999998,26.93625,26.465,26.547500000000003,26.717500000000005,27.595,26.65625,27.51125,23.902500000000003,26.044999999999998,27.08125,25.742500000000003,25.653750000000002,25.259999999999998
2,32017,25.635535714285716,26.423392857142858,25.498035714285713,25.798750000000002,24.93482142857143,26.758928571428573,26.506964285714286,25.353749999999998,24.994285714285713,26.50517857142857,26.00375,25.226428571428574,25.465178571428574,26.91839285714286,25.36678571428572,26.218214285714286,25.676964285714284,26.670178571428572,24.33178571428572,26.27142857142857,26.062321428571426,24.367321428571433,26.80428571428572,26.659464285714286,26.835714285714285,26.318571428571428,25.758035714285715,26.668928571428573,24.732678571428576,26.151249999999997,25.459821428571427,27.95678571428571,24.229285714285712,25.60839285714286,25.880714285714284,25.718571428571426,26.343214285714286,26.684285714285714,27.664285714285718,26.468571428571433,27.493571428571425,25.403214285714288,26.415535714285713,26.888750000000005,27.546071428571427,26.475357142857145,25.871428571428574
3,42017,26.90482142857143,26.921428571428574,25.965178571428567,26.134285714285713,26.74553571428571,26.95696428571428,26.86357142857143,26.216964285714283,26.186249999999998,26.461428571428574,26.69892857142857,26.107499999999998,25.587321428571432,26.510357142857142,25.270535714285717,26.076071428571428,26.131249999999998,26.311071428571434,25.835714285714285,26.19875,26.089107142857138,26.101071428571426,26.622678571428573,27.230178571428574,26.330714285714283,26.275714285714287,25.96482142857143,26.574107142857144,24.916071428571428,25.88017857142857,25.568928571428575,27.601785714285715,24.730357142857144,25.63017857142857,26.03482142857143,25.622857142857146,26.499999999999996,27.431785714285713,27.001071428571432,26.707678571428573,27.81982142857143,26.636785714285715,27.173392857142858,26.92607142857143,26.817500000000003,27.137678571428573,27.169999999999998
4,52017,27.38535714285714,28.100714285714286,27.11785714285714,27.357142857142858,26.80785714285714,26.73,27.282500000000002,26.160714285714285,27.335,27.206071428571427,27.5925,27.541428571428575,26.65392857142857,27.215000000000003,26.3675,26.5025,26.834642857142853,26.880714285714284,26.1925,26.881071428571428,26.9925,26.594642857142855,26.806071428571432,27.328928571428573,27.389285714285712,27.531785714285718,26.95535714285714,26.946785714285717,26.556071428571425,27.457500000000003,26.657857142857143,27.666428571428572,26.43357142857143,26.762857142857143,27.164285714285715,26.83857142857143,26.587500000000002,27.683571428571423,26.952857142857145,26.729285714285712,28.078928571428573,26.693928571428568,27.803928571428568,26.905714285714286,26.93285714285714,27.00357142857143,27.368571428571425
5,62017,28.14303571428571,28.788392857142856,27.878749999999997,28.66,27.74517857142857,27.695178571428574,27.968392857142856,27.13642857142857,28.180535714285718,28.89392857142857,29.133750000000003,28.90375,27.81232142857143,28.44107142857143,28.00464285714286,27.905357142857145,26.66678571428571,28.232857142857142,27.21375,28.128749999999997,28.07107142857143,28.135357142857146,27.929464285714285,28.08178571428571,28.273928571428574,28.028214285714284,28.000892857142855,27.482499999999998,27.635535714285716,27.924285714285713,27.752857142857145,28.479107142857142,27.743214285714284,27.861071428571428,28.01553571428571,27.975714285714286,27.70321428571429,28.66214285714286,28.200714285714287,27.52142857142857,28.348571428571425,27.607142857142858,28.544999999999998,27.751250000000002,27.56017857142857,27.529642857142857,28.226071428571426
6,72017,28.345357142857146,28.62232142857143,27.736071428571424,28.806071428571432,28.166964285714283,28.271964285714287,28.025892857142853,27.707500000000003,28.712321428571432,29.155535714285712,30.13696428571428,29.47964285714286,28.146428571428576,29.375892857142855,27.89071428571429,28.017500000000002,27.005714285714287,28.603392857142858,27.132678571428574,28.826785714285716,28.736964285714286,28.760714285714283,28.007321428571426,28.595714285714283,28.437500000000004,28.072678571428572,28.53607142857143,27.562678571428574,28.040714285714284,27.804821428571426,28.10732142857143,28.72232142857143,27.944999999999997,28.67642857142857,28.575714285714287,28.418749999999996,27.752142857142854,28.555535714285718,28.316785714285714,27.768214285714286,28.894464285714285,28.157321428571425,29.731607142857143,28.552500000000002,28.154821428571427,28.577500000000004,28.85375
7,82017,28.468749999999996,28.5625,27.803750000000004,28.4975,28.215,28.664999999999996,28.332500000000003,28.195,29.0,28.828749999999996,30.2875,29.41875,28.37625,29.583750000000002,27.7775,27.805,28.37,28.44875,27.202499999999993,28.99625,29.34625,28.607499999999998,28.069999999999997,28.870000000000005,28.657500000000002,28.28125,28.88125,27.923750000000002,28.556250000000002,28.06375,28.496250000000003,28.930000000000003,27.857500000000005,29.1375,28.521250000000002,28.961250000000003,27.85,28.28875,28.115,27.930000000000003,29.33625,28.146250000000002,30.43625,28.97375,28.632499999999997,29.002499999999998,29.013749999999995
8,92017,29.379999999999995,28.945,28.395000000000003,28.869999999999997,28.59,28.984999999999996,28.985000000000003,29.47,29.710000000000004,29.34,30.295000000000005,29.674999999999994,28.955000000000002,29.455000000000002,28.175,27.974999999999998,28.43,28.849999999999994,28.145,29.25,29.62,28.949999999999996,28.77,29.15,28.595,28.815,29.119999999999997,28.630000000000003,29.129999999999995,28.57,29.4,29.494999999999997,28.245,29.139999999999997,28.29,29.315,28.66,28.55,29.039999999999996,28.865000000000002,29.825000000000006,28.384999999999994,30.18,29.215,29.04,29.085,29.445
