addrcode,SMAPE without ST,SMAPE with ST,% improve SMAPE,RMSE without ST,RMSE with ST,% improvve RMSE,MAE without ST,MAE with ST,% improve MAE
8001,31.820383715187166,29.47551021218188,0.0736909247856156,0.21461748684756646,0.22710889092648204,-0.05820310480006546,0.1787933543587163,0.1868801406161717,-0.04522979216123849
8002,50.00607936177914,36.85606958250119,0.26296822200639913,0.32523327926032625,0.2335480936071495,0.28190591646001034,0.25779370164830034,0.1839291637711349,0.28652576616451414
8003,75.57328592482321,71.20694537382147,0.05777624325274375,0.49509125287764777,0.47157915416389184,0.04749043449484349,0.406302893725119,0.37949529222933054,0.06597935163593728
8004,48.09243884296079,54.61396402523674,-0.13560396060534777,0.3053685690807544,0.3016405410590115,0.012208289913285106,0.2342280992635653,0.24600104089526276,-0.05026272111976601
8005,52.30997241591834,64.24679030162505,-0.22819392430178856,0.3944755712174654,0.48813000082933794,-0.23741503009382292,0.30750245311188956,0.3732468465733462,-0.21380119994533683
8006,51.37033496092355,58.53783256450865,-0.1395260048243267,0.18006182431323128,0.18817887859681098,-0.045079262717340154,0.13580238588296759,0.1554836987393096,-0.14492611987909446
8007,54.00003401595188,64.70335692381704,-0.19820955862182127,0.15118266736265026,0.16322401027348876,-0.0796476416304672,0.1144269574800612,0.13073496761857706,-0.14251895268086212
8008,44.923278401678346,51.97796714668322,-0.1570385999420138,0.13876512774464264,0.14756329895904724,-0.06340333019831254,0.11338876774359967,0.11237747682110384,0.008918792774806488
8009,62.01366570325365,66.68891908010771,-0.07539069532231771,0.2648778366487656,0.2663037580576111,-0.005383317180804055,0.21591225937430952,0.22183540619400238,-0.027433119531320275
8010,53.80869099412039,71.396511603063,-0.32685836217172454,0.38682382924309056,0.520480811876328,-0.3455241702528201,0.28833331757638786,0.4146093109476488,-0.4379514460301896
8011,67.08071065079676,56.18400909591482,0.1624416534822819,0.1454268796817769,0.14093743084547464,0.030870832449448608,0.12049055435325928,0.09815331646255304,0.1853858006596682
8012,58.04512894566831,70.2824126378628,-0.2108236111190122,0.20131136790677034,0.2791485718341328,-0.3866508123048955,0.1641978629894322,0.21766267691247596,-0.3256121179024404
8013,62.12281403988609,78.04551037742328,-0.2563099657287578,0.1859353836143695,0.21152035595166044,-0.13760141743840554,0.14316413488148727,0.15946084711460365,-0.11383236623199632
8014,89.62688117992192,80.93415299912772,0.0969879579246314,0.32503854488413086,0.18769889936431997,0.4225334123642766,0.21096260961387941,0.1440227965368816,0.3173065274434953
8015,82.32232602829309,62.57114567582293,0.23992495481337517,0.5878690766955256,0.417731483706189,0.2894140885002797,0.44492013187696305,0.32881404657356095,0.260959387954847
8016,64.84405916209217,74.35745608495287,-0.14671192775084999,0.24043267221066106,0.27910380341835744,-0.16083975132054312,0.18940663935897123,0.23566066007937464,-0.24420485404812498
8017,98.91049397445144,91.88654915224454,0.07101314066858451,0.3088514579998882,0.28690953334141217,0.07104361689134067,0.2440620720479331,0.21994952311764107,0.09879678857088613
8018,142.32804919503386,166.48945005118154,-0.16975853314084996,0.12324718585063783,0.17812878234740767,-0.44529695439277905,0.10404800194568103,0.13900737232755062,-0.33599271228793376
8019,88.52078863946774,109.298602654493,-0.2347224232225298,0.3236347268270643,0.3407723006608818,-0.05295344539146157,0.23172384265148216,0.2696937252988631,-0.16385833332001357
8020,57.233091208756825,61.930052528543946,-0.08206723104742021,0.47836331103467983,0.7315292573610191,-0.5292336190640373,0.3783997408702622,0.5684647147753754,-0.502286215809748
8021,60.628408932320255,71.92628038469132,-0.1863461643036506,0.30616045615313503,0.3028858329446561,0.01069577452824618,0.23090016892269777,0.24527970955019265,-0.06227600739568519
8022,65.31694288206418,59.98928450162871,0.08156625441051422,0.3400817021367222,0.3013788241291936,0.11380464683739135,0.27177785737915294,0.2438732052677965,0.1026744870993192
8023,87.98638274578707,101.94916985815226,-0.15869259170145567,0.28598467533192234,0.3018008539146431,-0.05530428707190008,0.20683210338937164,0.24819320568991848,-0.1999742864998212
