,Day,Year,addrcode,temperature
0,129,2016,104605,
1,129,2016,104604,
2,129,2016,103704,
3,129,2016,100108,
4,129,2016,102002,
5,129,2016,100101,
6,129,2016,103701,
7,129,2016,100110,
8,129,2016,103702,
9,129,2016,100109,
10,129,2016,102001,
11,129,2016,101702,
12,129,2016,100805,
13,129,2016,104203,
14,129,2016,104202,
15,129,2016,104102,
16,129,2016,100111,
17,129,2016,100107,
18,129,2016,101904,
19,129,2016,101906,
20,129,2016,103703,
21,129,2016,103001,
22,129,2016,103002,
23,129,2016,104302,
24,129,2016,103802,
25,129,2016,102902,
26,129,2016,103602,
27,129,2016,101601,
28,129,2016,100801,
29,129,2016,102205,
30,129,2016,103902,
31,129,2016,101302,
32,129,2016,104502,
33,129,2016,104503,
34,129,2016,101903,
35,129,2016,101602,
36,129,2016,103004,
37,129,2016,102702,
38,129,2016,100308,
39,129,2016,102901,
40,129,2016,101801,
41,129,2016,100401,
42,129,2016,100204,
43,129,2016,103601,
44,129,2016,100203,
45,129,2016,100602,
46,129,2016,102004,
47,129,2016,100405,
48,129,2016,100404,
49,129,2016,101001,
50,129,2016,103003,
51,129,2016,102701,
52,129,2016,102502,
53,129,2016,101703,
54,129,2016,101802,
55,129,2016,101502,
56,129,2016,102203,
57,129,2016,103302,
58,129,2016,100702,
59,129,2016,100703,
60,129,2016,100704,
61,129,2016,103901,
62,129,2016,100102,
63,129,2016,102206,
64,129,2016,100403,
65,129,2016,102202,
66,129,2016,100402,
67,129,2016,100206,
68,129,2016,101902,
69,129,2016,102501,
70,129,2016,101401,
71,129,2016,103102,
72,129,2016,103203,
73,129,2016,101701,
74,129,2016,102503,
75,129,2016,101506,
76,129,2016,104001,
77,129,2016,104004,
78,129,2016,103501,
79,129,2016,100901,
80,129,2016,103103,
81,129,2016,102207,
82,129,2016,102204,
83,129,2016,100104,
84,129,2016,103301,
85,129,2016,102005,
86,129,2016,100202,
87,129,2016,102504,
88,129,2016,100201,
89,129,2016,101905,
90,129,2016,101102,
91,129,2016,102003,
92,129,2016,100701,
93,129,2016,104003,
94,129,2016,100802,
95,129,2016,100103,
96,129,2016,103401,
97,129,2016,101501,
98,129,2016,101303,
99,129,2016,102802,
100,129,2016,101507,
101,129,2016,101301,
102,129,2016,102801,
103,129,2016,100803,
104,129,2016,100105,
105,129,2016,100804,
106,129,2016,100106,
107,129,2016,103303,
108,129,2016,101505,
109,129,2016,103101,
110,129,2016,103202,
111,129,2016,103504,
112,129,2016,101202,
113,129,2016,102402,
114,129,2016,103503,
115,129,2016,101504,
116,129,2016,101201,
117,129,2016,101804,
118,129,2016,101503,
119,129,2016,103502,
120,129,2016,104301,
121,129,2016,104504,
122,129,2016,104901,
123,265,2017,100508,
124,265,2017,100112,
125,265,2017,104601,
126,265,2017,104101,
127,265,2017,100302,
128,265,2017,100502,
129,265,2017,100306,
130,265,2017,104603,
131,265,2017,100301,
132,265,2017,100305,
133,265,2017,101002,
134,265,2017,100303,
135,265,2017,104802,
136,265,2017,101104,
137,265,2017,102601,
138,265,2017,100307,
139,265,2017,103201,
140,265,2017,103605,
141,265,2017,100304,
142,265,2017,104201,
143,265,2017,101105,
144,265,2017,101106,
145,265,2017,101101,
146,265,2017,104002,
147,265,2017,102705,
148,265,2017,103801,
149,265,2017,103005,
150,265,2017,100601,
151,265,2017,102303,
152,265,2017,104501,
153,265,2017,104401,
154,265,2017,102105,
155,265,2017,101103,
156,265,2017,101901,
157,265,2017,104801,
158,265,2017,102107,
159,265,2017,101803,
160,265,2017,103903,
161,265,2017,102201,
162,265,2017,102302,
163,265,2017,105001,
164,265,2017,102401,
165,265,2017,104701,
166,265,2017,102803,
167,265,2017,104902,
168,265,2017,104602,
169,233,2014,104605,
170,233,2014,104604,
171,233,2014,103704,
172,233,2014,100108,
173,233,2014,102002,
174,233,2014,100101,
175,233,2014,103701,
176,233,2014,100110,
177,233,2014,103702,
178,233,2014,100109,
179,233,2014,102001,
180,233,2014,101702,
181,233,2014,100805,
182,233,2014,104203,
183,233,2014,104202,
184,233,2014,104102,
185,233,2014,100111,
186,233,2014,100107,
187,233,2014,101904,
188,233,2014,101906,
189,233,2014,103703,
190,233,2014,103001,
191,233,2014,103002,
192,233,2014,104302,
193,233,2014,103802,
194,233,2014,102902,
195,233,2014,103602,
196,233,2014,101601,
197,233,2014,100801,
198,233,2014,102205,
199,233,2014,103902,
200,233,2014,101302,
201,233,2014,104502,
202,233,2014,104503,
203,233,2014,101903,
204,233,2014,101602,
205,233,2014,103004,
206,233,2014,102702,
207,233,2014,100308,
208,233,2014,102901,
209,233,2014,101801,
210,233,2014,100401,
211,233,2014,100204,
212,233,2014,103601,
213,233,2014,100203,
214,233,2014,100602,
215,233,2014,102004,
216,233,2014,100405,
217,233,2014,100404,
218,233,2014,101001,
219,233,2014,103003,
220,233,2014,102701,
221,233,2014,102502,
222,233,2014,101703,
223,233,2014,101802,
224,233,2014,101502,
225,233,2014,102203,
226,233,2014,103302,
227,233,2014,100702,
228,233,2014,100703,
229,233,2014,100704,
230,233,2014,103901,
231,233,2014,100102,
232,233,2014,102206,
233,233,2014,100403,
234,233,2014,102202,
235,233,2014,100402,
236,233,2014,100206,
237,233,2014,101902,
238,233,2014,102501,
239,233,2014,101401,
240,233,2014,103102,
241,233,2014,103203,
242,233,2014,101701,
243,233,2014,102503,
244,233,2014,101506,
245,233,2014,104001,
246,233,2014,104004,
247,233,2014,103501,
248,233,2014,100901,
249,233,2014,103103,
250,233,2014,102207,
251,233,2014,102204,
252,233,2014,100104,
253,233,2014,103301,
254,233,2014,102005,
255,233,2014,100202,
256,233,2014,102504,
257,233,2014,100201,
258,233,2014,101905,
259,233,2014,101102,
260,233,2014,102003,
261,233,2014,100701,
262,233,2014,104003,
263,233,2014,100802,
264,233,2014,100103,
265,233,2014,103401,
266,233,2014,101501,
267,233,2014,101303,
268,233,2014,102802,
269,233,2014,101507,
270,233,2014,101301,
271,233,2014,102801,
272,233,2014,100803,
273,233,2014,100105,
274,233,2014,100804,
275,233,2014,100106,
276,233,2014,103303,
277,233,2014,101505,
278,233,2014,103101,
279,233,2014,103202,
280,233,2014,103504,
281,233,2014,101202,
282,233,2014,102402,
283,233,2014,103503,
284,233,2014,101504,
285,233,2014,101201,
286,233,2014,101804,
287,233,2014,101503,
288,233,2014,103502,
289,233,2014,104301,
290,233,2014,104504,
291,233,2014,104901,
292,089,2014,100508,37.01
293,089,2014,100112,39.05
294,089,2014,104601,35.83
295,089,2014,104101,37.99
296,089,2014,100302,32.73
297,089,2014,100502,37.79
298,089,2014,100306,33.45
299,089,2014,104603,36.21
300,089,2014,100301,33.99
301,089,2014,100305,34.57
302,089,2014,101002,35.67
303,089,2014,100303,32.71
304,089,2014,104802,37.83
305,089,2014,101104,33.37
306,089,2014,102601,38.71
307,089,2014,100307,33.03
308,089,2014,103201,35.53
309,089,2014,103605,38.99
310,089,2014,100304,32.45
311,089,2014,104201,37.23
312,089,2014,101105,34.2
313,089,2014,101106,34.35
314,089,2014,101101,34.61
315,089,2014,104002,39.21
316,089,2014,102705,37.97
317,089,2014,103801,39.47
318,089,2014,103005,38.37
319,089,2014,100601,35.53
320,089,2014,102303,38.55
321,089,2014,104501,36.51
322,089,2014,104401,34.61
323,089,2014,102105,36.25
324,089,2014,101103,34.23
325,089,2014,101901,38.85
326,089,2014,104801,37.17
327,089,2014,102107,36.69
328,089,2014,101803,38.83
329,089,2014,103903,37.83
330,089,2014,102201,40.85
331,089,2014,102302,38.71
332,089,2014,105001,39.03
333,089,2014,102401,36.99
334,089,2014,104701,35.52
335,089,2014,102803,39.09
336,089,2014,104902,38.21
337,089,2014,104602,34.25
338,321,2014,104605,31.15
339,321,2014,104604,31.01
340,321,2014,103704,34.63
341,321,2014,100108,34.63
342,321,2014,102002,34.63
343,321,2014,100101,34.63
344,321,2014,103701,34.63
345,321,2014,100110,34.63
346,321,2014,103702,34.63
347,321,2014,100109,34.63
348,321,2014,102001,34.63
349,321,2014,101702,34.85
350,321,2014,100805,34.63
351,321,2014,104203,36.17
352,321,2014,104202,32.39
353,321,2014,104102,36.79
354,321,2014,100111,34.63
355,321,2014,100107,34.63
356,321,2014,101904,34.43
357,321,2014,101906,34.43
358,321,2014,103703,34.63
359,321,2014,103001,35.29
360,321,2014,103002,35.29
361,321,2014,104302,36.19
362,321,2014,103802,37.29
363,321,2014,102902,35.21
364,321,2014,103602,35.73
365,321,2014,101601,34.87
366,321,2014,100801,34.37
367,321,2014,102205,34.71
368,321,2014,103902,36.27
369,321,2014,101302,34.37
370,321,2014,104502,37.03
371,321,2014,104503,37.03
372,321,2014,101903,34.43
373,321,2014,101602,34.87
374,321,2014,103004,35.29
375,321,2014,102702,37.29
376,321,2014,100308,30.83
377,321,2014,102901,35.21
378,321,2014,101801,34.87
379,321,2014,100401,34.37
380,321,2014,100204,34.63
381,321,2014,103601,35.73
382,321,2014,100203,34.63
383,321,2014,100602,37.03
384,321,2014,102004,34.63
385,321,2014,100405,34.37
386,321,2014,100404,34.37
387,321,2014,101001,35.03
388,321,2014,103003,35.29
389,321,2014,102701,35.69
390,321,2014,102502,35.21
391,321,2014,101703,34.85
392,321,2014,101802,34.37
393,321,2014,101502,34.87
394,321,2014,102203,34.87
395,321,2014,103302,36.27
396,321,2014,100702,34.37
397,321,2014,100703,34.37
398,321,2014,100704,34.37
399,321,2014,103901,36.27
400,321,2014,100102,34.87
401,321,2014,102206,34.87
402,321,2014,100403,34.37
403,321,2014,102202,34.71
404,321,2014,100402,34.37
405,321,2014,100206,34.63
406,321,2014,101902,34.63
407,321,2014,102501,34.63
408,321,2014,101401,34.63
409,321,2014,103102,34.37
410,321,2014,103203,34.03
411,321,2014,101701,34.85
412,321,2014,102503,34.63
413,321,2014,101506,34.87
414,321,2014,104001,35.17
415,321,2014,104004,34.27
416,321,2014,103501,35.17
417,321,2014,100901,36.49
418,321,2014,103103,34.49
419,321,2014,102207,34.87
420,321,2014,102204,34.71
421,321,2014,100104,34.63
422,321,2014,103301,36.27
423,321,2014,102005,34.63
424,321,2014,100202,34.63
425,321,2014,102504,34.63
426,321,2014,100201,34.63
427,321,2014,101905,34.43
428,321,2014,101102,34.37
429,321,2014,102003,34.63
430,321,2014,100701,34.37
431,321,2014,104003,34.55
432,321,2014,100802,34.37
433,321,2014,100103,34.87
434,321,2014,103401,36.51
435,321,2014,101501,34.87
436,321,2014,101303,34.37
437,321,2014,102802,34.37
438,321,2014,101507,34.87
439,321,2014,101301,34.37
440,321,2014,102801,34.37
441,321,2014,100803,34.63
442,321,2014,100105,34.63
443,321,2014,100804,34.63
444,321,2014,100106,34.63
445,321,2014,103303,36.27
446,321,2014,101505,34.87
447,321,2014,103101,35.29
448,321,2014,103202,34.03
449,321,2014,103504,35.29
450,321,2014,101202,34.49
451,321,2014,102402,35.29
452,321,2014,103503,35.29
453,321,2014,101504,34.87
454,321,2014,101201,34.49
455,321,2014,101804,34.37
456,321,2014,101503,34.87
457,321,2014,103502,34.87
458,321,2014,104301,36.19
459,321,2014,104504,37.03
460,321,2014,104901,31.89
461,049,2018,100508,33.77
462,049,2018,100112,35.31
463,049,2018,104601,32.67
464,049,2018,104101,35.79
465,049,2018,100302,34.37
466,049,2018,100502,34.33
467,049,2018,100306,32.19
468,049,2018,104603,32.85
469,049,2018,100301,32.23
470,049,2018,100305,32.09
471,049,2018,101002,33.27
472,049,2018,100303,32.71
473,049,2018,104802,35.53
474,049,2018,101104,31.39
475,049,2018,102601,35.05
476,049,2018,100307,31.87
477,049,2018,103201,33.57
478,049,2018,103605,36.05
479,049,2018,100304,33.15
480,049,2018,104201,34.17
481,049,2018,101105,31.25
482,049,2018,101106,30.67
483,049,2018,101101,31.27
484,049,2018,104002,34.97
485,049,2018,102705,35.61
486,049,2018,103801,36.05
487,049,2018,103005,35.89
488,049,2018,100601,33.29
489,049,2018,102303,34.71
490,049,2018,104501,35.09
491,049,2018,104401,32.85
492,049,2018,102105,31.43
493,049,2018,101103,31.75
494,049,2018,101901,35.33
495,049,2018,104801,34.09
496,049,2018,102107,30.15
497,049,2018,101803,34.55
498,049,2018,103903,34.47
499,049,2018,102201,35.21
500,049,2018,102302,35.29
501,049,2018,105001,35.27
502,049,2018,102401,33.35
503,049,2018,104701,33.94
504,049,2018,102803,34.53
505,049,2018,104902,31.77
506,049,2018,104602,32.27
507,281,2016,100508,36.55
508,281,2016,100112,35.93
509,281,2016,104601,33.15
510,281,2016,100302,32.29
511,281,2016,100306,32.61
512,281,2016,104603,36.19
513,281,2016,100301,31.17
514,281,2016,100305,32.05
515,281,2016,100303,31.89
516,281,2016,104802,35.93
517,281,2016,101104,31.69
518,281,2016,100307,30.37
519,281,2016,103201,31.65
520,281,2016,100304,32.59
521,281,2016,101105,31.76
522,281,2016,101106,30.87
523,281,2016,101101,33.55
524,281,2016,104002,36.33
525,281,2016,102705,36.19
526,281,2016,103801,36.01
527,281,2016,102105,29.23
528,281,2016,101901,35.93
529,281,2016,104801,35.87
530,281,2016,102107,29.89
531,281,2016,102201,36.33
532,281,2016,102401,34.67
533,281,2016,104701,37.11
534,281,2016,104902,35.89
535,281,2016,104602,32.85
536,281,2016,104101,
537,281,2016,100502,
538,281,2016,101002,
539,281,2016,102601,
540,281,2016,103605,
541,281,2016,104201,
542,281,2016,103005,
543,281,2016,100601,
544,281,2016,102303,
545,281,2016,104501,
546,281,2016,104401,
547,281,2016,101103,
548,281,2016,101803,
549,281,2016,103903,
550,281,2016,102302,
551,281,2016,105001,
552,281,2016,102803,
553,017,2018,100508,32.33
554,017,2018,100112,35.17
555,017,2018,104601,30.63
556,017,2018,104101,34.81
557,017,2018,100302,29.62
558,017,2018,100502,33.59
559,017,2018,100306,31.67
560,017,2018,104603,32.89
561,017,2018,100301,29.99
562,017,2018,100305,29.67
563,017,2018,101002,31.75
564,017,2018,100303,29.23
565,017,2018,104802,33.53
566,017,2018,101104,29.27
567,017,2018,102601,35.01
568,017,2018,100307,29.63
569,017,2018,103201,33.04
570,017,2018,103605,34.75
571,017,2018,100304,29.43
572,017,2018,104201,32.97
573,017,2018,101105,29.57
574,017,2018,101106,29.47
575,017,2018,101101,30.57
576,017,2018,104002,33.29
577,017,2018,102705,33.65
578,017,2018,103801,34.83
579,017,2018,103005,35.21
580,017,2018,100601,33.35
581,017,2018,102303,28.51
582,017,2018,104501,34.33
583,017,2018,104401,32.27
584,017,2018,102105,31.47
585,017,2018,101103,29.53
586,017,2018,101901,33.83
587,017,2018,104801,25.63
588,017,2018,102107,31.13
589,017,2018,101803,34.19
590,017,2018,103903,34.43
591,017,2018,102201,33.73
592,017,2018,102302,34.03
593,017,2018,105001,34.07
594,017,2018,102401,32.77
595,017,2018,104701,31.75
596,017,2018,102803,34.95
597,017,2018,104902,32.35
598,017,2018,104602,30.03
599,065,2016,104605,34.57
600,065,2016,104604,33.67
601,065,2016,103704,34.69
602,065,2016,100108,34.71
603,065,2016,102002,34.71
604,065,2016,100101,34.71
605,065,2016,103701,34.69
606,065,2016,100110,34.69
607,065,2016,103702,34.69
608,065,2016,100109,34.71
609,065,2016,102001,34.71
610,065,2016,101702,34.63
611,065,2016,100805,34.69
612,065,2016,104203,34.83
613,065,2016,104202,33.87
614,065,2016,104102,35.93
615,065,2016,100111,34.69
616,065,2016,100107,34.69
617,065,2016,101904,34.17
618,065,2016,101906,34.17
619,065,2016,103703,34.69
620,065,2016,103001,35.01
621,065,2016,103002,35.01
622,065,2016,104302,35.53
623,065,2016,103802,36.03
624,065,2016,102902,35.33
625,065,2016,103602,36.27
626,065,2016,101601,34.97
627,065,2016,100801,34.57
628,065,2016,102205,36.13
629,065,2016,103902,33.97
630,065,2016,101302,34.57
631,065,2016,104502,35.41
632,065,2016,104503,35.41
633,065,2016,101903,34.17
634,065,2016,101602,34.97
635,065,2016,103004,35.01
636,065,2016,102702,36.03
637,065,2016,100308,35.27
638,065,2016,102901,35.33
639,065,2016,101801,34.97
640,065,2016,100401,34.57
641,065,2016,100204,34.69
642,065,2016,103601,36.27
643,065,2016,100203,34.69
644,065,2016,100602,35.41
645,065,2016,102004,34.71
646,065,2016,100405,34.57
647,065,2016,100404,34.57
648,065,2016,101001,35.27
649,065,2016,103003,35.01
650,065,2016,102701,35.41
651,065,2016,102502,35.33
652,065,2016,101703,34.63
653,065,2016,101802,34.57
654,065,2016,101502,34.97
655,065,2016,102203,34.97
656,065,2016,103302,33.97
657,065,2016,100702,34.57
658,065,2016,100703,34.57
659,065,2016,100704,34.57
660,065,2016,103901,33.97
661,065,2016,100102,34.97
662,065,2016,102206,34.97
663,065,2016,100403,34.57
664,065,2016,102202,36.13
665,065,2016,100402,34.57
666,065,2016,100206,34.69
667,065,2016,101902,34.71
668,065,2016,102501,34.71
669,065,2016,101401,34.69
670,065,2016,103102,34.57
671,065,2016,103203,32.63
672,065,2016,101701,34.63
673,065,2016,102503,34.71
674,065,2016,101506,34.97
675,065,2016,104001,32.95
676,065,2016,104004,34.03
677,065,2016,103501,32.95
678,065,2016,100901,32.19
679,065,2016,103103,31.63
680,065,2016,102207,34.97
681,065,2016,102204,36.13
682,065,2016,100104,34.69
683,065,2016,103301,33.97
684,065,2016,102005,34.71
685,065,2016,100202,34.69
686,065,2016,102504,34.71
687,065,2016,100201,34.69
688,065,2016,101905,34.17
689,065,2016,101102,34.79
690,065,2016,102003,34.71
691,065,2016,100701,34.57
692,065,2016,104003,36.27
693,065,2016,100802,34.57
694,065,2016,100103,34.97
695,065,2016,103401,34.11
696,065,2016,101501,34.97
697,065,2016,101303,34.57
698,065,2016,102802,34.57
699,065,2016,101507,34.97
700,065,2016,101301,34.57
701,065,2016,102801,34.57
702,065,2016,100803,34.69
703,065,2016,100105,34.71
704,065,2016,100804,34.69
705,065,2016,100106,34.69
706,065,2016,103303,33.97
707,065,2016,101505,34.97
708,065,2016,103101,33.27
709,065,2016,103202,32.63
710,065,2016,103504,33.27
711,065,2016,101202,31.63
712,065,2016,102402,33.27
713,065,2016,103503,33.27
714,065,2016,101504,34.97
715,065,2016,101201,31.63
716,065,2016,101804,34.57
717,065,2016,101503,34.97
718,065,2016,103502,34.97
719,065,2016,104301,35.53
720,065,2016,104504,35.41
721,065,2016,104901,32.03
722,033,2015,100508,32.51
723,033,2015,100112,33.91
724,033,2015,104601,32.49
725,033,2015,104101,33.25
726,033,2015,100302,33.19
727,033,2015,100502,33.43
728,033,2015,100306,32.23
729,033,2015,104603,33.11
730,033,2015,100301,31.93
731,033,2015,100305,34.11
732,033,2015,101002,32.61
733,033,2015,100303,33.19
734,033,2015,104802,33.29
735,033,2015,101104,33.79
736,033,2015,102601,33.51
737,033,2015,100307,34.53
738,033,2015,103201,32.48
739,033,2015,103605,35.63
740,033,2015,100304,32.91
741,033,2015,104201,33.11
742,033,2015,101105,32.59
743,033,2015,101106,31.85
744,033,2015,101101,33.49
745,033,2015,104002,34.47
746,033,2015,102705,33.75
747,033,2015,103801,35.13
748,033,2015,103005,33.31
749,033,2015,100601,32.91
750,033,2015,102303,34.29
751,033,2015,104501,34.21
752,033,2015,104401,32.83
753,033,2015,102105,30.48
754,033,2015,101103,32.43
755,033,2015,101901,33.41
756,033,2015,104801,33.49
757,033,2015,102107,31.05
758,033,2015,101803,33.69
759,033,2015,103903,33.39
760,033,2015,102201,34.33
761,033,2015,102302,33.67
762,033,2015,105001,32.61
763,033,2015,102401,30.19
764,033,2015,104701,32.89
765,033,2015,102803,33.91
766,033,2015,104902,31.11
767,033,2015,104602,31.88
768,289,2015,104605,32.89
769,289,2015,104604,33.07
770,289,2015,103704,36.11
771,289,2015,100108,35.89
772,289,2015,102002,35.89
773,289,2015,100101,35.89
774,289,2015,103701,36.11
775,289,2015,100110,36.11
776,289,2015,103702,36.11
777,289,2015,100109,35.89
778,289,2015,102001,35.89
779,289,2015,101702,34.89
780,289,2015,100805,36.11
781,289,2015,104203,37.07
782,289,2015,104202,34.39
783,289,2015,104102,35.41
784,289,2015,100111,36.11
785,289,2015,100107,36.11
786,289,2015,101904,37.51
787,289,2015,101906,37.51
788,289,2015,103703,36.11
789,289,2015,103001,36.09
790,289,2015,103002,36.09
791,289,2015,104302,35.83
792,289,2015,103802,35.73
793,289,2015,102902,35.39
794,289,2015,103602,37.69
795,289,2015,101601,36.09
796,289,2015,100801,35.35
797,289,2015,102205,38.07
798,289,2015,103902,35.99
799,289,2015,101302,35.35
800,289,2015,104502,35.45
801,289,2015,104503,35.45
802,289,2015,101903,37.51
803,289,2015,101602,36.09
804,289,2015,103004,36.09
805,289,2015,102702,35.73
806,289,2015,100308,31.83
807,289,2015,102901,35.39
808,289,2015,101801,36.09
809,289,2015,100401,35.35
810,289,2015,100204,36.11
811,289,2015,103601,37.69
812,289,2015,100203,36.11
813,289,2015,100602,35.45
814,289,2015,102004,35.89
815,289,2015,100405,35.35
816,289,2015,100404,35.35
817,289,2015,101001,33.29
818,289,2015,103003,36.09
819,289,2015,102701,34.57
820,289,2015,102502,35.39
821,289,2015,101703,34.89
822,289,2015,101802,35.35
823,289,2015,101502,36.09
824,289,2015,102203,36.09
825,289,2015,103302,35.99
826,289,2015,100702,35.35
827,289,2015,100703,35.35
828,289,2015,100704,35.35
829,289,2015,103901,35.99
830,289,2015,100102,36.09
831,289,2015,102206,36.09
832,289,2015,100403,35.35
833,289,2015,102202,38.07
834,289,2015,100402,35.35
835,289,2015,100206,36.11
836,289,2015,101902,35.89
837,289,2015,102501,35.89
838,289,2015,101401,36.11
839,289,2015,103102,35.35
840,289,2015,103203,32.81
841,289,2015,101701,34.89
842,289,2015,102503,35.89
843,289,2015,101506,36.09
844,289,2015,104001,35.91
845,289,2015,104004,38.03
846,289,2015,103501,35.91
847,289,2015,100901,34.85
848,289,2015,103103,34.33
849,289,2015,102207,36.09
850,289,2015,102204,38.07
851,289,2015,100104,36.11
852,289,2015,103301,35.99
853,289,2015,102005,35.89
854,289,2015,100202,36.11
855,289,2015,102504,35.89
856,289,2015,100201,36.11
857,289,2015,101905,37.51
858,289,2015,101102,34.05
859,289,2015,102003,35.89
860,289,2015,100701,35.35
861,289,2015,104003,36.17
862,289,2015,100802,35.35
863,289,2015,100103,36.09
864,289,2015,103401,35.15
865,289,2015,101501,36.09
866,289,2015,101303,35.35
867,289,2015,102802,35.35
868,289,2015,101507,36.09
869,289,2015,101301,35.35
870,289,2015,102801,35.35
871,289,2015,100803,36.11
872,289,2015,100105,35.89
873,289,2015,100804,36.11
874,289,2015,100106,36.11
875,289,2015,103303,35.99
876,289,2015,101505,36.09
877,289,2015,103101,35.71
878,289,2015,103202,32.81
879,289,2015,103504,35.71
880,289,2015,101202,34.33
881,289,2015,102402,35.71
882,289,2015,103503,35.71
883,289,2015,101504,36.09
884,289,2015,101201,34.33
885,289,2015,101804,35.35
886,289,2015,101503,36.09
887,289,2015,103502,36.09
888,289,2015,104301,35.83
889,289,2015,104504,35.45
890,289,2015,104901,33.49
891,193,2017,104605,
892,193,2017,104604,
893,193,2017,103704,
894,193,2017,100108,
895,193,2017,102002,
896,193,2017,100101,
897,193,2017,103701,
898,193,2017,100110,
899,193,2017,103702,
900,193,2017,100109,
901,193,2017,102001,
902,193,2017,101702,
903,193,2017,100805,
904,193,2017,104203,
905,193,2017,104202,
906,193,2017,104102,38.69
907,193,2017,100111,
908,193,2017,100107,
909,193,2017,101904,
910,193,2017,101906,
911,193,2017,103703,
912,193,2017,103001,39.35
913,193,2017,103002,39.35
914,193,2017,104302,
915,193,2017,103802,
916,193,2017,102902,39.35
917,193,2017,103602,35.29
918,193,2017,101601,
919,193,2017,100801,
920,193,2017,102205,
921,193,2017,103902,
922,193,2017,101302,
923,193,2017,104502,
924,193,2017,104503,
925,193,2017,101903,
926,193,2017,101602,
927,193,2017,103004,39.35
928,193,2017,102702,
929,193,2017,100308,
930,193,2017,102901,39.35
931,193,2017,101801,
932,193,2017,100401,
933,193,2017,100204,
934,193,2017,103601,35.29
935,193,2017,100203,
936,193,2017,100602,
937,193,2017,102004,
938,193,2017,100405,
939,193,2017,100404,
940,193,2017,101001,
941,193,2017,103003,39.35
942,193,2017,102701,
943,193,2017,102502,39.35
944,193,2017,101703,
945,193,2017,101802,
946,193,2017,101502,
947,193,2017,102203,
948,193,2017,103302,
949,193,2017,100702,
950,193,2017,100703,
951,193,2017,100704,
952,193,2017,103901,
953,193,2017,100102,
954,193,2017,102206,
955,193,2017,100403,
956,193,2017,102202,
957,193,2017,100402,
958,193,2017,100206,
959,193,2017,101902,
960,193,2017,102501,
961,193,2017,101401,
962,193,2017,103102,
963,193,2017,103203,
964,193,2017,101701,
965,193,2017,102503,
966,193,2017,101506,
967,193,2017,104001,
968,193,2017,104004,
969,193,2017,103501,
970,193,2017,100901,
971,193,2017,103103,
972,193,2017,102207,
973,193,2017,102204,
974,193,2017,100104,
975,193,2017,103301,
976,193,2017,102005,
977,193,2017,100202,
978,193,2017,102504,
979,193,2017,100201,
980,193,2017,101905,
981,193,2017,101102,
982,193,2017,102003,
983,193,2017,100701,
984,193,2017,104003,
985,193,2017,100802,
986,193,2017,100103,
987,193,2017,103401,
988,193,2017,101501,
989,193,2017,101303,
990,193,2017,102802,
991,193,2017,101507,
992,193,2017,101301,
993,193,2017,102801,
994,193,2017,100803,
995,193,2017,100105,
996,193,2017,100804,
997,193,2017,100106,
998,193,2017,103303,
999,193,2017,101505,
1000,193,2017,103101,
1001,193,2017,103202,
1002,193,2017,103504,
1003,193,2017,101202,
1004,193,2017,102402,
1005,193,2017,103503,
1006,193,2017,101504,
1007,193,2017,101201,
1008,193,2017,101804,
1009,193,2017,101503,
1010,193,2017,103502,
1011,193,2017,104301,
1012,193,2017,104504,
1013,193,2017,104901,31.87
1014,329,2017,100508,30.61
1015,329,2017,100112,34.71
1016,329,2017,104601,29.53
1017,329,2017,104101,36.63
1018,329,2017,100302,27.22
1019,329,2017,100502,34.51
1020,329,2017,100306,28.65
1021,329,2017,104603,31.81
1022,329,2017,100301,29.15
1023,329,2017,100305,31.13
1024,329,2017,101002,31.07
1025,329,2017,100303,28.47
1026,329,2017,104802,33.53
1027,329,2017,101104,28.63
1028,329,2017,102601,34.39
1029,329,2017,100307,29.71
1030,329,2017,103201,32.38
1031,329,2017,103605,34.17
1032,329,2017,100304,27.58
1033,329,2017,104201,32.19
1034,329,2017,101105,28.28
1035,329,2017,101106,28.59
1036,329,2017,101101,29.25
1037,329,2017,104002,33.59
1038,329,2017,102705,35.89
1039,329,2017,103801,37.51
1040,329,2017,103005,34.97
1041,329,2017,100601,32.23
1042,329,2017,102303,34.43
1043,329,2017,104501,34.21
1044,329,2017,104401,30.77
1045,329,2017,102105,30.52
1046,329,2017,101103,29.51
1047,329,2017,101901,34.67
1048,329,2017,104801,32.89
1049,329,2017,102107,28.79
1050,329,2017,101803,33.57
1051,329,2017,103903,31.85
1052,329,2017,102201,34.71
1053,329,2017,102302,35.81
1054,329,2017,105001,35.89
1055,329,2017,102401,32.21
1056,329,2017,104701,33.39
1057,329,2017,102803,31.93
1058,329,2017,104902,31.81
1059,329,2017,104602,29.09
1060,081,2017,104605,35.35
1061,081,2017,104604,35.35
1062,081,2017,103704,37.55
1063,081,2017,100108,37.03
1064,081,2017,102002,37.03
1065,081,2017,100101,37.03
1066,081,2017,103701,37.55
1067,081,2017,100110,37.55
1068,081,2017,103702,37.55
1069,081,2017,100109,37.03
1070,081,2017,102001,37.03
1071,081,2017,101702,37.31
1072,081,2017,100805,37.55
1073,081,2017,104203,36.43
1074,081,2017,104202,35.35
1075,081,2017,104102,36.39
1076,081,2017,100111,37.55
1077,081,2017,100107,37.55
1078,081,2017,101904,36.23
1079,081,2017,101906,36.23
1080,081,2017,103703,37.55
1081,081,2017,103001,37.43
1082,081,2017,103002,37.43
