,Weekno,810103,810105,810106,810111,810115,810116,810117,810118,810201,810202,810203,810204,810205,810206,810303,810304,810305,810401,810402,810403,810404,810405,810406,810407,810501,810503,810504,810505,810506,810507,810508,810509,810601,810602,810603,810604,810701,810702,810703,810704,810801,810803,810804,810805,810806,810807,810808
0,12014,27.447499999999998,27.651428571428568,27.107499999999995,27.558214285714286,27.096785714285716,27.183928571428574,27.063214285714288,27.0075,27.91964285714286,27.750357142857144,27.291428571428575,26.732142857142858,27.067499999999995,27.2575,26.0675,25.5275,25.618571428571432,26.461785714285718,26.718214285714286,26.907500000000002,26.607857142857142,25.411785714285713,26.678214285714287,26.629642857142862,27.64428571428572,27.0,27.23071428571429,25.545714285714286,27.193214285714287,26.577499999999997,27.421785714285715,28.00714285714286,26.78142857142857,26.865,26.405357142857145,27.012499999999996,26.406428571428574,27.7375,27.545714285714286,26.827500000000004,27.205357142857142,25.53964285714286,27.41357142857143,27.096071428571427,25.194999999999997,26.7175,27.000357142857144
1,22014,27.157857142857146,27.287499999999998,26.93142857142857,27.16607142857143,26.501428571428573,27.052500000000002,26.84892857142857,25.98678571428572,27.592857142857138,27.716071428571432,26.991428571428568,26.79035714285714,25.86642857142857,26.985714285714288,25.575714285714287,25.119285714285716,26.046428571428578,25.829285714285714,26.381071428571428,26.314642857142854,26.094642857142862,24.88107142857143,26.443928571428575,26.612857142857145,26.844999999999995,26.762142857142855,26.64321428571429,25.68928571428571,26.865000000000002,26.677142857142854,27.033571428571427,27.23107142857143,25.866785714285715,26.298214285714284,25.90142857142857,26.52392857142857,25.842857142857138,27.121428571428574,26.590714285714284,26.005714285714284,26.883214285714285,24.47678571428571,27.185357142857146,27.22714285714286,23.90142857142857,26.948928571428574,26.792142857142856
2,32014,27.47982142857143,27.271071428571425,26.940714285714282,27.33178571428571,26.794999999999998,27.31357142857143,27.363571428571426,26.20071428571428,28.021250000000002,28.005714285714284,27.137499999999996,27.159107142857135,26.449821428571425,27.25232142857143,26.644642857142856,26.724285714285713,26.612678571428575,27.074285714285715,26.94821428571429,27.47589285714286,26.65035714285714,26.62,26.942857142857147,27.003035714285716,27.680892857142855,27.795892857142857,27.055535714285714,26.08303571428571,27.783928571428568,27.32785714285714,27.69357142857143,27.64053571428571,26.39035714285714,26.877499999999998,26.72267857142857,27.325714285714287,26.731250000000006,27.371607142857147,26.85321428571429,26.69464285714286,27.809107142857147,25.580714285714286,28.058571428571423,27.561785714285715,25.212321428571425,27.860357142857143,27.124821428571433
3,42014,29.709107142857146,28.891250000000003,27.935535714285713,29.229642857142856,28.50857142857143,28.31428571428571,28.692321428571432,28.547500000000007,29.905535714285715,29.49642857142857,29.107142857142858,29.034464285714286,28.86285714285714,28.95428571428572,28.354107142857142,28.730357142857137,27.731250000000006,29.05910714285714,28.282142857142855,29.48107142857143,28.762678571428577,28.939285714285717,28.53607142857143,28.814999999999998,29.539285714285715,29.80732142857143,28.744999999999997,27.556785714285713,29.180000000000003,29.14464285714286,29.085357142857145,29.44125,28.357857142857142,28.899464285714288,28.953035714285715,29.176964285714284,28.642678571428576,29.289285714285715,28.580714285714286,28.417857142857144,30.364821428571425,28.274285714285718,30.303392857142853,29.328749999999996,28.357321428571428,29.649821428571432,29.172321428571426
4,52014,31.669999999999998,29.826249999999995,29.04375,30.577500000000004,30.22,29.990000000000002,29.971249999999998,30.3825,31.782499999999995,31.535,31.647499999999997,31.215,30.59875,31.106249999999996,29.328749999999996,29.822499999999998,28.6,30.51875,29.555000000000003,30.64375,30.201249999999998,30.1925,30.2925,30.756249999999994,30.876250000000002,30.724999999999998,30.018750000000004,28.458750000000002,30.532500000000002,30.4175,30.349999999999998,30.727499999999996,29.797500000000003,30.276250000000005,30.2275,30.528750000000002,30.505,30.871250000000003,30.400000000000002,30.1875,32.425,30.175,32.02375,31.456250000000004,30.452499999999997,31.333750000000002,31.337500000000002
5,62014,32.075,30.150000000000002,29.830000000000002,30.845,30.854999999999997,31.119999999999997,30.82,30.65,32.245,32.055,32.51,31.79,30.87,31.789999999999996,30.025000000000002,30.21,29.275000000000002,31.055,30.095,30.965,30.814999999999998,30.52,30.919999999999998,31.414999999999996,31.485000000000003,31.01,30.415,28.869999999999997,31.045000000000005,30.95,30.8,31.235000000000007,30.134999999999998,30.73,30.639999999999997,30.94,30.875,31.159999999999997,30.845000000000002,30.509999999999998,32.72500000000001,30.540000000000003,32.145,31.93,30.79,31.575000000000006,31.975
6,72014,32.0675,30.946249999999996,30.5975,31.18375,31.118750000000002,31.58625,31.473750000000003,30.7,32.190000000000005,31.6375,32.225,31.465,30.91625,31.645,30.7625,30.631249999999998,29.807499999999997,31.358750000000004,30.477499999999996,31.323749999999997,31.365000000000002,30.945,31.078750000000003,31.455000000000002,31.966250000000002,31.72625,30.80375,29.405,31.328750000000003,31.55,31.197499999999998,31.738750000000003,30.371250000000003,31.251250000000002,31.22125,31.351249999999997,30.731249999999996,31.197499999999998,30.80625,30.408749999999998,32.548750000000005,30.544999999999998,31.925,31.691249999999997,30.65125,31.400000000000002,31.884999999999998
7,82014,32.72839285714286,32.20160714285714,31.487857142857145,32.15410714285714,31.78982142857143,31.95696428571428,32.1075,31.657857142857146,32.7175,31.76982142857143,32.200357142857136,31.655357142857138,31.60482142857143,31.932857142857138,31.474464285714284,31.41910714285714,30.241964285714285,31.991964285714285,31.184642857142855,32.03821428571428,31.982499999999998,31.87928571428571,31.68517857142857,31.880178571428576,32.695,32.886785714285715,31.668928571428573,30.18321428571429,32.10196428571429,32.52232142857142,32.144107142857145,32.55821428571428,31.183571428571433,32.276607142857145,32.15821428571429,32.32267857142857,31.30642857142857,31.823571428571427,31.360178571428573,31.128035714285712,33.19767857142857,31.17178571428571,32.49821428571428,32.20446428571429,31.120892857142856,32.02428571428571,32.28303571428571
8,92014,33.30446428571429,32.630357142857136,31.937142857142856,32.68714285714285,32.25678571428571,32.237142857142864,32.39410714285714,32.635714285714286,33.265,32.214107142857145,32.31321428571429,32.066071428571426,32.25535714285714,32.200714285714284,32.05303571428572,32.230000000000004,30.764821428571427,32.62035714285714,31.622142857142858,32.49160714285715,31.980357142857144,32.65428571428571,32.22785714285715,32.29375,33.37410714285715,33.66517857142856,32.323392857142856,30.75607142857143,32.839999999999996,33.19875,32.92339285714285,33.07732142857144,31.99375,33.082857142857144,32.78160714285715,33.14785714285715,31.850535714285712,32.26321428571429,31.811071428571427,31.756428571428565,33.896428571428565,31.826071428571428,33.015,32.743571428571435,31.773214285714285,32.64178571428572,32.77625
