,Weekno,810103,810105,810106,810111,810115,810116,810117,810118,810201,810202,810203,810204,810205,810206,810303,810304,810305,810401,810402,810403,810404,810405,810406,810407,810501,810503,810504,810505,810506,810507,810508,810509,810601,810602,810603,810604,810701,810702,810703,810704,810801,810803,810804,810805,810806,810807,810808
0,12015,26.685000000000002,27.2225,27.24,27.0425,26.855000000000004,25.3425,27.1825,27.6375,26.4675,27.275000000000002,27.03,26.6875,26.37,27.395,27.3275,27.1675,26.595,27.352500000000003,26.642500000000002,27.700000000000003,26.314999999999998,27.494999999999994,27.242500000000003,27.492499999999996,26.725000000000005,27.205,26.662499999999998,25.9975,26.99,27.2025,27.397499999999997,26.695000000000004,26.1925,27.2525,27.3425,27.085000000000004,26.6225,27.0425,27.0,25.665000000000003,28.25,27.0675,27.095,27.72,27.442499999999995,27.0775,27.264999999999997
1,22015,26.839285714285715,27.15357142857143,26.91160714285714,27.12196428571428,26.74767857142857,25.501428571428573,26.89714285714286,27.444285714285712,26.686607142857145,26.98857142857143,26.874107142857145,26.704642857142858,26.529285714285717,26.961785714285718,27.27892857142857,27.221428571428568,26.87875,27.172321428571426,26.533214285714283,27.574107142857144,26.315714285714282,27.3475,27.081071428571423,27.144464285714285,26.419999999999998,26.895714285714284,26.875357142857144,25.902857142857137,26.87392857142857,26.83642857142857,27.554285714285715,27.086964285714284,26.145357142857137,26.884107142857143,26.851249999999997,26.99946428571429,26.774821428571425,27.351607142857144,27.066785714285718,26.16875,27.83053571428571,26.851964285714285,26.581964285714285,27.14767857142857,27.398392857142856,26.450535714285714,26.994464285714283
2,32015,27.544999999999998,27.650714285714283,27.01660714285714,27.795178571428572,27.246785714285718,26.626964285714283,27.189285714285713,27.62375,27.568749999999998,27.490714285714287,27.475,27.576428571428572,27.149642857142855,27.294285714285717,27.602678571428573,27.432321428571424,27.23196428571428,27.384821428571428,27.076428571428576,27.69696428571429,27.060535714285713,27.33982142857143,27.533214285714283,27.49392857142857,26.966607142857146,27.37910714285714,27.540178571428573,26.493928571428572,27.39785714285714,27.23892857142857,28.20428571428571,27.97339285714286,26.625000000000004,26.968214285714286,26.796428571428574,27.488571428571436,27.521250000000002,28.10571428571429,27.64375,27.339107142857138,27.625714285714288,27.038035714285716,26.76535714285714,27.270892857142858,27.631428571428575,26.52660714285715,27.40892857142857
3,42015,28.555000000000003,28.832500000000003,28.072499999999998,28.7175,28.236250000000002,28.076250000000005,28.147499999999997,28.21875,28.329999999999995,28.930000000000003,28.883750000000003,28.574999999999996,27.872500000000002,28.527500000000003,28.453750000000003,28.24875,27.555,28.297500000000003,28.03,28.5425,28.363750000000003,28.201249999999998,28.6125,28.621250000000003,28.336250000000003,28.423749999999995,28.31625,27.584999999999997,28.212500000000002,28.360000000000003,28.627499999999998,28.8225,27.425000000000004,27.73875,27.70625,28.35125,28.38,28.89375,28.318749999999998,28.205000000000005,28.453750000000003,27.872500000000002,28.44625,28.425,28.241250000000004,27.992500000000003,28.588749999999997
4,52015,29.72,29.979999999999997,29.325,29.55,29.369999999999997,29.384999999999998,29.3,29.19,29.240000000000002,30.330000000000002,30.245,29.495,28.650000000000002,29.73,29.3,29.32,28.065,29.439999999999998,28.794999999999998,29.630000000000003,29.419999999999998,29.585000000000004,29.610000000000003,29.474999999999998,29.374999999999996,29.275000000000002,28.944999999999997,28.395,28.900000000000002,29.294999999999998,29.059999999999995,29.569999999999997,28.25,28.765000000000004,28.825,29.18,29.189999999999998,29.605,29.015000000000004,28.724999999999998,30.004999999999995,28.984999999999996,30.345000000000002,29.349999999999998,29.194999999999993,29.445,29.490000000000002
5,62015,31.053750000000004,30.703749999999996,30.3825,30.35625,30.541249999999998,30.704999999999995,30.565,30.423750000000002,30.7425,31.306250000000002,31.40375,30.677500000000002,29.60375,30.891250000000003,30.02625,30.169999999999995,28.69875,30.4025,29.49625,30.586249999999996,30.191249999999997,30.638750000000005,30.423749999999995,30.17875,30.0125,29.912499999999998,29.509999999999998,28.9575,29.497500000000002,29.91875,29.638749999999998,30.268750000000004,29.074999999999996,29.806250000000002,29.842499999999998,29.817500000000003,30.060000000000002,30.33875,29.947499999999998,29.245,31.830000000000002,30.014999999999993,31.7075,30.12125,30.18625,30.3725,30.3425
6,72015,32.245892857142856,30.961071428571426,31.055714285714288,31.043214285714292,31.38785714285714,31.70642857142857,31.517857142857142,31.491964285714282,32.08,31.764821428571427,32.34535714285714,31.75821428571428,30.389642857142853,31.955892857142857,30.49553571428572,30.638928571428572,29.21142857142857,30.83089285714286,30.030535714285715,31.077321428571427,30.652678571428574,30.904285714285717,31.02875,31.100714285714286,30.617321428571433,30.51196428571428,29.998035714285713,29.476428571428578,30.005714285714284,30.39392857142857,30.089821428571433,30.805892857142855,29.757142857142856,30.617142857142856,30.652678571428567,30.116071428571427,30.702500000000004,31.093571428571433,30.900535714285713,29.896607142857142,33.44142857142857,30.600714285714282,32.61392857142857,31.120178571428568,30.803214285714287,31.14107142857143,31.49160714285714
7,82015,32.59499999999999,30.78589285714286,30.876428571428573,31.153392857142858,31.242678571428577,31.33214285714286,31.335000000000004,31.69357142857143,31.871785714285718,31.46821428571429,32.46053571428572,31.679285714285715,30.351607142857144,32.035714285714285,30.24035714285714,30.755714285714284,29.413035714285712,30.573035714285716,29.721785714285716,30.81821428571428,30.497142857142855,30.83910714285715,30.992142857142856,31.611249999999995,30.947678571428565,30.825178571428573,30.095178571428573,29.442857142857147,30.26821428571429,30.47732142857143,30.337142857142858,31.040714285714284,29.89357142857143,30.79803571428571,30.846964285714282,29.999642857142856,30.55071428571429,31.550892857142856,31.102678571428573,30.424107142857146,33.89178571428572,30.537499999999998,32.862857142857145,31.630714285714287,30.954107142857143,31.77,32.02232142857143
8,92015,32.24678571428571,30.48142857142857,30.07357142857143,30.98464285714286,30.58214285714286,30.23,30.960357142857145,31.000714285714285,31.565000000000005,30.94892857142857,31.73464285714286,31.270714285714288,30.203928571428573,31.513928571428572,29.842500000000005,30.41857142857143,29.27214285714286,30.538928571428574,29.486071428571428,30.7175,30.88071428571428,31.189285714285717,30.730357142857144,31.533214285714283,30.981428571428573,30.821071428571432,30.022142857142853,28.600357142857142,30.8,30.257499999999997,31.048928571428572,31.29214285714286,29.67535714285714,30.608928571428567,30.658928571428568,30.156428571428574,30.35928571428571,31.491071428571423,30.746785714285714,30.6775,32.53857142857142,30.505357142857143,31.606785714285714,31.621428571428574,31.127142857142854,31.78392857142857,31.71392857142857
