,Day,Year,addrcode,temperature
9593,337,2014,800505,28.17
9594,337,2014,800504,27.3
9595,337,2014,800121,27.46
9596,337,2014,801802,28.13
9597,337,2014,800203,26.85
9598,337,2014,800404,28.41
9599,337,2014,800202,26.29
9600,337,2014,800806,28.61
9601,337,2014,802101,27.64
9602,337,2014,802103,28.36
9603,337,2014,800803,29.55
9604,337,2014,800503,25.94
9605,337,2014,800502,25.07
9606,337,2014,800801,30.07
9607,337,2014,802104,26.79
9608,337,2014,801403,29.48
9609,337,2014,801408,26.16
9610,337,2014,802102,25.26
9611,337,2014,801404,30.47
9612,337,2014,800802,28.09
9613,337,2014,801407,28.32
9614,337,2014,800811,27.62
9615,337,2014,801405,28.98
9616,337,2014,800813,28.49
9617,337,2014,800804,29.31
9618,337,2014,800409,27.36
9619,337,2014,801604,28.36
9620,337,2014,800704,27.76
9621,337,2014,801605,27.25
9622,337,2014,801602,27.43
9623,337,2014,801704,29.68
9624,337,2014,801702,27.97
9625,337,2014,801902,27.53
9626,337,2014,801703,28.52
9627,337,2014,801603,30.69
9628,337,2014,800910,26.83
9629,337,2014,801905,27.98
9630,337,2014,800701,28.48
9631,337,2014,800908,28.39
9632,337,2014,801503,28.44
9633,337,2014,801501,29.1
9634,337,2014,801502,27.91
9635,337,2014,801406,28.09
9636,337,2014,801409,28.87
9637,337,2014,801402,30.05
9638,337,2014,801610,27.37
9639,337,2014,800710,27.93
9640,337,2014,800702,25.93
9641,337,2014,800705,27.84
9642,337,2014,801609,28.88
9643,337,2014,800708,26.83
9644,337,2014,800707,27.27
9645,337,2014,800711,26.41
9646,337,2014,810304,28.78
9647,337,2014,810405,28.81
9648,337,2014,810803,29.13
9649,337,2014,810403,30.27
9650,337,2014,810302,27.89
9651,337,2014,810305,28.63
9652,337,2014,810303,27.92
9653,337,2014,810404,30.25
9654,337,2014,810106,30.18
9655,337,2014,810801,29.67
9656,337,2014,810115,29.61
9657,337,2014,810406,29.12
9658,337,2014,810805,30.17
9659,337,2014,810701,28.27
9660,337,2014,810702,32.46
9661,337,2014,810703,30.56
9662,337,2014,810117,29.78
9663,337,2014,810704,28.75
9664,337,2014,810402,29.12
9665,337,2014,810401,28.38
9666,337,2014,810806,30.83
9667,337,2014,810116,28.55
9668,337,2014,810118,31.77
9669,337,2014,810804,32.35
9670,337,2014,810807,30.53
9671,337,2014,810204,29.37
9672,337,2014,810203,30.02
9673,337,2014,810201,28.23
9674,337,2014,810111,29.25
9675,337,2014,810506,27.23
9676,337,2014,810508,25.33
9677,337,2014,810509,30.55
9678,337,2014,810501,29.48
9679,337,2014,810202,29.65
9680,337,2014,810502,28.94
9681,337,2014,810505,28.87
9682,337,2014,810504,27.79
9683,337,2014,810105,28.94
9684,337,2014,810407,28.44
9685,337,2014,810103,29.21
9686,337,2014,810206,29.97
9687,337,2014,810808,28.66
9688,337,2014,810507,28.0
9689,337,2014,810503,27.36
9690,337,2014,810205,28.28
9691,337,2014,810604,28.09
9692,337,2014,802303,26.63
9693,337,2014,800904,29.37
9694,337,2014,800607,27.09
9695,337,2014,801611,26.09
9696,337,2014,801608,25.25
9697,337,2014,800606,19.53
9698,337,2014,800913,28.98
9699,337,2014,800601,28.87
9700,337,2014,800903,30.05
9701,337,2014,801305,25.97
9702,337,2014,801306,26.77
9703,337,2014,800902,28.05
9704,337,2014,800605,25.95
9705,337,2014,800612,27.64
9706,337,2014,801906,27.83
9707,337,2014,800613,28.0
9708,337,2014,801606,26.73
9709,337,2014,800706,27.98
9710,337,2014,800907,28.97
9711,337,2014,801601,28.49
9714,145,2017,801304,29.91
9715,145,2017,800603,31.33
9716,145,2017,801904,26.71
9717,145,2017,800905,29.74
9718,145,2017,800909,29.31
9719,145,2017,801701,29.02
9720,145,2017,801903,29.15
9721,145,2017,800611,31.08
9722,145,2017,801204,30.19
9723,145,2017,801101,28.8
9724,145,2017,801302,28.22
9725,145,2017,802003,29.59
9726,145,2017,801215,33.25
9727,145,2017,801206,31.74
9728,145,2017,801207,34.99
9729,145,2017,801217,29.01
9730,145,2017,802001,30.63
9731,145,2017,800305,29.82
9732,145,2017,801105,28.61
9733,145,2017,801212,31.39
9734,145,2017,801003,28.66
9735,145,2017,800302,26.52
9736,145,2017,801208,30.87
9737,145,2017,800911,27.14
9738,145,2017,801107,27.95
9739,145,2017,801213,25.17
9740,145,2017,800912,29.15
9741,145,2017,801218,30.87
9742,145,2017,802301,32.51
9743,145,2017,801301,28.93
9744,145,2017,800906,28.2
9745,145,2017,801216,29.01
9746,145,2017,801001,29.49
9747,145,2017,801303,29.62
9748,145,2017,802304,29.81
9749,145,2017,801203,29.29
9750,145,2017,801104,28.4
9751,145,2017,801214,29.3
9752,145,2017,800407,29.69
9753,145,2017,800112,29.11
9754,145,2017,800304,24.12
9755,145,2017,800106,30.34
9756,145,2017,800405,30.47
9757,145,2017,801801,29.39
9758,145,2017,800303,26.45
9759,145,2017,801106,29.24
9760,145,2017,801103,29.09
9761,145,2017,800122,31.63
9762,145,2017,802202,28.36
9763,145,2017,801210,29.83
9764,145,2017,801002,27.95
9765,145,2017,802004,32.53
9766,145,2017,802201,25.24
9767,145,2017,801102,29.28
9768,145,2017,800301,24.96
9769,145,2017,800119,28.23
9770,145,2017,800416,27.04
9771,145,2017,800113,30.35
9772,145,2017,801202,28.84
9773,145,2017,810602,29.51
9774,145,2017,810601,27.86
9775,145,2017,800807,26.42
9776,145,2017,800204,22.63
9777,145,2017,800501,20.78
9778,145,2017,800120,30.82
9779,145,2017,810301,26.04
9780,145,2017,810603,29.46
9781,145,2017,800201,24.39
9782,145,2017,800403,22.49
9783,145,2017,801209,30.21
9784,145,2017,800116,30.55
9785,145,2017,801803,29.74
9786,145,2017,800410,28.89
9787,145,2017,800406,28.38
9788,145,2017,800505,26.54
9789,145,2017,800504,23.74
9790,145,2017,800121,29.91
9791,145,2017,801802,29.47
9792,145,2017,800203,29.77
9793,145,2017,800404,26.95
9794,145,2017,800202,23.61
9795,145,2017,800806,28.31
9796,145,2017,802101,24.61
9797,145,2017,802103,27.35
9798,145,2017,800803,28.46
9799,145,2017,800503,23.52
9800,145,2017,800502,25.13
9801,145,2017,800801,31.47
9802,145,2017,802104,26.23
9803,145,2017,801403,29.85
9804,145,2017,801408,25.82
9805,145,2017,802102,24.33
9806,145,2017,801404,28.31
9807,145,2017,801407,25.67
9808,145,2017,800813,26.59
9809,145,2017,800804,28.95
9810,145,2017,800409,27.78
9811,145,2017,801604,30.84
9812,145,2017,800704,29.94
9813,145,2017,801605,30.03
9814,145,2017,801602,30.83
9815,145,2017,801704,29.3
9816,145,2017,801702,28.91
9817,145,2017,801902,29.95
9818,145,2017,801703,29.14
9819,145,2017,801603,31.07
9820,145,2017,800910,28.99
9821,145,2017,801905,28.94
9822,145,2017,800701,30.37
9823,145,2017,800908,28.04
9824,145,2017,801503,26.2
9825,145,2017,801501,26.93
9826,145,2017,801502,28.41
9827,145,2017,801406,29.28
9828,145,2017,801409,28.12
9829,145,2017,801402,29.94
9830,145,2017,801610,32.59
9831,145,2017,800710,30.33
9832,145,2017,800702,30.59
9833,145,2017,800705,30.56
9834,145,2017,801609,32.38
9835,145,2017,800708,31.61
9836,145,2017,800707,29.58
9837,145,2017,800711,31.51
9838,145,2017,810304,28.63
9839,145,2017,810405,28.24
9840,145,2017,810803,30.13
9841,145,2017,810403,28.33
9842,145,2017,810302,26.06
9843,145,2017,810305,26.22
9844,145,2017,810303,28.64
9845,145,2017,810404,28.79
9846,145,2017,810106,25.53
9847,145,2017,810801,26.45
9848,145,2017,810115,26.79
9849,145,2017,810406,29.33
9850,145,2017,810805,29.76
9851,145,2017,810701,29.07
9852,145,2017,810702,27.53
9853,145,2017,810703,29.08
9854,145,2017,810117,24.4
9855,145,2017,810704,28.42
9856,145,2017,810402,28.41
9857,145,2017,810401,29.8
9858,145,2017,810806,30.55
9859,145,2017,810116,26.07
9860,145,2017,810118,27.64
9861,145,2017,810804,27.03
9862,145,2017,810807,30.45
9863,145,2017,810204,27.59
9864,145,2017,810203,28.86
9865,145,2017,810201,26.68
9866,145,2017,810111,27.35
9867,145,2017,810506,26.96
9868,145,2017,810508,26.83
9869,145,2017,810509,28.97
9870,145,2017,810501,29.12
9871,145,2017,810202,28.83
9872,145,2017,810502,27.92
9873,145,2017,810505,27.39
9874,145,2017,810504,27.94
9875,145,2017,810105,27.96
9876,145,2017,810407,29.49
9877,145,2017,810103,26.63
9878,145,2017,810206,29.09
9879,145,2017,810808,27.0
9880,145,2017,810507,28.84
9881,145,2017,810503,28.9
9882,145,2017,810205,27.76
9883,145,2017,810604,28.28
9884,145,2017,802303,31.64
9885,145,2017,800904,29.13
9886,145,2017,800607,32.43
9887,145,2017,801611,30.09
9888,145,2017,801608,31.69
9889,145,2017,800606,31.49
9890,145,2017,800913,29.06
9891,145,2017,800601,32.23
9892,145,2017,800903,28.63
9893,145,2017,801305,30.77
9894,145,2017,801306,30.83
9895,145,2017,800902,28.09
9896,145,2017,800605,31.97
9897,145,2017,800612,31.12
9898,145,2017,801906,26.95
9899,145,2017,800613,31.06
9900,145,2017,801606,29.81
9901,145,2017,800706,30.3
9902,145,2017,800907,29.0
9903,145,2017,801601,29.84
9904,145,2017,800115,
9905,145,2017,800101,
9906,145,2017,800205,
9907,145,2017,800802,
9908,145,2017,800811,
9909,145,2017,801405,
9912,17,2018,801304,27.09
9913,17,2018,800603,28.11
9914,17,2018,801904,26.25
9915,17,2018,800905,28.11
9916,17,2018,800909,25.93
9917,17,2018,801701,27.73
9918,17,2018,801903,26.61
9919,17,2018,800611,27.04
9920,17,2018,801204,25.97
9921,17,2018,801101,28.03
9922,17,2018,801302,26.3
9923,17,2018,802003,27.35
9924,17,2018,801215,26.93
9925,17,2018,801206,28.07
9926,17,2018,801207,28.09
9927,17,2018,801217,27.03
9928,17,2018,800305,25.27
9929,17,2018,801105,28.57
9930,17,2018,801212,26.37
9931,17,2018,801003,28.36
9932,17,2018,800302,25.26
9933,17,2018,801208,26.97
9934,17,2018,800911,27.34
9935,17,2018,801107,27.75
9936,17,2018,801213,27.17
9937,17,2018,800912,28.57
9938,17,2018,801218,28.33
9939,17,2018,802301,27.83
9940,17,2018,801301,26.31
9941,17,2018,800906,28.52
9942,17,2018,801216,26.85
9943,17,2018,801001,28.95
9944,17,2018,801303,27.9
9945,17,2018,802304,25.97
9946,17,2018,801203,28.51
9947,17,2018,801104,27.91
9948,17,2018,801214,25.01
9949,17,2018,800407,28.83
9950,17,2018,800304,23.84
9951,17,2018,800106,26.03
9952,17,2018,800405,28.51
9953,17,2018,801801,27.61
9954,17,2018,800303,25.03
9955,17,2018,801106,26.52
9956,17,2018,801103,28.18
9957,17,2018,802202,28.66
9958,17,2018,801210,28.01
9959,17,2018,801002,28.83
9960,17,2018,802004,27.35
9961,17,2018,802201,27.76
9962,17,2018,801102,27.32
9963,17,2018,800301,25.17
9964,17,2018,800119,26.67
9965,17,2018,800416,28.76
9966,17,2018,801202,26.86
9967,17,2018,810602,23.95
9968,17,2018,810601,24.99
9969,17,2018,800807,23.51
9970,17,2018,800204,23.89
9971,17,2018,800501,25.61
9972,17,2018,800120,26.21
9973,17,2018,810301,20.45
9974,17,2018,810603,26.14
9975,17,2018,800201,25.95
9976,17,2018,800403,24.62
9977,17,2018,801209,24.11
9978,17,2018,800116,25.78
9979,17,2018,801803,27.9
9980,17,2018,800410,28.01
9981,17,2018,800406,27.85
9982,17,2018,800505,27.74
9983,17,2018,800504,25.43
9984,17,2018,800121,26.62
9985,17,2018,801802,28.26
9986,17,2018,800404,27.79
9987,17,2018,800202,23.29
9988,17,2018,800806,25.03
9989,17,2018,802101,24.7
9990,17,2018,800803,25.96
9991,17,2018,800503,25.7
9992,17,2018,800502,25.48
9993,17,2018,800801,26.55
9994,17,2018,802104,25.02
9995,17,2018,801408,21.83
9996,17,2018,802102,23.25
9997,17,2018,800802,25.95
9998,17,2018,801407,22.75
9999,17,2018,800811,23.29
10000,17,2018,801405,26.25
10001,17,2018,800409,27.12
10002,17,2018,801604,26.96
10003,17,2018,800704,26.21
10004,17,2018,801605,29.57
10005,17,2018,801602,26.25
10006,17,2018,801704,26.86
10007,17,2018,801702,27.03
10008,17,2018,801902,23.91
10009,17,2018,801703,27.41
10010,17,2018,801603,26.95
10011,17,2018,800910,25.17
10012,17,2018,801905,23.55
10013,17,2018,800701,27.09
10014,17,2018,800908,27.17
10015,17,2018,801503,23.89
10016,17,2018,801501,23.28
10017,17,2018,801502,23.93
10018,17,2018,801406,23.94
10019,17,2018,801409,24.39
10020,17,2018,801402,25.32
10021,17,2018,800710,26.31
10022,17,2018,800702,27.23
10023,17,2018,800705,28.15
10024,17,2018,801609,26.15
10025,17,2018,800707,27.08
10026,17,2018,800711,27.89
10027,17,2018,810304,26.13
10028,17,2018,810405,24.34
10029,17,2018,810803,24.57
10030,17,2018,810403,27.06
10031,17,2018,810302,21.75
10032,17,2018,810305,22.63
10033,17,2018,810303,25.24
10034,17,2018,810404,25.7
10035,17,2018,810106,26.12
10036,17,2018,810801,26.85
10037,17,2018,810115,25.76
10038,17,2018,810406,25.91
10039,17,2018,810805,24.5
10040,17,2018,810701,26.78
10041,17,2018,810702,27.69
10042,17,2018,810703,27.28
10043,17,2018,810117,26.52
10044,17,2018,810704,27.28
10045,17,2018,810402,26.06
10046,17,2018,810401,25.27
10047,17,2018,810806,25.19
10048,17,2018,810116,26.27
10049,17,2018,810118,26.15
10050,17,2018,810804,26.11
10051,17,2018,810807,24.78
10052,17,2018,810204,25.77
10053,17,2018,810203,26.31
10054,17,2018,810201,26.28
10055,17,2018,810111,27.33
10056,17,2018,810506,25.75
10057,17,2018,810508,24.79
10058,17,2018,810509,23.11
10059,17,2018,810501,24.38
10060,17,2018,810202,24.78
10061,17,2018,810502,23.07
10062,17,2018,810505,23.04
10063,17,2018,810504,25.68
10064,17,2018,810105,25.11
