,addrcode,Week,Year,rainfall,temperature,DFp10000Pop,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s
0,1001,9,2014,0.01097777376763211,4.174911668289446,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
1,1001,10,2014,0.07040311989333013,4.315632976605029,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
2,1001,11,2014,0.0,4.410540846595492,0.1972075412163761,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
3,1001,12,2014,0.8799011499092706,4.347273657520985,0.1972075412163761,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
4,1001,13,2014,2.640455352040663,4.421014514320864,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
5,1001,14,2014,0.0,4.620772443624315,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
6,1001,15,2014,1.2451502300821073,4.728712164052499,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
7,1001,16,2014,0.0,4.5950134570331596,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
8,1001,17,2014,0.7617772965602977,4.3983381024662,0.3944150824327522,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
9,1001,18,2014,0.21892889009193253,4.555811610039412,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
10,1001,19,2014,0.6288910944690067,4.655137837152182,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
11,1001,20,2014,0.3150971959056412,4.498309190041085,0.5916226236491283,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
12,1001,21,2014,0.176772233751391,4.58213042054823,0.1972075412163761,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
13,1001,22,2014,0.2478771291367159,4.640019048185957,0.1972075412163761,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
14,1001,23,2014,2.143122098910242,4.569258013631358,0.1972075412163761,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
15,1001,24,2014,2.2526993293031374,4.554699048582794,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
16,1001,25,2014,2.2622986154972087,4.655229960075342,0.1972075412163761,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
17,1001,26,2014,0.2971016672180617,4.677378436716512,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
18,1001,27,2014,0.008170671799653122,4.568506857488671,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
19,1001,28,2014,0.1634635628139192,4.370315017878933,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
20,1001,29,2014,0.9527103572037254,4.301913747432957,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
21,1001,30,2014,0.24737586092814823,4.400329374882189,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
22,1001,31,2014,2.8508376191765157,4.330882863577288,0.0,0.03293365938313481,0.017157056085824723,0.10037863847913545,0.014396150508795457,0.0043385659067602745,0.30429123609686837,0.01991796166285399,0.0049301885304094024,0.49834345665378244
