,addrcode,Week,Year,rainfall,temperature,DFp10000Pop
0,1001,9,2014,4.380000000000001,35.06821428571428,0.0
1,1001,10,2014,28.09,36.250238095238096,0.0
2,1001,11,2014,0.0,37.04744047619049,0.1972075412163761
3,1001,12,2014,351.07000000000005,36.516011904761896,0.1972075412163761
4,1001,13,2014,1053.5100000000002,37.13541666666668,0.0
5,1001,14,2014,0.0,38.81333333333334,0.0
6,1001,15,2014,496.7999999999999,39.71999999999999,0.0
7,1001,16,2014,0.0,38.59696428571428,0.0
8,1001,17,2014,303.94000000000005,36.94494047619047,0.3944150824327522
9,1001,18,2014,87.34999999999998,38.26767857142856,0.0
10,1001,19,2014,250.92000000000004,39.10199404761905,0.0
11,1001,20,2014,125.71999999999998,37.78467261904761,0.5916226236491283
12,1001,21,2014,70.52999999999999,38.48875,0.1972075412163761
13,1001,22,2014,98.9,38.975,0.1972075412163761
14,1001,23,2014,855.0799999999998,38.380625,0.1972075412163761
15,1001,24,2014,898.8000000000002,38.25833333333333,0.0
16,1001,25,2014,902.6300000000002,39.102767857142865,0.1972075412163761
17,1001,26,2014,118.53999999999999,39.288809523809526,0.0
18,1001,27,2014,3.2600000000000002,38.374315476190475,0.0
19,1001,28,2014,65.22,36.709553571428565,0.0
20,1001,29,2014,380.12,36.13499999999999,0.0
21,1001,30,2014,98.70000000000002,36.96166666666667,0.0
22,1001,31,2014,1137.4499999999998,36.37833333333333,0.0
23,1001,32,2014,23.65,33.653958333333335,0.0
24,1001,33,2014,417.69,33.138839285714276,0.1972075412163761
25,1001,34,2014,169.42999999999995,35.87017857142857,0.3944150824327522
26,1001,35,2014,316.37000000000006,37.189166666666665,0.0
27,1001,36,2014,624.2900000000001,37.39696428571428,0.0
28,1001,37,2014,839.4300000000001,36.67041666666667,0.0
29,1001,38,2014,1316.3999999999999,36.88166666666667,0.1972075412163761
30,1001,39,2014,590.5599999999998,37.91729166666667,0.1972075412163761
31,1001,40,2014,1617.9,38.43571428571429,0.0
32,1001,41,2014,1415.07,38.031934523809525,0.0
33,1001,42,2014,40.11000000000001,37.131071428571424,0.0
34,1001,43,2014,406.6099999999999,36.3367857142857,0.3944150824327522
35,1001,44,2014,187.39999999999998,36.47184523809524,0.0
36,1001,45,2014,93.08,36.0225,0.1972075412163761
37,1001,46,2014,193.86000000000004,35.05833333333333,0.7888301648655044
38,1001,47,2014,63.98999999999998,34.49666666666667,0.1972075412163761
39,1001,48,2014,23.88000000000001,34.30880952380952,0.9860377060818806
40,1001,49,2014,354.21,33.37666666666667,0.5916226236491283
41,1001,50,2014,0.0,32.29089285714286,0.5916226236491283
42,1001,51,2014,1.6500000000000001,32.61651785714286,0.0
43,1001,52,2014,0.66,33.35276785714286,0.0
44,1002,9,2014,1.6500000000000001,35.325,0.2678595344601291
45,1002,10,2014,9.75,36.41607142857143,0.2678595344601291
46,1002,11,2014,0.0,37.165000000000006,0.2678595344601291
47,1002,12,2014,145.2,36.60928571428571,0.0
48,1002,13,2014,359.25,37.1525,0.2678595344601291
49,1002,14,2014,0.0,38.79,0.5357190689202582
50,1002,15,2014,210.15,39.79375,0.0
51,1002,16,2014,0.0,38.92785714285714,0.0
52,1002,17,2014,80.85000000000001,37.53053571428571,0.0
53,1002,18,2014,38.0,38.71857142857142,0.0
54,1002,19,2014,76.2,38.924464285714286,0.5357190689202582
55,1002,20,2014,46.2,37.15571428571429,0.2678595344601291
56,1002,21,2014,35.95,37.93625,0.0
57,1002,22,2014,59.349999999999994,38.755,1.0714381378405164
58,1002,23,2014,355.34999999999997,38.52750000000001,0.5357190689202582
59,1002,24,2014,357.35,38.690892857142856,0.2678595344601291
60,1002,25,2014,406.75,39.53232142857143,0.0
61,1002,26,2014,67.30000000000001,39.34892857142857,0.2678595344601291
62,1002,27,2014,1.6500000000000001,38.301071428571426,0.0
63,1002,28,2014,29.45,36.68642857142857,0.0
64,1002,29,2014,163.4,36.13999999999999,0.2678595344601291
65,1002,30,2014,46.900000000000006,36.98,0.5357190689202582
66,1002,31,2014,466.5,35.81749999999999,0.0
67,1002,32,2014,9.3,32.128035714285716,0.5357190689202582
68,1002,33,2014,187.25,31.85125,0.8035786033803873
69,1002,34,2014,69.4,35.69535714285714,0.5357190689202582
70,1002,35,2014,149.35,37.10928571428571,0.0
71,1002,36,2014,268.55,37.29892857142857,0.0
72,1002,37,2014,362.1,36.5825,0.8035786033803873
73,1002,38,2014,564.9499999999999,36.88999999999999,0.2678595344601291
74,1002,39,2014,183.29999999999998,37.95125,0.0
75,1002,40,2014,725.4000000000001,38.58107142857143,0.0
76,1002,41,2014,535.45,38.76660714285714,0.8035786033803873
77,1002,42,2014,17.150000000000002,37.987857142857145,0.0
78,1002,43,2014,166.29999999999998,36.51053571428571,0.2678595344601291
79,1002,44,2014,74.7,36.38071428571429,0.2678595344601291
80,1002,45,2014,35.75,35.94625,0.5357190689202582
81,1002,46,2014,70.1,35.07,0.8035786033803873
82,1002,47,2014,30.6,34.5125,1.3392976723006456
83,1002,48,2014,8.2,34.245892857142856,1.0714381378405164
84,1002,49,2014,118.45,33.34374999999999,0.5357190689202582
85,1002,50,2014,0.0,32.32214285714286,0.0
86,1002,51,2014,0.95,32.629107142857144,0.0
87,1002,52,2014,0.44999999999999996,33.32982142857143,0.0
88,1003,9,2014,11.299999999999999,31.45658482142857,0.0
89,1003,10,2014,4.619999999999999,32.69553571428571,0.06350053022942742
90,1003,11,2014,0.0,33.41828125,0.06350053022942742
91,1003,12,2014,197.94,33.622343750000006,0.3175026511471371
