addrcode,SMAPE without ST,SMAPE with ST,% improve SMAPE,RMSE without ST,RMSE with ST,% improvve RMSE,MAE without ST,MAE with ST,% improve MAE
1001,72.2424841877538,66.93464192782496,0.07347258776614173,0.20607481907207145,0.2375889609561256,-0.1529257287521023,0.15716540868336623,0.173017832985776,-0.10086458868533153
1002,88.17265583965639,94.76166246264263,-0.07472845816245434,0.620096101411103,1.0107762891548113,-0.6300316787263598,0.41455040268334437,0.6626636523428325,-0.5985116599898958
1003,72.26076673257839,66.48516065155059,0.07992727370859602,0.29228624588931984,0.2689062372763961,0.07999010881195223,0.18932631761371918,0.19074189995902996,-0.007476944373887727
1004,83.11991674831201,74.15415337301467,0.10786540369675501,0.9791939309322302,0.8364128287773864,0.1458149378222868,0.6557157923938639,0.5337041022331389,0.18607404545693348
1005,63.132544218136076,59.64578231197414,0.05522923160065354,0.19261548598357417,0.15715079276819707,0.18412171292603882,0.13171821925688146,0.11573001235806547,0.12138189378065632
1006,78.67293489101898,65.16256668308176,0.17172828529471212,0.5098918740606297,0.43066579925774023,0.15537818669663478,0.36382988396406524,0.3185492647022911,0.12445547014562004
1007,73.60308867823703,53.14122029478924,0.2780028494850102,0.2161664500083705,0.15222487685643618,0.29579785923975876,0.17484565964782836,0.12543922168928365,0.2825717152948404
1008,62.0664470511313,64.08351490851958,-0.03249852300594208,0.35034726388743814,0.3462046607749508,0.011824277051634923,0.23178865897547007,0.2597316802788105,-0.12055387622005095
1010,74.18132315002086,82.66494363552009,-0.11436329422626165,0.3601047805593046,0.42183585340288254,-0.17142530778874682,0.2324533439298563,0.30490322102567347,-0.3116749188072734
1011,56.79083800424071,47.85531333519915,0.15734095468664022,0.17861364796532558,0.14227027986279744,0.20347475412172036,0.11997135488543048,0.10472943317319462,0.1270463414103433
1012,66.9343751811325,48.78394155743655,0.2711675962400289,0.4448377792503399,0.3899380979474033,0.12341506019442851,0.2797359622614346,0.22969243059335076,0.17889559591667495
1013,108.67480394280247,107.03087835310214,0.015127016843440165,0.5884625694216212,0.5604835877111963,0.047545898693139375,0.40479310755496917,0.38630751414189707,0.045666769191621756
1014,59.618248428606066,50.388596159088145,0.15481253664422223,0.3099867970481351,0.28399513511828633,0.08384764182654121,0.23825124880123694,0.20452989070525188,0.14153696262099083
1015,48.00611104656885,46.58369230170221,0.029629951559433907,0.12934547680002673,0.17857050720259304,-0.38057017238159924,0.10744672417499916,0.128087598857139,-0.19210334089405937
1016,80.6384673512426,89.03937830188906,-0.10417994322801336,0.6588577706330426,0.9004266220916562,-0.3666479507808033,0.4211372240690036,0.5701321983355645,-0.3537919845388637
1017,65.65709448918236,69.52888230341698,-0.05896983173497781,0.7028084436690675,0.8724632616427892,-0.241395531744077,0.47649660360934776,0.5719403619457675,-0.20030312412188478
1018,96.79409685056238,88.66357388182833,0.08399812832890559,0.31412846484438517,0.3204354213373278,-0.020077634467373033,0.24259862694643053,0.23962291321775256,0.012265995756583787
1019,43.4125739148969,39.30818617669159,0.0945437546792613,0.3378038607875036,0.3747306995614906,-0.10931443675007589,0.21442914144763947,0.19438558962752406,0.09347401050435004
1020,83.19925470003405,62.30328821236268,0.2511556931971269,0.4300204931568079,0.36839751433545065,0.14330242349377126,0.3288158945868841,0.2360743711577664,0.2820469598820209
1021,46.61279252984221,52.46613369619368,-0.12557370731659281,0.15738976006261818,0.20066323594798768,-0.27494467154758334,0.1247896295909074,0.14758501981112998,-0.18267054958774814
1022,63.86802877426388,53.92412051842681,0.15569461664431455,0.2440635301950909,0.2300645031034673,0.05735812753520998,0.18544607993258455,0.16612033548572983,0.10421220256518897
1023,67.70853131340593,62.34640041914558,0.07919431702691021,0.24246647701399116,0.2717644417278271,-0.1208330531900513,0.1802904354315479,0.19818762923219627,-0.09926868143509203
1024,43.407075848150726,45.10448705324553,-0.03910448174469963,0.24250616479789966,0.2085481736794669,0.1400293932598899,0.15333894170683826,0.15387560990316718,-0.0034998819631541934
1025,66.49344549481003,65.23302295711284,0.01895559070999824,0.43248281418623313,0.6777234891473931,-0.5670529947475691,0.31248976396466693,0.4158613942271372,-0.3308000522991801
1026,60.82433075372491,64.75543392489057,-0.06463043855069325,0.6868995004140973,0.9008411148004899,-0.3114598485767101,0.4440442163276192,0.6109205584072664,-0.375810191741186
1027,64.3673695568168,71.87579695077504,-0.11664959195405036,0.4611928091357342,0.5013618237593016,-0.08709809395953794,0.3162286771660648,0.37314723156727453,-0.17999175442055007
1028,85.04081483401261,86.80236184548477,-0.02071413608760036,0.16121396797344448,0.16719844742530723,-0.03712134579336533,0.1138684727545626,0.1275242883510852,-0.11992622071920624
1029,111.03644334532174,108.86934215461567,0.019517026351127113,0.37443920868988656,0.3175210227933799,0.15200915015191888,0.2384411799951661,0.21391868598265723,0.10284504552865409
1030,68.40046405113786,68.6398564406383,-0.003499864990995706,0.6545913475851665,0.7377474589304783,-0.1270351520106103,0.4581624909744239,0.5387400622126964,-0.17587116541753442
1031,67.84789557286544,56.82064287229642,0.16252903067164806,0.18487465256265162,0.1623914089924871,0.12161344596737096,0.1310281298096097,0.11378791737476311,0.13157642148977833
1032,43.55517910759006,34.903372623808885,0.19864013100277855,0.1256863777099547,0.12177060336537737,0.031155121310073225,0.09617466757944478,0.08756646001194862,0.08950597682477428
1033,66.59029826253878,61.313884109163645,0.07923698032665893,0.45083453917228283,0.37053834785841366,0.17810567810818198,0.3203150592659042,0.28795182589103824,0.10103562863711682
1034,60.97244992376434,53.818314035498446,0.11733390895742125,0.4013046725081305,0.3082664319425715,0.23183941513582568,0.2898969375939538,0.2346387117548517,0.19061334796333693
1035,46.63909709421081,39.39754689130195,0.1552678043548089,0.17745864890417157,0.2200486577285204,-0.2399996229394692,0.14470710056757735,0.14715086248605577,-0.016887643445921984
1036,77.679118737815,50.5765992749971,0.3489035393706663,0.1374227875466911,0.10898735273017873,0.2069193568559441,0.11169546665487143,0.080412693989511,0.280071999358947
1037,70.23427865402286,72.54275892611396,-0.03286828477961279,0.38156341417631845,0.34860981854978446,0.08636466286389373,0.2594060438476824,0.26048354564252657,-0.00415372663975731
1038,72.89102909940192,63.68499998709381,0.12629852021644244,0.66887304456379,0.36489041367849645,0.45446984798668016,0.42124231411587043,0.28691431926599137,0.31888533119426765
1039,69.3202909324031,55.55917681463131,0.19851495042325754,0.7633003826698236,0.6513644713696906,0.14664726212845683,0.5118635899763926,0.4121995425747613,0.19470821787935302
1040,58.153181862833655,65.77666878127403,-0.13109320374630481,0.32251561033696513,0.3475650406148695,-0.0776688925281249,0.2229356147040165,0.2604498757173739,-0.16827397032620253
1041,54.82391502868149,53.77351055663861,0.01915960345942737,0.17682386586770246,0.19194573728872966,-0.08551940286353202,0.12419359704649341,0.1404225298098683,-0.13067447235061072
1042,68.16156685500826,61.79207603486073,0.09344695425937859,0.12024317671123042,0.13513276238647617,-0.12382894466439283,0.08812746859397778,0.09306518526112839,-0.05602925791389437
1043,69.44848153079116,65.12557636722724,0.06224621573111406,0.3011429757482473,0.3062115313207584,-0.016831060262711854,0.21903859004875909,0.23028635482284948,-0.0513506079982828
1044,64.44069134502818,72.19631781621011,-0.12035293708530796,0.5220432339856848,0.4581640489219437,0.1223637831220177,0.34169859931565477,0.3003040586044158,0.1211434310651051
1045,89.35987968138109,81.86546143876691,0.08386781930924758,0.6497840780314028,0.8797883103207378,-0.35397024960377577,0.49000572823311195,0.6073569432205888,-0.2394894757876156
1046,73.86925593042832,69.98408127815057,0.05259528613550537,0.5983887232223843,0.4417022001021591,0.2618473862215389,0.39617333736680127,0.32215997109947225,0.18682066481117823
1047,63.93391994254942,54.63151979237577,0.14550023146606256,0.17105325487769352,0.13383727695413067,0.21756953967448917,0.13072967572898703,0.10785564297051495,0.1749719995167108
1048,88.76702210282266,89.12903496329575,-0.004078235947284021,0.6410597879163594,0.6142527855544878,0.041816696144680324,0.4138850952387713,0.4070597214874996,0.016490987063291468
1049,61.379099425280586,52.73228849354392,0.14087549365664448,0.16763994598255477,0.13058305528146624,0.22105048104074673,0.12549660965265408,0.10155605229016865,0.19076656675226064
1050,74.85750847655339,76.51436252117882,-0.022133438292891983,0.31687897588904795,0.3495596314357176,-0.10313292465989433,0.2413051134008848,0.27907911096640087,-0.1565403941638045
