,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s,WeekYear
2689,1020,22,2014,0.0,0.0,0.093754981,0.093754981,0.0,0.0,0.281264942,0.187509961,0.023438745,0.023438745,0.04687749,0.04687749,0.04687749,0.093754981,0.117193726,0.117193726,0.0,4.374875103,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,222014
2690,1020,23,2014,0.0,0.0,0.0,0.093754981,0.093754981,0.0,0.0,0.281264942,0.04687749,0.023438745,0.023438745,0.04687749,0.04687749,0.04687749,0.093754981,0.117193726,0.399385445,4.549391351000001,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,232014
2691,1020,24,2014,0.093754981,0.0,0.0,0.0,0.093754981,0.093754981,0.0,0.0,0.04687749,0.04687749,0.023438745,0.023438745,0.04687749,0.04687749,0.04687749,0.093754981,0.088348522,4.376001837,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,242014
2692,1020,25,2014,0.093754981,0.093754981,0.0,0.0,0.0,0.093754981,0.093754981,0.0,0.093754981,0.04687749,0.04687749,0.023438745,0.023438745,0.04687749,0.04687749,0.04687749,0.312791362,4.475430816,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,252014
2693,1020,26,2014,0.0,0.093754981,0.093754981,0.0,0.0,0.0,0.093754981,0.093754981,0.117193726,0.093754981,0.04687749,0.04687749,0.023438745,0.023438745,0.04687749,0.04687749,0.142360171,4.581683979,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,262014
2694,1020,27,2014,0.187509961,0.0,0.093754981,0.093754981,0.0,0.0,0.0,0.093754981,0.093754981,0.117193726,0.093754981,0.04687749,0.04687749,0.023438745,0.023438745,0.04687749,0.061906624,4.55087949,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,272014
2695,1020,28,2014,0.187509961,0.187509961,0.0,0.093754981,0.093754981,0.0,0.0,0.0,0.093754981,0.093754981,0.117193726,0.093754981,0.04687749,0.04687749,0.023438745,0.023438745,0.070804134,4.545756039,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,282014
2696,1020,29,2014,0.0,0.187509961,0.187509961,0.0,0.093754981,0.093754981,0.0,0.0,0.07031623599999999,0.093754981,0.093754981,0.117193726,0.093754981,0.04687749,0.04687749,0.023438745,0.894638435,4.627837563,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,292014
2697,1020,30,2014,0.0,0.0,0.187509961,0.187509961,0.0,0.093754981,0.093754981,0.0,0.04687749,0.07031623599999999,0.093754981,0.093754981,0.117193726,0.093754981,0.04687749,0.04687749,0.969327398,4.647289673,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,302014
2698,1020,31,2014,0.093754981,0.0,0.0,0.187509961,0.187509961,0.0,0.093754981,0.093754981,0.07031623599999999,0.04687749,0.07031623599999999,0.093754981,0.093754981,0.117193726,0.093754981,0.04687749,0.887745997,4.555088799,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,312014
2699,1020,32,2014,0.093754981,0.093754981,0.0,0.0,0.187509961,0.187509961,0.0,0.093754981,0.093754981,0.07031623599999999,0.04687749,0.07031623599999999,0.093754981,0.093754981,0.117193726,0.093754981,0.09173208199999999,4.341817146,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,322014
2700,1020,33,2014,0.093754981,0.093754981,0.093754981,0.0,0.0,0.187509961,0.187509961,0.0,0.07031623599999999,0.093754981,0.07031623599999999,0.04687749,0.07031623599999999,0.093754981,0.093754981,0.117193726,0.0028822920000000003,4.265603143,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,332014
2701,1020,34,2014,0.093754981,0.093754981,0.093754981,0.093754981,0.0,0.0,0.187509961,0.187509961,0.093754981,0.07031623599999999,0.093754981,0.07031623599999999,0.04687749,0.07031623599999999,0.093754981,0.093754981,0.064037014,4.374534956000001,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,342014
2702,1020,35,2014,0.0,0.093754981,0.093754981,0.093754981,0.093754981,0.0,0.0,0.187509961,0.093754981,0.093754981,0.07031623599999999,0.093754981,0.07031623599999999,0.04687749,0.07031623599999999,0.093754981,0.38798159299999996,4.337480282,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,352014
2703,1020,36,2014,0.187509961,0.0,0.093754981,0.093754981,0.093754981,0.093754981,0.0,0.0,0.093754981,0.093754981,0.093754981,0.07031623599999999,0.093754981,0.07031623599999999,0.04687749,0.07031623599999999,0.092734619,4.042764878,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,362014
