,addrcode,Week,Year,predicted,actual,different
0,8001,7,2017,0.6715923268284134,0.550405994,0.1211863328284134
1,8001,8,2017,0.26303421705322777,0.59705057,0.3340163529467722
2,8001,9,2017,0.3911689324240616,0.522419249,0.13125031657593844
3,8001,10,2017,0.2232556575845412,0.606379485,0.38312382741545886
4,8001,11,2017,0.4630966931517652,0.634366231,0.1712695378482348
5,8001,12,2017,0.53977909404146,0.615708401,0.07592930695854005
6,8001,13,2017,0.4480597050796679,0.681010807,0.23295110192033214
7,8001,14,2017,0.511032216244512,0.643695146,0.132662929755488
8,8001,15,2017,0.5519061908062033,0.643695146,0.0917889551937967
9,8001,16,2017,0.4936347845877937,0.653024061,0.1593892764122063
10,8001,17,2017,0.6012085108022622,0.699668637,0.09846012619773781
11,8001,18,2017,0.2841221503849557,0.708997552,0.42487540161504433
12,8001,19,2017,0.4960174839879802,0.643695146,0.14767766201201982
13,8001,20,2017,0.530227554024332,0.671681891,0.141454336975668
14,8001,21,2017,0.5729804458032779,0.606379485,0.03339903919672216
15,8001,22,2017,0.6025178721110753,0.587721655,0.014796217111075372
16,8001,23,2017,0.3279275279428295,0.59705057,0.26912304205717047
17,8001,24,2017,0.4271029243181876,0.485103588,0.05800066368181239
18,8001,25,2017,0.4760382296453646,0.541077079,0.06503884935463544
19,8001,26,2017,0.4102085707645348,0.541077079,0.1308685082354652
20,8001,27,2017,0.38503785989540135,0.681010807,0.2959729471045987
21,8001,28,2017,0.3159168520878485,0.783628873,0.46771202091215147
22,8001,29,2017,0.4455169141228727,0.727655383,0.2821384688771273
23,8001,30,2017,0.4492074819217852,0.755642128,0.30643464607821475
24,8001,31,2017,0.5957534741546444,0.6716818920000001,0.07592841784535564
25,8001,32,2017,0.6355066597397856,0.6716818920000001,0.03617523226021446
26,8001,33,2017,0.5551230395148925,0.643695146,0.0885721064851075
27,8001,34,2017,0.5298731867160134,0.55973491,0.02986172328398662
28,8001,35,2017,0.3934552790533236,0.513090334,0.11963505494667642
29,8001,36,2017,0.5693547865312032,0.494432504,0.0749222825312032
30,8001,37,2017,0.4133889237354926,0.54107708,0.1276881562645074
31,8001,38,2017,0.3792415531288317,0.550405995,0.1711644418711683
32,8001,39,2017,0.24511988553511416,0.606379486,0.36125960046488587
33,8001,40,2017,0.29209167789029394,0.615708401,0.3236167231097061
34,8001,41,2017,0.4195274403254918,0.615708401,0.19618096067450824
35,8001,42,2017,0.3478606631915501,0.727655382,0.3797947188084499
36,8001,43,2017,0.3943808823760084,0.653024061,0.2586431786239916
37,8001,44,2017,0.4610726833279661,0.615708401,0.15463571767203393
38,8001,45,2017,0.3791307695146135,0.690339722,0.31120895248538655
39,8001,46,2017,0.4982491861964992,0.653024061,0.15477487480350077
40,8002,7,2017,0.424058541649156,0.200561573,0.22349696864915602
41,8002,8,2017,0.3616351000900797,0.26741543,0.0942196700900797
42,8002,9,2017,0.37825921549754654,0.200561573,0.17769764249754655
43,8002,10,2017,0.249359611415439,0.200561573,0.048798038415439005
44,8002,11,2017,0.3598341531987718,0.26741543,0.09241872319877181
45,8002,12,2017,0.4111596569355062,0.200561573,0.21059808393550622
46,8002,13,2017,0.3208296410675577,0.26741543,0.05341421106755767
47,8002,14,2017,0.3443276844854883,0.334269288,0.010058396485488286
48,8002,15,2017,0.4109929948981336,0.467977002,0.05698400710186635
49,8002,16,2017,0.3146039657230905,0.467977002,0.15337303627690946
50,8002,17,2017,0.4158295951719812,0.668538575,0.2527089798280188
51,8002,18,2017,0.4150961898203424,0.601684717,0.18658852717965763
52,8002,19,2017,0.5365898720856241,0.401123145,0.13546672708562413
53,8002,20,2017,0.4997204355831674,0.401123145,0.09859729058316741
54,8002,21,2017,0.7089737690921358,0.334269288,0.37470448109213583
55,8002,22,2017,0.5885350219841532,0.53483086,0.053704161984153176
56,8002,23,2017,0.3852973394032053,0.601684718,0.2163873785967947
57,8002,24,2017,0.4571014866169027,0.601684718,0.1445832313830973
58,8002,25,2017,0.4090737588639787,0.53483086,0.12575710113602134
59,8002,26,2017,0.6134778521891169,0.401123145,0.21235470718911686
60,8002,27,2017,0.5714933983917765,0.334269288,0.2372241103917765
61,8002,28,2017,0.5870166383619837,0.401123145,0.18589349336198369
62,8002,29,2017,0.5366435795958571,0.334269288,0.20237429159585707
63,8002,30,2017,0.4413694925542406,0.668538575,0.22716908244575945
64,8002,31,2017,0.4321512393589548,0.735392432,0.30324119264104527
65,8002,32,2017,0.5037246830697588,0.735392432,0.23166774893024122
66,8002,33,2017,0.40433813258367096,0.80224629,0.39790815741632907
67,8002,34,2017,0.7437420152063898,0.467977003,0.2757650122063898
68,8002,35,2017,0.6597715578909449,0.334269288,0.3255022698909449
69,8002,36,2017,0.7102693132992319,0.334269288,0.37600002529923193
70,8002,37,2017,0.7470338456268839,0.334269288,0.4127645576268839
71,8002,38,2017,0.4122653566237024,0.467977003,0.05571164637629761
72,8002,39,2017,0.3919454142387441,0.467977003,0.07603158876125587
73,8002,40,2017,0.41423793508964096,0.53483086,0.12059292491035906
74,8002,41,2017,0.4104964248772196,0.869100147,0.45860372212278044
75,8002,42,2017,0.5306076519127421,0.80224629,0.27163863808725797
76,8002,43,2017,0.4822556115623048,0.935954005,0.45369839343769525
77,8002,44,2017,0.5730285942490629,0.80224629,0.2292176957509371
78,8002,45,2017,0.8700617961521677,0.53483086,0.3352309361521677
79,8002,46,2017,0.6709056682820849,0.401123145,0.26978252328208485
80,8003,7,2017,0.2992324158485464,0.122375055,0.17685736084854636
81,8003,8,2017,0.21566098555284055,0.183562583,0.03209840255284055
82,8003,9,2017,0.24791236966209926,0.24475011,0.003162259662099265
83,8003,10,2017,0.08763786404686487,0.305937637,0.21829977295313513
84,8003,11,2017,0.2852252907987169,0.305937637,0.020712346201283094
85,8003,12,2017,0.31667978688436066,0.856625385,0.5399455981156394
86,8003,13,2017,0.35934632270889794,0.917812913,0.5584665902911021
87,8003,14,2017,0.3905656151409677,1.040187968,0.6496223528590321
88,8003,15,2017,0.3862685896392397,1.346125606,0.9598570163607603
89,8003,16,2017,0.9190144352551036,0.97900044,0.05998600474489635
90,8003,17,2017,0.7751581445272497,1.162563023,0.3874048784727502
91,8003,18,2017,0.8750435709889464,1.162563023,0.28751945201105356
92,8003,19,2017,1.1636693514819674,1.101375496,0.06229385548196742
93,8003,20,2017,0.7241847403283648,1.284938078,0.5607533376716352
94,8003,21,2017,1.068627584719234,1.284938078,0.21631049328076601
95,8003,22,2017,0.9754940830107264,1.346125606,0.3706315229892736
96,8003,23,2017,0.8771780021424822,1.040187968,0.1630099658575177
97,8003,24,2017,1.0913874171610407,1.040187968,0.0511994491610408
98,8003,25,2017,1.0426995493407778,0.7342503309999999,0.3084492183407779
99,8003,26,2017,1.1046899929578833,0.8566253859999999,0.24806460695788335
100,8003,27,2017,0.7760787494416765,1.284938078,0.5088593285583234
101,8003,28,2017,0.9145768582757048,1.162563023,0.24798616472429513
102,8003,29,2017,0.5930459946330122,1.223750551,0.6307045563669877
103,8003,30,2017,0.8358709812100462,0.917812913,0.08194193178995379
104,8003,31,2017,1.171495702111297,0.48950022,0.681995482111297
105,8003,32,2017,0.9029750861163668,0.305937637,0.5970374491163668
106,8003,33,2017,1.0542660467262797,0.24475011,0.8095159367262796
107,8003,34,2017,0.7030580118234686,0.183562583,0.5194954288234686
108,8003,35,2017,0.3995373360748819,0.183562583,0.2159747530748819
109,8003,36,2017,0.3832630067999891,0.183562583,0.1997004237999891
110,8003,37,2017,0.3071620240743688,0.305937637,0.0012243870743688379
111,8003,38,2017,0.2618192136223844,0.48950022,0.22768100637761557
112,8003,39,2017,0.2512510530586771,0.73425033,0.48299927694132283
113,8003,40,2017,0.25474294274406944,0.73425033,0.4795073872559305
114,8003,41,2017,0.39691991358356987,0.795437858,0.3985179444164301
115,8003,42,2017,0.5054462365742258,0.673062803,0.16761656642577416
116,8003,43,2017,0.6870751269097857,0.73425033,0.04717520309021428
117,8003,44,2017,0.6432062610920004,0.795437858,0.1522315969079996
118,8003,45,2017,0.707422692322307,0.73425033,0.026827637677692917
119,8003,46,2017,0.5650311000581316,0.673062803,0.10803170294186837
120,8004,7,2017,0.29284869506316696,0.531834068,0.23898537293683303
121,8004,8,2017,0.21975120156364952,0.455857773,0.2361065714363505
122,8004,9,2017,0.2592888846929601,0.417869625,0.15858074030703995
123,8004,10,2017,0.2623525634344152,0.265917034,0.0035644705655847875
124,8004,11,2017,0.4800596535141996,0.189940739,0.2901189145141996
125,8004,12,2017,0.44748564063864266,0.227928886,0.21955675463864266
126,8004,13,2017,0.4470138922269872,0.34189333,0.10512056222698718
127,8004,14,2017,0.2773272693093351,0.417869625,0.14054235569066492
128,8004,15,2017,0.28517598658161675,0.645798511,0.3606225244183832
129,8004,16,2017,0.3182767182524732,0.6837866579999999,0.3655099397475267
130,8004,17,2017,0.4035237953002981,0.6837866579999999,0.28026286269970185
131,8004,18,2017,0.30854082479434525,0.6837866579999999,0.3752458332056547
132,8004,19,2017,0.5609312169189982,0.4558577720000001,0.10507344491899806
133,8004,20,2017,0.5922276787396006,0.4558577720000001,0.13636990673960048
134,8004,21,2017,0.5909191891487173,0.341893329,0.2490258601487173
135,8004,22,2017,0.6323269382055334,0.417869625,0.2144573132055334
136,8004,23,2017,0.2508373781974844,0.4558577720000001,0.2050203938025157
137,8004,24,2017,0.3801065310771993,0.569822216,0.18971568492280072
138,8004,25,2017,0.30004389583426033,0.645798511,0.34575461516573963
139,8004,26,2017,0.3926080763276151,0.531834068,0.13922599167238492
140,8004,27,2017,0.35454802959518944,0.645798511,0.2912504814048105
141,8004,28,2017,0.5114711187716059,0.645798511,0.13432739222839407
142,8004,29,2017,0.5602914765413336,0.683786659,0.12349518245866642
143,8004,30,2017,0.4597500003810457,0.83573925,0.37598924961895436
144,8004,31,2017,0.6221595182951025,0.8357392490000001,0.21357973070489755
145,8004,32,2017,0.5452278852398924,0.911715545,0.36648765976010755
146,8004,33,2017,0.6132565587695173,1.101656283,0.4883997242304827
147,8004,34,2017,0.7195944487984709,1.025679988,0.30608553920152914
148,8004,35,2017,0.6688409633870653,0.873727397,0.20488643361293468
149,8004,36,2017,0.8006839007075361,0.759762954,0.0409209467075361
150,8004,37,2017,0.8666216395731501,0.417869625,0.44875201457315006
151,8004,38,2017,0.7361384034092955,0.379881477,0.35625692640929546
152,8004,39,2017,0.576927144074016,0.4558577720000001,0.12106937207401591
153,8004,40,2017,0.5779861286218695,0.341893329,0.23609279962186946
154,8004,41,2017,0.318814985447698,0.341893329,0.02307834355230204
155,8004,42,2017,0.31954792886333977,0.341893329,0.022345400136660254
156,8004,43,2017,0.3957281969423822,0.227928886,0.1677993109423822
157,8004,44,2017,0.3076350651617578,0.227928886,0.07970617916175782
158,8004,45,2017,0.3691611364419988,0.227928886,0.14123225044199883
159,8004,46,2017,0.2875991426344446,0.151952591,0.13564655163444458
160,8005,7,2017,1.089799594127708,0.343855306,0.7459442881277081
161,8005,8,2017,1.0586708895798258,0.171927653,0.8867432365798258
162,8005,9,2017,0.654468353831344,0.25789148,0.39657687383134405
163,8005,10,2017,0.8211634866829447,0.25789148,0.5632720066829446
164,8005,11,2017,0.2466573975916437,0.25789148,0.0112340824083563
165,8005,12,2017,0.3175181262131265,0.4298191320000001,0.11230100578687363
166,8005,13,2017,0.398984413587623,0.601746785,0.20276237141237702
167,8005,14,2017,0.34122369810300385,0.773674438,0.4324507398969962
168,8005,15,2017,0.35867566987233673,1.461385049,1.1027093791276632
169,8005,16,2017,0.5194202773209147,1.461385049,0.9419647716790853
170,8005,17,2017,0.6219928525324396,1.461385049,0.8393921964675604
171,8005,18,2017,0.6879397444363169,1.375421223,0.6874814785636831
172,8005,19,2017,1.3202639333839945,0.687710612,0.6325533213839944
173,8005,20,2017,1.109868567430549,0.5157829589999999,0.5940856084305491
174,8005,21,2017,1.1901368312473826,0.5157829589999999,0.6743538722473826
175,8005,22,2017,1.1218075267906715,0.601746785,0.5200607417906715
176,8005,23,2017,0.4093199185963205,0.687710611,0.2783906924036795
177,8005,24,2017,0.5062513463135294,0.8596382640000001,0.3533869176864707
