,addrcode,Week,Year,predicted,actual
0,8001,7,2017,0.6715923268284134,0.550405994
1,8001,8,2017,0.26303421705322777,0.59705057
2,8001,9,2017,0.39116893242406164,0.522419249
3,8001,10,2017,0.2232556575845412,0.606379485
4,8001,11,2017,0.4630966931517652,0.634366231
5,8001,12,2017,0.53977909404146,0.615708401
6,8001,13,2017,0.4480597050796679,0.681010807
7,8001,14,2017,0.511032216244512,0.643695146
8,8001,15,2017,0.5519061908062033,0.643695146
9,8001,16,2017,0.4936347845877937,0.653024061
10,8001,17,2017,0.6012085108022622,0.699668637
11,8001,18,2017,0.28412215038495575,0.708997552
12,8001,19,2017,0.49601748398798023,0.643695146
13,8001,20,2017,0.530227554024332,0.671681891
14,8001,21,2017,0.5729804458032779,0.606379485
15,8001,22,2017,0.6025178721110753,0.587721655
16,8001,23,2017,0.3279275279428295,0.59705057
17,8001,24,2017,0.4271029243181876,0.485103588
18,8001,25,2017,0.47603822964536463,0.541077079
19,8001,26,2017,0.4102085707645348,0.541077079
20,8001,27,2017,0.38503785989540135,0.681010807
21,8001,28,2017,0.31591685208784853,0.783628873
22,8001,29,2017,0.4455169141228727,0.727655383
23,8001,30,2017,0.4492074819217852,0.755642128
24,8001,31,2017,0.5957534741546444,0.6716818920000001
25,8001,32,2017,0.6355066597397856,0.6716818920000001
26,8001,33,2017,0.5551230395148925,0.643695146
27,8001,34,2017,0.5298731867160134,0.55973491
28,8001,35,2017,0.3934552790533236,0.513090334
29,8001,36,2017,0.5693547865312032,0.494432504
30,8001,37,2017,0.4133889237354926,0.54107708
31,8001,38,2017,0.37924155312883173,0.550405995
32,8001,39,2017,0.24511988553511416,0.606379486
33,8001,40,2017,0.29209167789029394,0.615708401
34,8001,41,2017,0.4195274403254918,0.615708401
35,8001,42,2017,0.3478606631915501,0.727655382
36,8001,43,2017,0.3943808823760084,0.653024061
37,8001,44,2017,0.4610726833279661,0.615708401
38,8001,45,2017,0.3791307695146135,0.690339722
39,8001,46,2017,0.4982491861964992,0.653024061
40,8002,7,2017,0.42405854164915596,0.20056157300000002
41,8002,8,2017,0.36163510009007965,0.26741543
42,8002,9,2017,0.37825921549754654,0.20056157300000002
43,8002,10,2017,0.249359611415439,0.20056157300000002
44,8002,11,2017,0.3598341531987718,0.26741543
45,8002,12,2017,0.4111596569355062,0.20056157300000002
46,8002,13,2017,0.3208296410675577,0.26741543
47,8002,14,2017,0.3443276844854883,0.334269288
48,8002,15,2017,0.4109929948981336,0.46797700200000003
49,8002,16,2017,0.3146039657230905,0.46797700200000003
50,8002,17,2017,0.4158295951719812,0.668538575
51,8002,18,2017,0.4150961898203424,0.601684717
52,8002,19,2017,0.5365898720856241,0.401123145
53,8002,20,2017,0.4997204355831674,0.401123145
54,8002,21,2017,0.7089737690921358,0.334269288
55,8002,22,2017,0.5885350219841532,0.53483086
56,8002,23,2017,0.38529733940320526,0.601684718
57,8002,24,2017,0.4571014866169027,0.601684718
58,8002,25,2017,0.40907375886397873,0.53483086
59,8002,26,2017,0.6134778521891169,0.401123145
60,8002,27,2017,0.5714933983917765,0.334269288
61,8002,28,2017,0.5870166383619837,0.401123145
62,8002,29,2017,0.5366435795958571,0.334269288
63,8002,30,2017,0.4413694925542406,0.668538575
64,8002,31,2017,0.4321512393589548,0.735392432
65,8002,32,2017,0.5037246830697588,0.735392432
66,8002,33,2017,0.40433813258367096,0.80224629
67,8002,34,2017,0.7437420152063898,0.46797700299999995
68,8002,35,2017,0.6597715578909449,0.334269288
69,8002,36,2017,0.7102693132992319,0.334269288
70,8002,37,2017,0.7470338456268839,0.334269288
71,8002,38,2017,0.4122653566237024,0.46797700299999995
72,8002,39,2017,0.3919454142387441,0.46797700299999995
73,8002,40,2017,0.41423793508964096,0.53483086
74,8002,41,2017,0.41049642487721955,0.869100147
75,8002,42,2017,0.5306076519127421,0.80224629
76,8002,43,2017,0.48225561156230484,0.935954005
77,8002,44,2017,0.5730285942490629,0.80224629
78,8002,45,2017,0.8700617961521677,0.53483086
79,8002,46,2017,0.6709056682820849,0.401123145
80,8003,7,2017,0.2992324158485464,0.122375055
81,8003,8,2017,0.21566098555284058,0.183562583
82,8003,9,2017,0.24791236966209923,0.24475011
83,8003,10,2017,0.08763786404686486,0.305937637
84,8003,11,2017,0.2852252907987169,0.305937637
85,8003,12,2017,0.31667978688436066,0.856625385
86,8003,13,2017,0.35934632270889794,0.917812913
87,8003,14,2017,0.3905656151409677,1.040187968
88,8003,15,2017,0.38626858963923966,1.346125606
89,8003,16,2017,0.9190144352551035,0.97900044
90,8003,17,2017,0.7751581445272497,1.162563023
91,8003,18,2017,0.8750435709889464,1.162563023
92,8003,19,2017,1.1636693514819674,1.101375496
93,8003,20,2017,0.7241847403283648,1.284938078
94,8003,21,2017,1.068627584719234,1.284938078
95,8003,22,2017,0.9754940830107264,1.346125606
96,8003,23,2017,0.8771780021424822,1.040187968
97,8003,24,2017,1.0913874171610407,1.040187968
98,8003,25,2017,1.0426995493407778,0.7342503309999999
99,8003,26,2017,1.1046899929578833,0.8566253859999999
100,8003,27,2017,0.7760787494416765,1.284938078
101,8003,28,2017,0.9145768582757048,1.162563023
102,8003,29,2017,0.5930459946330122,1.223750551
103,8003,30,2017,0.8358709812100462,0.917812913
104,8003,31,2017,1.171495702111297,0.48950022
105,8003,32,2017,0.9029750861163668,0.305937637
