,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
3397,810404,41,2016,0.0,0.928332714,0.0,0.0,0.0,0.0,0.0,0.928332714,0.464166357,0.464166357,0.0,0.0,0.0,0.0,0.464166357,0.464166357,0.438013124,3.973488762,1.7109912590663938,0.055793193230425885,11.958341082387948,0.3161614283057467,0.16737957969127765,4.984191928584712,1.4320252929142645,0.037195462153617256,20.662079226334384,0.547,0.018000000000000002,3.822,0.10099999999999999,0.053,1.5930000000000002,0.45799999999999996,0.012,6.604
3398,810404,42,2016,0.0,0.0,0.928332714,0.0,0.0,0.0,0.0,0.0,0.0,0.464166357,0.464166357,0.0,0.0,0.0,0.0,0.464166357,0.738604596,3.956481264,1.7109912590663938,0.055793193230425885,11.958341082387948,0.3161614283057467,0.16737957969127765,4.984191928584712,1.4320252929142645,0.037195462153617256,20.662079226334384,0.547,0.018000000000000002,3.822,0.10099999999999999,0.053,1.5930000000000002,0.45799999999999996,0.012,6.604
3399,810404,43,2016,0.0,0.0,0.0,0.928332714,0.0,0.0,0.0,0.0,0.0,0.0,0.464166357,0.464166357,0.0,0.0,0.0,0.0,1.352440926,4.019089319,1.7109912590663938,0.055793193230425885,11.958341082387948,0.3161614283057467,0.16737957969127765,4.984191928584712,1.4320252929142645,0.037195462153617256,20.662079226334384,0.547,0.018000000000000002,3.822,0.10099999999999999,0.053,1.5930000000000002,0.45799999999999996,0.012,6.604
3400,810404,44,2016,0.0,0.0,0.0,0.0,0.928332714,0.0,0.0,0.0,0.0,0.0,0.0,0.464166357,0.464166357,0.0,0.0,0.0,2.571285643,4.036071242,1.7109912590663938,0.055793193230425885,11.958341082387948,0.3161614283057467,0.16737957969127765,4.984191928584712,1.4320252929142645,0.037195462153617256,20.662079226334384,0.547,0.018000000000000002,3.822,0.10099999999999999,0.053,1.5930000000000002,0.45799999999999996,0.012,6.604
3401,810404,45,2016,0.0,0.0,0.0,0.0,0.0,0.928332714,0.0,0.0,0.0,0.0,0.0,0.0,0.464166357,0.464166357,0.0,0.0,1.121295942,4.039549468,1.7109912590663938,0.055793193230425885,11.958341082387948,0.3161614283057467,0.16737957969127765,4.984191928584712,1.4320252929142645,0.037195462153617256,20.662079226334384,0.547,0.018000000000000002,3.822,0.10099999999999999,0.053,1.5930000000000002,0.45799999999999996,0.012,6.604
3402,810404,46,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.928332714,0.0,0.0,0.0,0.0,0.0,0.0,0.464166357,0.464166357,0.0,0.751257982,3.839756115,1.7109912590663938,0.055793193230425885,11.958341082387948,0.3161614283057467,0.16737957969127765,4.984191928584712,1.4320252929142645,0.037195462153617256,20.662079226334384,0.547,0.018000000000000002,3.822,0.10099999999999999,0.053,1.5930000000000002,0.45799999999999996,0.012,6.604
3403,810404,47,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928332714,0.0,0.0,0.0,0.0,0.0,0.0,0.464166357,0.464166357,1.073625048,3.576050373,1.7109912590663938,0.055793193230425885,11.958341082387948,0.3161614283057467,0.16737957969127765,4.984191928584712,1.4320252929142645,0.037195462153617256,20.662079226334384,0.547,0.018000000000000002,3.822,0.10099999999999999,0.053,1.5930000000000002,0.45799999999999996,0.012,6.604
3404,810404,48,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464166357,0.0,3.509427014,1.7109912590663938,0.055793193230425885,11.958341082387948,0.3161614283057467,0.16737957969127765,4.984191928584712,1.4320252929142645,0.037195462153617256,20.662079226334384,0.547,0.018000000000000002,3.822,0.10099999999999999,0.053,1.5930000000000002,0.45799999999999996,0.012,6.604
3405,810404,49,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391813554,3.61968164,1.7109912590663938,0.055793193230425885,11.958341082387948,0.3161614283057467,0.16737957969127765,4.984191928584712,1.4320252929142645,0.037195462153617256,20.662079226334384,0.547,0.018000000000000002,3.822,0.10099999999999999,0.053,1.5930000000000002,0.45799999999999996,0.012,6.604
3406,810404,50,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4002001,3.726048838,1.7109912590663938,0.055793193230425885,11.958341082387948,0.3161614283057467,0.16737957969127765,4.984191928584712,1.4320252929142645,0.037195462153617256,20.662079226334384,0.547,0.018000000000000002,3.822,0.10099999999999999,0.053,1.5930000000000002,0.45799999999999996,0.012,6.604
3407,810404,51,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872936468,3.619067836,1.7109912590663938,0.055793193230425885,11.958341082387948,0.3161614283057467,0.16737957969127765,4.984191928584712,1.4320252929142645,0.037195462153617256,20.662079226334384,0.547,0.018000000000000002,3.822,0.10099999999999999,0.053,1.5930000000000002,0.45799999999999996,0.012,6.604
3408,810405,15,2014,0.0,1.035411058,0.0,1.035411058,0.0,0.0,0.0,0.0,0.517705529,0.517705529,0.517705529,0.517705529,0.0,0.0,0.0,0.0,0.0,4.701077227,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3409,810405,16,2014,0.0,0.0,1.035411058,0.0,1.035411058,0.0,0.0,0.0,0.0,0.517705529,0.517705529,0.517705529,0.517705529,0.0,0.0,0.0,0.0,4.603610193,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3410,810405,17,2014,0.0,0.0,0.0,1.035411058,0.0,1.035411058,0.0,0.0,0.0,0.0,0.517705529,0.517705529,0.517705529,0.517705529,0.0,0.0,0.0,4.429289726,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3411,810405,18,2014,0.0,0.0,0.0,0.0,1.035411058,0.0,1.035411058,0.0,0.0,0.0,0.0,0.517705529,0.517705529,0.517705529,0.517705529,0.0,0.042226996,4.298063447,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3412,810405,19,2014,1.035411058,0.0,0.0,0.0,0.0,1.035411058,0.0,1.035411058,0.517705529,0.0,0.0,0.0,0.517705529,0.517705529,0.517705529,0.517705529,0.0,4.135686591,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3413,810405,20,2014,0.0,1.035411058,0.0,0.0,0.0,0.0,1.035411058,0.0,0.517705529,0.517705529,0.0,0.0,0.0,0.517705529,0.517705529,0.517705529,0.13050643,3.916686274,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3414,810405,21,2014,0.0,0.0,1.035411058,0.0,0.0,0.0,0.0,1.035411058,0.0,0.517705529,0.517705529,0.0,0.0,0.0,0.517705529,0.517705529,0.243945502,3.874512793,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3415,810405,22,2014,1.035411058,0.0,0.0,1.035411058,0.0,0.0,0.0,0.0,0.517705529,0.0,0.517705529,0.517705529,0.0,0.0,0.0,0.517705529,0.257775947,4.006045974,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3416,810405,23,2014,3.106233175,1.035411058,0.0,0.0,1.035411058,0.0,0.0,0.0,2.070822116,0.517705529,0.0,0.517705529,0.517705529,0.0,0.0,0.0,0.265868228,3.8617252,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3417,810405,24,2014,1.035411058,3.106233175,1.035411058,0.0,0.0,1.035411058,0.0,0.0,2.070822116,2.070822116,0.517705529,0.0,0.517705529,0.517705529,0.0,0.0,0.152576288,3.638632853,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
