,addrcode,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,Age < 7,Age 7 - 9,Age 10 - 14,Age 15 - 24,Age 25 - 34,Age 35 - 44,Age 45 - 60,Age > 60,Total,Age < 7_bin,Age < 7_bowl,Age < 7_bucket,Age < 7_misc_short,Age < 7_jar,Age < 7_pottedplant,Age < 7_tire,Age < 7_misc_tall,Age < 7_total,Age 7 - 9_bin,Age 7 - 9_bowl,Age 7 - 9_bucket,Age 7 - 9_misc_short,Age 7 - 9_jar,Age 7 - 9_pottedplant,Age 7 - 9_tire,Age 7 - 9_misc_tall,Age 7 - 9_total,Age 10 - 14_bin,Age 10 - 14_bowl,Age 10 - 14_bucket,Age 10 - 14_misc_short,Age 10 - 14_jar,Age 10 - 14_pottedplant,Age 10 - 14_tire,Age 10 - 14_misc_tall,Age 10 - 14_total,Age 15 - 24_bin,Age 15 - 24_bowl,Age 15 - 24_bucket,Age 15 - 24_misc_short,Age 15 - 24_jar,Age 15 - 24_pottedplant,Age 15 - 24_tire,Age 15 - 24_misc_tall,Age 15 - 24_total,Age 25 - 34_bin,Age 25 - 34_bowl,Age 25 - 34_bucket,Age 25 - 34_misc_short,Age 25 - 34_jar,Age 25 - 34_pottedplant,Age 25 - 34_tire,Age 25 - 34_misc_tall,Age 25 - 34_total,Age 35 - 44_bin,Age 35 - 44_bowl,Age 35 - 44_bucket,Age 35 - 44_misc_short,Age 35 - 44_jar,Age 35 - 44_pottedplant,Age 35 - 44_tire,Age 35 - 44_misc_tall,Age 35 - 44_total,Age 45 - 60_bin,Age 45 - 60_bowl,Age 45 - 60_bucket,Age 45 - 60_misc_short,Age 45 - 60_jar,Age 45 - 60_pottedplant,Age 45 - 60_tire,Age 45 - 60_misc_tall,Age 45 - 60_total,Age > 60_bin,Age > 60_bowl,Age > 60_bucket,Age > 60_misc_short,Age > 60_jar,Age > 60_pottedplant,Age > 60_tire,Age > 60_misc_tall,Age > 60_total,Total_bin,Total_bowl,Total_bucket,Total_misc_short,Total_jar,Total_pottedplant,Total_tire,Total_misc_tall,Total_total
0,8101,103,18,1199,22,83,893,272,7,2597,9852,4281,6721,13049,14353,13991,16200,7568,86015,0.105,0.018,1.217,0.022,0.084,0.906,0.276,0.007,2.636,0.241,0.042,2.801,0.051,0.194,2.086,0.635,0.016,6.066,0.153,0.027,1.784,0.033,0.123,1.329,0.405,0.01,3.864,0.079,0.014,0.919,0.017,0.064,0.684,0.208,0.005,1.99,0.072,0.013,0.835,0.015,0.058,0.622,0.19,0.005,1.809,0.074,0.013,0.857,0.016,0.059,0.638,0.194,0.005,1.856,0.064,0.011,0.74,0.014,0.051,0.551,0.168,0.004,1.603,0.136,0.024,1.584,0.029,0.11,1.18,0.359,0.009,3.432,0.012,0.002,0.139,0.003,0.01,0.104,0.032,0.001,0.302
1,8102,280,4,1598,24,146,1022,291,2,3367,5919,2705,3983,8480,9225,9064,10175,5062,54613,0.473,0.007,2.7,0.041,0.247,1.727,0.492,0.003,5.688,1.035,0.015,5.908,0.089,0.54,3.778,1.076,0.007,12.447,0.703,0.01,4.012,0.06,0.367,2.566,0.731,0.005,8.453,0.33,0.005,1.884,0.028,0.172,1.205,0.343,0.002,3.971,0.304,0.004,1.732,0.026,0.158,1.108,0.315,0.002,3.65,0.309,0.004,1.763,0.026,0.161,1.128,0.321,0.002,3.715,0.275,0.004,1.571,0.024,0.143,1.004,0.286,0.002,3.309,0.553,0.008,3.157,0.047,0.288,2.019,0.575,0.004,6.652,0.051,0.001,0.293,0.004,0.027,0.187,0.053,0.0,0.617
2,8103,47,9,905,21,25,365,97,2,1471,2419,1154,1690,3036,3755,3377,3526,1873,20830,0.194,0.037,3.741,0.087,0.103,1.509,0.401,0.008,6.081,0.407,0.078,7.842,0.182,0.217,3.163,0.841,0.017,12.747,0.278,0.053,5.355,0.124,0.148,2.16,0.574,0.012,8.704,0.155,0.03,2.981,0.069,0.082,1.202,0.319,0.007,4.845,0.125,0.024,2.41,0.056,0.067,0.972,0.258,0.005,3.917,0.139,0.027,2.68,0.062,0.074,1.081,0.287,0.006,4.356,0.133,0.026,2.567,0.06,0.071,1.035,0.275,0.006,4.172,0.251,0.048,4.832,0.112,0.133,1.949,0.518,0.011,7.854,0.023,0.004,0.434,0.01,0.012,0.175,0.047,0.001,0.706
3,8104,312,26,2873,44,135,1375,567,7,5339,8254,3866,6045,12103,12902,11708,14228,7241,76347,0.378,0.031,3.481,0.053,0.164,1.666,0.687,0.008,6.468,0.807,0.067,7.431,0.114,0.349,3.557,1.467,0.018,13.81,0.516,0.043,4.753,0.073,0.223,2.275,0.938,0.012,8.832,0.258,0.021,2.374,0.036,0.112,1.136,0.468,0.006,4.411,0.242,0.02,2.227,0.034,0.105,1.066,0.439,0.005,4.138,0.266,0.022,2.454,0.038,0.115,1.174,0.484,0.006,4.56,0.219,0.018,2.019,0.031,0.095,0.966,0.399,0.005,3.752,0.431,0.036,3.968,0.061,0.186,1.899,0.783,0.01,7.373,0.041,0.003,0.376,0.006,0.018,0.18,0.074,0.001,0.699
4,8105,609,19,2699,47,174,1491,541,7,5587,5033,2336,3623,7378,7771,7789,9695,5526,49151,1.21,0.038,5.363,0.093,0.346,2.962,1.075,0.014,11.101,2.607,0.081,11.554,0.201,0.745,6.383,2.316,0.03,23.917,1.681,0.052,7.45,0.13,0.48,4.115,1.493,0.019,15.421,0.825,0.026,3.658,0.064,0.236,2.021,0.733,0.009,7.573,0.784,0.024,3.473,0.06,0.224,1.919,0.696,0.009,7.19,0.782,0.024,3.465,0.06,0.223,1.914,0.695,0.009,7.173,0.628,0.02,2.784,0.048,0.179,1.538,0.558,0.007,5.763,1.102,0.034,4.884,0.085,0.315,2.698,0.979,0.013,10.11,0.124,0.004,0.549,0.01,0.035,0.303,0.11,0.001,1.137
5,8106,237,10,1382,20,126,843,178,7,2803,3748,1682,2685,5594,6476,6204,7797,4226,38412,0.632,0.027,3.687,0.053,0.336,2.249,0.475,0.019,7.479,1.409,0.059,8.216,0.119,0.749,5.012,1.058,0.042,16.665,0.883,0.037,5.147,0.074,0.469,3.14,0.663,0.026,10.439,0.424,0.018,2.471,0.036,0.225,1.507,0.318,0.013,5.011,0.366,0.015,2.134,0.031,0.195,1.302,0.275,0.011,4.328,0.382,0.016,2.228,0.032,0.203,1.359,0.287,0.011,4.518,0.304,0.013,1.772,0.026,0.162,1.081,0.228,0.009,3.595,0.561,0.024,3.27,0.047,0.298,1.995,0.421,0.017,6.633,0.062,0.003,0.36,0.005,0.033,0.219,0.046,0.002,0.73
6,8107,200,13,1121,12,67,752,198,4,2367,2800,1174,1722,3495,4206,3911,4522,2223,24053,0.714,0.046,4.004,0.043,0.239,2.686,0.707,0.014,8.454,1.704,0.111,9.549,0.102,0.571,6.405,1.687,0.034,20.162,1.161,0.075,6.51,0.07,0.389,4.367,1.15,0.023,13.746,0.572,0.037,3.207,0.034,0.192,2.152,0.567,0.011,6.773,0.476,0.031,2.665,0.029,0.159,1.788,0.471,0.01,5.628,0.511,0.033,2.866,0.031,0.171,1.923,0.506,0.01,6.052,0.442,0.029,2.479,0.027,0.148,1.663,0.438,0.009,5.234,0.9,0.058,5.043,0.054,0.301,3.383,0.891,0.018,10.648,0.083,0.005,0.466,0.005,0.028,0.313,0.082,0.002,0.984
7,8108,389,31,3917,62,94,1533,463,5,6494,6111,2770,4340,8301,9062,8994,10918,6566,57062,0.637,0.051,6.41,0.101,0.154,2.509,0.758,0.008,10.627,1.404,0.112,14.141,0.224,0.339,5.534,1.671,0.018,23.444,0.896,0.071,9.025,0.143,0.217,3.532,1.067,0.012,14.963,0.469,0.037,4.719,0.075,0.113,1.847,0.558,0.006,7.823,0.429,0.034,4.322,0.068,0.104,1.692,0.511,0.006,7.166,0.433,0.034,4.355,0.069,0.105,1.704,0.515,0.006,7.22,0.356,0.028,3.588,0.057,0.086,1.404,0.424,0.005,5.948,0.592,0.047,5.966,0.094,0.143,2.335,0.705,0.008,9.89,0.068,0.005,0.686,0.011,0.016,0.269,0.081,0.001,1.138
