,addrcode,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,Age < 7,Age 7 - 9,Age 10 - 14,Age 15 - 24,Age 25 - 34,Age 35 - 44,Age 45 - 60,Age > 60,Total,Age < 7_bin,Age < 7_bowl,Age < 7_bucket,Age < 7_misc_short,Age < 7_jar,Age < 7_pottedplant,Age < 7_tire,Age < 7_misc_tall,Age < 7_total,Age 7 - 9_bin,Age 7 - 9_bowl,Age 7 - 9_bucket,Age 7 - 9_misc_short,Age 7 - 9_jar,Age 7 - 9_pottedplant,Age 7 - 9_tire,Age 7 - 9_misc_tall,Age 7 - 9_total,Age 10 - 14_bin,Age 10 - 14_bowl,Age 10 - 14_bucket,Age 10 - 14_misc_short,Age 10 - 14_jar,Age 10 - 14_pottedplant,Age 10 - 14_tire,Age 10 - 14_misc_tall,Age 10 - 14_total,Age 15 - 24_bin,Age 15 - 24_bowl,Age 15 - 24_bucket,Age 15 - 24_misc_short,Age 15 - 24_jar,Age 15 - 24_pottedplant,Age 15 - 24_tire,Age 15 - 24_misc_tall,Age 15 - 24_total,Age 25 - 34_bin,Age 25 - 34_bowl,Age 25 - 34_bucket,Age 25 - 34_misc_short,Age 25 - 34_jar,Age 25 - 34_pottedplant,Age 25 - 34_tire,Age 25 - 34_misc_tall,Age 25 - 34_total,Age 35 - 44_bin,Age 35 - 44_bowl,Age 35 - 44_bucket,Age 35 - 44_misc_short,Age 35 - 44_jar,Age 35 - 44_pottedplant,Age 35 - 44_tire,Age 35 - 44_misc_tall,Age 35 - 44_total,Age 45 - 60_bin,Age 45 - 60_bowl,Age 45 - 60_bucket,Age 45 - 60_misc_short,Age 45 - 60_jar,Age 45 - 60_pottedplant,Age 45 - 60_tire,Age 45 - 60_misc_tall,Age 45 - 60_total,Age > 60_bin,Age > 60_bowl,Age > 60_bucket,Age > 60_misc_short,Age > 60_jar,Age > 60_pottedplant,Age > 60_tire,Age > 60_misc_tall,Age > 60_total,Total_bin,Total_bowl,Total_bucket,Total_misc_short,Total_jar,Total_pottedplant,Total_tire,Total_misc_tall,Total_total
20,800410,34,2,224,3,14,173,33,1,484,541,265,435,844,967,1074,1561,1254,6941,0.628,0.037,4.14,0.055,0.259,3.198,0.61,0.018,8.946,1.283,0.075,8.453,0.113,0.528,6.528,1.245,0.038,18.264,0.782,0.046,5.149,0.069,0.322,3.977,0.759,0.023,11.126,0.403,0.024,2.654,0.036,0.166,2.05,0.391,0.012,5.735,0.352,0.021,2.316,0.031,0.145,1.789,0.341,0.01,5.005,0.317,0.019,2.086,0.028,0.13,1.611,0.307,0.009,4.507,0.218,0.013,1.435,0.019,0.09,1.108,0.211,0.006,3.101,0.271,0.016,1.786,0.024,0.112,1.38,0.263,0.008,3.86,0.049,0.003,0.323,0.004,0.02,0.249,0.048,0.001,0.697
21,800107,483,8,372,8,50,670,111,1,1703,1251,537,870,2099,2433,2519,3364,2034,15107,3.861,0.064,2.974,0.064,0.4,5.356,0.887,0.008,13.613,8.994,0.149,6.927,0.149,0.931,12.477,2.067,0.019,31.713,5.552,0.092,4.276,0.092,0.575,7.701,1.276,0.011,19.575,2.301,0.038,1.772,0.038,0.238,3.192,0.529,0.005,8.113,1.985,0.033,1.529,0.033,0.206,2.754,0.456,0.004,7.0,1.917,0.032,1.477,0.032,0.198,2.66,0.441,0.004,6.761,1.436,0.024,1.106,0.024,0.149,1.992,0.33,0.003,5.062,2.375,0.039,1.829,0.039,0.246,3.294,0.546,0.005,8.373,0.32,0.005,0.246,0.005,0.033,0.444,0.073,0.001,1.127
22,800108,106,0,439,10,5,228,34,0,822,575,236,399,980,1006,1078,1391,914,6579,1.843,0.0,7.635,0.174,0.087,3.965,0.591,0.0,14.296,4.492,0.0,18.602,0.424,0.212,9.661,1.441,0.0,34.831,2.657,0.0,11.003,0.251,0.125,5.714,0.852,0.0,20.602,1.082,0.0,4.48,0.102,0.051,2.327,0.347,0.0,8.388,1.054,0.0,4.364,0.099,0.05,2.266,0.338,0.0,8.171,0.983,0.0,4.072,0.093,0.046,2.115,0.315,0.0,7.625,0.762,0.0,3.156,0.072,0.036,1.639,0.244,0.0,5.909,1.16,0.0,4.803,0.109,0.055,2.495,0.372,0.0,8.993,0.161,0.0,0.667,0.015,0.008,0.347,0.052,0.0,1.249
23,800304,32,2,147,1,6,118,11,1,318,739,318,526,1128,1275,1493,2159,1503,9141,0.433,0.027,1.989,0.014,0.081,1.597,0.149,0.014,4.303,1.006,0.063,4.623,0.031,0.189,3.711,0.346,0.031,10.0,0.608,0.038,2.795,0.019,0.114,2.243,0.209,0.019,6.046,0.284,0.018,1.303,0.009,0.053,1.046,0.098,0.009,2.819,0.251,0.016,1.153,0.008,0.047,0.925,0.086,0.008,2.494,0.214,0.013,0.985,0.007,0.04,0.79,0.074,0.007,2.13,0.148,0.009,0.681,0.005,0.028,0.547,0.051,0.005,1.473,0.213,0.013,0.978,0.007,0.04,0.785,0.073,0.007,2.116,0.035,0.002,0.161,0.001,0.007,0.129,0.012,0.001,0.348
24,800405,73,2,118,3,10,114,14,0,334,585,278,449,934,1036,1269,1737,1423,7711,1.248,0.034,2.017,0.051,0.171,1.949,0.239,0.0,5.709,2.626,0.072,4.245,0.108,0.36,4.101,0.504,0.0,12.014,1.626,0.045,2.628,0.067,0.223,2.539,0.312,0.0,7.439,0.782,0.021,1.263,0.032,0.107,1.221,0.15,0.0,3.576,0.705,0.019,1.139,0.029,0.097,1.1,0.135,0.0,3.224,0.575,0.016,0.93,0.024,0.079,0.898,0.11,0.0,2.632,0.42,0.012,0.679,0.017,0.058,0.656,0.081,0.0,1.923,0.513,0.014,0.829,0.021,0.07,0.801,0.098,0.0,2.347,0.095,0.003,0.153,0.004,0.013,0.148,0.018,0.0,0.433
25,800106,79,1,205,6,13,208,38,0,550,654,283,460,1110,1244,1387,1761,1320,8219,1.208,0.015,3.135,0.092,0.199,3.18,0.581,0.0,8.41,2.792,0.035,7.244,0.212,0.459,7.35,1.343,0.0,19.435,1.717,0.022,4.457,0.13,0.283,4.522,0.826,0.0,11.957,0.712,0.009,1.847,0.054,0.117,1.874,0.342,0.0,4.955,0.635,0.008,1.648,0.048,0.105,1.672,0.305,0.0,4.421,0.57,0.007,1.478,0.043,0.094,1.5,0.274,0.0,3.965,0.449,0.006,1.164,0.034,0.074,1.181,0.216,0.0,3.123,0.598,0.008,1.553,0.045,0.098,1.576,0.288,0.0,4.167,0.096,0.001,0.249,0.007,0.016,0.253,0.046,0.0,0.669
26,801801,43,3,187,1,8,107,90,0,439,745,343,539,995,1224,1307,1624,1035,7812,0.577,0.04,2.51,0.013,0.107,1.436,1.208,0.0,5.893,1.254,0.087,5.452,0.029,0.233,3.12,2.624,0.0,12.799,0.798,0.056,3.469,0.019,0.148,1.985,1.67,0.0,8.145,0.432,0.03,1.879,0.01,0.08,1.075,0.905,0.0,4.412,0.351,0.025,1.528,0.008,0.065,0.874,0.735,0.0,3.587,0.329,0.023,1.431,0.008,0.061,0.819,0.689,0.0,3.359,0.265,0.018,1.151,0.006,0.049,0.659,0.554,0.0,2.703,0.415,0.029,1.807,0.01,0.077,1.034,0.87,0.0,4.242,0.055,0.004,0.239,0.001,0.01,0.137,0.115,0.0,0.562
27,800115,55,3,836,18,12,290,44,0,1258,1496,622,972,2346,2385,2219,2562,1599,14201,0.368,0.02,5.588,0.12,0.08,1.939,0.294,0.0,8.409,0.884,0.048,13.441,0.289,0.193,4.662,0.707,0.0,20.225,0.566,0.031,8.601,0.185,0.123,2.984,0.453,0.0,12.942,0.234,0.013,3.564,0.077,0.051,1.236,0.188,0.0,5.362,0.231,0.013,3.505,0.075,0.05,1.216,0.184,0.0,5.275,0.248,0.014,3.767,0.081,0.054,1.307,0.198,0.0,5.669,0.215,0.012,3.263,0.07,0.047,1.132,0.172,0.0,4.91,0.344,0.019,5.228,0.113,0.075,1.814,0.275,0.0,7.867,0.039,0.002,0.589,0.013,0.008,0.204,0.031,0.0,0.886
28,801106,56,0,129,7,4,107,20,1,324,1015,410,681,1365,1648,1456,1720,903,9198,0.552,0.0,1.271,0.069,0.039,1.054,0.197,0.01,3.192,1.366,0.0,3.146,0.171,0.098,2.61,0.488,0.024,7.902,0.822,0.0,1.894,0.103,0.059,1.571,0.294,0.015,4.758,0.41,0.0,0.945,0.051,0.029,0.784,0.147,0.007,2.374,0.34,0.0,0.783,0.042,0.024,0.649,0.121,0.006,1.966,0.385,0.0,0.886,0.048,0.027,0.735,0.137,0.007,2.225,0.326,0.0,0.75,0.041,0.023,0.622,0.116,0.006,1.884,0.62,0.0,1.429,0.078,0.044,1.185,0.221,0.011,3.588,0.061,0.0,0.14,0.008,0.004,0.116,0.022,0.001,0.352
29,800303,61,1,234,1,4,125,19,0,445,505,238,406,910,1129,1167,1992,1634,7981,1.208,0.02,4.634,0.02,0.079,2.475,0.376,0.0,8.812,2.563,0.042,9.832,0.042,0.168,5.252,0.798,0.0,18.697,1.502,0.025,5.764,0.025,0.099,3.079,0.468,0.0,10.961,0.67,0.011,2.571,0.011,0.044,1.374,0.209,0.0,4.89,0.54,0.009,2.073,0.009,0.035,1.107,0.168,0.0,3.942,0.523,0.009,2.005,0.009,0.034,1.071,0.163,0.0,3.813,0.306,0.005,1.175,0.005,0.02,0.628,0.095,0.0,2.234,0.373,0.006,1.432,0.006,0.024,0.765,0.116,0.0,2.723,0.076,0.001,0.293,0.001,0.005,0.157,0.024,0.0,0.558
30,801214,178,3,377,8,36,307,55,2,966,954,410,715,1613,1992,1760,2413,1526,11383,1.866,0.031,3.952,0.084,0.377,3.218,0.577,0.021,10.126,4.341,0.073,9.195,0.195,0.878,7.488,1.341,0.049,23.561,2.49,0.042,5.273,0.112,0.503,4.294,0.769,0.028,13.51,1.104,0.019,2.337,0.05,0.223,1.903,0.341,0.012,5.989,0.894,0.015,1.893,0.04,0.181,1.541,0.276,0.01,4.849,1.011,0.017,2.142,0.045,0.205,1.744,0.312,0.011,5.489,0.738,0.012,1.562,0.033,0.149,1.272,0.228,0.008,4.003,1.166,0.02,2.471,0.052,0.236,2.012,0.36,0.013,6.33,0.156,0.003,0.331,0.007,0.032,0.27,0.048,0.002,0.849
31,800102,142,16,498,20,21,654,93,2,1446,1603,777,1382,2805,2486,2357,3388,2490,17288,0.886,0.1,3.107,0.125,0.131,4.08,0.58,0.012,9.021,1.828,0.206,6.409,0.257,0.27,8.417,1.197,0.026,18.61,1.027,0.116,3.603,0.145,0.152,4.732,0.673,0.014,10.463,0.506,0.057,1.775,0.071,0.075,2.332,0.332,0.007,5.155,0.571,0.064,2.003,0.08,0.084,2.631,0.374,0.008,5.817,0.602,0.068,2.113,0.085,0.089,2.775,0.395,0.008,6.135,0.419,0.047,1.47,0.059,0.062,1.93,0.274,0.006,4.268,0.57,0.064,2.0,0.08,0.084,2.627,0.373,0.008,5.807,0.082,0.009,0.288,0.012,0.012,0.378,0.054,0.001,0.836
32,802203,23,2,211,2,7,112,12,0,369,379,198,286,603,707,843,1102,925,5043,0.607,0.053,5.567,0.053,0.185,2.955,0.317,0.0,9.736,1.162,0.101,10.657,0.101,0.354,5.657,0.606,0.0,18.636,0.804,0.07,7.378,0.07,0.245,3.916,0.42,0.0,12.902,0.381,0.033,3.499,0.033,0.116,1.857,0.199,0.0,6.119,0.325,0.028,2.984,0.028,0.099,1.584,0.17,0.0,5.219,0.273,0.024,2.503,0.024,0.083,1.329,0.142,0.0,4.377,0.209,0.018,1.915,0.018,0.064,1.016,0.109,0.0,3.348,0.249,0.022,2.281,0.022,0.076,1.211,0.13,0.0,3.989,0.046,0.004,0.418,0.004,0.014,0.222,0.024,0.0,0.732
33,800407,13,1,48,0,2,24,11,0,99,358,163,239,527,693,657,1016,956,4609,0.363,0.028,1.341,0.0,0.056,0.67,0.307,0.0,2.765,0.798,0.061,2.945,0.0,0.123,1.472,0.675,0.0,6.074,0.544,0.042,2.008,0.0,0.084,1.004,0.46,0.0,4.142,0.247,0.019,0.911,0.0,0.038,0.455,0.209,0.0,1.879,0.188,0.014,0.693,0.0,0.029,0.346,0.159,0.0,1.429,0.198,0.015,0.731,0.0,0.03,0.365,0.167,0.0,1.507,0.128,0.01,0.472,0.0,0.02,0.236,0.108,0.0,0.974,0.136,0.01,0.502,0.0,0.021,0.251,0.115,0.0,1.036,0.028,0.002,0.104,0.0,0.004,0.052,0.024,0.0,0.215
34,800118,180,5,1095,17,12,720,144,2,2175,3030,1377,2302,5058,4826,5364,7551,5123,34631,0.594,0.017,3.614,0.056,0.04,2.376,0.475,0.007,7.178,1.307,0.036,7.952,0.123,0.087,5.229,1.046,0.015,15.795,0.782,0.022,4.757,0.074,0.052,3.128,0.626,0.009,9.448,0.356,0.01,2.165,0.034,0.024,1.423,0.285,0.004,4.3,0.373,0.01,2.269,0.035,0.025,1.492,0.298,0.004,4.507,0.336,0.009,2.041,0.032,0.022,1.342,0.268,0.004,4.055,0.238,0.007,1.45,0.023,0.016,0.954,0.191,0.003,2.88,0.351,0.01,2.137,0.033,0.023,1.405,0.281,0.004,4.246,0.052,0.001,0.316,0.005,0.003,0.208,0.042,0.001,0.628
35,800103,170,15,514,11,16,569,87,3,1385,1291,617,1138,2498,2201,2167,3392,2656,15960,1.317,0.116,3.981,0.085,0.124,4.407,0.674,0.023,10.728,2.755,0.243,8.331,0.178,0.259,9.222,1.41,0.049,22.447,1.494,0.132,4.517,0.097,0.141,5.0,0.764,0.026,12.17,0.681,0.06,2.058,0.044,0.064,2.278,0.348,0.012,5.544,0.772,0.068,2.335,0.05,0.073,2.585,0.395,0.014,6.293,0.784,0.069,2.372,0.051,0.074,2.626,0.401,0.014,6.391,0.501,0.044,1.515,0.032,0.047,1.677,0.256,0.009,4.083,0.64,0.056,1.935,0.041,0.06,2.142,0.328,0.011,5.215,0.107,0.009,0.322,0.007,0.01,0.357,0.055,0.002,0.868
36,800112,137,2,490,4,1,188,42,1,865,684,304,563,1192,1289,1594,2211,1737,9574,2.003,0.029,7.164,0.058,0.015,2.749,0.614,0.015,12.646,4.507,0.066,16.118,0.132,0.033,6.184,1.382,0.033,28.454,2.433,0.036,8.703,0.071,0.018,3.339,0.746,0.018,15.364,1.149,0.017,4.111,0.034,0.008,1.577,0.352,0.008,7.257,1.063,0.016,3.801,0.031,0.008,1.458,0.326,0.008,6.711,0.859,0.013,3.074,0.025,0.006,1.179,0.263,0.006,5.427,0.62,0.009,2.216,0.018,0.005,0.85,0.19,0.005,3.912,0.789,0.012,2.821,0.023,0.006,1.082,0.242,0.006,4.98,0.143,0.002,0.512,0.004,0.001,0.196,0.044,0.001,0.903
37,800401,60,2,171,2,4,119,18,0,376,585,240,376,913,1021,1086,1565,1177,6963,1.026,0.034,2.923,0.034,0.068,2.034,0.308,0.0,6.427,2.5,0.083,7.125,0.083,0.167,4.958,0.75,0.0,15.667,1.596,0.053,4.548,0.053,0.106,3.165,0.479,0.0,10.0,0.657,0.022,1.873,0.022,0.044,1.303,0.197,0.0,4.118,0.588,0.02,1.675,0.02,0.039,1.166,0.176,0.0,3.683,0.552,0.018,1.575,0.018,0.037,1.096,0.166,0.0,3.462,0.383,0.013,1.093,0.013,0.026,0.76,0.115,0.0,2.403,0.51,0.017,1.453,0.017,0.034,1.011,0.153,0.0,3.195,0.086,0.003,0.246,0.003,0.006,0.171,0.026,0.0,0.54
38,801102,128,4,213,8,8,125,24,0,510,597,259,333,710,937,909,1155,771,5671,2.144,0.067,3.568,0.134,0.134,2.094,0.402,0.0,8.543,4.942,0.154,8.224,0.309,0.309,4.826,0.927,0.0,19.691,3.844,0.12,6.396,0.24,0.24,3.754,0.721,0.0,15.315,1.803,0.056,3.0,0.113,0.113,1.761,0.338,0.0,7.183,1.366,0.043,2.273,0.085,0.085,1.334,0.256,0.0,5.443,1.408,0.044,2.343,0.088,0.088,1.375,0.264,0.0,5.611,1.108,0.035,1.844,0.069,0.069,1.082,0.208,0.0,4.416,1.66,0.052,2.763,0.104,0.104,1.621,0.311,0.0,6.615,0.226,0.007,0.376,0.014,0.014,0.22,0.042,0.0,0.899
39,802201,0,0,13,0,0,1,1,0,15,1206,588,1003,1979,2392,2606,3560,2459,15793,0.0,0.0,0.108,0.0,0.0,0.008,0.008,0.0,0.124,0.0,0.0,0.221,0.0,0.0,0.017,0.017,0.0,0.255,0.0,0.0,0.13,0.0,0.0,0.01,0.01,0.0,0.15,0.0,0.0,0.066,0.0,0.0,0.005,0.005,0.0,0.076,0.0,0.0,0.054,0.0,0.0,0.004,0.004,0.0,0.063,0.0,0.0,0.05,0.0,0.0,0.004,0.004,0.0,0.058,0.0,0.0,0.037,0.0,0.0,0.003,0.003,0.0,0.042,0.0,0.0,0.053,0.0,0.0,0.004,0.004,0.0,0.061,0.0,0.0,0.008,0.0,0.0,0.001,0.001,0.0,0.009
40,800101,370,28,948,16,23,1297,164,5,2851,3786,1934,3354,7153,5710,5753,8958,6584,43232,0.977,0.074,2.504,0.042,0.061,3.426,0.433,0.013,7.53,1.913,0.145,4.902,0.083,0.119,6.706,0.848,0.026,14.741,1.103,0.083,2.826,0.048,0.069,3.867,0.489,0.015,8.5,0.517,0.039,1.325,0.022,0.032,1.813,0.229,0.007,3.986,0.648,0.049,1.66,0.028,0.04,2.271,0.287,0.009,4.993,0.643,0.049,1.648,0.028,0.04,2.254,0.285,0.009,4.956,0.413,0.031,1.058,0.018,0.026,1.448,0.183,0.006,3.183,0.562,0.043,1.44,0.024,0.035,1.97,0.249,0.008,4.33,0.086,0.006,0.219,0.004,0.005,0.3,0.038,0.001,0.659
41,800301,3,0,11,0,0,9,1,0,24,595,248,446,922,1096,1240,1847,1150,7544,0.05,0.0,0.185,0.0,0.0,0.151,0.017,0.0,0.403,0.121,0.0,0.444,0.0,0.0,0.363,0.04,0.0,0.968,0.067,0.0,0.247,0.0,0.0,0.202,0.022,0.0,0.538,0.033,0.0,0.119,0.0,0.0,0.098,0.011,0.0,0.26,0.027,0.0,0.1,0.0,0.0,0.082,0.009,0.0,0.219,0.024,0.0,0.089,0.0,0.0,0.073,0.008,0.0,0.194,0.016,0.0,0.06,0.0,0.0,0.049,0.005,0.0,0.13,0.026,0.0,0.096,0.0,0.0,0.078,0.009,0.0,0.209,0.004,0.0,0.015,0.0,0.0,0.012,0.001,0.0,0.032
42,800416,98,2,213,6,2,215,36,0,572,557,259,441,938,1030,1167,1625,1292,7309,1.759,0.036,3.824,0.108,0.036,3.86,0.646,0.0,10.269,3.784,0.077,8.224,0.232,0.077,8.301,1.39,0.0,22.085,2.222,0.045,4.83,0.136,0.045,4.875,0.816,0.0,12.971,1.045,0.021,2.271,0.064,0.021,2.292,0.384,0.0,6.098,0.951,0.019,2.068,0.058,0.019,2.087,0.35,0.0,5.553,0.84,0.017,1.825,0.051,0.017,1.842,0.308,0.0,4.901,0.603,0.012,1.311,0.037,0.012,1.323,0.222,0.0,3.52,0.759,0.015,1.649,0.046,0.015,1.664,0.279,0.0,4.427,0.134,0.003,0.291,0.008,0.003,0.294,0.049,0.0,0.783
43,800119,49,6,165,2,38,194,42,1,497,821,334,541,1503,1610,1653,2387,1913,10762,0.597,0.073,2.01,0.024,0.463,2.363,0.512,0.012,6.054,1.467,0.18,4.94,0.06,1.138,5.808,1.257,0.03,14.88,0.906,0.111,3.05,0.037,0.702,3.586,0.776,0.018,9.187,0.326,0.04,1.098,0.013,0.253,1.291,0.279,0.007,3.307,0.304,0.037,1.025,0.012,0.236,1.205,0.261,0.006,3.087,0.296,0.036,0.998,0.012,0.23,1.174,0.254,0.006,3.007,0.205,0.025,0.691,0.008,0.159,0.813,0.176,0.004,2.082,0.256,0.031,0.863,0.01,0.199,1.014,0.22,0.005,2.598,0.046,0.006,0.153,0.002,0.035,0.18,0.039,0.001,0.462
44,801202,6,6,333,1,29,182,72,0,629,760,375,673,1536,1631,1727,2337,2036,11075,0.079,0.079,4.382,0.013,0.382,2.395,0.947,0.0,8.276,0.16,0.16,8.88,0.027,0.773,4.853,1.92,0.0,16.773,0.089,0.089,4.948,0.015,0.431,2.704,1.07,0.0,9.346,0.039,0.039,2.168,0.007,0.189,1.185,0.469,0.0,4.095,0.037,0.037,2.042,0.006,0.178,1.116,0.441,0.0,3.857,0.035,0.035,1.928,0.006,0.168,1.054,0.417,0.0,3.642,0.026,0.026,1.425,0.004,0.124,0.779,0.308,0.0,2.691,0.029,0.029,1.636,0.005,0.142,0.894,0.354,0.0,3.089,0.005,0.005,0.301,0.001,0.026,0.164,0.065,0.0,0.568
45,800113,45,0,433,3,7,136,34,0,658,507,200,361,974,981,1020,1503,1012,6558,0.888,0.0,8.54,0.059,0.138,2.682,0.671,0.0,12.978,2.25,0.0,21.65,0.15,0.35,6.8,1.7,0.0,32.9,1.247,0.0,11.994,0.083,0.194,3.767,0.942,0.0,18.227,0.462,0.0,4.446,0.031,0.072,1.396,0.349,0.0,6.756,0.459,0.0,4.414,0.031,0.071,1.386,0.347,0.0,6.707,0.441,0.0,4.245,0.029,0.069,1.333,0.333,0.0,6.451,0.299,0.0,2.881,0.02,0.047,0.905,0.226,0.0,4.378,0.445,0.0,4.279,0.03,0.069,1.344,0.336,0.0,6.502,0.069,0.0,0.66,0.005,0.011,0.207,0.052,0.0,1.003
46,800114,55,2,87,0,16,127,26,0,313,371,175,296,655,740,864,1144,776,5021,1.482,0.054,2.345,0.0,0.431,3.423,0.701,0.0,8.437,3.143,0.114,4.971,0.0,0.914,7.257,1.486,0.0,17.886,1.858,0.068,2.939,0.0,0.541,4.291,0.878,0.0,10.574,0.84,0.031,1.328,0.0,0.244,1.939,0.397,0.0,4.779,0.743,0.027,1.176,0.0,0.216,1.716,0.351,0.0,4.23,0.637,0.023,1.007,0.0,0.185,1.47,0.301,0.0,3.623,0.481,0.017,0.76,0.0,0.14,1.11,0.227,0.0,2.736,0.709,0.026,1.121,0.0,0.206,1.637,0.335,0.0,4.034,0.11,0.004,0.173,0.0,0.032,0.253,0.052,0.0,0.623
47,801103,31,3,412,3,4,100,63,0,616,874,414,654,1317,1531,1587,2081,1442,9900,0.355,0.034,4.714,0.034,0.046,1.144,0.721,0.0,7.048,0.749,0.072,9.952,0.072,0.097,2.415,1.522,0.0,14.879,0.474,0.046,6.3,0.046,0.061,1.529,0.963,0.0,9.419,0.235,0.023,3.128,0.023,0.03,0.759,0.478,0.0,4.677,0.202,0.02,2.691,0.02,0.026,0.653,0.411,0.0,4.024,0.195,0.019,2.596,0.019,0.025,0.63,0.397,0.0,3.882,0.149,0.014,1.98,0.014,0.019,0.481,0.303,0.0,2.96,0.215,0.021,2.857,0.021,0.028,0.693,0.437,0.0,4.272,0.031,0.003,0.416,0.003,0.004,0.101,0.064,0.0,0.622
48,800122,146,5,620,16,34,386,90,1,1298,1499,673,1166,2942,3187,3423,5254,3853,21997,0.974,0.033,4.136,0.107,0.227,2.575,0.6,0.007,8.659,2.169,0.074,9.212,0.238,0.505,5.736,1.337,0.015,19.287,1.252,0.043,5.317,0.137,0.292,3.31,0.772,0.009,11.132,0.496,0.017,2.107,0.054,0.116,1.312,0.306,0.003,4.412,0.458,0.016,1.945,0.05,0.107,1.211,0.282,0.003,4.073,0.427,0.015,1.811,0.047,0.099,1.128,0.263,0.003,3.792,0.278,0.01,1.18,0.03,0.065,0.735,0.171,0.002,2.47,0.379,0.013,1.609,0.042,0.088,1.002,0.234,0.003,3.369,0.066,0.002,0.282,0.007,0.015,0.175,0.041,0.0,0.59
49,802002,48,4,431,3,32,192,67,1,778,793,339,615,1419,1534,1628,2300,1525,10153,0.605,0.05,5.435,0.038,0.404,2.421,0.845,0.013,9.811,1.416,0.118,12.714,0.088,0.944,5.664,1.976,0.029,22.95,0.78,0.065,7.008,0.049,0.52,3.122,1.089,0.016,12.65,0.338,0.028,3.037,0.021,0.226,1.353,0.472,0.007,5.483,0.313,0.026,2.81,0.02,0.209,1.252,0.437,0.007,5.072,0.295,0.025,2.647,0.018,0.197,1.179,0.412,0.006,4.779,0.209,0.017,1.874,0.013,0.139,0.835,0.291,0.004,3.383,0.315,0.026,2.826,0.02,0.21,1.259,0.439,0.007,5.102,0.047,0.004,0.425,0.003,0.032,0.189,0.066,0.001,0.766
50,801210,22,9,442,2,27,279,59,0,840,747,339,605,1351,1469,1306,1809,1298,8924,0.295,0.12,5.917,0.027,0.361,3.735,0.79,0.0,11.245,0.649,0.265,13.038,0.059,0.796,8.23,1.74,0.0,24.779,0.364,0.149,7.306,0.033,0.446,4.612,0.975,0.0,13.884,0.163,0.067,3.272,0.015,0.2,2.065,0.437,0.0,6.218,0.15,0.061,3.009,0.014,0.184,1.899,0.402,0.0,5.718,0.168,0.069,3.384,0.015,0.207,2.136,0.452,0.0,6.432,0.122,0.05,2.443,0.011,0.149,1.542,0.326,0.0,4.643,0.169,0.069,3.405,0.015,0.208,2.149,0.455,0.0,6.471,0.025,0.01,0.495,0.002,0.03,0.313,0.066,0.0,0.941
51,802202,15,3,296,6,6,98,31,0,455,644,317,503,1029,1219,1288,1601,1098,7699,0.233,0.047,4.596,0.093,0.093,1.522,0.481,0.0,7.065,0.473,0.095,9.338,0.189,0.189,3.091,0.978,0.0,14.353,0.298,0.06,5.885,0.119,0.119,1.948,0.616,0.0,9.046,0.146,0.029,2.877,0.058,0.058,0.952,0.301,0.0,4.422,0.123,0.025,2.428,0.049,0.049,0.804,0.254,0.0,3.733,0.116,0.023,2.298,0.047,0.047,0.761,0.241,0.0,3.533,0.094,0.019,1.849,0.037,0.037,0.612,0.194,0.0,2.842,0.137,0.027,2.696,0.055,0.055,0.893,0.282,0.0,4.144,0.019,0.004,0.384,0.008,0.008,0.127,0.04,0.0,0.591
52,802004,7,3,349,3,6,164,50,0,582,948,407,684,1736,1752,1964,2576,1819,11886,0.074,0.032,3.681,0.032,0.063,1.73,0.527,0.0,6.139,0.172,0.074,8.575,0.074,0.147,4.029,1.229,0.0,14.3,0.102,0.044,5.102,0.044,0.088,2.398,0.731,0.0,8.509,0.04,0.017,2.01,0.017,0.035,0.945,0.288,0.0,3.353,0.04,0.017,1.992,0.017,0.034,0.936,0.285,0.0,3.322,0.036,0.015,1.777,0.015,0.031,0.835,0.255,0.0,2.963,0.027,0.012,1.355,0.012,0.023,0.637,0.194,0.0,2.259,0.038,0.016,1.919,0.016,0.033,0.902,0.275,0.0,3.2,0.006,0.003,0.294,0.003,0.005,0.138,0.042,0.0,0.49
53,801002,19,2,778,6,8,156,56,0,1025,765,332,521,1097,1283,1357,1693,1182,8230,0.248,0.026,10.17,0.078,0.105,2.039,0.732,0.0,13.399,0.572,0.06,23.434,0.181,0.241,4.699,1.687,0.0,30.873,0.365,0.038,14.933,0.115,0.154,2.994,1.075,0.0,19.674,0.173,0.018,7.092,0.055,0.073,1.422,0.51,0.0,9.344,0.148,0.016,6.064,0.047,0.062,1.216,0.436,0.0,7.989,0.14,0.015,5.733,0.044,0.059,1.15,0.413,0.0,7.553,0.112,0.012,4.595,0.035,0.047,0.921,0.331,0.0,6.054,0.161,0.017,6.582,0.051,0.068,1.32,0.474,0.0,8.672,0.023,0.002,0.945,0.007,0.01,0.19,0.068,0.0,1.245
