,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,image/area
0,810103,15,2014,0.0,0.589448865,0.0,0.0,0.589448865,0.0,0.0,0.0,0.442086649,0.147362216,0.147362216,0.294724433,0.147362216,0.147362216,0.147362216,0.0,0.0,4.809643891,0.001306378199444346,0.0003251167464680499,0.022781817107052075,0.00028373825146302533,0.000898504462966247,0.01392090796240468,0.0028196488739138147,8.275699001004906e-05,0.04242477980729444,10.0
1,810103,16,2014,0.0,0.0,0.589448865,0.0,0.0,0.589448865,0.0,0.0,0.294724433,0.442086649,0.147362216,0.147362216,0.294724433,0.147362216,0.147362216,0.147362216,0.0,4.744657344,0.001306378199444346,0.0003251167464680499,0.022781817107052075,0.00028373825146302533,0.000898504462966247,0.01392090796240468,0.0028196488739138147,8.275699001004906e-05,0.04242477980729444,10.0
2,810103,17,2014,1.178897731,0.0,0.0,0.589448865,0.0,0.0,0.589448865,0.0,0.442086649,0.294724433,0.442086649,0.147362216,0.147362216,0.294724433,0.147362216,0.147362216,0.0,4.566781926,0.001306378199444346,0.0003251167464680499,0.022781817107052075,0.00028373825146302533,0.000898504462966247,0.01392090796240468,0.0028196488739138147,8.275699001004906e-05,0.04242477980729444,10.0
3,810103,18,2014,0.0,1.178897731,0.0,0.0,0.589448865,0.0,0.0,0.589448865,1.031535514,0.442086649,0.294724433,0.442086649,0.147362216,0.147362216,0.294724433,0.147362216,0.0,4.408343649,0.001306378199444346,0.0003251167464680499,0.022781817107052075,0.00028373825146302533,0.000898504462966247,0.01392090796240468,0.0028196488739138147,8.275699001004906e-05,0.04242477980729444,10.0
4,810103,19,2014,0.589448865,0.0,1.178897731,0.0,0.0,0.589448865,0.0,0.0,1.326259947,1.031535514,0.442086649,0.294724433,0.442086649,0.147362216,0.147362216,0.294724433,0.002942648,4.199957034,0.001306378199444346,0.0003251167464680499,0.022781817107052075,0.00028373825146302533,0.000898504462966247,0.01392090796240468,0.0028196488739138147,8.275699001004906e-05,0.04242477980729444,10.0
5,810103,20,2014,2.357795461,0.589448865,0.0,1.178897731,0.0,0.0,0.589448865,0.0,1.4736221630000002,1.326259947,1.031535514,0.442086649,0.294724433,0.442086649,0.147362216,0.147362216,0.087690904,3.9580925,0.001306378199444346,0.0003251167464680499,0.022781817107052075,0.00028373825146302533,0.000898504462966247,0.01392090796240468,0.0028196488739138147,8.275699001004906e-05,0.04242477980729444,10.0
6,810103,21,2014,2.357795461,2.357795461,0.589448865,0.0,1.178897731,0.0,0.0,0.589448865,1.4736221630000002,1.4736221630000002,1.326259947,1.031535514,0.442086649,0.294724433,0.442086649,0.147362216,0.22408263,3.991800595,0.001306378199444346,0.0003251167464680499,0.022781817107052075,0.00028373825146302533,0.000898504462966247,0.01392090796240468,0.0028196488739138147,8.275699001004906e-05,0.04242477980729444,10.0
7,810103,22,2014,0.589448865,2.357795461,2.357795461,0.589448865,0.0,1.178897731,0.0,0.0,1.326259947,1.4736221630000002,1.4736221630000002,1.326259947,1.031535514,0.442086649,0.294724433,0.442086649,0.8286496190000001,4.229266197,0.001306378199444346,0.0003251167464680499,0.022781817107052075,0.00028373825146302533,0.000898504462966247,0.01392090796240468,0.0028196488739138147,8.275699001004906e-05,0.04242477980729444,10.0
8,810103,23,2014,0.589448865,0.589448865,2.357795461,2.357795461,0.589448865,0.0,1.178897731,0.0,1.178897731,1.326259947,1.4736221630000002,1.4736221630000002,1.326259947,1.031535514,0.442086649,0.294724433,0.431686431,4.183384313,0.001306378199444346,0.0003251167464680499,0.022781817107052075,0.00028373825146302533,0.000898504462966247,0.01392090796240468,0.0028196488739138147,8.275699001004906e-05,0.04242477980729444,10.0
9,810103,24,2014,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.589448865,0.0,1.178897731,1.326259947,1.178897731,1.326259947,1.4736221630000002,1.4736221630000002,1.326259947,1.031535514,0.442086649,0.27955154,4.1543564769999985,0.001306378199444346,0.0003251167464680499,0.022781817107052075,0.00028373825146302533,0.000898504462966247,0.01392090796240468,0.0028196488739138147,8.275699001004906e-05,0.04242477980729444,10.0
10,810103,25,2014,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.589448865,0.0,1.326259947,1.326259947,1.178897731,1.326259947,1.4736221630000002,1.4736221630000002,1.326259947,1.031535514,0.402995615,4.198345797,0.001306378199444346,0.0003251167464680499,0.022781817107052075,0.00028373825146302533,0.000898504462966247,0.01392090796240468,0.0028196488739138147,8.275699001004906e-05,0.04242477980729444,10.0
11,810103,26,2014,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.589448865,1.178897731,1.326259947,1.326259947,1.178897731,1.326259947,1.4736221630000002,1.4736221630000002,1.326259947,1.104817114,4.2228724,0.001306378199444346,0.0003251167464680499,0.022781817107052075,0.00028373825146302533,0.000898504462966247,0.01392090796240468,0.0028196488739138147,8.275699001004906e-05,0.04242477980729444,10.0
