,addrcode,actual,predicted
0,800101,0.1526321413333333,0.14423394600874995
1,800102,0.07192174905555557,0.17255477689322482
2,800103,0.1401738157222222,0.23103679434107502
3,800106,0.37367684444444454,0.30045267271209075
4,800107,0.46657111294444437,0.4883962966759445
5,800108,0.08523405266666668,0.39672978443681867
6,800112,0.1307668165,0.2638518368976607
7,800113,0.2546862266666666,0.23506962380914775
8,800114,0.498703371,0.2935865701102466
9,800115,0.12895904255555554,0.3237635032821718
10,800116,0.19604152933333335,0.2406132845398277
11,800118,0.08057602199999998,0.24104279350100904
12,800119,0.10257672755555555,0.0679596091673265
13,800120,0.1294163322222222,0.22000369602889674
14,800121,0.1863446631111111,0.18285950788558195
15,800122,0.22734506444444447,0.33900288438640064
16,800201,0.5454347114444444,0.3931338220492843
17,800202,0.5080268238421053,0.19874548672555803
18,800203,0.6589171947368422,0.5457528738469036
19,800204,0.6267262951578947,0.6173811752397085
20,800205,0.4215772610526318,0.6411870653667308
21,800301,0.20721094105263163,0.24619902271984778
22,800302,1.006126190526316,0.7408238774247927
23,800303,0.09900598010526315,0.2787704689760361
24,800304,0.30281182394736833,0.33387818930433405
25,800305,0.15335541663157895,0.3369650705418367
26,800401,0.45983656084210517,0.4175838128817664
27,800403,0.37708252410526316,0.24153110717757603
28,800404,0.46406031357894734,0.3655697410657874
29,800405,0.2523570144210526,0.24366250196948214
30,800406,0.3804692455263159,0.5820708804873278
31,800407,0.537865748736842,0.36739016281869247
32,800409,0.20205612315789476,0.2664154166789448
33,800410,0.13241124657894737,0.3454051724591373
34,800415,0.3699935250526315,0.15349213959644717
35,800416,0.634795243263158,0.33641906612853073
36,800501,0.187267671,0.5591430626009943
37,800502,0.5700171006315787,0.5687867682149411
38,800503,0.22497621684210528,0.889316621732674
39,800504,0.3792543412105262,0.27216590955630565
40,800505,0.0,0.2861811749070034
41,800601,0.11636431347368421,0.27324886033097046
42,800603,0.4048582995789474,0.2525627676691934
43,800604,0.0,0.2123385444277325
44,800605,0.09510585284210527,0.33500262344890386
45,800606,0.05975429031578947,0.28716787000504135
46,800607,0.20499724700000002,0.11878767466100135
47,800610,0.18932222652631578,0.8305292488314336
48,800611,0.13059019294736843,0.2942141270299275
49,800612,0.0,0.238000696433175
50,800613,0.2779959273684211,0.24965321321142425
51,800701,0.1659909450526316,0.20540209953533228
52,800702,0.10974057326315789,0.2997235626945381
53,800703,0.1456526329473684,0.1903536582239853
54,800704,0.0,0.23806661388862374
55,800705,0.102157568,0.12022866946660328
56,800706,0.07378603521052632,0.16448880239006153
57,800707,0.17817054484210526,0.2139813986535571
58,800708,0.05855109452631579,0.04394256158652572
59,800709,0.502826604,0.3927981789535994
60,800710,0.8715975413684209,0.33801657102321364
61,800711,0.2409135442105263,0.12655886679210746
62,800801,0.08399932799999998,0.13859581325732023
63,800802,0.5001849165789473,0.46031820121611844
64,800803,0.26868513173684216,0.24981203733399876
65,800804,0.4225738974736842,0.3019431196013499
66,800806,0.1323288105263158,0.2156157390724637
67,800807,0.48116070736842104,0.3200430350155196
68,800809,0.22386890231578951,0.33926821837275817
69,800810,0.7283927495789472,0.6068607389775064
70,800811,0.4580907995789474,0.4479084791206393
71,800813,0.9609698403157894,0.5837090764579148
72,800901,0.13330764657894734,0.20839861915603672
73,800902,0.27730020510526315,0.26531814108263196
74,800903,0.33462402589473683,0.26278745765017314
75,800904,0.4732595559473684,0.24074732397649448
76,800905,0.21759825936842103,0.25463236936264716
77,800906,0.21353718989473686,0.185077239489499
78,800907,0.7838745800526317,0.40293082883904224
79,800908,0.3475990233157894,0.3367464900177048
80,800909,0.2553645470526315,0.34365811309999694
81,800910,0.9526077637894738,0.27809847506850427
82,800911,0.386775708631579,0.3442935890486566
83,800912,0.7096580282105261,0.47477931308589194
84,800913,0.4002472225789473,0.3169446465125811
85,801001,0.5082052040526316,0.48237461458658765
86,801002,0.906686343,0.40716314673658893
87,801003,0.4986149584736843,0.5290056549558959
88,801101,0.6181146444210526,0.3070426346083296
89,801102,0.28095148905263156,0.1713532414564275
90,801103,0.1065632294736842,0.17341908319632168
91,801104,0.8080259603157892,0.44473979228816024
92,801105,0.5404661764736843,0.26621855607097766
93,801106,0.057678442736842105,0.04058920077979387
94,801107,0.5221880174736843,0.174017383211201
95,801202,0.04698409115789474,0.04761347597455907
96,801203,0.0,0.03204246877107214
97,801204,0.0,0.09471725101391326
98,801205,0.0,0.01941303609345269
99,801206,0.0,0.0020503042738534696
100,801207,0.0,0.13420160435151915
101,801208,0.09047890484210526,0.13039440581346487
102,801209,0.0,0.10739635780987607
103,801210,0.029243015263157895,0.03145830699023309
104,801211,0.0,0.00795176508124206
105,801212,0.0,0.12907888558797703
106,801213,0.0,-0.061304119918869096
107,801214,0.04607106,0.07326688691153928
108,801215,0.0,0.12820773008990494
109,801216,0.0,0.039990132194063124
110,801217,0.0,-0.04211352906081461
111,801218,0.026533363052631577,0.11119940017310564
112,801301,0.2838758517368421,0.2521401242036164
113,801303,0.15463083657894736,0.1531367085155841
114,801304,0.23569896547368416,0.24697716732185593
115,801305,0.09245144236842105,0.12699892908411425
116,801306,0.4403263448947369,0.35748118342028634
117,801401,0.5266555671578947,0.3121523005984911
118,801402,0.2637082423157895,0.09287952943560923
119,801403,0.23697244,0.37126356112644204
120,801404,0.41474007489473685,0.32279673261961167
121,801405,0.9644530175263157,0.8192553547889889
122,801406,0.5584183513157894,0.38776451345843854
123,801407,0.06560087115789474,0.13890180676937655
124,801408,1.0019292964736843,0.18295437367593478
125,801409,0.18852540126315784,0.17229751579193564
126,801501,0.3436229311578948,0.344992356472755
127,801502,0.0,0.05335425321647758
128,801601,0.08137226189473683,0.21448197260955085
129,801602,0.20221526821052632,0.1766930872988674
130,801603,0.6581478705789473,0.27259486862615084
131,801604,0.0,0.11203269296025734
132,801605,0.2401440865263158,0.18056540451304195
133,801606,0.14591510652631579,0.07090570883449727
134,801607,0.2800179211111111,0.13125116902896786
135,801608,0.0,0.03753896985666978
136,801609,0.11137841933333334,0.023216723021950547
137,801610,0.2533313066666667,0.15983829105283026
138,801611,0.6661821704999998,0.27906299607078483
139,801701,0.7951843633888889,0.3606286452526915
140,801702,1.2964327628333334,0.6318803261793212
141,801703,0.7714335085555556,0.49598531392136697
142,801704,0.8527469335555556,0.35389097372567313
143,801801,0.28370001566666664,0.29455251757272255
144,801802,0.0,0.03648175408630012
145,801803,0.23734928333333338,0.18856204154693584
146,801901,0.7768800495,0.5257039099746705
147,801902,0.20507772444444444,0.235582643307855
148,801903,0.4614248800555556,0.08216558181889079
149,801904,1.122363156888889,0.4451126017909774
150,801905,0.7385639207777777,0.3431391450944717
151,801906,0.8886677092222224,0.5459431593464555
152,802001,0.3483835005,0.35999559126501646
153,802002,0.10971769644444446,0.2863399022073023
154,802003,0.12517211155555558,0.2908727367404954
155,802004,0.1887397846111111,0.358709289509137
156,802101,0.067891428,0.1959373952115596
157,802102,1.0233032788333332,0.8327637133745662
158,802103,0.14763634222222222,0.2420315350635564
159,802104,0.3245488769999999,0.2500741723649436
160,802201,0.19417098666666666,0.25195726171136135
161,802202,0.5062998162222222,0.35253723158829187
162,802203,0.8232892049999998,0.5131819788162687
163,802301,0.06782788000000001,0.1735949477136017
164,802302,0.7142716401111111,0.5875705220144295
165,802303,0.2998141151111111,0.23861936334851436
166,802304,0.12812628133333331,0.1267926442747714
