,addrcode,actual,predicted
0,800101,0.17773611194736846,0.40591539024617795
1,800102,0.24226273399999998,0.2880125257274219
2,800103,0.14755138510526314,0.2138182103967244
3,800106,0.14482212631578947,0.31671182047589924
4,800107,0.11492383226315794,0.2984541170934017
5,800108,0.1413090873157895,0.38113713139025224
6,800112,0.11011942442105263,0.2657972595591987
7,800113,0.30160211052631575,0.3993398462015216
8,800114,0.20998036673684212,0.4199787049459204
9,800115,0.08458042452631578,0.25040205787102926
10,800116,0.17334198389473682,0.37173896479615187
11,800118,0.14503683926315789,0.2709303256773994
12,800119,0.04858897621052632,0.07985068700173639
13,800120,0.11919925352631579,0.3501856332331657
14,800121,0.3295358252631579,0.3660088690468884
15,800122,0.059827648421052634,0.22432779271709694
16,800201,0.44495989626315785,0.3699066821930535
17,800202,0.20321072963157896,0.4938342752095888
18,800203,0.0681638477368421,0.3087848865859851
19,800204,0.11191540994736843,0.5716876678740803
20,800205,0.39815630210526326,0.5460191656745167
21,800301,0.18994336242105264,0.2756603130895659
22,800302,0.17886687831578948,0.5589434285341177
23,800303,0.03300199336842105,0.3782021237126405
24,800304,0.057678442736842105,0.1919552312084034
25,800305,0.03833885415789474,0.3296738275425802
26,800401,0.09853640589473683,0.33244863401781066
27,800403,0.057133715789473676,0.1662467806483834
28,800404,0.03569694715789473,0.22532391363719187
29,800405,0.20188561152631576,0.2245959809541558
30,800406,0.2853519341578948,1.153867276066681
31,800407,0.22646978905263157,0.3109417988944426
32,800409,0.42431785863157895,0.6557197160202656
33,800410,0.3026542778947368,0.43156465477341055
34,800415,0.0,0.13618887655503845
35,800416,0.0,0.3688580401994606
36,800501,0.09883571533333332,0.52511079840497
37,800502,0.5766145207777778,0.8820010721267146
38,800503,0.05088747766666667,0.44262214816398493
39,800504,0.0,0.38051682094460837
40,800505,0.13962190377777778,0.4601664756749852
41,800601,0.12282899755555556,0.41875372149487533
42,800603,0.0,0.39308943400413887
43,800604,0.47080979283333335,0.41946146761748787
44,800605,0.45175280088888886,0.36925429839021684
45,800606,0.12614794622222222,0.2478750945462752
46,800607,0.0,0.3073605864204729
47,800610,0.19984012799999998,0.4248063922011656
48,800611,0.2363060633333334,0.2402316288221116
49,800612,0.087091324,0.2531338678788428
50,800613,0.03668001822222222,0.3697808853710201
51,800701,0.0547539575,0.2047050185124037
52,800702,0.11583727177777778,0.16380459350164958
53,800703,0.07687222288888888,0.227026034000835
54,800704,0.1494634262222222,0.1535123996018486
55,800705,0.0,0.12265845588237674
56,800706,0.07788525933333335,0.13844920514078002
57,800707,0.07052584066666666,0.25113625169688275
58,800708,0.0,0.10146774703655151
59,800709,0.13269035383333333,0.22379076300162248
60,800710,0.0,0.16239965211177448
61,800711,0.0,0.15251698104310518
62,800801,0.037999696,0.1533946602993638
63,800802,0.03199836166666667,0.1914600762062114
64,800803,0.12154803572222225,0.3113409497488037
65,800804,0.13939069527777778,0.2369950616814884
66,800806,0.06208018266666667,0.24294692186534497
67,800807,0.0,0.17316575021217984
68,800809,0.0,0.21481851775519414
69,800810,0.054918500999999995,0.316819929315024
70,800811,0.0,0.12697058313847157
71,800813,0.12484394488888889,0.20101340884061156
72,800901,0.15887022394444444,0.3435025188804164
73,800902,0.27179821699999995,0.4242585515466312
74,800903,0.037844383833333335,0.34344258237994874
75,800904,0.148515386,0.21119320410641024
76,800905,0.028710881444444447,0.21594417312485378
77,800906,0.14087522944444447,0.23130423717650095
78,800907,0.15760441277777773,0.3454432278637959
79,800908,0.1342353950555556,0.2750947109796207
80,800909,0.3893521180555555,0.3468379205598641
81,800910,0.3351768057777778,0.2402616322428872
82,800911,0.10206581199999999,0.2774741763700508
83,800912,0.022031866888888887,0.3628016212386796
84,800913,0.4188633725263157,0.302765573794114
85,801001,0.47355484931578956,0.6450030398660402
86,801002,0.06253009263157894,0.4532764039221973
87,801003,1.4404432133684208,1.4797963161867884
88,801101,0.061811464473684206,0.21214430399443684
89,801102,0.0,0.051108443798495294
90,801103,0.0,0.08455343953214331
91,801104,0.08080259605263157,0.20505153159399023
92,801105,0.03275552589473684,0.21986606087461755
93,801106,0.11535688547368421,0.061716763325962064
94,801107,0.0,0.12919308551964645
95,801202,0.0,0.09052716027227957
96,801203,0.11587754063157894,0.11867203907566667
97,801204,0.14867677663157897,0.0086678376259072
98,801205,0.12965572073684212,0.2772923078531259
99,801206,0.0,0.04786410613188428
100,801207,0.13810437936842107,0.1265252923076899
101,801208,0.0,0.2430269799397717
102,801209,0.0,0.24694122552384715
103,801210,0.11697206121052632,0.2338508779623276
104,801211,0.0,0.12927966656761358
105,801212,0.0,0.12450439332512855
106,801213,0.0,0.2916169014841539
107,801214,0.0,0.19803463916984662
108,801215,0.0,0.14543155711065514
109,801216,0.0,0.05613827089437364
110,801217,0.0,-0.05703221681952233
111,801218,0.053066726105263154,0.2639193129406583
112,801301,0.1992111239473684,0.3774504573206732
113,801303,0.07136807842105262,0.24308688729925462
114,801304,0.7660216372631578,0.3399248780905128
115,801305,0.10272382494736843,0.2551488052189875
116,801306,0.07862970447368421,0.2506003057899282
117,801401,0.05096666778947369,0.24999890276868073
118,801402,0.05732787873684211,0.3261075608232936
119,801403,0.039495406631578946,0.5092014511074398
120,801404,0.0,0.18369007692045067
121,801405,0.15500137784210527,0.519639405773615
122,801406,0.05194589305263158,0.38716402632372815
123,801407,0.03280043557894737,0.10410350990534523
124,801408,0.11650340657894738,0.3918509977189829
125,801409,0.10604553826315788,0.25058461952571276
126,801501,0.2958975240526316,0.43714081339016575
127,801502,0.059841253157894736,0.20653448662701773
128,801601,0.3458321126315789,0.3956077243717517
129,801602,0.15166145115789476,0.19958320495518672
130,801603,0.2025070370526316,0.37083723796918305
131,801604,0.2564058732631579,0.35285399575176946
132,801605,0.22013207931578951,0.3066254641595748
133,801606,0.14591510652631579,0.0005463728803011328
134,801607,0.0,0.026850029074586276
135,801608,0.04424308921052631,0.13861662836711122
136,801609,0.0,0.26021567950816027
137,801610,0.17999856,-0.036174747444836286
138,801611,0.15299877599999998,0.3047663550590019
139,801701,0.17891648189473686,0.5676670356314858
140,801702,0.2424077879473684,0.4214767320770109
141,801703,0.058466539578947374,0.23868768508988397
142,801704,0.275018048,0.15585137613228311
143,801801,0.13438421810526316,0.14984558278021148
144,801802,0.030443995210526313,0.08022596446943389
145,801803,0.1499048105263158,0.21015477597737142
146,801901,0.0,0.2729970101459905
147,801902,0.19428415999999998,0.2814237091755343
148,801903,0.0,0.21943031226207863
149,801904,0.10767507957894737,0.29980918929234746
150,801905,0.18412950942105258,0.29435012711798725
151,801906,0.0,0.40061742023150354
152,802001,0.0,0.4038672804378628
153,802002,0.0,0.2241166071328269
154,802003,0.049410044,0.2375685297510014
155,802004,0.022350764,0.2798088274193202
156,802101,0.0,0.19154488593225538
157,802102,0.07968042831578946,0.6375308221770628
158,802103,0.06993300421052631,0.1839457409206378
159,802104,0.10248911905263158,0.3554011906655845
160,802201,0.19928074957894742,0.22759680421479594
161,802202,0.10278266936842106,0.34752459025985893
162,802203,0.07799581942105263,0.5574226454929857
163,802301,0.0,0.2832096681159566
164,802302,0.18666990231578948,0.5275081669020942
165,802303,0.26036488936842117,0.3223501167075836
166,802304,0.030345698210526316,0.19008336020362562
