,addrcode,Year,Month,rainfall
193,1004,2017,4,223.83
194,1004,2017,5,132.16000000000003
195,1004,2017,6,78.5
196,1004,2017,7,160.39000000000001
197,1004,2017,8,212.92
198,1004,2017,9,193.24
199,1004,2017,10,143.4
200,1004,2017,11,14.34
201,1004,2017,12,1.59
208,1005,2014,3,116.60000000000001
209,1005,2014,4,70.69
210,1005,2014,5,58.769999999999996
211,1005,2014,6,203.71
212,1005,2014,7,55.23
213,1005,2014,8,192.35000000000002
214,1005,2014,9,248.73999999999998
215,1005,2014,10,271.85
216,1005,2014,11,33.39
217,1005,2014,12,23.39
218,1005,2015,1,53.38
219,1005,2015,2,0.03
220,1005,2015,3,14.89
221,1005,2015,4,16.9
222,1005,2015,5,135.32999999999998
223,1005,2015,6,291.32
224,1005,2015,7,225.98999999999998
225,1005,2015,8,240.07999999999998
226,1005,2015,9,392.37
227,1005,2015,10,280.31
228,1005,2015,11,54.300000000000004
229,1005,2015,12,1.73
230,1005,2016,1,38.22
231,1005,2016,2,0.0
232,1005,2016,3,75.81
233,1005,2016,4,128.34
234,1005,2016,5,396.84
235,1005,2016,6,193.03
236,1005,2016,7,281.01
237,1005,2016,8,242.76000000000002
238,1005,2016,9,278.36
239,1005,2016,10,262.29
240,1005,2016,11,27.61
241,1005,2016,12,23.68
242,1005,2017,1,89.04
243,1005,2017,2,58.14
244,1005,2017,3,44.22
245,1005,2017,4,222.63
246,1005,2017,5,132.32
247,1005,2017,6,89.19
248,1005,2017,7,158.36
249,1005,2017,8,227.06
250,1005,2017,9,179.53
251,1005,2017,10,136.5
252,1005,2017,11,8.71
253,1005,2017,12,6.54
260,1006,2014,3,101.6
261,1006,2014,4,71.81
262,1006,2014,5,46.99
263,1006,2014,6,226.95000000000002
264,1006,2014,7,50.56999999999999
265,1006,2014,8,191.17999999999998
266,1006,2014,9,252.35
267,1006,2014,10,269.64
268,1006,2014,11,35.85
269,1006,2014,12,31.45
270,1006,2015,1,43.12
271,1006,2015,2,0.05
272,1006,2015,3,17.35
273,1006,2015,4,17.87
274,1006,2015,5,140.22
275,1006,2015,6,307.45
276,1006,2015,7,222.76999999999998
277,1006,2015,8,253.34
278,1006,2015,9,399.78999999999996
279,1006,2015,10,273.35
280,1006,2015,11,61.76
281,1006,2015,12,1.06
282,1006,2016,1,39.010000000000005
283,1006,2016,2,0.0
284,1006,2016,3,65.97
285,1006,2016,4,69.21000000000001
286,1006,2016,5,368.40000000000003
287,1006,2016,6,190.14
288,1006,2016,7,288.13
289,1006,2016,8,244.21999999999997
290,1006,2016,9,278.14
291,1006,2016,10,260.72999999999996
292,1006,2016,11,33.92
293,1006,2016,12,35.6
294,1006,2017,1,172.9
295,1006,2017,2,46.1
296,1006,2017,3,41.9
297,1006,2017,4,225.39999999999998
298,1006,2017,5,130.36
299,1006,2017,6,80.47
300,1006,2017,7,162.89000000000001
301,1006,2017,8,215.23
302,1006,2017,9,180.46
303,1006,2017,10,143.97
304,1006,2017,11,12.530000000000001
305,1006,2017,12,9.0
312,1007,2014,3,103.16999999999999
313,1007,2014,4,58.2
314,1007,2014,5,51.13999999999999
315,1007,2014,6,237.35
316,1007,2014,7,48.28
317,1007,2014,8,176.36
318,1007,2014,9,275.78
319,1007,2014,10,288.86
320,1007,2014,11,43.87
321,1007,2014,12,23.970000000000002
322,1007,2015,1,44.32000000000001
323,1007,2015,2,0.37
324,1007,2015,3,27.369999999999997
325,1007,2015,4,18.87
326,1007,2015,5,136.85
327,1007,2015,6,308.99
