,addrcode,Year,Month,rainfall
0,100101,2014,3,131.60000000000002
1,100101,2014,4,72.82000000000001
2,100101,2014,5,53.96
3,100101,2014,6,226.89999999999998
4,100101,2014,7,43.7
5,100101,2014,8,168.97000000000003
6,100101,2014,9,284.54
7,100101,2014,10,290.77
8,100101,2014,11,48.980000000000004
9,100101,2014,12,33.81
10,100101,2015,1,63.83
11,100101,2015,2,0.51
12,100101,2015,3,22.35
13,100101,2015,4,16.62
14,100101,2015,5,127.07000000000001
15,100101,2015,6,289.89
16,100101,2015,7,212.03
17,100101,2015,8,204.69
18,100101,2015,9,376.89
19,100101,2015,10,310.64
20,100101,2015,11,70.03
21,100101,2015,12,3.33
22,100101,2016,1,50.379999999999995
23,100101,2016,2,0.0
24,100101,2016,3,104.83
25,100101,2016,4,76.98
26,100101,2016,5,378.44
27,100101,2016,6,158.22
28,100101,2016,7,250.2
29,100101,2016,8,242.24999999999997
30,100101,2016,9,275.35
31,100101,2016,10,293.77000000000004
32,100101,2016,11,47.75
33,100101,2016,12,33.07
34,100101,2017,1,88.07
35,100101,2017,2,71.00999999999999
36,100101,2017,3,75.85000000000001
37,100101,2017,4,217.38
38,100101,2017,5,128.79
39,100101,2017,6,74.00999999999999
40,100101,2017,7,151.63
41,100101,2017,8,183.87
42,100101,2017,9,203.12
43,100101,2017,10,154.5
44,100101,2017,11,19.02
45,100101,2017,12,4.6
52,100102,2014,3,131.60000000000002
53,100102,2014,4,72.82000000000001
54,100102,2014,5,53.96
55,100102,2014,6,226.89999999999998
56,100102,2014,7,43.7
57,100102,2014,8,168.97000000000003
58,100102,2014,9,284.54
59,100102,2014,10,290.77
60,100102,2014,11,48.980000000000004
61,100102,2014,12,33.81
62,100102,2015,1,63.83
63,100102,2015,2,0.51
64,100102,2015,3,22.35
65,100102,2015,4,16.62
66,100102,2015,5,127.07000000000001
67,100102,2015,6,289.89
68,100102,2015,7,212.03
69,100102,2015,8,204.69
70,100102,2015,9,376.89
71,100102,2015,10,310.64
72,100102,2015,11,70.03
73,100102,2015,12,3.33
74,100102,2016,1,50.379999999999995
75,100102,2016,2,0.0
76,100102,2016,3,104.83
77,100102,2016,4,76.98
78,100102,2016,5,378.44
79,100102,2016,6,158.22
80,100102,2016,7,250.2
81,100102,2016,8,242.24999999999997
82,100102,2016,9,275.35
83,100102,2016,10,293.77000000000004
84,100102,2016,11,47.75
85,100102,2016,12,33.07
86,100102,2017,1,88.07
87,100102,2017,2,71.00999999999999
88,100102,2017,3,75.85000000000001
89,100102,2017,4,217.38
90,100102,2017,5,128.79
91,100102,2017,6,74.00999999999999
92,100102,2017,7,151.63
93,100102,2017,8,183.87
94,100102,2017,9,203.12
95,100102,2017,10,154.5
96,100102,2017,11,19.02
97,100102,2017,12,4.6
104,100103,2014,3,131.60000000000002
105,100103,2014,4,72.82000000000001
106,100103,2014,5,53.96
107,100103,2014,6,226.89999999999998
108,100103,2014,7,43.7
109,100103,2014,8,168.97000000000003
110,100103,2014,9,284.54
111,100103,2014,10,290.77
112,100103,2014,11,48.980000000000004
113,100103,2014,12,33.81
114,100103,2015,1,63.83
115,100103,2015,2,0.51
116,100103,2015,3,22.35
117,100103,2015,4,16.62
118,100103,2015,5,127.07000000000001
119,100103,2015,6,289.89
120,100103,2015,7,212.03
121,100103,2015,8,204.69
122,100103,2015,9,376.89
123,100103,2015,10,310.64
124,100103,2015,11,70.03
125,100103,2015,12,3.33
126,100103,2016,1,50.379999999999995
127,100103,2016,2,0.0
128,100103,2016,3,104.83
129,100103,2016,4,76.98
130,100103,2016,5,378.44
131,100103,2016,6,158.22
132,100103,2016,7,250.2
133,100103,2016,8,242.24999999999997
134,100103,2016,9,275.35
135,100103,2016,10,293.77000000000004
136,100103,2016,11,47.75
137,100103,2016,12,33.07
138,100103,2017,1,88.07
139,100103,2017,2,71.00999999999999
140,100103,2017,3,75.85000000000001
141,100103,2017,4,217.38
142,100103,2017,5,128.79
143,100103,2017,6,74.00999999999999
144,100103,2017,7,151.63
145,100103,2017,8,183.87
146,100103,2017,9,203.12
147,100103,2017,10,154.5
148,100103,2017,11,19.02
149,100103,2017,12,4.6
156,100104,2014,3,103.16999999999999
157,100104,2014,4,58.2
158,100104,2014,5,51.14
159,100104,2014,6,237.35
160,100104,2014,7,48.28
161,100104,2014,8,176.36
162,100104,2014,9,275.78
163,100104,2014,10,288.86
164,100104,2014,11,43.87
165,100104,2014,12,23.970000000000002
166,100104,2015,1,44.32
167,100104,2015,2,0.37
168,100104,2015,3,27.369999999999997
169,100104,2015,4,18.87
170,100104,2015,5,136.85
171,100104,2015,6,308.99
172,100104,2015,7,214.17999999999998
173,100104,2015,8,263.02
174,100104,2015,9,389.90000000000003
175,100104,2015,10,294.81000000000006
176,100104,2015,11,78.92
177,100104,2015,12,1.57
178,100104,2016,1,43.36
179,100104,2016,2,0.0
180,100104,2016,3,87.94
181,100104,2016,4,73.52999999999999
182,100104,2016,5,367.44
183,100104,2016,6,186.79000000000002
184,100104,2016,7,263.39000000000004
185,100104,2016,8,250.88000000000002
186,100104,2016,9,288.61
187,100104,2016,10,321.19999999999993
188,100104,2016,11,41.309999999999995
189,100104,2016,12,37.900000000000006
190,100104,2017,1,86.94000000000001
191,100104,2017,2,64.12
192,100104,2017,3,61.45
193,100104,2017,4,223.82999999999998
194,100104,2017,5,132.16000000000003
195,100104,2017,6,78.5
196,100104,2017,7,160.39
197,100104,2017,8,212.92000000000002
198,100104,2017,9,193.24
199,100104,2017,10,143.4
200,100104,2017,11,14.34
201,100104,2017,12,1.59
208,100105,2014,3,131.60000000000002
209,100105,2014,4,72.82000000000001
210,100105,2014,5,53.96
211,100105,2014,6,226.89999999999998
212,100105,2014,7,43.7
213,100105,2014,8,168.97000000000003
214,100105,2014,9,284.54
215,100105,2014,10,290.77
216,100105,2014,11,48.980000000000004
217,100105,2014,12,33.81
218,100105,2015,1,63.83
219,100105,2015,2,0.51
220,100105,2015,3,22.35
221,100105,2015,4,16.62
222,100105,2015,5,127.07000000000001
223,100105,2015,6,289.89
224,100105,2015,7,212.03
225,100105,2015,8,204.69
226,100105,2015,9,376.89
227,100105,2015,10,310.64
228,100105,2015,11,70.03
229,100105,2015,12,3.33
230,100105,2016,1,50.379999999999995
231,100105,2016,2,0.0
232,100105,2016,3,104.83
233,100105,2016,4,76.98
234,100105,2016,5,378.44
235,100105,2016,6,158.22
236,100105,2016,7,250.2
237,100105,2016,8,242.24999999999997
238,100105,2016,9,275.35
239,100105,2016,10,293.77000000000004
240,100105,2016,11,47.75
241,100105,2016,12,33.07
242,100105,2017,1,88.07
243,100105,2017,2,71.00999999999999
244,100105,2017,3,75.85000000000001
245,100105,2017,4,217.38
246,100105,2017,5,128.79
247,100105,2017,6,74.00999999999999
248,100105,2017,7,151.63
249,100105,2017,8,183.87
250,100105,2017,9,203.12
251,100105,2017,10,154.5
252,100105,2017,11,19.02
253,100105,2017,12,4.6
260,100106,2014,3,103.16999999999999
261,100106,2014,4,58.2
262,100106,2014,5,51.14
263,100106,2014,6,237.35
264,100106,2014,7,48.28
265,100106,2014,8,176.36
266,100106,2014,9,275.78
267,100106,2014,10,288.86
268,100106,2014,11,43.87
269,100106,2014,12,23.970000000000002
270,100106,2015,1,44.32
271,100106,2015,2,0.37
272,100106,2015,3,27.369999999999997
273,100106,2015,4,18.87
274,100106,2015,5,136.85
275,100106,2015,6,308.99
276,100106,2015,7,214.17999999999998
277,100106,2015,8,263.02
278,100106,2015,9,389.90000000000003
279,100106,2015,10,294.81000000000006
280,100106,2015,11,78.92
281,100106,2015,12,1.57
282,100106,2016,1,43.36
283,100106,2016,2,0.0
284,100106,2016,3,87.94
285,100106,2016,4,73.52999999999999
286,100106,2016,5,367.44
287,100106,2016,6,186.79000000000002
288,100106,2016,7,263.39000000000004
289,100106,2016,8,250.88000000000002
290,100106,2016,9,288.61
291,100106,2016,10,321.19999999999993
292,100106,2016,11,41.309999999999995
293,100106,2016,12,37.900000000000006
294,100106,2017,1,86.94000000000001
295,100106,2017,2,64.12
296,100106,2017,3,61.45
297,100106,2017,4,223.82999999999998
298,100106,2017,5,132.16000000000003
299,100106,2017,6,78.5
300,100106,2017,7,160.39
301,100106,2017,8,212.92000000000002
302,100106,2017,9,193.24
303,100106,2017,10,143.4
304,100106,2017,11,14.34
305,100106,2017,12,1.59
312,100107,2014,3,103.16999999999999
313,100107,2014,4,58.2
314,100107,2014,5,51.14
315,100107,2014,6,237.35
316,100107,2014,7,48.28
317,100107,2014,8,176.36
318,100107,2014,9,275.78
319,100107,2014,10,288.86
320,100107,2014,11,43.87
321,100107,2014,12,23.970000000000002
322,100107,2015,1,44.32
323,100107,2015,2,0.37
324,100107,2015,3,27.369999999999997
325,100107,2015,4,18.87
326,100107,2015,5,136.85
327,100107,2015,6,308.99
328,100107,2015,7,214.17999999999998
329,100107,2015,8,263.02
330,100107,2015,9,389.90000000000003
331,100107,2015,10,294.81000000000006
332,100107,2015,11,78.92
333,100107,2015,12,1.57
334,100107,2016,1,43.36
335,100107,2016,2,0.0
336,100107,2016,3,87.94
337,100107,2016,4,73.52999999999999
338,100107,2016,5,367.44
339,100107,2016,6,186.79000000000002
340,100107,2016,7,263.39000000000004
341,100107,2016,8,250.88000000000002
342,100107,2016,9,288.61
343,100107,2016,10,321.19999999999993
344,100107,2016,11,41.309999999999995
345,100107,2016,12,37.900000000000006
346,100107,2017,1,86.94000000000001
347,100107,2017,2,64.12
348,100107,2017,3,61.45
349,100107,2017,4,223.82999999999998
350,100107,2017,5,132.16000000000003
351,100107,2017,6,78.5
352,100107,2017,7,160.39
353,100107,2017,8,212.92000000000002
354,100107,2017,9,193.24
355,100107,2017,10,143.4
356,100107,2017,11,14.34
357,100107,2017,12,1.59
364,100108,2014,3,131.60000000000002
365,100108,2014,4,72.82000000000001
366,100108,2014,5,53.96
367,100108,2014,6,226.89999999999998
368,100108,2014,7,43.7
369,100108,2014,8,168.97000000000003
370,100108,2014,9,284.54
371,100108,2014,10,290.77
372,100108,2014,11,48.980000000000004
373,100108,2014,12,33.81
374,100108,2015,1,63.83
375,100108,2015,2,0.51
376,100108,2015,3,22.35
377,100108,2015,4,16.62
378,100108,2015,5,127.07000000000001
379,100108,2015,6,289.89
380,100108,2015,7,212.03
381,100108,2015,8,204.69
382,100108,2015,9,376.89
383,100108,2015,10,310.64
384,100108,2015,11,70.03
385,100108,2015,12,3.33
386,100108,2016,1,50.379999999999995
387,100108,2016,2,0.0
388,100108,2016,3,104.83
389,100108,2016,4,76.98
390,100108,2016,5,378.44
391,100108,2016,6,158.22
392,100108,2016,7,250.2
393,100108,2016,8,242.24999999999997
394,100108,2016,9,275.35
395,100108,2016,10,293.77000000000004
396,100108,2016,11,47.75
397,100108,2016,12,33.07
398,100108,2017,1,88.07
399,100108,2017,2,71.00999999999999
400,100108,2017,3,75.85000000000001
401,100108,2017,4,217.38
402,100108,2017,5,128.79
403,100108,2017,6,74.00999999999999
404,100108,2017,7,151.63
405,100108,2017,8,183.87
406,100108,2017,9,203.12
407,100108,2017,10,154.5
408,100108,2017,11,19.02
409,100108,2017,12,4.6
416,100109,2014,3,131.60000000000002
417,100109,2014,4,72.82000000000001
418,100109,2014,5,53.96
419,100109,2014,6,226.89999999999998
420,100109,2014,7,43.7
421,100109,2014,8,168.97000000000003
422,100109,2014,9,284.54
423,100109,2014,10,290.77
424,100109,2014,11,48.980000000000004
425,100109,2014,12,33.81
426,100109,2015,1,63.83
427,100109,2015,2,0.51
428,100109,2015,3,22.35
429,100109,2015,4,16.62
430,100109,2015,5,127.07000000000001
431,100109,2015,6,289.89
432,100109,2015,7,212.03
433,100109,2015,8,204.69
434,100109,2015,9,376.89
435,100109,2015,10,310.64
436,100109,2015,11,70.03
437,100109,2015,12,3.33
438,100109,2016,1,50.379999999999995
439,100109,2016,2,0.0
440,100109,2016,3,104.83
441,100109,2016,4,76.98
442,100109,2016,5,378.44
443,100109,2016,6,158.22
444,100109,2016,7,250.2
445,100109,2016,8,242.24999999999997
446,100109,2016,9,275.35
447,100109,2016,10,293.77000000000004
448,100109,2016,11,47.75
449,100109,2016,12,33.07
450,100109,2017,1,88.07
451,100109,2017,2,71.00999999999999
452,100109,2017,3,75.85000000000001
453,100109,2017,4,217.38
454,100109,2017,5,128.79
455,100109,2017,6,74.00999999999999
456,100109,2017,7,151.63
457,100109,2017,8,183.87
458,100109,2017,9,203.12
459,100109,2017,10,154.5
460,100109,2017,11,19.02
461,100109,2017,12,4.6
468,100110,2014,3,103.16999999999999
469,100110,2014,4,58.2
470,100110,2014,5,51.14
471,100110,2014,6,237.35
472,100110,2014,7,48.28
473,100110,2014,8,176.36
474,100110,2014,9,275.78
475,100110,2014,10,288.86
476,100110,2014,11,43.87
477,100110,2014,12,23.970000000000002
478,100110,2015,1,44.32
479,100110,2015,2,0.37
480,100110,2015,3,27.369999999999997
481,100110,2015,4,18.87
482,100110,2015,5,136.85
483,100110,2015,6,308.99
484,100110,2015,7,214.17999999999998
485,100110,2015,8,263.02
486,100110,2015,9,389.90000000000003
487,100110,2015,10,294.81000000000006
488,100110,2015,11,78.92
489,100110,2015,12,1.57
490,100110,2016,1,43.36
491,100110,2016,2,0.0
492,100110,2016,3,87.94
493,100110,2016,4,73.52999999999999
494,100110,2016,5,367.44
495,100110,2016,6,186.79000000000002
496,100110,2016,7,263.39000000000004
497,100110,2016,8,250.88000000000002
498,100110,2016,9,288.61
499,100110,2016,10,321.19999999999993
500,100110,2016,11,41.309999999999995
501,100110,2016,12,37.900000000000006
502,100110,2017,1,86.94000000000001
503,100110,2017,2,64.12
504,100110,2017,3,61.45
505,100110,2017,4,223.82999999999998
506,100110,2017,5,132.16000000000003
507,100110,2017,6,78.5
508,100110,2017,7,160.39
509,100110,2017,8,212.92000000000002
510,100110,2017,9,193.24
511,100110,2017,10,143.4
512,100110,2017,11,14.34
513,100110,2017,12,1.59
520,100111,2014,3,103.16999999999999
521,100111,2014,4,58.2
522,100111,2014,5,51.14
523,100111,2014,6,237.35
524,100111,2014,7,48.28
525,100111,2014,8,176.36
526,100111,2014,9,275.78
527,100111,2014,10,288.86
528,100111,2014,11,43.87
529,100111,2014,12,23.970000000000002
530,100111,2015,1,44.32
531,100111,2015,2,0.37
532,100111,2015,3,27.369999999999997
533,100111,2015,4,18.87
534,100111,2015,5,136.85
535,100111,2015,6,308.99
536,100111,2015,7,214.17999999999998
537,100111,2015,8,263.02
538,100111,2015,9,389.90000000000003
539,100111,2015,10,294.81000000000006
540,100111,2015,11,78.92
541,100111,2015,12,1.57
542,100111,2016,1,43.36
543,100111,2016,2,0.0
544,100111,2016,3,87.94
545,100111,2016,4,73.52999999999999
546,100111,2016,5,367.44
547,100111,2016,6,186.79000000000002
548,100111,2016,7,263.39000000000004
549,100111,2016,8,250.88000000000002
550,100111,2016,9,288.61
551,100111,2016,10,321.19999999999993
552,100111,2016,11,41.309999999999995
553,100111,2016,12,37.900000000000006
554,100111,2017,1,86.94000000000001
555,100111,2017,2,64.12
556,100111,2017,3,61.45
557,100111,2017,4,223.82999999999998
558,100111,2017,5,132.16000000000003
559,100111,2017,6,78.5
560,100111,2017,7,160.39
561,100111,2017,8,212.92000000000002
562,100111,2017,9,193.24
563,100111,2017,10,143.4
564,100111,2017,11,14.34
565,100111,2017,12,1.59
572,100112,2014,3,131.60000000000002
573,100112,2014,4,72.82000000000001
574,100112,2014,5,53.96
575,100112,2014,6,226.89999999999998
576,100112,2014,7,43.7
577,100112,2014,8,168.97000000000003
578,100112,2014,9,284.54
579,100112,2014,10,290.77
580,100112,2014,11,48.980000000000004
581,100112,2014,12,33.81
582,100112,2015,1,63.83
583,100112,2015,2,0.51
584,100112,2015,3,22.35
585,100112,2015,4,16.62
586,100112,2015,5,127.07000000000001
587,100112,2015,6,289.89
588,100112,2015,7,212.03
589,100112,2015,8,204.69
590,100112,2015,9,376.89
591,100112,2015,10,310.64
592,100112,2015,11,70.03
593,100112,2015,12,3.33
594,100112,2016,1,50.379999999999995
595,100112,2016,2,0.0
596,100112,2016,3,104.83
597,100112,2016,4,76.98
598,100112,2016,5,378.44
599,100112,2016,6,158.22
600,100112,2016,7,250.2
601,100112,2016,8,242.24999999999997
602,100112,2016,9,275.35
603,100112,2016,10,293.77000000000004
604,100112,2016,11,47.75
605,100112,2016,12,33.07
606,100112,2017,1,88.07
607,100112,2017,2,71.00999999999999
608,100112,2017,3,75.85000000000001
609,100112,2017,4,217.38
610,100112,2017,5,128.79
611,100112,2017,6,74.00999999999999
612,100112,2017,7,151.63
613,100112,2017,8,183.87
614,100112,2017,9,203.12
615,100112,2017,10,154.5
616,100112,2017,11,19.02
617,100112,2017,12,4.6
624,100201,2014,3,103.16999999999999
625,100201,2014,4,58.2
626,100201,2014,5,51.14
627,100201,2014,6,237.35
628,100201,2014,7,48.28
629,100201,2014,8,176.36
630,100201,2014,9,275.78
631,100201,2014,10,288.86
632,100201,2014,11,43.87
633,100201,2014,12,23.970000000000002
634,100201,2015,1,44.32
635,100201,2015,2,0.37
636,100201,2015,3,27.369999999999997
637,100201,2015,4,18.87
638,100201,2015,5,136.85
639,100201,2015,6,308.99
640,100201,2015,7,214.17999999999998
641,100201,2015,8,263.02
642,100201,2015,9,389.90000000000003
643,100201,2015,10,294.81000000000006
644,100201,2015,11,78.92
645,100201,2015,12,1.57
646,100201,2016,1,43.36
647,100201,2016,2,0.0
648,100201,2016,3,87.94
649,100201,2016,4,73.52999999999999
650,100201,2016,5,367.44
651,100201,2016,6,186.79000000000002
652,100201,2016,7,263.39000000000004
653,100201,2016,8,250.88000000000002
654,100201,2016,9,288.61
655,100201,2016,10,321.19999999999993
656,100201,2016,11,41.309999999999995
657,100201,2016,12,37.900000000000006
658,100201,2017,1,86.94000000000001
659,100201,2017,2,64.12
660,100201,2017,3,61.45
661,100201,2017,4,223.82999999999998
662,100201,2017,5,132.16000000000003
663,100201,2017,6,78.5
664,100201,2017,7,160.39
665,100201,2017,8,212.92000000000002
666,100201,2017,9,193.24
667,100201,2017,10,143.4
668,100201,2017,11,14.34
669,100201,2017,12,1.59
676,100202,2014,3,103.16999999999999
677,100202,2014,4,58.2
678,100202,2014,5,51.14
679,100202,2014,6,237.35
680,100202,2014,7,48.28
681,100202,2014,8,176.36
682,100202,2014,9,275.78
683,100202,2014,10,288.86
684,100202,2014,11,43.87
685,100202,2014,12,23.970000000000002
686,100202,2015,1,44.32
687,100202,2015,2,0.37
688,100202,2015,3,27.369999999999997
689,100202,2015,4,18.87
690,100202,2015,5,136.85
691,100202,2015,6,308.99
692,100202,2015,7,214.17999999999998
693,100202,2015,8,263.02
694,100202,2015,9,389.90000000000003
695,100202,2015,10,294.81000000000006
696,100202,2015,11,78.92
697,100202,2015,12,1.57
698,100202,2016,1,43.36
699,100202,2016,2,0.0
700,100202,2016,3,87.94
701,100202,2016,4,73.52999999999999
702,100202,2016,5,367.44
703,100202,2016,6,186.79000000000002
704,100202,2016,7,263.39000000000004
705,100202,2016,8,250.88000000000002
706,100202,2016,9,288.61
707,100202,2016,10,321.19999999999993
708,100202,2016,11,41.309999999999995
709,100202,2016,12,37.900000000000006
710,100202,2017,1,86.94000000000001
711,100202,2017,2,64.12
712,100202,2017,3,61.45
713,100202,2017,4,223.82999999999998
714,100202,2017,5,132.16000000000003
715,100202,2017,6,78.5
716,100202,2017,7,160.39
717,100202,2017,8,212.92000000000002
718,100202,2017,9,193.24
719,100202,2017,10,143.4
720,100202,2017,11,14.34
721,100202,2017,12,1.59
728,100203,2014,3,103.16999999999999
729,100203,2014,4,58.2
730,100203,2014,5,51.14
731,100203,2014,6,237.35
732,100203,2014,7,48.28
733,100203,2014,8,176.36
734,100203,2014,9,275.78
735,100203,2014,10,288.86
736,100203,2014,11,43.87
737,100203,2014,12,23.970000000000002
738,100203,2015,1,44.32
739,100203,2015,2,0.37
740,100203,2015,3,27.369999999999997
741,100203,2015,4,18.87
742,100203,2015,5,136.85
743,100203,2015,6,308.99
744,100203,2015,7,214.17999999999998
745,100203,2015,8,263.02
746,100203,2015,9,389.90000000000003
747,100203,2015,10,294.81000000000006
748,100203,2015,11,78.92
749,100203,2015,12,1.57
750,100203,2016,1,43.36
751,100203,2016,2,0.0
752,100203,2016,3,87.94
753,100203,2016,4,73.52999999999999
754,100203,2016,5,367.44
755,100203,2016,6,186.79000000000002
756,100203,2016,7,263.39000000000004
757,100203,2016,8,250.88000000000002
758,100203,2016,9,288.61
759,100203,2016,10,321.19999999999993
760,100203,2016,11,41.309999999999995
761,100203,2016,12,37.900000000000006
762,100203,2017,1,86.94000000000001
763,100203,2017,2,64.12
764,100203,2017,3,61.45
765,100203,2017,4,223.82999999999998
766,100203,2017,5,132.16000000000003
767,100203,2017,6,78.5
768,100203,2017,7,160.39
769,100203,2017,8,212.92000000000002
770,100203,2017,9,193.24
771,100203,2017,10,143.4
772,100203,2017,11,14.34
773,100203,2017,12,1.59
780,100204,2014,3,103.16999999999999
781,100204,2014,4,58.2
782,100204,2014,5,51.14
783,100204,2014,6,237.35
784,100204,2014,7,48.28
785,100204,2014,8,176.36
786,100204,2014,9,275.78
787,100204,2014,10,288.86
788,100204,2014,11,43.87
789,100204,2014,12,23.970000000000002
790,100204,2015,1,44.32
791,100204,2015,2,0.37
792,100204,2015,3,27.369999999999997
793,100204,2015,4,18.87
794,100204,2015,5,136.85
795,100204,2015,6,308.99
796,100204,2015,7,214.17999999999998
797,100204,2015,8,263.02
798,100204,2015,9,389.90000000000003
799,100204,2015,10,294.81000000000006
800,100204,2015,11,78.92
801,100204,2015,12,1.57
802,100204,2016,1,43.36
803,100204,2016,2,0.0
804,100204,2016,3,87.94
805,100204,2016,4,73.52999999999999
806,100204,2016,5,367.44
807,100204,2016,6,186.79000000000002
808,100204,2016,7,263.39000000000004
809,100204,2016,8,250.88000000000002
810,100204,2016,9,288.61
811,100204,2016,10,321.19999999999993
812,100204,2016,11,41.309999999999995
813,100204,2016,12,37.900000000000006
814,100204,2017,1,86.94000000000001
815,100204,2017,2,64.12
816,100204,2017,3,61.45
817,100204,2017,4,223.82999999999998
818,100204,2017,5,132.16000000000003
819,100204,2017,6,78.5
820,100204,2017,7,160.39
821,100204,2017,8,212.92000000000002
822,100204,2017,9,193.24
823,100204,2017,10,143.4
824,100204,2017,11,14.34
825,100204,2017,12,1.59
832,100206,2014,3,103.16999999999999
833,100206,2014,4,58.2
834,100206,2014,5,51.14
835,100206,2014,6,237.35
836,100206,2014,7,48.28
837,100206,2014,8,176.36
838,100206,2014,9,275.78
839,100206,2014,10,288.86
840,100206,2014,11,43.87
841,100206,2014,12,23.970000000000002
842,100206,2015,1,44.32
843,100206,2015,2,0.37
844,100206,2015,3,27.369999999999997
845,100206,2015,4,18.87
846,100206,2015,5,136.85
847,100206,2015,6,308.99
848,100206,2015,7,214.17999999999998
849,100206,2015,8,263.02
850,100206,2015,9,389.90000000000003
851,100206,2015,10,294.81000000000006
852,100206,2015,11,78.92
853,100206,2015,12,1.57
854,100206,2016,1,43.36
855,100206,2016,2,0.0
856,100206,2016,3,87.94
857,100206,2016,4,73.52999999999999
858,100206,2016,5,367.44
859,100206,2016,6,186.79000000000002
860,100206,2016,7,263.39000000000004
861,100206,2016,8,250.88000000000002
862,100206,2016,9,288.61
863,100206,2016,10,321.19999999999993
864,100206,2016,11,41.309999999999995
865,100206,2016,12,37.900000000000006
866,100206,2017,1,86.94000000000001
867,100206,2017,2,64.12
868,100206,2017,3,61.45
869,100206,2017,4,223.82999999999998
870,100206,2017,5,132.16000000000003
871,100206,2017,6,78.5
872,100206,2017,7,160.39
873,100206,2017,8,212.92000000000002
874,100206,2017,9,193.24
875,100206,2017,10,143.4
876,100206,2017,11,14.34
877,100206,2017,12,1.59
884,100301,2014,3,102.66000000000001
885,100301,2014,4,64.41
886,100301,2014,5,54.45
887,100301,2014,6,189.24
888,100301,2014,7,54.599999999999994
889,100301,2014,8,200.61
890,100301,2014,9,260.45
891,100301,2014,10,273.04
892,100301,2014,11,32.67
893,100301,2014,12,15.249999999999998
894,100301,2015,1,59.809999999999995
895,100301,2015,2,0.12
896,100301,2015,3,11.2
897,100301,2015,4,17.29
898,100301,2015,5,121.0
899,100301,2015,6,280.05
900,100301,2015,7,227.47
901,100301,2015,8,215.86
902,100301,2015,9,357.12
903,100301,2015,10,260.54
904,100301,2015,11,41.65
905,100301,2015,12,2.43
906,100301,2016,1,35.870000000000005
907,100301,2016,2,0.0
908,100301,2016,3,74.38
909,100301,2016,4,49.78999999999999
910,100301,2016,5,366.26
911,100301,2016,6,181.27999999999997
912,100301,2016,7,285.90999999999997
913,100301,2016,8,239.37000000000003
914,100301,2016,9,253.96999999999997
915,100301,2016,10,271.39
916,100301,2016,11,25.04
917,100301,2016,12,14.889999999999999
918,100301,2017,1,105.65
919,100301,2017,2,64.53
920,100301,2017,3,63.81
921,100301,2017,4,215.11
922,100301,2017,5,146.0
923,100301,2017,6,83.30000000000001
924,100301,2017,7,159.87
925,100301,2017,8,191.41
926,100301,2017,9,180.51
927,100301,2017,10,136.75
928,100301,2017,11,6.909999999999999
929,100301,2017,12,4.61
936,100302,2014,3,102.66
937,100302,2014,4,64.41
938,100302,2014,5,54.45
939,100302,2014,6,189.24
940,100302,2014,7,54.599999999999994
941,100302,2014,8,200.60999999999999
942,100302,2014,9,260.45
943,100302,2014,10,273.04
944,100302,2014,11,32.67
945,100302,2014,12,15.249999999999998
946,100302,2015,1,59.81
947,100302,2015,2,0.12
948,100302,2015,3,11.2
949,100302,2015,4,17.29
950,100302,2015,5,121.0
951,100302,2015,6,280.05
952,100302,2015,7,227.47
953,100302,2015,8,215.86
954,100302,2015,9,357.12
955,100302,2015,10,260.54
956,100302,2015,11,41.650000000000006
957,100302,2015,12,2.43
958,100302,2016,1,35.87
959,100302,2016,2,0.0
960,100302,2016,3,74.38
961,100302,2016,4,49.790000000000006
962,100302,2016,5,366.26
963,100302,2016,6,181.28
964,100302,2016,7,285.90999999999997
965,100302,2016,8,239.37
966,100302,2016,9,253.97
967,100302,2016,10,271.39
968,100302,2016,11,25.040000000000003
969,100302,2016,12,14.889999999999999
970,100302,2017,1,105.65
971,100302,2017,2,64.53
972,100302,2017,3,63.81
973,100302,2017,4,215.10999999999999
974,100302,2017,5,146.0
975,100302,2017,6,83.3
976,100302,2017,7,159.87
977,100302,2017,8,191.40999999999997
978,100302,2017,9,180.51
979,100302,2017,10,136.75
980,100302,2017,11,6.91
981,100302,2017,12,4.61
988,100303,2014,3,126.50999999999999
989,100303,2014,4,65.25999999999999
990,100303,2014,5,63.21
991,100303,2014,6,146.1
992,100303,2014,7,48.400000000000006
993,100303,2014,8,218.42000000000002
994,100303,2014,9,265.68
995,100303,2014,10,256.65999999999997
996,100303,2014,11,39.879999999999995
997,100303,2014,12,14.799999999999999
998,100303,2015,1,59.61
999,100303,2015,2,0.09
1000,100303,2015,3,16.83
1001,100303,2015,4,17.41
1002,100303,2015,5,135.49
1003,100303,2015,6,275.04
1004,100303,2015,7,257.82
1005,100303,2015,8,219.57
1006,100303,2015,9,365.66
1007,100303,2015,10,280.49
1008,100303,2015,11,53.620000000000005
1009,100303,2015,12,1.52
1010,100303,2016,1,33.01
1011,100303,2016,2,0.0
1012,100303,2016,3,92.98
1013,100303,2016,4,64.98
1014,100303,2016,5,349.56
1015,100303,2016,6,191.6
1016,100303,2016,7,306.67
1017,100303,2016,8,253.31
1018,100303,2016,9,258.61
1019,100303,2016,10,267.94
1020,100303,2016,11,22.07
1021,100303,2016,12,14.309999999999999
1022,100303,2017,1,89.02
1023,100303,2017,2,63.02
1024,100303,2017,3,88.2
1025,100303,2017,4,202.98999999999998
1026,100303,2017,5,192.49
1027,100303,2017,6,78.85
