,addrcode,Year,Month,temperature
4167,102107,2017,4,34.50157142857143
4168,102107,2017,5,29.29232142857143
4169,102107,2017,6,31.400714285714287
4170,102107,2017,7,29.453321428571428
4171,102107,2017,8,31.001428571428573
4172,102107,2017,9,31.499107142857145
4173,102107,2017,10,30.18705357142857
4174,102107,2017,11,28.799553571428575
4175,102107,2017,12,27.087142857142858
4176,102201,2014,1,32.55397321428572
4177,102201,2014,2,32.90772321428571
4178,102201,2014,3,36.16321428571429
4179,102201,2014,4,39.299464285714286
4180,102201,2014,5,41.12914285714286
4181,102201,2014,6,38.31196428571428
4182,102201,2014,7,37.53678571428571
4183,102201,2014,8,37.44428571428572
4184,102201,2014,9,38.186249999999994
4185,102201,2014,10,37.8703125
4186,102201,2014,11,35.702071428571436
4187,102201,2014,12,32.933348214285715
4188,102201,2015,1,33.373571428571424
4189,102201,2015,2,35.10383928571429
4190,102201,2015,3,36.04544642857143
4191,102201,2015,4,38.814553571428576
4192,102201,2015,5,39.807678571428575
4193,102201,2015,6,39.184642857142855
4194,102201,2015,7,38.37732142857143
4195,102201,2015,8,37.961000000000006
4196,102201,2015,9,39.09169642857143
4197,102201,2015,10,36.27289285714286
4198,102201,2015,11,35.45830357142857
4199,102201,2015,12,33.37669642857142
4200,102201,2016,1,32.12710714285714
4201,102201,2016,2,35.634375
4202,102201,2016,3,38.035982142857144
4203,102201,2016,4,38.38678571428572
4204,102201,2016,5,36.03
4205,102201,2016,6,36.73982142857143
4206,102201,2016,7,37.976
4207,102201,2016,8,36.63053571428572
4208,102201,2016,9,37.49339285714285
4209,102201,2016,10,36.30703571428572
4210,102201,2016,11,34.3965625
4211,102201,2016,12,32.87334821428571
4212,102201,2017,1,33.66364285714286
4213,102201,2017,2,35.56633928571429
4214,102201,2017,3,38.043839285714284
4215,102201,2017,4,38.074642857142855
4216,102201,2017,5,36.179375
4217,102201,2017,6,37.333839285714284
4218,102201,2017,7,36.5295
4219,102201,2017,8,38.037098214285706
4220,102201,2017,9,37.02253571428571
4221,102201,2017,10,34.98544642857143
4222,102201,2017,11,33.601875
4223,102201,2017,12,32.00482142857143
4224,102202,2014,1,31.838214285714287
4225,102202,2014,2,33.48638392857143
4226,102202,2014,3,35.87375000000001
4227,102202,2014,4,38.862857142857145
4228,102202,2014,5,40.450857142857146
4229,102202,2014,6,38.12142857142858
4230,102202,2014,7,36.82767857142858
4231,102202,2014,8,36.94585714285714
4232,102202,2014,9,37.918928571428566
4233,102202,2014,10,37.39397321428572
4234,102202,2014,11,34.890321428571426
4235,102202,2014,12,32.09883928571429
4236,102202,2015,1,32.73339285714286
4237,102202,2015,2,35.064910714285716
4238,102202,2015,3,35.86151785714285
4239,102202,2015,4,36.943124999999995
4240,102202,2015,5,37.79682142857142
4241,102202,2015,6,38.25642857142857
4242,102202,2015,7,37.7728125
4243,102202,2015,8,37.25210714285714
4244,102202,2015,9,37.863169642857144
4245,102202,2015,10,36.3295
4246,102202,2015,11,34.14901785714286
4247,102202,2015,12,33.918482142857144
4248,102202,2016,1,32.05860714285715
