,code,Year,DF,Season,MIN_LST,MAX_LST,AVG_LST,AVG_RF,SUM_RF,Population,Bin,Bowl,Bucket,Misc_Short,Jar,Pottedplant,Tire,Misc_Tall,Total
29,B0107,2017,20,False,25.12892857142857,30.203571428571426,28.353869047619046,47.187333333333335,283.124,15107,483,8,372,8,50,670,111,1,1703
30,B0108,2015,3,True,28.82142857142857,34.15080357142857,31.155181547619048,65.89550000000001,1681.6400000000003,6579,106,0,439,10,5,228,34,0,822
31,B0108,2015,2,False,27.1775,34.536160714285714,31.656497023809525,30.19688888888889,181.18133333333333,6579,106,0,439,10,5,228,34,0,822
32,B0108,2016,9,True,22.408464285714285,31.97075,29.48087351190476,73.531,1859.67,6579,106,0,439,10,5,228,34,0,822
33,B0108,2016,3,False,28.891678571428574,34.1065,31.958669642857142,73.98125,443.88750000000005,6579,106,0,439,10,5,228,34,0,822
34,B0108,2017,18,True,28.455357142857146,30.385857142857148,29.432441964285715,63.74933333333334,1602.9800000000002,6579,106,0,439,10,5,228,34,0,822
35,B0108,2017,5,False,26.18482142857143,30.603214285714287,28.51416369047619,34.485166666666665,206.911,6579,106,0,439,10,5,228,34,0,822
36,B0112,2015,5,True,27.917142857142853,30.85986607142857,29.98694047619048,69.4105,1767.21,9574,137,2,490,4,1,188,42,1,865
37,B0112,2015,4,False,26.765952380952374,32.65714285714286,30.128099206349205,28.971222222222224,173.82733333333334,9574,137,2,490,4,1,188,42,1,865
38,B0112,2016,8,True,28.382098214285712,30.77388392857143,29.730136904761906,69.92266666666667,1770.47,9574,137,2,490,4,1,188,42,1,865
39,B0112,2016,5,False,28.21607142857143,32.812285714285714,30.749380952380957,71.83533333333334,431.012,9574,137,2,490,4,1,188,42,1,865
40,B0112,2017,7,True,27.825535714285717,30.13307142857143,28.95786011904762,58.96033333333333,1494.45,9574,137,2,490,4,1,188,42,1,865
41,B0112,2017,6,False,27.223035714285718,30.402857142857147,28.663217261904762,34.46125,206.76749999999998,9574,137,2,490,4,1,188,42,1,865
42,B0113,2015,4,True,29.58669642857143,32.03272321428572,31.18675,67.7835,1727.6799999999998,6558,45,0,433,3,7,136,34,0,658
43,B0113,2015,2,False,27.305982142857147,35.10107142857143,31.753874999999997,30.82886111111111,184.97316666666666,6558,45,0,433,3,7,136,34,0,658
44,B0113,2016,8,True,29.02669642857143,31.310133928571428,30.43042261904762,72.26941666666666,1825.3300000000002,6558,45,0,433,3,7,136,34,0,658
45,B0113,2016,8,False,29.69632142857143,33.732946428571424,31.989879464285718,66.84916666666666,401.09499999999997,6558,45,0,433,3,7,136,34,0,658
46,B0113,2017,4,True,27.97991071428571,31.451964285714286,29.460327380952382,52.880583333333334,1337.07,6558,45,0,433,3,7,136,34,0,658
47,B0113,2017,1,False,26.926928571428572,30.26025000000001,28.68745386904762,31.33508333333333,188.01049999999998,6558,45,0,433,3,7,136,34,0,658
48,B0114,2015,5,True,29.513392857142854,32.65473214285714,31.561575892857146,67.7835,1727.6799999999998,5021,55,2,87,0,16,127,26,0,313
49,B0114,2015,4,False,27.02267857142857,34.83500000000001,31.458076388888895,30.82886111111111,184.97316666666666,5021,55,2,87,0,16,127,26,0,313
50,B0114,2016,2,True,29.100535714285716,32.68071428571429,31.43470833333333,72.26941666666666,1825.3300000000002,5021,55,2,87,0,16,127,26,0,313
51,B0114,2016,2,False,29.92986607142857,34.95526785714286,32.6575193452381,66.84916666666666,401.09499999999997,5021,55,2,87,0,16,127,26,0,313
52,B0114,2017,10,True,29.26660714285714,31.695892857142855,30.697062499999998,52.880583333333334,1337.07,5021,55,2,87,0,16,127,26,0,313
53,B0114,2017,5,False,26.95392857142857,31.36013392857143,29.15772470238095,31.33508333333333,188.01049999999998,5021,55,2,87,0,16,127,26,0,313
54,B0115,2015,8,True,30.329642857142854,32.56995535714286,31.417636904761906,65.89550000000001,1681.6400000000003,14201,55,3,836,18,12,290,44,0,1258
55,B0115,2015,15,False,28.796517857142852,35.02419642857143,32.19857142857143,30.19688888888889,181.18133333333333,14201,55,3,836,18,12,290,44,0,1258
56,B0115,2016,29,True,30.767767857142854,32.5809375,31.705559523809516,73.531,1859.67,14201,55,3,836,18,12,290,44,0,1258
57,B0115,2016,7,False,29.868214285714288,34.402410714285715,32.826595238095244,73.98125,443.88750000000005,14201,55,3,836,18,12,290,44,0,1258
58,B0115,2017,14,True,29.10419642857143,31.902964285714283,30.366656250000002,63.74933333333334,1602.9800000000002,14201,55,3,836,18,12,290,44,0,1258
59,B0115,2017,15,False,28.42232142857143,31.844464285714288,29.993694940476193,34.485166666666665,206.911,14201,55,3,836,18,12,290,44,0,1258
60,B0116,2015,5,True,28.69526785714286,31.919910714285717,30.12370089285714,69.4105,1767.21,10631,45,1,511,5,10,278,55,1,906
61,B0116,2015,6,False,27.116875,33.53901785714286,30.57108333333333,28.971222222222224,173.82733333333334,10631,45,1,511,5,10,278,55,1,906
62,B0116,2016,21,True,22.580107142857145,30.768080357142853,28.716874999999998,69.92266666666667,1770.47,10631,45,1,511,5,10,278,55,1,906
63,B0116,2016,8,False,28.28389285714286,32.944,30.86991666666667,71.83533333333332,431.01199999999994,10631,45,1,511,5,10,278,55,1,906
64,B0116,2017,19,True,28.111517857142854,30.397928571428576,29.14612351190476,58.96033333333333,1494.45,10631,45,1,511,5,10,278,55,1,906
65,B0116,2017,18,False,26.841875,30.13191964285714,28.439141369047615,34.46125,206.7675,10631,45,1,511,5,10,278,55,1,906
66,B0118,2015,13,True,30.329642857142854,32.56995535714286,31.417636904761906,65.89550000000001,1681.6399999999999,34631,180,5,1095,17,12,720,144,2,2175
67,B0118,2015,15,False,28.796517857142852,35.02419642857143,32.19857142857143,30.19688888888889,181.18133333333333,34631,180,5,1095,17,12,720,144,2,2175
68,B0118,2016,58,True,30.767767857142854,32.5809375,31.705559523809516,73.531,1859.67,34631,180,5,1095,17,12,720,144,2,2175
69,B0118,2016,19,False,29.868214285714288,34.402410714285715,32.826595238095244,73.98125,443.88750000000005,34631,180,5,1095,17,12,720,144,2,2175
70,B0118,2017,56,True,29.10419642857143,31.902964285714283,30.366656250000002,63.74933333333333,1602.98,34631,180,5,1095,17,12,720,144,2,2175
71,B0118,2017,72,False,28.42232142857143,31.844464285714288,29.993694940476193,34.485166666666665,206.911,34631,180,5,1095,17,12,720,144,2,2175
72,B0119,2015,2,True,26.784392857142855,30.926473214285718,28.757537202380956,72.53691666666667,1844.9899999999998,10762,49,6,165,2,38,194,42,1,497
73,B0119,2015,3,False,27.146428571428572,32.423125,29.98465376984127,37.98511111111111,227.91066666666666,10762,49,6,165,2,38,194,42,1,497
74,B0119,2016,6,True,27.06721428571429,30.51642857142857,28.9708318452381,79.44791666666667,2006.94,10762,49,6,165,2,38,194,42,1,497
75,B0119,2016,1,False,28.41495535714286,32.115,30.552614583333337,80.39491666666667,482.3695,10762,49,6,165,2,38,194,42,1,497
76,B0119,2017,6,True,27.189464285714287,30.151339285714286,28.91369494047619,51.451166666666666,1300.14,10762,49,6,165,2,38,194,42,1,497
77,B0119,2017,1,False,25.778714285714283,29.674321428571428,28.240997023809523,38.63508333333333,231.81049999999996,10762,49,6,165,2,38,194,42,1,497
78,B0120,2015,19,True,27.82544642857143,32.61008928571428,30.579933035714287,63.05116666666667,1606.0900000000001,36908,128,16,787,20,47,907,150,2,2057
79,B0120,2015,39,False,27.122589285714284,33.25935714285715,30.61285912698413,28.21675,169.3005,36908,128,16,787,20,47,907,150,2,2057
80,B0120,2016,35,True,23.399,30.80986607142857,28.61335863095238,69.39575,1762.48,36908,128,16,787,20,47,907,150,2,2057
81,B0120,2016,17,False,27.44553571428571,33.097500000000004,30.642101190476186,72.37291666666665,434.23749999999995,36908,128,16,787,20,47,907,150,2,2057
82,B0120,2017,42,True,27.860625,29.85217857142857,29.083126488095242,52.73525,1324.53,36908,128,16,787,20,47,907,150,2,2057
83,B0120,2017,40,False,25.815999999999995,29.494214285714282,27.576010416666662,32.53475,195.20850000000002,36908,128,16,787,20,47,907,150,2,2057
84,B0121,2015,6,True,26.353250000000006,31.77875,29.797379464285715,69.99133333333333,1785.81,11316,153,6,346,5,50,470,100,1,1131
85,B0121,2015,9,False,26.79794642857143,32.376428571428576,30.210193452380953,37.0635,222.381,11316,153,6,346,5,50,470,100,1,1131
86,B0121,2016,6,True,23.53596428571429,31.49425,28.76392708333334,79.08550000000001,2018.3600000000001,11316,153,6,346,5,50,470,100,1,1131
87,B0121,2016,11,False,26.908526785714287,32.61598214285714,30.267299107142858,93.84866666666666,563.092,11316,153,6,346,5,50,470,100,1,1131
88,B0121,2017,17,True,27.560714285714287,29.777008928571423,28.540090773809524,60.20066666666667,1505.7700000000002,11316,153,6,346,5,50,470,100,1,1131
89,B0121,2017,20,False,24.980857142857147,29.16066964285714,27.18097470238095,39.64183333333333,237.85099999999997,11316,153,6,346,5,50,470,100,1,1131
90,B0122,2015,19,True,29.146964285714287,32.62392857142857,31.26969791666667,72.53691666666667,1844.9899999999998,21997,146,5,620,16,34,386,90,1,1298
91,B0122,2015,12,False,27.36125,33.83464285714286,30.845719246031745,37.98511111111111,227.91066666666666,21997,146,5,620,16,34,386,90,1,1298
92,B0122,2016,11,True,27.00263392857143,33.323035714285716,30.768620535714287,79.44791666666667,2006.94,21997,146,5,620,16,34,386,90,1,1298
93,B0122,2016,14,False,29.431696428571428,33.88364285714285,31.716866071428573,80.39491666666667,482.3695,21997,146,5,620,16,34,386,90,1,1298
94,B0122,2017,21,True,28.736785714285716,31.235107142857146,30.339147321428573,51.451166666666666,1300.14,21997,146,5,620,16,34,386,90,1,1298
95,B0122,2017,43,False,26.618928571428572,31.505535714285717,29.33119642857143,38.63508333333333,231.81049999999996,21997,146,5,620,16,34,386,90,1,1298
96,B0201,2015,14,True,27.701142857142862,29.50625,28.607087797619048,65.77808333333333,1668.9900000000002,9062,58,2,222,3,6,142,32,0,465
97,B0201,2015,1,False,25.70252976190476,31.684642857142858,29.054353174603175,29.02263888888889,174.13583333333332,9062,58,2,222,3,6,142,32,0,465
98,B0201,2016,21,True,27.271714285714282,28.85107142857143,28.163377976190475,63.09591666666666,1598.1599999999999,9062,58,2,222,3,6,142,32,0,465
99,B0201,2016,10,False,27.19464285714286,30.949142857142853,29.01125,67.93375,407.6025,9062,58,2,222,3,6,142,32,0,465
100,B0201,2017,7,True,26.706205357142853,28.345285714285716,27.36769196428571,50.55724999999999,1274.12,9062,58,2,222,3,6,142,32,0,465
101,B0201,2017,11,False,25.11580357142857,28.272178571428572,26.59425,31.745166666666666,190.471,9062,58,2,222,3,6,142,32,0,465
102,B0202,2015,5,True,29.24732142857143,31.528169642857147,30.452880952380955,66.17491666666666,1680.42,5153,65,1,156,2,1,152,7,0,384
103,B0202,2015,4,False,27.585148809523808,32.83,30.528203373015874,28.995888888888885,173.9753333333333,5153,65,1,156,2,1,152,7,0,384
104,B0202,2016,6,True,27.860107142857146,30.807053571428572,29.13388541666667,65.117,1647.93,5153,65,1,156,2,1,152,7,0,384
105,B0202,2016,3,False,27.927455357142858,32.152232142857144,30.43744791666667,66.38608333333333,398.31649999999996,5153,65,1,156,2,1,152,7,0,384
106,B0202,2017,3,True,26.7525,29.695071428571424,28.413979166666667,48.70925,1229.01,5153,65,1,156,2,1,152,7,0,384
107,B0202,2017,6,False,27.265428571428572,29.65667857142857,28.258639880952387,32.8015,196.809,5153,65,1,156,2,1,152,7,0,384
108,B0203,2015,8,True,28.728839285714287,32.21745535714285,30.735924107142854,65.77808333333333,1668.9900000000002,5779,10,4,46,0,2,167,22,1,252
109,B0203,2015,1,False,27.102410714285718,33.99294642857143,30.903431547619046,29.02263888888889,174.13583333333332,5779,10,4,46,0,2,167,22,1,252
110,B0203,2016,3,True,27.951071428571428,31.18232142857143,29.51538095238095,63.09591666666666,1598.1599999999999,5779,10,4,46,0,2,167,22,1,252
111,B0203,2016,3,False,28.41728571428572,33.54142857142857,31.150514880952375,67.93375,407.6025,5779,10,4,46,0,2,167,22,1,252
112,B0203,2017,21,True,28.496875,30.448857142857147,29.74168154761905,50.55724999999999,1274.12,5779,10,4,46,0,2,167,22,1,252
113,B0203,2017,8,False,26.973571428571425,29.977642857142854,28.477181547619043,31.745166666666666,190.471,5779,10,4,46,0,2,167,22,1,252
114,B0204,2015,15,True,26.048125,28.55464285714286,27.684001488095237,66.17491666666666,1680.42,11737,147,1,314,2,0,177,37,0,678
115,B0204,2015,13,False,23.181875,29.812321428571426,27.357063492063492,28.995888888888896,173.97533333333337,11737,147,1,314,2,0,177,37,0,678
116,B0204,2016,13,True,24.39102678571428,28.18455357142857,26.929075892857142,65.117,1647.93,11737,147,1,314,2,0,177,37,0,678
117,B0204,2016,13,False,23.94540178571429,29.769928571428572,27.387123511904765,66.38608333333333,398.31649999999996,11737,147,1,314,2,0,177,37,0,678
118,B0204,2017,13,True,25.862142857142853,28.22917857142857,27.06292113095238,48.70925,1229.01,11737,147,1,314,2,0,177,37,0,678
119,B0204,2017,5,False,25.033392857142854,27.990071428571433,26.176232142857142,32.8015,196.809,11737,147,1,314,2,0,177,37,0,678
120,B0205,2015,5,True,28.432410714285716,32.089017857142856,30.48612351190476,65.77808333333333,1668.9900000000002,5664,12,4,89,0,2,190,22,1,320
121,B0205,2015,6,False,27.350267857142853,33.928125,31.041048611111112,29.02263888888889,174.13583333333332,5664,12,4,89,0,2,190,22,1,320
122,B0205,2016,13,True,26.79867857142857,30.27017857142857,28.965279761904757,63.09591666666666,1598.1599999999999,5664,12,4,89,0,2,190,22,1,320
123,B0205,2016,9,False,28.53821428571429,33.39205357142857,31.30436755952381,67.93375,407.6025,5664,12,4,89,0,2,190,22,1,320
124,B0205,2017,8,True,28.544642857142858,30.55725,29.736843750000002,50.55724999999999,1274.12,5664,12,4,89,0,2,190,22,1,320
125,B0205,2017,5,False,26.635089285714283,30.199107142857137,28.662037202380958,31.745166666666666,190.471,5664,12,4,89,0,2,190,22,1,320
126,B0301,2015,5,True,26.550625000000004,28.49700892857143,27.76910119047619,71.68008333333333,1828.3799999999997,7544,3,0,11,0,0,9,1,0,24
127,B0301,2015,2,False,24.82366071428571,29.94044642857143,27.77381051587302,30.613416666666666,183.6805,7544,3,0,11,0,0,9,1,0,24
128,B0301,2016,16,True,25.501785714285717,28.096339285714286,26.71660416666667,72.61416666666668,1838.98,7544,3,0,11,0,0,9,1,0,24
129,B0301,2016,6,False,26.01522321428572,30.25621428571429,28.235822916666674,72.29866666666666,433.792,7544,3,0,11,0,0,9,1,0,24
130,B0301,2017,19,True,27.20169642857143,27.97889285714286,27.663904761904764,56.03625,1421.0300000000002,7544,3,0,11,0,0,9,1,0,24
131,B0301,2017,11,False,25.778285714285715,28.350357142857145,26.909714285714287,35.75233333333333,214.514,7544,3,0,11,0,0,9,1,0,24
132,B0302,2015,24,True,25.48860714285714,28.059607142857146,27.318058035714287,68.77341666666666,1753.0499999999997,5908,68,0,87,0,5,81,5,0,246
133,B0302,2015,3,False,24.864910714285717,29.69794642857143,27.37632738095238,27.468722222222226,164.81233333333336,5908,68,0,87,0,5,81,5,0,246
134,B0302,2016,8,True,25.991830357142852,27.57080357142857,26.840282738095237,74.95825,1886.7099999999998,5908,68,0,87,0,5,81,5,0,246
135,B0302,2016,2,False,25.98446428571429,29.823857142857147,27.868904761904762,67.38858333333333,404.33149999999995,5908,68,0,87,0,5,81,5,0,246
136,B0302,2017,4,True,25.10794642857143,27.17292857142857,26.19221875,49.4435,1249.26,5908,68,0,87,0,5,81,5,0,246
137,B0302,2017,11,False,24.336964285714288,27.288357142857148,26.0663005952381,34.524499999999996,207.147,5908,68,0,87,0,5,81,5,0,246
138,B0303,2015,6,True,28.35901785714286,30.37392857142857,29.757818452380956,69.4105,1767.21,7981,61,1,234,1,4,125,19,0,445
139,B0303,2015,5,False,27.729077380952376,32.448125000000005,30.160286706349208,28.971222222222224,173.82733333333334,7981,61,1,234,1,4,125,19,0,445
140,B0303,2016,15,True,27.29223214285714,29.995392857142857,29.17202827380952,69.92266666666667,1770.47,7981,61,1,234,1,4,125,19,0,445
141,B0303,2016,0,False,28.092098214285716,33.08385714285714,30.727191964285712,71.83533333333332,431.01199999999994,7981,61,1,234,1,4,125,19,0,445
142,B0303,2017,13,True,27.423169642857147,30.413857142857147,29.042941964285717,58.96033333333333,1494.45,7981,61,1,234,1,4,125,19,0,445
143,B0303,2017,8,False,27.030535714285715,29.538785714285712,28.260361607142855,34.46125,206.7675,7981,61,1,234,1,4,125,19,0,445
144,B0304,2015,10,True,25.001517857142854,28.130892857142854,26.822398809523808,71.68008333333334,1828.3799999999999,9141,32,2,147,1,6,118,11,1,318
145,B0304,2015,1,False,23.78892857142857,29.522321428571423,26.67927678571429,30.613416666666666,183.6805,9141,32,2,147,1,6,118,11,1,318
146,B0304,2016,11,True,24.941919642857147,27.876571428571424,26.722617559523815,72.61416666666668,1838.98,9141,32,2,147,1,6,118,11,1,318
147,B0304,2016,2,False,26.15678571428571,29.545571428571428,27.696190476190477,72.29866666666666,433.792,9141,32,2,147,1,6,118,11,1,318
148,B0304,2017,26,True,24.85883928571429,26.973571428571425,26.07578571428571,56.03625,1421.0300000000002,9141,32,2,147,1,6,118,11,1,318
149,B0304,2017,8,False,24.170535714285712,27.945071428571428,25.684183035714284,35.75233333333333,214.514,9141,32,2,147,1,6,118,11,1,318
150,B0305,2015,12,True,27.571357142857146,30.025580357142854,28.755526785714284,67.14891666666666,1709.4499999999998,10284,40,2,213,2,16,134,39,0,446
151,B0305,2015,8,False,27.740922619047623,33.410089285714285,30.426403769841272,26.798333333333336,160.79000000000002,10284,40,2,213,2,16,134,39,0,446
152,B0305,2016,12,True,28.29598214285714,31.55950892857143,29.712946428571428,73.05208333333333,1842.8000000000002,10284,40,2,213,2,16,134,39,0,446
153,B0305,2016,1,False,28.700312499999995,32.737857142857145,30.962611607142858,66.433,398.598,10284,40,2,213,2,16,134,39,0,446
154,B0305,2017,20,True,27.25232142857143,28.930464285714287,28.531883928571432,50.206583333333334,1273.04,10284,40,2,213,2,16,134,39,0,446
155,B0305,2017,14,False,26.681964285714287,29.17584821428572,28.021254464285715,32.957166666666666,197.743,10284,40,2,213,2,16,134,39,0,446
156,B0401,2015,11,True,29.036160714285717,31.588660714285712,30.294553571428576,70.62675,1809.9500000000003,6963,60,2,171,2,4,119,18,0,376
157,B0401,2015,4,False,28.159732142857145,33.380892857142854,31.080787698412703,26.839277777777777,161.03566666666666,6963,60,2,171,2,4,119,18,0,376
158,B0401,2016,6,True,27.606785714285717,30.63,29.11357886904762,76.11975000000001,1928.81,6963,60,2,171,2,4,119,18,0,376
159,B0401,2016,3,False,29.09049107142857,33.69557142857143,32.09659077380953,72.04858333333334,432.29150000000004,6963,60,2,171,2,4,119,18,0,376
160,B0401,2017,26,True,29.12013392857143,30.299464285714283,29.59689732142857,50.74433333333334,1287.37,6963,60,2,171,2,4,119,18,0,376
161,B0401,2017,7,False,28.126785714285717,30.70232142857143,29.5180193452381,43.40916666666667,260.45500000000004,6963,60,2,171,2,4,119,18,0,376
162,B0403,2015,10,True,24.504107142857148,27.904642857142854,26.826232142857148,70.64833333333333,1805.1200000000001,11490,8,1,131,2,8,139,17,0,306
163,B0403,2015,2,False,25.14830357142857,28.78142857142857,27.40057738095238,32.20825,193.2495,11490,8,1,131,2,8,139,17,0,306
164,B0403,2016,11,True,23.38607142857143,26.597392857142854,25.461017857142853,74.15925,1887.21,11490,8,1,131,2,8,139,17,0,306
165,B0403,2016,6,False,25.42549107142857,29.154357142857148,27.651177083333337,73.20549999999999,439.23299999999995,11490,8,1,131,2,8,139,17,0,306
166,B0403,2017,23,True,24.862410714285716,27.08832142857143,26.002105654761905,56.013416666666664,1412.82,11490,8,1,131,2,8,139,17,0,306
167,B0403,2017,10,False,24.32971428571428,27.35242857142857,25.818050595238095,39.20141666666667,235.20850000000002,11490,8,1,131,2,8,139,17,0,306
168,B0404,2015,10,True,28.938839285714288,30.076,29.455001488095238,72.45491666666668,1860.5700000000002,7364,29,2,243,8,8,146,36,0,472
169,B0404,2015,0,False,27.59758928571428,32.169821428571424,30.519305555555558,31.698694444444442,190.19216666666665,7364,29,2,243,8,8,146,36,0,472
170,B0404,2016,5,True,27.453348214285718,28.825669642857147,28.156125000000003,76.52199999999999,1937.0699999999997,7364,29,2,243,8,8,146,36,0,472
171,B0404,2016,2,False,27.138169642857147,32.860571428571426,30.69021875,69.01358333333333,414.0815,7364,29,2,243,8,8,146,36,0,472
172,B0404,2017,8,True,27.23025,28.649375,27.974924107142858,55.5565,1402.8700000000001,7364,29,2,243,8,8,146,36,0,472
173,B0404,2017,10,False,27.286214285714287,30.118214285714288,28.552092261904765,42.276,253.65600000000003,7364,29,2,243,8,8,146,36,0,472
174,B0405,2015,6,True,29.030267857142853,30.225,29.844330357142855,69.41325,1783.7400000000002,7711,73,2,118,3,10,114,14,0,334
175,B0405,2015,3,False,28.059107142857147,32.65580357142858,30.798584325396828,25.182555555555556,151.09533333333334,7711,73,2,118,3,10,114,14,0,334
176,B0405,2016,3,True,27.368892857142857,29.892678571428576,28.771139880952386,67.35258333333333,1706.23,7711,73,2,118,3,10,114,14,0,334
177,B0405,2016,4,False,29.07375,33.30978571428572,31.457401785714282,57.84166666666667,347.05,7711,73,2,118,3,10,114,14,0,334
178,B0405,2017,9,True,27.7909375,29.200392857142855,28.720989583333335,57.26075,1457.65,7711,73,2,118,3,10,114,14,0,334
179,B0405,2017,1,False,27.948035714285716,31.13669642857143,29.63927976190476,36.39625,218.3775,7711,73,2,118,3,10,114,14,0,334
180,B0406,2015,4,True,28.21357142857143,29.4590625,28.77938988095238,67.07725,1725.73,4121,79,2,121,4,4,65,20,0,295
181,B0406,2015,4,False,27.948571428571434,31.74669642857143,30.217139880952384,23.74802777777778,142.48816666666667,4121,79,2,121,4,4,65,20,0,295
182,B0406,2016,4,True,27.55892857142857,28.727750000000004,28.24141964285715,61.28558333333333,1553.8400000000001,4121,79,2,121,4,4,65,20,0,295
183,B0406,2016,8,False,28.052723214285717,32.56342857142858,30.70098065476191,51.366583333333345,308.19950000000006,4121,79,2,121,4,4,65,20,0,295
184,B0406,2017,4,True,26.31325892857143,29.09803571428571,27.78945535714286,54.27158333333333,1374.74,4121,79,2,121,4,4,65,20,0,295
185,B0406,2017,2,False,27.04664285714286,30.36258928571429,28.62069047619048,30.322000000000003,181.93200000000002,4121,79,2,121,4,4,65,20,0,295
186,B0407,2015,7,True,29.23080357142857,30.689866071428572,29.957906249999997,69.41324999999999,1783.74,4609,13,1,48,0,2,24,11,0,99
187,B0407,2015,0,False,28.190982142857145,32.870803571428574,30.80047619047619,25.182555555555556,151.09533333333334,4609,13,1,48,0,2,24,11,0,99
188,B0407,2016,4,True,27.197321428571428,29.95321428571428,28.54936011904762,67.35258333333333,1706.23,4609,13,1,48,0,2,24,11,0,99
189,B0407,2016,2,False,29.369375,33.379428571428576,31.65154761904762,57.84166666666667,347.05,4609,13,1,48,0,2,24,11,0,99
190,B0407,2017,3,True,28.296651785714282,29.95325892857143,29.205860119047617,57.26075,1457.6499999999999,4609,13,1,48,0,2,24,11,0,99
191,B0407,2017,3,False,28.01642857142857,30.49107142857143,29.530413690476195,36.39625,218.3775,4609,13,1,48,0,2,24,11,0,99
192,B0409,2015,4,True,26.77578571428571,29.476205357142852,27.98235863095238,66.05825,1697.06,6481,48,1,229,6,8,114,28,0,434
193,B0409,2015,5,False,26.96955357142857,31.033392857142854,29.340501984126988,24.468388888888892,146.81033333333335,6481,48,1,229,6,8,114,28,0,434
194,B0409,2016,9,True,25.66392857142857,28.02975,26.873705357142853,58.768499999999996,1489.74,6481,48,1,229,6,8,114,28,0,434
195,B0409,2016,14,False,27.177589285714284,30.880625,29.11028720238095,50.109333333333325,300.65599999999995,6481,48,1,229,6,8,114,28,0,434
196,B0409,2017,1,True,26.009241071428576,28.825000000000006,27.168052083333333,52.44941666666667,1325.8200000000002,6481,48,1,229,6,8,114,28,0,434
197,B0409,2017,12,False,26.075714285714287,28.755785714285718,27.249758928571435,32.19166666666667,193.15,6481,48,1,229,6,8,114,28,0,434
198,B0410,2015,6,True,29.08901785714286,30.5925,29.856453869047623,72.45491666666666,1860.57,6941,34,2,224,3,14,173,33,1,484
199,B0410,2015,4,False,27.763125,33.019821428571426,31.07226091269841,31.698694444444442,190.19216666666665,6941,34,2,224,3,14,173,33,1,484
200,B0410,2016,7,True,28.193125,30.01892857142857,29.098092261904764,76.522,1937.07,6941,34,2,224,3,14,173,33,1,484
201,B0410,2016,6,False,29.00669642857143,33.20428571428572,31.39707738095238,69.01358333333333,414.0815,6941,34,2,224,3,14,173,33,1,484
202,B0410,2017,14,True,27.611919642857146,29.64578571428572,28.77976636904762,55.5565,1402.87,6941,34,2,224,3,14,173,33,1,484
203,B0410,2017,5,False,28.009464285714287,31.15607142857143,29.550200892857145,42.276,253.65600000000003,6941,34,2,224,3,14,173,33,1,484
204,B0415,2015,4,True,28.13875,29.424910714285712,28.771208333333334,66.65575000000001,1706.15,2821,65,0,109,4,6,77,17,0,278
205,B0415,2015,0,False,26.99535714285714,31.73919642857143,29.81820634920635,33.30661111111112,199.8396666666667,2821,65,0,109,4,6,77,17,0,278
206,B0415,2016,3,True,27.154107142857146,28.755892857142854,27.846113095238096,74.4325,1887.65,2821,65,0,109,4,6,77,17,0,278
207,B0415,2016,0,False,27.18290178571429,32.299214285714285,30.25129613095238,67.5565,405.339,2821,65,0,109,4,6,77,17,0,278
208,B0415,2017,0,True,27.372857142857143,28.83946428571429,28.059025297619044,50.77391666666667,1282.3899999999999,2821,65,0,109,4,6,77,17,0,278
209,B0415,2017,2,False,25.865491071428572,29.005107142857145,27.676418154761905,40.64241666666666,243.85449999999997,2821,65,0,109,4,6,77,17,0,278
210,B0416,2015,10,True,29.16375,30.861651785714287,30.075852678571426,70.62675,1809.9500000000003,7309,98,2,213,6,2,215,36,0,572
211,B0416,2015,3,False,27.864999999999995,32.78919642857143,30.794473214285716,26.839277777777777,161.03566666666666,7309,98,2,213,6,2,215,36,0,572
212,B0416,2016,10,True,27.60025000000001,29.63125,28.65960267857143,76.11975000000001,1928.81,7309,98,2,213,6,2,215,36,0,572
213,B0416,2016,1,False,28.833482142857147,33.36464285714286,31.556592261904765,72.04858333333334,432.29150000000004,7309,98,2,213,6,2,215,36,0,572
214,B0416,2017,9,True,28.99129464285714,30.298214285714288,29.57768154761905,50.74433333333334,1287.37,7309,98,2,213,6,2,215,36,0,572
215,B0416,2017,8,False,27.96116071428571,30.203125,29.116425595238095,43.40916666666667,260.45500000000004,7309,98,2,213,6,2,215,36,0,572
216,B0501,2015,0,True,25.74025,26.99611607142857,26.234255952380952,64.05116666666665,1632.2899999999997,5526,35,0,107,2,0,72,8,0,224
217,B0501,2015,9,False,24.46464285714286,28.606250000000006,27.04578174603175,30.21308333333333,181.27849999999998,5526,35,0,107,2,0,72,8,0,224
218,B0501,2016,28,True,23.54767857142857,27.32455357142857,25.795217261904764,70.708,1796.48,5526,35,0,107,2,0,72,8,0,224
219,B0501,2016,2,False,24.0859375,28.03192857142857,26.741278273809524,69.75791666666667,418.5475,5526,35,0,107,2,0,72,8,0,224
220,B0501,2017,11,True,25.42178571428572,27.93517857142857,26.469358630952385,47.4175,1195.87,5526,35,0,107,2,0,72,8,0,224
221,B0501,2017,8,False,24.025,26.968464285714287,25.184825892857145,36.00125,216.0075,5526,35,0,107,2,0,72,8,0,224
222,B0502,2015,8,True,26.018607142857146,27.6071875,26.787194940476194,66.25916666666667,1694.27,5498,26,11,238,4,10,160,32,2,483
223,B0502,2015,3,False,25.53017857142857,29.40544642857143,27.629493055555553,27.849944444444446,167.09966666666668,5498,26,11,238,4,10,160,32,2,483
