TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15166,15206,40,15186.0,20.0,30372.0,2,15166,15166,15166
800603,2,1,0.0025,15256,15256,0,15256.0,0.0,15256.0,1,15256,15256,15256
801904,3,2,0.005,15128,15180,52,15154.0,26.0,30308.0,2,15128,15128,15128
800905,4,4,0.01,15063,15120,57,15091.25,21.8674987138,60365.0,4,15063,15063,15079
800909,5,1,0.0025,15053,15053,0,15053.0,0.0,15053.0,1,15053,15053,15053
801701,6,3,0.0075,15074,15097,23,15083.0,10.0332779622,45249.0,3,15074,15074,15078
801903,7,1,0.0025,15163,15163,0,15163.0,0.0,15163.0,1,15163,15163,15163
800611,8,2,0.005,15200,15201,1,15200.5,0.5,30401.0,2,15200,15200,15200
801204,9,1,0.0025,15252,15252,0,15252.0,0.0,15252.0,1,15252,15252,15252
801101,10,2,0.005,15080,15169,89,15124.5,44.5,30249.0,2,15080,15080,15080
801302,11,4,0.01,14905,15158,253,15064.5,99.5502385733,60258.0,4,14905,14905,15057
802003,12,1,0.0025,15228,15228,0,15228.0,0.0,15228.0,1,15228,15228,15228
801215,13,1,0.0025,15144,15144,0,15144.0,0.0,15144.0,1,15144,15144,15144
801206,14,2,0.005,15253,15258,5,15255.5,2.5,30511.0,2,15253,15253,15253
801207,15,1,0.0025,15231,15231,0,15231.0,0.0,15231.0,1,15231,15231,15231
801217,16,1,0.0025,15091,15091,0,15091.0,0.0,15091.0,1,15091,15091,15091
802001,17,1,0.0025,15271,15271,0,15271.0,0.0,15271.0,1,15271,15271,15271
800305,18,2,0.005,15158,15232,74,15195.0,37.0,30390.0,2,15158,15158,15158
801105,19,4,0.01,15033,15123,90,15089.75,34.4483308739,60359.0,4,15033,15033,15093
801212,20,1,0.0025,14986,14986,0,14986.0,0.0,14986.0,1,14986,14986,14986
801003,21,2,0.005,15043,15094,51,15068.5,25.5,30137.0,2,15043,15043,15043
800302,22,3,0.0075,15042,15150,108,15078.3333333,50.6776303926,45235.0,3,15042,15042,15043
801208,23,1,0.0025,15152,15152,0,15152.0,0.0,15152.0,1,15152,15152,15152
800911,24,4,0.01,14981,15060,79,15018.25,28.5864915651,60073.0,4,14981,14981,15008
801107,25,3,0.0075,14931,15110,179,15023.6666667,73.2135385175,45071.0,3,14931,14931,15030
801213,26,1,0.0025,15165,15165,0,15165.0,0.0,15165.0,1,15165,15165,15165
800912,27,1,0.0025,15088,15088,0,15088.0,0.0,15088.0,1,15088,15088,15088
801218,28,1,0.0025,15007,15007,0,15007.0,0.0,15007.0,1,15007,15007,15007
802301,29,1,0.0025,15233,15233,0,15233.0,0.0,15233.0,1,15233,15233,15233
801301,30,5,0.0125,15051,15181,130,15122.2,46.3266661869,75611.0,5,15051,15051,15111
800906,31,3,0.0075,14888,15047,159,14976.6666667,66.1933195691,44930.0,3,14888,14888,14995
801216,32,1,0.0025,15072,15072,0,15072.0,0.0,15072.0,1,15072,15072,15072
801001,33,2,0.005,14993,15066,73,15029.5,36.5,30059.0,2,14993,14993,14993
801303,34,2,0.005,15167,15202,35,15184.5,17.5,30369.0,2,15167,15167,15167
802304,35,1,0.0025,15198,15198,0,15198.0,0.0,15198.0,1,15198,15198,15198
801203,36,1,0.0025,15175,15175,0,15175.0,0.0,15175.0,1,15175,15175,15175
801104,37,4,0.01,14982,15102,120,15058.75,48.7922893499,60235.0,4,14982,14982,15051
801214,38,3,0.0075,14851,14897,46,14869.6666667,19.7540431874,44609.0,3,14851,14851,14861
800407,39,1,0.0025,15148,15148,0,15148.0,0.0,15148.0,1,15148,15148,15148
800112,40,1,0.0025,15237,15237,0,15237.0,0.0,15237.0,1,15237,15237,15237
800304,41,4,0.01,14966,15119,153,15045.0,58.0301645698,60180.0,4,14966,14966,15018
800106,42,2,0.005,15066,15300,234,15183.0,117.0,30366.0,2,15066,15066,15066
800405,43,1,0.0025,15117,15117,0,15117.0,0.0,15117.0,1,15117,15117,15117
800115,44,1,0.0025,15247,15247,0,15247.0,0.0,15247.0,1,15247,15247,15247
801801,45,1,0.0025,15153,15153,0,15153.0,0.0,15153.0,1,15153,15153,15153
800303,46,1,0.0025,15152,15152,0,15152.0,0.0,15152.0,1,15152,15152,15152
801106,47,2,0.005,15067,15101,34,15084.0,17.0,30168.0,2,15067,15067,15067
801103,48,2,0.005,15098,15167,69,15132.5,34.5,30265.0,2,15098,15098,15098
