TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15290,15324,34,15307.0,17.0,30614.0,2,15290,15290,15290
800603,2,1,0.0025,15302,15302,0,15302.0,0.0,15302.0,1,15302,15302,15302
801904,3,2,0.005,15283,15296,13,15289.5,6.5,30579.0,2,15283,15283,15283
800905,4,4,0.01,15227,15319,92,15253.25,38.0944549771,61013.0,4,15227,15227,15231
800909,5,1,0.0025,15227,15227,0,15227.0,0.0,15227.0,1,15227,15227,15227
801701,6,3,0.0075,15100,15219,119,15162.0,48.7100263464,45486.0,3,15100,15100,15167
801903,7,1,0.0025,15126,15126,0,15126.0,0.0,15126.0,1,15126,15126,15126
800611,8,2,0.005,15149,15191,42,15170.0,21.0,30340.0,2,15149,15149,15149
801204,9,1,0.0025,15331,15331,0,15331.0,0.0,15331.0,1,15331,15331,15331
801101,10,2,0.005,15242,15242,0,15242.0,0.0,30484.0,1,15242,15242,15242
801302,11,4,0.01,15068,15319,251,15231.5,96.5880427382,60926.0,4,15068,15068,15265
802003,12,1,0.0025,15360,15360,0,15360.0,0.0,15360.0,1,15360,15360,15360
801215,13,1,0.0025,15294,15294,0,15294.0,0.0,15294.0,1,15294,15294,15294
801206,14,2,0.005,15310,15324,14,15317.0,7.0,30634.0,2,15310,15310,15310
801207,15,1,0.0025,15317,15317,0,15317.0,0.0,15317.0,1,15317,15317,15317
801217,16,1,0.0025,15316,15316,0,15316.0,0.0,15316.0,1,15316,15316,15316
802001,17,1,0.0025,15384,15384,0,15384.0,0.0,15384.0,1,15384,15384,15384
800305,18,2,0.005,15259,15269,10,15264.0,5.0,30528.0,2,15259,15259,15259
801105,19,4,0.01,15107,15245,138,15188.0,55.1044462816,60752.0,4,15107,15107,15168
801212,20,1,0.0025,15301,15301,0,15301.0,0.0,15301.0,1,15301,15301,15301
801003,21,2,0.005,15203,15210,7,15206.5,3.5,30413.0,2,15203,15203,15203
800302,22,3,0.0075,15101,15245,144,15150.0,67.186308129,45450.0,3,15101,15101,15104
801208,23,1,0.0025,15281,15281,0,15281.0,0.0,15281.0,1,15281,15281,15281
800911,24,4,0.01,15069,15213,144,15163.25,56.6320359867,60653.0,4,15069,15069,15170
801107,25,3,0.0075,15113,15235,122,15184.0,51.7751549169,45552.0,3,15113,15113,15204
801213,26,1,0.0025,15331,15331,0,15331.0,0.0,15331.0,1,15331,15331,15331
800912,27,1,0.0025,15190,15190,0,15190.0,0.0,15190.0,1,15190,15190,15190
801218,28,1,0.0025,15289,15289,0,15289.0,0.0,15289.0,1,15289,15289,15289
802301,29,1,0.0025,15319,15319,0,15319.0,0.0,15319.0,1,15319,15319,15319
801301,30,5,0.0125,15174,15359,185,15250.8,71.6921195111,76254.0,5,15174,15174,15210
800906,31,3,0.0075,15072,15322,250,15197.3333333,102.063161272,45592.0,3,15072,15072,15198
801216,32,1,0.0025,15316,15316,0,15316.0,0.0,15316.0,1,15316,15316,15316
801001,33,2,0.005,15236,15266,30,15251.0,15.0,30502.0,2,15236,15236,15236
801303,34,2,0.005,15239,15371,132,15305.0,66.0,30610.0,2,15239,15239,15239
802304,35,1,0.0025,15306,15306,0,15306.0,0.0,15306.0,1,15306,15306,15306
801203,36,1,0.0025,15318,15318,0,15318.0,0.0,15318.0,1,15318,15318,15318
801104,37,4,0.01,15195,15260,65,15235.0,24.7487373415,60940.0,4,15195,15195,15235
801214,38,3,0.0075,14931,15150,219,15036.6666667,89.5705804878,45110.0,3,14931,14931,15029
800407,39,1,0.0025,15209,15209,0,15209.0,0.0,15209.0,1,15209,15209,15209
800112,40,1,0.0025,15201,15201,0,15201.0,0.0,15201.0,1,15201,15201,15201
800304,41,4,0.01,15079,15223,144,15145.25,56.7466959391,60581.0,4,15079,15079,15105
800106,42,2,0.005,15350,15386,36,15368.0,18.0,30736.0,2,15350,15350,15350
800405,43,1,0.0025,15222,15222,0,15222.0,0.0,15222.0,1,15222,15222,15222
800115,44,1,0.0025,15384,15384,0,15384.0,0.0,15384.0,1,15384,15384,15384
801801,45,1,0.0025,15206,15206,0,15206.0,0.0,15206.0,1,15206,15206,15206
800303,46,1,0.0025,15302,15302,0,15302.0,0.0,15302.0,1,15302,15302,15302
801106,47,2,0.005,15222,15230,8,15226.0,4.0,30452.0,2,15222,15222,15222
801103,48,2,0.005,15191,15228,37,15209.5,18.5,30419.0,2,15191,15191,15191
800122,49,2,0.005,15262,15384,122,15323.0,61.0,30646.0,2,15262,15262,15262
802202,50,2,0.005,15203,15207,4,15205.0,2.0,30410.0,2,15203,15203,15203
801210,51,1,0.0025,15324,15324,0,15324.0,0.0,15324.0,1,15324,15324,15324
801002,52,1,0.0025,15140,15140,0,15140.0,0.0,15140.0,1,15140,15140,15140
802004,53,2,0.005,15325,15384,59,15354.5,29.5,30709.0,2,15325,15325,15325
802201,54,7,0.0175,15040,15229,189,15125.7142857,62.2201489775,105880.0,7,15040,15040,15126
801102,55,3,0.0075,15130,15187,57,15157.3333333,23.3285709423,45472.0,3,15130,15130,15155
800301,56,2,0.005,15123,15148,25,15135.5,12.5,30271.0,2,15123,15123,15123
800101,57,1,0.0025,15388,15388,0,15388.0,0.0,15388.0,1,15388,15388,15388
800119,58,1,0.0025,15302,15302,0,15302.0,0.0,15302.0,1,15302,15302,15302
800416,59,2,0.005,15220,15223,3,15221.5,1.5,30443.0,2,15220,15220,15220
800113,60,1,0.0025,15396,15396,0,15396.0,0.0,15396.0,1,15396,15396,15396
801202,61,3,0.0075,15297,15315,18,15308.6666667,8.25967446385,45926.0,3,15297,15297,15314
810602,62,4,0.01,14957,14999,42,14971.0,16.5529453572,59884.0,4,14957,14957,14961
810601,63,8,0.02,15029,15075,46,15050.25,13.2263940664,120402.0,7,15046,15029,15046
800807,64,2,0.005,15232,15292,60,15262.0,30.0,30524.0,2,15232,15232,15232
800204,65,3,0.0075,15170,15277,107,15222.6666667,43.6984617073,45668.0,3,15170,15170,15221
800501,66,2,0.005,14902,15128,226,15015.0,113.0,30030.0,2,14902,14902,14902
800120,67,3,0.0075,15084,15263,179,15176.3333333,73.186216067,45529.0,3,15084,15084,15182
810301,68,1,0.0025,15034,15034,0,15034.0,0.0,15034.0,1,15034,15034,15034
810603,69,3,0.0075,14916,14952,36,14940.0,16.9705627485,44820.0,2,14952,14916,14952
800201,70,2,0.005,15138,15236,98,15187.0,49.0,30374.0,2,15138,15138,15138
800205,71,1,0.0025,15331,15331,0,15331.0,0.0,15331.0,1,15331,15331,15331
800403,72,5,0.0125,15025,15240,215,15112.6,73.4808818674,75563.0,5,15025,15025,15119
