SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15270,15270,0,15270.0,0.0,15270.0,1,15270,15270,15270
100112,2,1,0.0025,15384,15384,0,15384.0,0.0,15384.0,1,15384,15384,15384
104601,3,2,0.005,15159,15233,74,15196.0,37.0,30392.0,2,15159,15159,15159
104101,4,1,0.0025,15348,15348,0,15348.0,0.0,15348.0,1,15348,15348,15348
100302,5,2,0.005,15138,15144,6,15141.0,3.0,30282.0,2,15138,15138,15138
100502,6,1,0.0025,15297,15297,0,15297.0,0.0,15297.0,1,15297,15297,15297
100306,7,1,0.0025,15166,15166,0,15166.0,0.0,15166.0,1,15166,15166,15166
104603,8,1,0.0025,15252,15252,0,15252.0,0.0,15252.0,1,15252,15252,15252
100301,9,1,0.0025,15163,15163,0,15163.0,0.0,15163.0,1,15163,15163,15163
100305,10,1,0.0025,15185,15185,0,15185.0,0.0,15185.0,1,15185,15185,15185
101002,11,1,0.0025,15192,15192,0,15192.0,0.0,15192.0,1,15192,15192,15192
100303,12,1,0.0025,15116,15116,0,15116.0,0.0,15116.0,1,15116,15116,15116
104802,13,1,0.0025,15327,15327,0,15327.0,0.0,15327.0,1,15327,15327,15327
101104,14,1,0.0025,15152,15152,0,15152.0,0.0,15152.0,1,15152,15152,15152
102601,15,1,0.0025,15360,15360,0,15360.0,0.0,15360.0,1,15360,15360,15360
100307,16,1,0.0025,15140,15140,0,15140.0,0.0,15140.0,1,15140,15140,15140
103201,17,2,0.005,15276,15302,26,15289.0,13.0,30578.0,2,15276,15276,15276
103605,18,1,0.0025,15368,15368,0,15368.0,0.0,15368.0,1,15368,15368,15368
100304,19,2,0.005,15121,15133,12,15127.0,6.0,30254.0,2,15121,15121,15121
104201,20,1,0.0025,15289,15289,0,15289.0,0.0,15289.0,1,15289,15289,15289
101105,21,2,0.005,15124,15127,3,15125.5,1.5,30251.0,2,15124,15124,15124
101106,22,1,0.0025,15077,15077,0,15077.0,0.0,15077.0,1,15077,15077,15077
101101,23,1,0.0025,15204,15204,0,15204.0,0.0,15204.0,1,15204,15204,15204
104002,24,1,0.0025,15338,15338,0,15338.0,0.0,15338.0,1,15338,15338,15338
102705,25,1,0.0025,15306,15306,0,15306.0,0.0,15306.0,1,15306,15306,15306
103801,26,1,0.0025,15369,15369,0,15369.0,0.0,15369.0,1,15369,15369,15369
103005,27,1,0.0025,15379,15379,0,15379.0,0.0,15379.0,1,15379,15379,15379
100601,28,1,0.0025,15292,15292,0,15292.0,0.0,15292.0,1,15292,15292,15292
102303,29,1,0.0025,15317,15317,0,15317.0,0.0,15317.0,1,15317,15317,15317
104501,30,1,0.0025,15339,15339,0,15339.0,0.0,15339.0,1,15339,15339,15339
104401,31,1,0.0025,15225,15225,0,15225.0,0.0,15225.0,1,15225,15225,15225
102105,32,3,0.0075,15073,15320,247,15213.0,103.502012863,45639.0,3,15073,15073,15246
101103,33,1,0.0025,15195,15195,0,15195.0,0.0,15195.0,1,15195,15195,15195
101901,34,1,0.0025,15378,15378,0,15378.0,0.0,15378.0,1,15378,15378,15378
104801,35,1,0.0025,15282,15282,0,15282.0,0.0,15282.0,1,15282,15282,15282
102107,36,1,0.0025,15176,15176,0,15176.0,0.0,15176.0,1,15176,15176,15176
101803,37,1,0.0025,15357,15357,0,15357.0,0.0,15357.0,1,15357,15357,15357
103903,38,1,0.0025,15325,15325,0,15325.0,0.0,15325.0,1,15325,15325,15325
102201,39,1,0.0025,15370,15370,0,15370.0,0.0,15370.0,1,15370,15370,15370
102302,40,1,0.0025,15344,15344,0,15344.0,0.0,15344.0,1,15344,15344,15344
105001,41,1,0.0025,15335,15335,0,15335.0,0.0,15335.0,1,15335,15335,15335
102401,42,1,0.0025,15281,15281,0,15281.0,0.0,15281.0,1,15281,15281,15281
104701,43,2,0.005,15274,15305,31,15289.5,15.5,30579.0,2,15274,15274,15274
102803,44,1,0.0025,15365,15365,0,15365.0,0.0,15365.0,1,15365,15365,15365
104902,45,1,0.0025,15291,15291,0,15291.0,0.0,15291.0,1,15291,15291,15291
104602,46,2,0.005,15150,15151,1,15150.5,0.5,30301.0,2,15150,15150,15150
