,addrcode,temperature
0,801205,30.19
1,802302,30.89
2,801211,31.75
3,800102,32.31
4,802203,27.61
5,800103,32.31
6,800118,33.53
7,800401,33.65
8,800108,33.25
9,800114,31.89
10,802002,32.61
11,800415,30.45
12,800810,30.91
13,800107,31.67
14,800809,31.55
15,800709,32.73
16,801901,32.89
17,800703,34.23
18,801401,30.97
19,810802,28.05
20,810101,32.97
21,800610,32.23
22,800901,31.39
23,800604,31.45
24,801607,31.33
