SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15314,15314,0,15314.0,0.0,15314.0,1,15314,15314,15314
100112,2,1,0.0025,15445,15445,0,15445.0,0.0,15445.0,1,15445,15445,15445
104601,3,2,0.005,15236,15303,67,15269.5,33.5,30539.0,2,15236,15236,15236
104101,4,1,0.0025,15431,15431,0,15431.0,0.0,15431.0,1,15431,15431,15431
100302,5,2,0.005,15083,15108,25,15095.5,12.5,30191.0,2,15083,15083,15083
100502,6,1,0.0025,15379,15379,0,15379.0,0.0,15379.0,1,15379,15379,15379
100306,7,1,0.0025,15160,15160,0,15160.0,0.0,15160.0,1,15160,15160,15160
104603,8,1,0.0025,15348,15348,0,15348.0,0.0,15348.0,1,15348,15348,15348
100301,9,1,0.0025,15111,15111,0,15111.0,0.0,15111.0,1,15111,15111,15111
100305,10,1,0.0025,15256,15256,0,15256.0,0.0,15256.0,1,15256,15256,15256
101002,11,1,0.0025,15282,15282,0,15282.0,0.0,15282.0,1,15282,15282,15282
100303,12,1,0.0025,15147,15147,0,15147.0,0.0,15147.0,1,15147,15147,15147
104802,13,1,0.0025,15391,15391,0,15391.0,0.0,15391.0,1,15391,15391,15391
101104,14,1,0.0025,15138,15138,0,15138.0,0.0,15138.0,1,15138,15138,15138
102601,15,1,0.0025,15445,15445,0,15445.0,0.0,15445.0,1,15445,15445,15445
100307,16,1,0.0025,15152,15152,0,15152.0,0.0,15152.0,1,15152,15152,15152
103201,17,2,0.005,15354,15374,20,15364.0,10.0,30728.0,2,15354,15354,15354
103605,18,1,0.0025,15457,15457,0,15457.0,0.0,15457.0,1,15457,15457,15457
100304,19,2,0.005,15106,15124,18,15115.0,9.0,30230.0,2,15106,15106,15106
104201,20,1,0.0025,15365,15365,0,15365.0,0.0,15365.0,1,15365,15365,15365
101105,21,2,0.005,15080,15119,39,15099.5,19.5,30199.0,2,15080,15080,15080
101106,22,1,0.0025,15076,15076,0,15076.0,0.0,15076.0,1,15076,15076,15076
101101,23,1,0.0025,15284,15284,0,15284.0,0.0,15284.0,1,15284,15284,15284
104002,24,1,0.0025,15412,15412,0,15412.0,0.0,15412.0,1,15412,15412,15412
102705,25,1,0.0025,15406,15406,0,15406.0,0.0,15406.0,1,15406,15406,15406
103801,26,1,0.0025,15445,15445,0,15445.0,0.0,15445.0,1,15445,15445,15445
103005,27,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
100601,28,1,0.0025,15386,15386,0,15386.0,0.0,15386.0,1,15386,15386,15386
102303,29,1,0.0025,15379,15379,0,15379.0,0.0,15379.0,1,15379,15379,15379
104501,30,1,0.0025,15426,15426,0,15426.0,0.0,15426.0,1,15426,15426,15426
104401,31,1,0.0025,15278,15278,0,15278.0,0.0,15278.0,1,15278,15278,15278
102105,32,3,0.0075,15116,15407,291,15275.6666667,120.477752672,45827.0,3,15116,15116,15304
101103,33,1,0.0025,15247,15247,0,15247.0,0.0,15247.0,1,15247,15247,15247
101901,34,1,0.0025,15431,15431,0,15431.0,0.0,15431.0,1,15431,15431,15431
104801,35,1,0.0025,15328,15328,0,15328.0,0.0,15328.0,1,15328,15328,15328
102107,36,1,0.0025,15249,15249,0,15249.0,0.0,15249.0,1,15249,15249,15249
101803,37,1,0.0025,15411,15411,0,15411.0,0.0,15411.0,1,15411,15411,15411
103903,38,1,0.0025,15420,15420,0,15420.0,0.0,15420.0,1,15420,15420,15420
102201,39,1,0.0025,15422,15422,0,15422.0,0.0,15422.0,1,15422,15422,15422
102302,40,1,0.0025,15397,15397,0,15397.0,0.0,15397.0,1,15397,15397,15397
105001,41,1,0.0025,15387,15387,0,15387.0,0.0,15387.0,1,15387,15387,15387
102401,42,1,0.0025,15329,15329,0,15329.0,0.0,15329.0,1,15329,15329,15329
104701,43,2,0.005,15338,15376,38,15357.0,19.0,30714.0,2,15338,15338,15338
102803,44,1,0.0025,15424,15424,0,15424.0,0.0,15424.0,1,15424,15424,15424
104902,45,1,0.0025,15354,15354,0,15354.0,0.0,15354.0,1,15354,15354,15354
104602,46,2,0.005,15234,15238,4,15236.0,2.0,30472.0,2,15234,15234,15234
