SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15206,15206,0,15206.0,0.0,15206.0,1,15206,15206,15206
100112,2,1,0.0025,15065,15065,0,15065.0,0.0,15065.0,1,15065,15065,15065
104601,3,2,0.005,14968,15101,133,15034.5,66.5,30069.0,2,14968,14968,14968
104101,4,1,0.0025,15075,15075,0,15075.0,0.0,15075.0,1,15075,15075,15075
100302,5,2,0.005,14914,14944,30,14929.0,15.0,29858.0,2,14914,14914,14914
100502,6,1,0.0025,15120,15120,0,15120.0,0.0,15120.0,1,15120,15120,15120
100306,7,1,0.0025,14924,14924,0,14924.0,0.0,14924.0,1,14924,14924,14924
104603,8,1,0.0025,14918,14918,0,14918.0,0.0,14918.0,1,14918,14918,14918
100301,9,1,0.0025,14984,14984,0,14984.0,0.0,14984.0,1,14984,14984,14984
100305,10,1,0.0025,14998,14998,0,14998.0,0.0,14998.0,1,14998,14998,14998
101002,11,1,0.0025,14985,14985,0,14985.0,0.0,14985.0,1,14985,14985,14985
100303,12,1,0.0025,14874,14874,0,14874.0,0.0,14874.0,1,14874,14874,14874
104802,13,1,0.0025,15017,15017,0,15017.0,0.0,15017.0,1,15017,15017,15017
101104,14,1,0.0025,14958,14958,0,14958.0,0.0,14958.0,1,14958,14958,14958
102601,15,1,0.0025,15081,15081,0,15081.0,0.0,15081.0,1,15081,15081,15081
100307,16,1,0.0025,14939,14939,0,14939.0,0.0,14939.0,1,14939,14939,14939
103201,17,2,0.005,14908,15182,274,15045.0,137.0,30090.0,2,14908,14908,14908
103605,18,1,0.0025,15124,15124,0,15124.0,0.0,15124.0,1,15124,15124,15124
100304,19,2,0.005,14838,14913,75,14875.5,37.5,29751.0,2,14838,14838,14838
104201,20,1,0.0025,15099,15099,0,15099.0,0.0,15099.0,1,15099,15099,15099
101105,21,2,0.005,14965,14983,18,14974.0,9.0,29948.0,2,14965,14965,14965
101106,22,1,0.0025,14974,14974,0,14974.0,0.0,14974.0,1,14974,14974,14974
101101,23,1,0.0025,15020,15020,0,15020.0,0.0,15020.0,1,15020,15020,15020
104002,24,1,0.0025,15032,15032,0,15032.0,0.0,15032.0,1,15032,15032,15032
102705,25,1,0.0025,14851,14851,0,14851.0,0.0,14851.0,1,14851,14851,14851
103801,26,1,0.0025,15168,15168,0,15168.0,0.0,15168.0,1,15168,15168,15168
103005,27,1,0.0025,15039,15039,0,15039.0,0.0,15039.0,1,15039,15039,15039
100601,28,1,0.0025,15035,15035,0,15035.0,0.0,15035.0,1,15035,15035,15035
102303,29,1,0.0025,15103,15103,0,15103.0,0.0,15103.0,1,15103,15103,15103
104501,30,1,0.0025,15166,15166,0,15166.0,0.0,15166.0,1,15166,15166,15166
104401,31,1,0.0025,14899,14899,0,14899.0,0.0,14899.0,1,14899,14899,14899
102105,32,3,0.0075,14839,15076,237,14976.3333333,100.353818507,44929.0,3,14839,14839,15014
101103,33,1,0.0025,15012,15012,0,15012.0,0.0,15012.0,1,15012,15012,15012
101901,34,1,0.0025,15126,15126,0,15126.0,0.0,15126.0,1,15126,15126,15126
104801,35,1,0.0025,15074,15074,0,15074.0,0.0,15074.0,1,15074,15074,15074
102107,36,1,0.0025,15002,15002,0,15002.0,0.0,15002.0,1,15002,15002,15002
101803,37,1,0.0025,15097,15097,0,15097.0,0.0,15097.0,1,15097,15097,15097
103903,38,1,0.0025,15056,15056,0,15056.0,0.0,15056.0,1,15056,15056,15056
102201,39,1,0.0025,15117,15117,0,15117.0,0.0,15117.0,1,15117,15117,15117
102302,40,1,0.0025,15104,15104,0,15104.0,0.0,15104.0,1,15104,15104,15104
105001,41,1,0.0025,15091,15091,0,15091.0,0.0,15091.0,1,15091,15091,15091
102401,42,1,0.0025,14975,14975,0,14975.0,0.0,14975.0,1,14975,14975,14975
104701,43,2,0.005,14949,14956,7,14952.5,3.5,29905.0,2,14949,14949,14949
102803,44,1,0.0025,15054,15054,0,15054.0,0.0,15054.0,1,15054,15054,15054
104902,45,1,0.0025,15086,15086,0,15086.0,0.0,15086.0,1,15086,15086,15086
104602,46,2,0.005,14894,14895,1,14894.5,0.5,29789.0,2,14894,14894,14894
