,addrcode,temperature
0,801304,26.41
1,801904,27.51
2,800905,27.37
3,801302,31.88
4,801215,30.01
5,801207,32.41
6,801217,31.39
7,802001,30.89
8,800305,30.89
9,801212,30.29
10,800302,28.46
11,801208,31.57
12,801107,26.22
13,801213,32.11
14,800912,26.41
15,801218,29.75
16,801301,27.77
17,801216,31.07
18,801303,32.51
19,802304,33.07
20,801203,31.57
21,801104,26.42
22,801214,27.03
23,800112,30.17
24,800304,25.27
25,800106,29.62
26,800115,31.53
27,800303,28.27
28,801210,31.75
29,802201,24.35
30,800301,26.41
31,800101,31.73
32,800119,25.23
33,800416,25.73
34,800113,30.17
35,801202,28.32
36,810602,28.0
37,810601,27.49
38,800807,28.93
39,800204,25.38
40,800120,31.43
41,810603,25.73
42,800201,24.22
43,800205,24.87
44,800403,24.02
45,801209,27.03
46,800116,30.03
47,800504,22.33
48,800121,29.62
49,800203,31.75
50,800202,26.61
51,802103,29.77
52,800803,31.3
53,801403,11.71
54,801404,11.59
55,800802,30.37
56,801407,11.59
57,800811,27.61
58,801405,14.76
59,800813,28.76
60,800804,29.77
61,800704,30.77
62,801704,27.95
63,801702,26.94
64,801703,27.31
65,800910,18.51
66,800908,27.47
67,801503,22.46
68,800702,30.31
69,800705,23.1
70,800708,30.99
71,800707,31.03
72,800711,31.03
73,810304,26.87
74,810405,26.18
75,810803,26.63
76,810403,27.16
77,810302,27.49
78,810305,27.22
79,810303,27.64
80,810404,28.82
81,810106,26.91
82,810801,27.85
83,810115,23.96
84,810406,27.27
85,810805,27.79
86,810701,26.77
87,810702,27.37
88,810703,27.12
89,810117,26.28
90,810704,26.39
91,810402,26.81
92,810401,27.09
93,810806,26.25
94,810116,26.47
95,810118,27.31
96,810804,28.45
97,810807,27.33
98,810204,26.76
99,810203,26.69
100,810201,28.03
101,810111,27.32
102,810506,28.13
103,810508,28.13
104,810509,27.83
105,810501,27.58
106,810502,26.63
107,810505,27.07
108,810504,27.45
109,810105,28.14
110,810407,27.44
111,810103,27.23
112,810206,26.9
113,810808,28.01
114,810507,27.15
115,810503,27.38
116,810205,27.45
117,810604,27.63
118,802303,32.13
119,801611,30.95
120,801608,30.55
121,800606,31.09
122,800913,26.8
123,800601,32.55
124,801305,32.13
125,801306,32.69
126,800605,30.95
127,800907,27.59
128,801601,29.3
129,800603,
130,800909,
131,801701,
132,801903,
133,800611,
134,801204,
135,801101,
136,802003,
137,801206,
138,801105,
139,801003,
140,800911,
141,802301,
142,800906,
143,801001,
144,800407,
145,800405,
146,801801,
147,801106,
148,801103,
149,800122,
150,802202,
151,801002,
152,802004,
153,801102,
154,800501,
155,810301,
156,801803,
157,800410,
158,800406,
159,800505,
160,801802,
161,800404,
162,800806,
163,802101,
164,800503,
165,800502,
166,800801,
167,802104,
168,801408,
169,802102,
170,800409,
171,801604,
172,801605,
173,801602,
174,801902,
175,801603,
176,801905,
177,800701,
178,801501,
179,801502,
180,801406,
181,801409,
182,801402,
183,801610,
184,800710,
185,801609,
186,810202,
187,800904,
188,800607,
189,800903,
190,800902,
191,800612,
192,801906,
193,800613,
194,801606,
195,800706,
196,801201,
197,810102,
