TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15263,15274,11,15268.5,5.5,30537.0,2,15263,15263,15263
800603,2,1,0.0025,15271,15271,0,15271.0,0.0,15271.0,1,15271,15271,15271
801904,3,2,0.005,15160,15247,87,15203.5,43.5,30407.0,2,15160,15160,15160
800905,4,4,0.01,14891,14999,108,14951.25,44.2965856472,59805.0,4,14891,14891,14927
800909,5,1,0.0025,14891,14891,0,14891.0,0.0,14891.0,1,14891,14891,14891
801701,6,3,0.0075,15046,15088,42,15071.6666667,18.3726850401,45215.0,3,15046,15046,15081
801903,7,1,0.0025,15250,15250,0,15250.0,0.0,15250.0,1,15250,15250,15250
800611,8,2,0.005,15272,15300,28,15286.0,14.0,30572.0,2,15272,15272,15272
801204,9,1,0.0025,15296,15296,0,15296.0,0.0,15296.0,1,15296,15296,15296
801101,10,2,0.005,15012,15012,0,15012.0,0.0,30024.0,1,15012,15012,15012
801302,11,4,0.01,15136,15401,265,15287.75,95.8159042122,61151.0,4,15136,15136,15299
802003,12,1,0.0025,15362,15362,0,15362.0,0.0,15362.0,1,15362,15362,15362
801215,13,1,0.0025,15286,15286,0,15286.0,0.0,15286.0,1,15286,15286,15286
801206,14,2,0.005,15286,15345,59,15315.5,29.5,30631.0,2,15286,15286,15286
801207,15,1,0.0025,15457,15457,0,15457.0,0.0,15457.0,1,15457,15457,15457
801217,16,1,0.0025,15353,15353,0,15353.0,0.0,15353.0,1,15353,15353,15353
802001,17,1,0.0025,15487,15487,0,15487.0,0.0,15487.0,1,15487,15487,15487
800305,18,2,0.005,15273,15470,197,15371.5,98.5,30743.0,2,15273,15273,15273
801105,19,4,0.01,15086,15131,45,15108.25,16.0526477567,60433.0,4,15086,15086,15105
801212,20,1,0.0025,15441,15441,0,15441.0,0.0,15441.0,1,15441,15441,15441
801003,21,2,0.005,15081,15111,30,15096.0,15.0,30192.0,2,15081,15081,15081
800302,22,3,0.0075,15113,15208,95,15168.6666667,40.4667215818,45506.0,3,15113,15113,15185
801208,23,1,0.0025,15479,15479,0,15479.0,0.0,15479.0,1,15479,15479,15479
800911,24,3,0.0075,15095,15144,49,15114.0,21.4631467093,45342.0,3,15095,15095,15103
801107,25,1,0.0025,14708,14708,0,14708.0,0.0,14708.0,1,14708,14708,14708
801213,26,1,0.0025,15378,15378,0,15378.0,0.0,15378.0,1,15378,15378,15378
800912,27,1,0.0025,15134,15134,0,15134.0,0.0,15134.0,1,15134,15134,15134
801218,28,1,0.0025,15263,15263,0,15263.0,0.0,15263.0,1,15263,15263,15263
802301,29,1,0.0025,15273,15273,0,15273.0,0.0,15273.0,1,15273,15273,15273
801301,30,5,0.0125,15092,15278,186,15192.0,70.0599743077,75960.0,5,15092,15092,15197
801216,32,1,0.0025,15353,15353,0,15353.0,0.0,15353.0,1,15353,15353,15353
801001,33,1,0.0025,15081,15081,0,15081.0,0.0,15081.0,1,15081,15081,15081
801303,34,2,0.005,15323,15505,182,15414.0,91.0,30828.0,2,15323,15323,15323
802304,35,1,0.0025,15342,15342,0,15342.0,0.0,15342.0,1,15342,15342,15342
801203,36,1,0.0025,15424,15424,0,15424.0,0.0,15424.0,1,15424,15424,15424
801104,37,2,0.005,15089,15122,33,15105.5,16.5,30211.0,2,15089,15089,15089
801214,38,3,0.0075,15190,15212,22,15201.0,8.9814623902,45603.0,3,15190,15190,15201
800407,39,1,0.0025,14998,14998,0,14998.0,0.0,14998.0,1,14998,14998,14998
800112,40,1,0.0025,15289,15289,0,15289.0,0.0,15289.0,1,15289,15289,15289
800304,41,4,0.01,14815,15339,524,15116.0,195.685972926,60464.0,4,14815,14815,15085
800106,42,2,0.005,15304,15358,54,15331.0,27.0,30662.0,2,15304,15304,15304
800405,43,1,0.0025,14993,14993,0,14993.0,0.0,14993.0,1,14993,14993,14993
800115,44,1,0.0025,15514,15514,0,15514.0,0.0,15514.0,1,15514,15514,15514
801801,45,1,0.0025,15039,15039,0,15039.0,0.0,15039.0,1,15039,15039,15039
800303,46,1,0.0025,15258,15258,0,15258.0,0.0,15258.0,1,15258,15258,15258
801106,47,2,0.005,15137,15159,22,15148.0,11.0,30296.0,2,15137,15137,15137
801103,48,2,0.005,15023,15039,16,15031.0,8.0,30062.0,2,15023,15023,15023
800122,49,2,0.005,15329,15436,107,15382.5,53.5,30765.0,2,15329,15329,15329
802202,50,2,0.005,14990,14990,0,14990.0,0.0,29980.0,1,14990,14990,14990
801210,51,1,0.0025,15480,15480,0,15480.0,0.0,15480.0,1,15480,15480,15480
801002,52,1,0.0025,15112,15112,0,15112.0,0.0,15112.0,1,15112,15112,15112
802004,53,2,0.005,15436,15522,86,15479.0,43.0,30958.0,2,15436,15436,15436
802201,54,4,0.01,14850,15042,192,14934.25,68.9143490138,59737.0,4,14850,14850,14920
801102,55,3,0.0075,14985,14993,8,14987.6666667,3.77123616984,44963.0,2,14985,14993,14985
800301,56,2,0.005,15079,15318,239,15198.5,119.5,30397.0,2,15079,15079,15079
800101,57,1,0.0025,15404,15404,0,15404.0,0.0,15404.0,1,15404,15404,15404
800119,58,1,0.0025,15222,15222,0,15222.0,0.0,15222.0,1,15222,15222,15222
800416,59,2,0.005,14998,15034,36,15016.0,18.0,30032.0,2,14998,14998,14998
800113,60,1,0.0025,15396,15396,0,15396.0,0.0,15396.0,1,15396,15396,15396
801202,61,3,0.0075,15250,15452,202,15362.0,83.9205973922,46086.0,3,15250,15250,15384
810602,62,4,0.01,14886,15040,154,14966.0,62.7813666624,59864.0,4,14886,14886,14925
810601,63,8,0.02,14867,15132,265,15009.0,80.8022276921,120072.0,8,14867,14867,15023
800807,64,2,0.005,15200,15254,54,15227.0,27.0,30454.0,2,15200,15200,15200
800204,65,3,0.0075,14978,15150,172,15052.0,72.2403396079,45156.0,3,14978,14978,15028
800501,66,2,0.005,14811,14938,127,14874.5,63.5,29749.0,2,14811,14811,14811
800120,67,3,0.0075,15259,15396,137,15312.6666667,59.7345982011,45938.0,3,15259,15259,15283
810301,68,2,0.005,14965,14976,11,14970.5,5.5,29941.0,2,14965,14965,14965
810603,69,3,0.0075,15000,15050,50,15033.3333333,23.5702260393,45100.0,2,15050,15000,15050
800201,70,2,0.005,14912,15419,507,15165.5,253.5,30331.0,2,14912,14912,14912
800205,71,1,0.0025,15336,15336,0,15336.0,0.0,15336.0,1,15336,15336,15336
800403,72,5,0.0125,14872,14994,122,14934.2,51.1640498787,74671.0,4,14994,14872,14920
801209,73,1,0.0025,15096,15096,0,15096.0,0.0,15096.0,1,15096,15096,15096
800116,74,3,0.0075,15307,15467,160,15366.3333333,71.5603863103,46099.0,3,15307,15307,15325
801803,75,3,0.0075,14949,15061,112,15002.0,45.9202206731,45006.0,3,14949,14949,14996
800410,76,1,0.0025,15021,15021,0,15021.0,0.0,15021.0,1,15021,15021,15021
800406,77,2,0.005,14983,15039,56,15011.0,28.0,30022.0,2,14983,14983,14983
800505,78,2,0.005,14910,14922,12,14916.0,6.0,29832.0,2,14910,14910,14910
800504,79,2,0.005,14872,14918,46,14895.0,23.0,29790.0,2,14872,14872,14872
800121,80,3,0.0075,15234,15470,236,15316.3333333,108.751500628,45949.0,3,15234,15234,15245
801802,81,2,0.005,14973,15019,46,14996.0,23.0,29992.0,2,14973,14973,14973
800203,82,1,0.0025,15396,15396,0,15396.0,0.0,15396.0,1,15396,15396,15396
800404,83,1,0.0025,15010,15010,0,15010.0,0.0,15010.0,1,15010,15010,15010
800202,84,1,0.0025,15040,15040,0,15040.0,0.0,15040.0,1,15040,15040,15040
800806,85,1,0.0025,15183,15183,0,15183.0,0.0,15183.0,1,15183,15183,15183
802101,86,3,0.0075,15090,15165,75,15140.0,35.3553390593,45420.0,2,15165,15090,15165
802103,87,2,0.005,15207,15247,40,15227.0,20.0,30454.0,2,15207,15207,15207
800803,88,3,0.0075,15231,15382,151,15310.3333333,61.8834029086,45931.0,3,15231,15231,15318
800503,89,6,0.015,14918,15018,100,14968.8333333,38.6023171439,89813.0,6,14918,14918,14961
800502,90,2,0.005,14941,15048,107,14994.5,53.5,29989.0,2,14941,14941,14941
800801,91,1,0.0025,15384,15384,0,15384.0,0.0,15384.0,1,15384,15384,15384
