,addrcode,temperature
0,104605,32.29
1,104604,31.97
2,103704,35.71
3,100108,29.31
4,102005,29.31
5,100101,29.31
6,103701,35.71
7,100110,35.71
8,103702,35.71
9,100109,29.31
10,102004,29.31
11,101702,35.71
12,100805,35.71
13,104203,36.79
14,104202,35.19
15,104102,36.37
16,100111,35.71
17,100107,35.71
18,101904,0.0
19,101907,0.0
20,103703,35.71
21,103001,36.19
22,103002,36.19
23,104302,35.09
24,103802,35.77
25,102902,35.05
26,103604,35.75
27,101601,30.63
28,100801,32.07
29,102208,0.0
30,103902,36.27
31,101302,32.07
32,104502,35.51
33,104503,35.51
34,101903,0.0
35,101602,30.63
36,103004,36.19
37,102704,35.77
38,100308,31.55
39,102901,35.05
40,101801,30.63
41,100401,32.07
42,100204,35.71
43,103602,35.75
44,100203,35.71
45,100608,35.51
46,102007,29.31
47,100405,32.07
48,100404,32.07
49,101001,34.31
50,103003,36.19
51,102701,35.01
52,102502,35.05
53,101704,35.71
54,101802,32.07
55,101502,30.63
56,102206,30.63
57,103302,36.27
58,100702,32.07
59,100703,32.07
60,100704,32.07
61,103901,36.27
62,100102,30.63
63,102209,30.63
64,100403,32.07
65,102202,0.0
66,100402,32.07
67,100206,35.71
68,101902,29.31
69,102501,29.31
70,101401,35.71
71,103102,32.07
72,103203,32.87
73,101701,35.71
74,102503,29.31
75,101506,30.63
76,104001,0.0
77,104004,0.0
78,103501,0.0
79,100905,32.23
80,103103,32.09
81,102210,30.63
82,102207,0.0
83,100104,35.71
84,103301,36.27
85,102009,29.31
86,100202,35.71
87,102504,29.31
88,100201,35.71
89,101905,0.0
90,101102,30.47
91,102006,29.31
92,100701,32.07
93,104003,0.0
94,100802,32.07
95,100103,30.63
96,103401,35.69
97,101501,30.63
98,101303,32.07
99,102802,32.07
100,101507,30.63
101,101301,32.07
102,102801,32.07
103,100803,35.71
104,100105,29.31
105,100804,35.71
106,100106,35.71
107,103303,36.27
108,101505,30.63
109,103101,31.61
110,103202,32.87
111,103504,31.61
112,101204,32.09
113,102402,31.61
114,103503,31.61
115,101504,30.63
116,101203,32.09
117,101804,32.07
118,101503,30.63
119,103502,30.63
120,104301,35.09
121,104504,35.51
122,104901,0.0
