TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15170,15191,21,15180.5,10.5,30361.0,2,15170,15170,15170
800603,2,1,0.0025,15173,15173,0,15173.0,0.0,15173.0,1,15173,15173,15173
801904,3,2,0.005,15155,15182,27,15168.5,13.5,30337.0,2,15155,15155,15155
800905,4,4,0.01,15206,15272,66,15233.0,24.5967477525,60932.0,4,15206,15206,15220
800909,5,1,0.0025,15187,15187,0,15187.0,0.0,15187.0,1,15187,15187,15187
801701,6,3,0.0075,15195,15201,6,15198.6666667,2.62466929638,45596.0,3,15195,15195,15200
801903,7,1,0.0025,15210,15210,0,15210.0,0.0,15210.0,1,15210,15210,15210
800611,8,2,0.005,15067,15156,89,15111.5,44.5,30223.0,2,15067,15067,15067
801204,9,1,0.0025,15201,15201,0,15201.0,0.0,15201.0,1,15201,15201,15201
801101,10,2,0.005,15174,15237,63,15205.5,31.5,30411.0,2,15174,15174,15174
801302,11,4,0.01,15033,15156,123,15094.0,49.1884132698,60376.0,4,15033,15033,15061
802003,12,1,0.0025,15230,15230,0,15230.0,0.0,15230.0,1,15230,15230,15230
801215,13,1,0.0025,15138,15138,0,15138.0,0.0,15138.0,1,15138,15138,15138
801206,14,2,0.005,15158,15211,53,15184.5,26.5,30369.0,2,15158,15158,15158
801207,15,1,0.0025,15153,15153,0,15153.0,0.0,15153.0,1,15153,15153,15153
801217,16,1,0.0025,15080,15080,0,15080.0,0.0,15080.0,1,15080,15080,15080
802001,17,1,0.0025,15245,15245,0,15245.0,0.0,15245.0,1,15245,15245,15245
800305,18,2,0.005,15188,15250,62,15219.0,31.0,30438.0,2,15188,15188,15188
801105,19,4,0.01,15172,15248,76,15218.5,28.1824413421,60874.0,3,15227,15172,15227
801212,20,1,0.0025,15136,15136,0,15136.0,0.0,15136.0,1,15136,15136,15136
801003,21,2,0.005,15217,15229,12,15223.0,6.0,30446.0,2,15217,15217,15217
800302,22,3,0.0075,14992,15137,145,15058.0,59.905481107,45174.0,3,14992,14992,15045
801208,23,1,0.0025,15069,15069,0,15069.0,0.0,15069.0,1,15069,15069,15069
800911,24,4,0.01,15028,15152,124,15103.0,47.8643917751,60412.0,4,15028,15028,15096
801107,25,3,0.0075,15057,15232,175,15161.0,75.1576121671,45483.0,3,15057,15057,15194
801213,26,1,0.0025,15060,15060,0,15060.0,0.0,15060.0,1,15060,15060,15060
800912,27,1,0.0025,15251,15251,0,15251.0,0.0,15251.0,1,15251,15251,15251
801218,28,1,0.0025,15165,15165,0,15165.0,0.0,15165.0,1,15165,15165,15165
802301,29,1,0.0025,15180,15180,0,15180.0,0.0,15180.0,1,15180,15180,15180
801301,30,5,0.0125,15137,15216,79,15181.4,28.5839115589,75907.0,5,15137,15137,15186
800906,31,3,0.0075,15062,15183,121,15132.3333333,51.3181795813,45397.0,3,15062,15062,15152
801216,32,1,0.0025,15089,15089,0,15089.0,0.0,15089.0,1,15089,15089,15089
801001,33,2,0.005,15189,15291,102,15240.0,51.0,30480.0,2,15189,15189,15189
801303,34,2,0.005,15184,15186,2,15185.0,1.0,30370.0,2,15184,15184,15184
802304,35,1,0.0025,15214,15214,0,15214.0,0.0,15214.0,1,15214,15214,15214
801203,36,1,0.0025,15182,15182,0,15182.0,0.0,15182.0,1,15182,15182,15182
801104,37,4,0.01,15063,15227,164,15165.25,65.5758149015,60661.0,4,15063,15063,15153
801214,38,3,0.0075,15003,15094,91,15044.3333333,37.6150088246,45133.0,3,15003,15003,15036
800407,39,1,0.0025,15172,15172,0,15172.0,0.0,15172.0,1,15172,15172,15172
800112,40,1,0.0025,15184,15184,0,15184.0,0.0,15184.0,1,15184,15184,15184
800304,41,4,0.01,14889,15113,224,15006.75,100.663734781,60027.0,4,14889,14889,14925
800106,42,2,0.005,15000,15200,200,15100.0,100.0,30200.0,2,15000,15000,15000
800405,43,1,0.0025,15203,15203,0,15203.0,0.0,15203.0,1,15203,15203,15203
800115,44,1,0.0025,15312,15312,0,15312.0,0.0,15312.0,1,15312,15312,15312
801801,45,1,0.0025,15215,15215,0,15215.0,0.0,15215.0,1,15215,15215,15215
800303,46,1,0.0025,15190,15190,0,15190.0,0.0,15190.0,1,15190,15190,15190
801106,47,2,0.005,15162,15190,28,15176.0,14.0,30352.0,2,15162,15162,15162
801103,48,2,0.005,15176,15184,8,15180.0,4.0,30360.0,2,15176,15176,15176
800122,49,2,0.005,15190,15229,39,15209.5,19.5,30419.0,2,15190,15190,15190
802202,50,2,0.005,15198,15224,26,15211.0,13.0,30422.0,2,15198,15198,15198
801210,51,1,0.0025,15163,15163,0,15163.0,0.0,15163.0,1,15163,15163,15163
801002,52,1,0.0025,15206,15206,0,15206.0,0.0,15206.0,1,15206,15206,15206
802004,53,2,0.005,15217,15229,12,15223.0,6.0,30446.0,2,15217,15217,15217
802201,54,7,0.0175,14992,15213,221,15107.7142857,63.262975599,105754.0,7,14992,14992,15107
801102,55,3,0.0075,15142,15228,86,15187.3333333,35.264083081,45562.0,3,15142,15142,15192
800301,56,2,0.005,14980,15107,127,15043.5,63.5,30087.0,2,14980,14980,14980
800101,57,1,0.0025,15236,15236,0,15236.0,0.0,15236.0,1,15236,15236,15236
800119,58,1,0.0025,15015,15015,0,15015.0,0.0,15015.0,1,15015,15015,15015
800416,59,2,0.005,15180,15203,23,15191.5,11.5,30383.0,2,15180,15180,15180
800113,60,1,0.0025,15210,15210,0,15210.0,0.0,15210.0,1,15210,15210,15210
801202,61,3,0.0075,15004,15231,227,15134.3333333,95.6811835675,45403.0,3,15004,15004,15168
810602,62,4,0.01,15000,15082,82,15050.0,30.651264248,60200.0,4,15000,15000,15053
810601,63,8,0.02,14966,15057,91,15005.0,28.4604989415,120040.0,8,14966,14966,15000
800807,64,2,0.005,15033,15149,116,15091.0,58.0,30182.0,2,15033,15033,15033
