,addrcode,temperature
0,104605,36.19
1,104604,36.29
2,103704,38.37
3,100108,38.05
4,102005,38.05
5,100101,38.05
6,103701,38.37
7,100110,38.37
8,103702,38.37
9,100109,38.05
10,102004,38.05
11,101702,38.61
12,100805,38.37
13,104203,38.67
14,104202,37.09
15,104102,38.55
16,100111,38.37
17,100107,38.37
18,101904,37.63
19,101907,37.63
20,103703,38.37
21,103001,38.39
22,103002,38.39
23,104302,38.97
24,103802,38.93
25,102902,38.01
26,103604,38.85
27,101601,37.85
28,100801,37.19
29,102208,37.65
30,103902,38.33
31,101302,37.19
32,104502,37.87
33,104503,37.87
34,101903,37.63
35,101602,37.85
36,103004,38.39
37,102704,38.93
38,100308,35.91
39,102901,38.01
40,101801,37.85
41,100401,37.19
42,100204,38.37
43,103602,38.85
44,100203,38.37
45,100608,37.87
46,102007,38.05
47,100405,37.19
48,100404,37.19
49,101001,36.59
50,103003,38.39
51,102701,36.73
52,102502,38.01
53,101704,38.61
54,101802,37.19
55,101502,37.85
56,102206,37.85
57,103302,38.33
58,100702,37.19
59,100703,37.19
60,100704,37.19
61,103901,38.33
62,100102,37.85
63,102209,37.85
64,100403,37.19
65,102202,37.65
66,100402,37.19
67,100206,38.37
68,101902,38.05
69,102501,38.05
70,101401,38.37
71,103102,37.19
72,103203,37.41
73,101701,38.61
74,102503,38.05
75,101506,37.85
76,104001,37.05
77,104004,37.31
78,103501,37.05
79,100905,35.61
80,103103,34.59
81,102210,37.85
82,102207,37.65
83,100104,38.37
84,103301,38.33
85,102009,38.05
86,100202,38.37
87,102504,38.05
88,100201,38.37
89,101905,37.63
90,101102,36.59
91,102006,38.05
92,100701,37.19
93,104003,38.07
94,100802,37.19
95,100103,37.85
96,103401,37.43
97,101501,37.85
98,101303,37.19
99,102802,37.19
100,101507,37.85
101,101301,37.19
102,102801,37.19
103,100803,38.37
104,100105,38.05
105,100804,38.37
106,100106,38.37
107,103303,38.33
108,101505,37.85
109,103101,36.17
110,103202,37.41
111,103504,36.17
112,101204,34.59
113,102402,36.17
114,103503,36.17
115,101504,37.85
116,101203,34.59
117,101804,37.19
118,101503,37.85
119,103502,37.85
120,104301,38.97
121,104504,37.87
122,104901,36.15
