SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100112,2,1,0.0025,15565,15565,0,15565.0,0.0,15565.0,1,15565,15565,15565
104601,3,2,0.005,15201,15412,211,15306.5,105.5,30613.0,2,15201,15201,15201
104101,4,1,0.0025,15529,15529,0,15529.0,0.0,15529.0,1,15529,15529,15529
100302,5,2,0.005,15133,15214,81,15173.5,40.5,30347.0,2,15133,15133,15133
100306,7,1,0.0025,15068,15068,0,15068.0,0.0,15068.0,1,15068,15068,15068
100301,9,1,0.0025,15152,15152,0,15152.0,0.0,15152.0,1,15152,15152,15152
100305,10,1,0.0025,15083,15083,0,15083.0,0.0,15083.0,1,15083,15083,15083
100303,12,1,0.0025,15209,15209,0,15209.0,0.0,15209.0,1,15209,15209,15209
101104,14,1,0.0025,14965,14965,0,14965.0,0.0,14965.0,1,14965,14965,14965
102601,15,1,0.0025,15399,15399,0,15399.0,0.0,15399.0,1,15399,15399,15399
100307,16,1,0.0025,15131,15131,0,15131.0,0.0,15131.0,1,15131,15131,15131
103605,18,1,0.0025,15440,15440,0,15440.0,0.0,15440.0,1,15440,15440,15440
100304,19,2,0.005,15169,15209,40,15189.0,20.0,30378.0,2,15169,15169,15169
104201,20,1,0.0025,15412,15412,0,15412.0,0.0,15412.0,1,15412,15412,15412
101105,21,2,0.005,15118,15193,75,15155.5,37.5,30311.0,2,15118,15118,15118
101106,22,1,0.0025,15232,15232,0,15232.0,0.0,15232.0,1,15232,15232,15232
104002,24,1,0.0025,15485,15485,0,15485.0,0.0,15485.0,1,15485,15485,15485
103005,27,1,0.0025,15587,15587,0,15587.0,0.0,15587.0,1,15587,15587,15587
100601,28,1,0.0025,15399,15399,0,15399.0,0.0,15399.0,1,15399,15399,15399
104501,30,1,0.0025,15399,15399,0,15399.0,0.0,15399.0,1,15399,15399,15399
102105,32,3,0.0075,15131,15468,337,15350.0,155.011827506,46050.0,3,15131,15131,15451
101901,34,1,0.0025,15617,15617,0,15617.0,0.0,15617.0,1,15617,15617,15617
102107,36,1,0.0025,15451,15451,0,15451.0,0.0,15451.0,1,15451,15451,15451
101803,37,1,0.0025,15513,15513,0,15513.0,0.0,15513.0,1,15513,15513,15513
103903,38,1,0.0025,15436,15436,0,15436.0,0.0,15436.0,1,15436,15436,15436
102201,39,1,0.0025,15586,15586,0,15586.0,0.0,15586.0,1,15586,15586,15586
102302,40,1,0.0025,15515,15515,0,15515.0,0.0,15515.0,1,15515,15515,15515
105001,41,1,0.0025,15468,15468,0,15468.0,0.0,15468.0,1,15468,15468,15468
102401,42,1,0.0025,15468,15468,0,15468.0,0.0,15468.0,1,15468,15468,15468
102803,44,1,0.0025,15436,15436,0,15436.0,0.0,15436.0,1,15436,15436,15436
104602,46,2,0.005,15068,15199,131,15133.5,65.5,30267.0,2,15068,15068,15068
