,addrcode,temperature
0,104605,0.0
1,104604,0.0
2,103704,34.97
3,100108,34.41
4,102005,34.41
5,100101,34.41
6,103701,34.97
7,100110,34.97
8,103702,34.97
9,100109,34.41
10,102004,34.41
11,101702,34.99
12,100805,34.97
13,104203,0.0
14,104202,0.0
15,104102,0.0
16,100111,34.97
17,100107,34.97
18,101904,35.73
19,101907,35.73
20,103703,34.97
21,103001,36.07
22,103002,36.07
23,104302,36.73
24,103802,36.73
25,102902,0.0
26,103604,0.0
27,101601,35.93
28,100801,34.07
29,102208,35.63
30,103902,35.01
31,101302,34.07
32,104502,34.97
33,104503,34.97
34,101903,35.73
35,101602,35.93
36,103004,36.07
37,102704,36.73
38,100308,29.41
39,102901,0.0
40,101801,35.93
41,100401,34.07
42,100204,34.97
43,103602,0.0
44,100203,34.97
45,100608,34.97
46,102007,34.41
47,100405,34.07
48,100404,34.07
49,101001,0.0
50,103003,36.07
51,102701,36.23
52,102502,0.0
53,101704,34.99
54,101802,34.07
55,101502,35.93
56,102206,35.93
57,103302,35.01
58,100702,34.07
59,100703,34.07
60,100704,34.07
61,103901,35.01
62,100102,35.93
63,102209,35.93
64,100403,34.07
65,102202,35.63
66,100402,34.07
67,100206,34.97
68,101902,34.41
69,102501,34.41
70,101401,34.97
71,103102,34.07
72,103203,35.21
73,101701,34.99
74,102503,34.41
75,101506,35.93
76,104001,36.07
77,104004,35.11
78,103501,36.07
79,100905,35.55
80,103103,33.45
81,102210,35.93
82,102207,35.63
83,100104,34.97
84,103301,35.01
85,102009,34.41
86,100202,34.97
87,102504,34.41
88,100201,34.97
89,101905,35.73
90,101102,35.41
91,102006,34.41
92,100701,34.07
93,104003,35.63
94,100802,34.07
95,100103,35.93
96,103401,34.93
97,101501,35.93
98,101303,34.07
99,102802,34.07
100,101507,35.93
101,101301,34.07
102,102801,34.07
103,100803,34.97
104,100105,34.41
105,100804,34.97
106,100106,34.97
107,103303,35.01
108,101505,35.93
109,103101,35.31
110,103202,35.21
111,103504,35.31
112,101204,33.45
113,102402,35.31
114,103503,35.31
115,101504,35.93
116,101203,33.45
117,101804,34.07
118,101503,35.93
119,103502,35.93
120,104301,36.73
121,104504,34.97
122,104901,29.57
