,addrcode,temperature
0,104605,35.35
1,104604,35.35
2,103704,37.55
3,100108,37.03
4,102002,37.03
5,100101,37.03
6,103701,37.55
7,100110,37.55
8,103702,37.55
9,100109,37.03
10,102001,37.03
11,101702,37.31
12,100805,37.55
13,104203,36.43
14,104202,35.35
15,104102,36.39
16,100111,37.55
17,100107,37.55
18,101904,36.23
19,101906,36.23
20,103703,37.55
21,103001,37.43
22,103002,37.43
23,104302,35.99
24,103802,37.09
25,102902,37.19
26,103602,36.79
27,101601,36.23
28,100801,37.71
29,102205,37.45
30,103902,37.09
31,101302,37.71
32,104502,37.63
33,104503,37.63
34,101903,36.23
35,101602,36.23
36,103004,37.43
37,102702,37.09
38,100308,0.0
39,102901,37.19
40,101801,36.23
41,100401,37.71
42,100204,37.55
43,103601,36.79
44,100203,37.55
45,100602,37.63
46,102004,37.03
47,100405,37.71
48,100404,37.71
49,101001,36.69
50,103003,37.43
51,102701,37.05
52,102502,37.19
53,101703,37.31
54,101802,37.71
55,101502,36.23
56,102203,36.23
57,103302,37.09
58,100702,37.71
59,100703,37.71
60,100704,37.71
61,103901,37.09
62,100102,36.23
63,102206,36.23
64,100403,37.71
65,102202,37.45
66,100402,37.71
67,100206,37.55
68,101902,37.03
69,102501,37.03
70,101401,37.55
71,103102,37.71
72,103203,36.53
73,101701,37.31
74,102503,37.03
75,101506,36.23
76,104001,37.63
77,104004,37.61
78,103501,37.63
79,100901,35.79
80,103103,34.27
81,102207,36.23
82,102204,37.45
83,100104,37.55
84,103301,37.09
85,102005,37.03
86,100202,37.55
87,102504,37.03
88,100201,37.55
89,101905,36.23
90,101102,37.13
91,102003,37.03
92,100701,37.71
93,104003,37.45
94,100802,37.71
95,100103,36.23
96,103401,37.11
97,101501,36.23
98,101303,37.71
99,102802,37.71
100,101507,36.23
101,101301,37.71
102,102801,37.71
103,100803,37.55
104,100105,37.03
105,100804,37.55
106,100106,37.55
107,103303,37.09
108,101505,36.23
109,103101,37.63
110,103202,36.53
111,103504,37.63
112,101202,34.27
113,102402,37.63
114,103503,37.63
115,101504,36.23
116,101201,34.27
117,101804,37.71
118,101503,36.23
119,103502,36.23
120,104301,35.99
121,104504,37.63
122,104901,38.07
