TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,1,0.0025,14861,14861,0,14861.0,0.0,14861.0,1,14861,14861,14861
800603,2,1,0.0025,15298,15298,0,15298.0,0.0,15298.0,1,15298,15298,15298
801904,3,2,0.005,15168,15204,36,15186.0,18.0,30372.0,2,15168,15168,15168
800905,4,4,0.01,15164,15241,77,15188.5,31.5,60754.0,3,15164,15185,15164
800909,5,1,0.0025,15033,15033,0,15033.0,0.0,15033.0,1,15033,15033,15033
801701,6,3,0.0075,15155,15179,24,15170.0,10.677078252,45510.0,3,15155,15155,15176
801903,7,1,0.0025,15272,15272,0,15272.0,0.0,15272.0,1,15272,15272,15272
800611,8,2,0.005,15176,15254,78,15215.0,39.0,30430.0,2,15176,15176,15176
801204,9,1,0.0025,15197,15197,0,15197.0,0.0,15197.0,1,15197,15197,15197
801101,10,2,0.005,15271,15385,114,15328.0,57.0,30656.0,2,15271,15271,15271
801302,11,3,0.0075,14920,15114,194,15007.0,80.4528847629,45021.0,3,14920,14920,14987
802003,12,1,0.0025,15226,15226,0,15226.0,0.0,15226.0,1,15226,15226,15226
801215,13,1,0.0025,15396,15396,0,15396.0,0.0,15396.0,1,15396,15396,15396
801206,14,2,0.005,15161,15201,40,15181.0,20.0,30362.0,2,15161,15161,15161
801207,15,1,0.0025,15182,15182,0,15182.0,0.0,15182.0,1,15182,15182,15182
801217,16,1,0.0025,15326,15326,0,15326.0,0.0,15326.0,1,15326,15326,15326
802001,17,1,0.0025,15181,15181,0,15181.0,0.0,15181.0,1,15181,15181,15181
800305,18,2,0.005,15074,15163,89,15118.5,44.5,30237.0,2,15074,15074,15074
801105,19,4,0.01,15128,15385,257,15254.5,98.1745893803,61018.0,4,15128,15128,15200
801212,20,1,0.0025,15295,15295,0,15295.0,0.0,15295.0,1,15295,15295,15295
801003,21,2,0.005,15263,15270,7,15266.5,3.5,30533.0,2,15263,15263,15263
800302,22,3,0.0075,14949,15059,110,14995.6666667,46.4279609242,44987.0,3,14949,14949,14979
801208,23,1,0.0025,15370,15370,0,15370.0,0.0,15370.0,1,15370,15370,15370
800911,24,4,0.01,14964,15246,282,15148.25,113.142332926,60593.0,4,14964,14964,15147
801107,25,3,0.0075,15091,15174,83,15128.3333333,34.3931517729,45385.0,3,15091,15091,15120
801213,26,1,0.0025,15212,15212,0,15212.0,0.0,15212.0,1,15212,15212,15212
800912,27,1,0.0025,15219,15219,0,15219.0,0.0,15219.0,1,15219,15219,15219
801218,28,1,0.0025,15288,15288,0,15288.0,0.0,15288.0,1,15288,15288,15288
802301,29,1,0.0025,15191,15191,0,15191.0,0.0,15191.0,1,15191,15191,15191
801301,30,4,0.01,14972,15133,161,15029.25,61.4872954357,60117.0,3,15006,14972,15006
800906,31,3,0.0075,14949,15296,347,15126.0,141.748603756,45378.0,3,14949,14949,15133
801216,32,1,0.0025,15274,15274,0,15274.0,0.0,15274.0,1,15274,15274,15274
801001,33,2,0.005,15287,15315,28,15301.0,14.0,30602.0,2,15287,15287,15287
801303,34,2,0.005,15120,15301,181,15210.5,90.5,30421.0,2,15120,15120,15120
802304,35,1,0.0025,15343,15343,0,15343.0,0.0,15343.0,1,15343,15343,15343
801203,36,1,0.0025,15175,15175,0,15175.0,0.0,15175.0,1,15175,15175,15175
801104,37,4,0.01,15086,15150,64,15118.0,22.803508502,60472.0,4,15086,15086,15114
801214,38,3,0.0075,15082,15167,85,15130.0,35.5621521658,45390.0,3,15082,15082,15141
800407,39,1,0.0025,15315,15315,0,15315.0,0.0,15315.0,1,15315,15315,15315
800112,40,1,0.0025,15176,15176,0,15176.0,0.0,15176.0,1,15176,15176,15176
800304,41,4,0.01,14779,15082,303,14938.0,109.263443109,59752.0,4,14779,14779,14917
800106,42,1,0.0025,15247,15247,0,15247.0,0.0,15247.0,1,15247,15247,15247
800405,43,1,0.0025,15226,15226,0,15226.0,0.0,15226.0,1,15226,15226,15226
801801,45,1,0.0025,15348,15348,0,15348.0,0.0,15348.0,1,15348,15348,15348
800303,46,1,0.0025,15176,15176,0,15176.0,0.0,15176.0,1,15176,15176,15176
801106,47,2,0.005,15194,15207,13,15200.5,6.5,30401.0,2,15194,15194,15194
801103,48,2,0.005,15361,15374,13,15367.5,6.5,30735.0,2,15361,15361,15361
800122,49,2,0.005,15185,15198,13,15191.5,6.5,30383.0,2,15185,15185,15185
802202,50,2,0.005,15281,15318,37,15299.5,18.5,30599.0,2,15281,15281,15281
801210,51,1,0.0025,15342,15342,0,15342.0,0.0,15342.0,1,15342,15342,15342
801002,52,1,0.0025,15162,15162,0,15162.0,0.0,15162.0,1,15162,15162,15162
802004,53,2,0.005,15185,15263,78,15224.0,39.0,30448.0,2,15185,15185,15185
802201,54,7,0.0175,14968,15278,310,15122.1428571,105.093738527,105855.0,7,14968,14968,15095
801102,55,3,0.0075,15293,15361,68,15330.6666667,28.2410261071,45992.0,3,15293,15293,15338
800301,56,2,0.005,15039,15082,43,15060.5,21.5,30121.0,2,15039,15039,15039
800416,59,2,0.005,15337,15343,6,15340.0,3.0,30680.0,2,15337,15337,15337
801202,61,2,0.005,15173,15173,0,15173.0,0.0,30346.0,1,15173,15173,15173
810602,62,4,0.01,15087,15163,76,15127.5,27.1339271024,60510.0,4,15087,15087,15126
810601,63,8,0.02,15007,15184,177,15109.375,55.8657710499,120875.0,7,15147,15007,15127
800807,64,2,0.005,15128,15186,58,15157.0,29.0,30314.0,2,15128,15128,15128
800204,65,3,0.0075,14987,15144,157,15086.3333333,70.5423434698,45259.0,3,14987,14987,15128
800501,66,2,0.005,14991,15090,99,15040.5,49.5,30081.0,2,14991,14991,14991
800120,67,3,0.0075,15150,15216,66,15172.6666667,30.6521704873,45518.0,3,15150,15150,15152
810301,68,2,0.005,15025,15046,21,15035.5,10.5,30071.0,2,15025,15025,15025
810603,69,3,0.0075,14997,15049,52,15031.6666667,24.5130350817,45095.0,2,15049,14997,15049
800201,70,2,0.005,14954,15125,171,15039.5,85.5,30079.0,2,14954,14954,14954
800205,71,1,0.0025,15125,15125,0,15125.0,0.0,15125.0,1,15125,15125,15125
800403,72,5,0.0125,14858,15241,383,15030.0,141.496289704,75150.0,5,14858,14858,15055
801209,73,1,0.0025,15083,15083,0,15083.0,0.0,15083.0,1,15083,15083,15083
800116,74,2,0.005,15111,15124,13,15117.5,6.5,30235.0,2,15111,15111,15111
801803,75,3,0.0075,15213,15260,47,15232.3333333,20.0720922894,45697.0,3,15213,15213,15224
800410,76,1,0.0025,15243,15243,0,15243.0,0.0,15243.0,1,15243,15243,15243
800406,77,2,0.005,15307,15312,5,15309.5,2.5,30619.0,2,15307,15307,15307
800505,78,2,0.005,15262,15292,30,15277.0,15.0,30554.0,2,15262,15262,15262
800504,79,2,0.005,15045,15302,257,15173.5,128.5,30347.0,2,15045,15045,15045
800121,80,3,0.0075,15117,15261,144,15171.6666667,63.6937115335,45515.0,3,15117,15117,15137
801802,81,2,0.005,15259,15292,33,15275.5,16.5,30551.0,2,15259,15259,15259
800203,82,1,0.0025,15180,15180,0,15180.0,0.0,15180.0,1,15180,15180,15180
800404,83,1,0.0025,15288,15288,0,15288.0,0.0,15288.0,1,15288,15288,15288
800202,84,1,0.0025,15146,15146,0,15146.0,0.0,15146.0,1,15146,15146,15146
800806,85,1,0.0025,15185,15185,0,15185.0,0.0,15185.0,1,15185,15185,15185
802101,86,3,0.0075,15037,15208,171,15151.0,80.6101730553,45453.0,2,15208,15037,15208
802103,87,2,0.005,15199,15259,60,15229.0,30.0,30458.0,2,15199,15199,15199
800803,88,3,0.0075,15255,15348,93,15294.0,39.4208066889,45882.0,3,15255,15255,15279
800503,89,6,0.015,14971,15318,347,15085.6666667,111.782029961,90514.0,6,14971,14971,15046
800502,90,3,0.0075,14930,15226,296,15104.3333333,126.449814375,45313.0,3,14930,14930,15157
800801,91,1,0.0025,15344,15344,0,15344.0,0.0,15344.0,1,15344,15344,15344
802104,92,5,0.0125,14951,15165,214,15075.6,92.5885522082,75378.0,5,14951,14951,15142
801403,93,2,0.005,15140,15145,5,15142.5,2.5,30285.0,2,15140,15140,15140
801408,94,4,0.01,14938,15054,116,15018.5,47.5420866181,60074.0,4,14938,14938,15029
802102,95,16,0.04,14872,15198,326,14997.6875,90.9606499743,239963.0,16,14872,14872,14989
801404,96,1,0.0025,15260,15260,0,15260.0,0.0,15260.0,1,15260,15260,15260
800802,97,1,0.0025,15250,15250,0,15250.0,0.0,15250.0,1,15250,15250,15250
801407,98,3,0.0075,15077,15126,49,15106.3333333,21.1397466606,45319.0,3,15077,15077,15116
800811,99,3,0.0075,15112,15282,170,15177.3333333,74.7677886674,45532.0,3,15112,15112,15138
801405,100,2,0.005,15239,15304,65,15271.5,32.5,30543.0,2,15239,15239,15239
800813,101,2,0.005,15222,15283,61,15252.5,30.5,30505.0,2,15222,15222,15222
800804,102,1,0.0025,15281,15281,0,15281.0,0.0,15281.0,1,15281,15281,15281
800409,103,3,0.0075,15057,15313,256,15219.6666667,115.439257717,45659.0,3,15057,15057,15289
801604,104,3,0.0075,15156,15308,152,15216.6666667,65.7334685599,45650.0,3,15156,15156,15186
800704,105,6,0.015,15026,15194,168,15128.6666667,63.2604844189,90772.0,6,15026,15026,15137
801605,106,1,0.0025,15298,15298,0,15298.0,0.0,15298.0,1,15298,15298,15298
801602,107,1,0.0025,15319,15319,0,15319.0,0.0,15319.0,1,15319,15319,15319
801704,108,3,0.0075,15178,15283,105,15242.3333333,46.0169051061,45727.0,3,15178,15178,15266
801702,109,8,0.02,15168,15222,54,15194.0,18.2961744635,121552.0,8,15168,15168,15189
801902,110,1,0.0025,15250,15250,0,15250.0,0.0,15250.0,1,15250,15250,15250
801703,111,2,0.005,15213,15250,37,15231.5,18.5,30463.0,2,15213,15213,15213
801603,112,1,0.0025,15158,15158,0,15158.0,0.0,15158.0,1,15158,15158,15158
800910,113,2,0.005,15007,15094,87,15050.5,43.5,30101.0,2,15007,15007,15007
801905,114,2,0.005,15112,15135,23,15123.5,11.5,30247.0,2,15112,15112,15112
800701,115,2,0.005,15165,15215,50,15190.0,25.0,30380.0,2,15165,15165,15165
800908,116,2,0.005,15074,15177,103,15125.5,51.5,30251.0,2,15074,15074,15074
801503,117,3,0.0075,15107,15159,52,15138.3333333,22.5289936647,45415.0,3,15107,15107,15149
801501,118,3,0.0075,15016,15193,177,15078.3333333,81.1842896679,45235.0,3,15016,15016,15026
801502,119,4,0.01,15071,15177,106,15128.75,38.251633952,60515.0,4,15071,15071,15125
801406,120,5,0.0125,15047,15161,114,15111.4,37.8977571897,75557.0,5,15047,15047,15120
801409,121,2,0.005,15003,15168,165,15085.5,82.5,30171.0,2,15003,15003,15003
801402,122,2,0.005,15179,15191,12,15185.0,6.0,30370.0,2,15179,15179,15179
801610,123,1,0.0025,15270,15270,0,15270.0,0.0,15270.0,1,15270,15270,15270
800710,124,3,0.0075,15045,15237,192,15172.6666667,90.2748888428,45518.0,3,15045,15045,15236
800702,125,1,0.0025,15059,15059,0,15059.0,0.0,15059.0,1,15059,15059,15059
800705,126,6,0.015,15058,15139,81,15100.3333333,29.7302689002,90602.0,5,15139,15058,15089
801609,127,3,0.0075,15276,15330,54,15299.3333333,22.647050335,45898.0,3,15276,15276,15292
800708,128,1,0.0025,15158,15158,0,15158.0,0.0,15158.0,1,15158,15158,15158
800707,129,2,0.005,15121,15226,105,15173.5,52.5,30347.0,2,15121,15121,15121
800711,130,1,0.0025,15267,15267,0,15267.0,0.0,15267.0,1,15267,15267,15267
810304,131,2,0.005,14849,14864,15,14856.5,7.5,29713.0,2,14849,14849,14849
810405,132,4,0.01,14950,15093,143,15027.25,52.4517635547,60109.0,4,14950,14950,15015
810803,133,5,0.0125,14657,14940,283,14839.6,101.118939868,74198.0,5,14657,14657,14892
810403,134,8,0.02,14941,15290,349,15156.125,99.4955243968,121249.0,8,14941,14941,15152
810302,135,2,0.005,14975,14975,0,14975.0,0.0,29950.0,1,14975,14975,14975
810305,136,2,0.005,15023,15134,111,15078.5,55.5,30157.0,2,15023,15023,15023
810303,137,2,0.005,15047,15054,7,15050.5,3.5,30101.0,2,15047,15047,15047
