,addrcode,temperature
0,801304,34.39
1,800603,34.57
2,801904,33.65
3,800905,34.14
4,800909,32.33
5,801701,33.68
6,801903,35.15
7,800611,33.48
8,801204,32.99
9,801101,35.68
10,801302,30.9
11,802003,33.87
12,801215,37.23
13,801206,31.98
14,801207,33.89
15,801217,35.21
16,802001,32.99
17,800305,32.66
18,801105,34.35
19,801212,35.15
20,801003,33.28
21,800302,29.4
22,801208,36.71
23,800911,31.57
24,801107,34.98
25,801213,32.95
26,800912,34.41
27,801218,34.67
28,802301,30.21
29,801301,32.51
30,800906,31.88
31,801216,33.61
32,801001,34.58
33,801303,33.03
34,802304,35.11
35,801203,32.21
36,801104,34.82
37,801214,31.44
38,800407,35.81
39,800112,33.27
40,800304,30.43
41,800106,33.18
42,800405,34.69
43,800115,35.63
44,801801,36.09
45,800303,33.73
46,801106,34.32
47,801103,36.14
48,800122,32.56
49,802202,35.1
50,801210,34.65
51,801002,31.99
52,802004,32.85
53,802201,30.6
54,801102,36.27
55,800301,31.17
56,800101,35.49
57,800119,33.35
58,800416,34.37
59,800113,34.93
60,801202,32.77
61,810602,31.72
62,810601,31.58
63,800807,33.74
64,800204,30.3
65,800501,31.85
66,800120,35.8
67,810301,26.46
68,810603,31.08
69,800201,32.29
70,800205,34.83
71,800403,29.55
72,801209,27.55
73,800116,33.93
74,801803,35.21
75,800410,34.49
76,800406,34.04
77,800505,34.25
78,800504,32.81
79,800121,34.84
80,801802,34.45
81,800203,36.57
82,800404,33.55
83,800202,34.01
84,800806,32.41
85,802101,30.32
86,802103,34.63
87,800803,36.36
88,800503,29.32
89,800502,29.36
90,800801,37.51
91,802104,30.04
92,801403,33.9
93,801408,31.38
94,802102,28.92
95,801404,33.63
96,800802,33.13
97,801407,31.8
98,800811,32.64
99,801405,33.91
100,800813,33.2
101,800804,37.31
102,800409,32.4
103,801604,34.74
104,800704,34.41
105,801605,32.17
106,801602,31.19
107,801704,33.46
108,801702,33.13
109,801902,33.27
110,801703,35.41
111,801603,33.41
112,800910,31.08
113,801905,32.46
114,800701,34.25
115,800908,32.25
116,801503,33.12
117,801501,34.72
118,801502,33.18
119,801406,34.26
120,801409,35.29
121,801402,34.49
122,801610,29.29
123,800710,32.22
124,800702,33.33
125,800705,32.1
126,801609,32.36
127,800708,32.89
128,800711,32.89
129,810304,29.89
130,810405,31.28
131,810803,32.74
132,810403,32.66
133,810302,28.09
134,810305,29.74
135,810303,29.34
136,810404,32.03
137,810106,29.65
138,810801,35.79
139,810115,30.84
140,810406,32.82
141,810805,33.46
142,810701,33.41
143,810702,35.72
144,810703,34.08
145,810117,30.89
146,810704,31.74
147,810402,31.59
148,810401,32.96
149,810806,31.01
150,810116,31.03
151,810118,34.68
152,810804,33.63
153,810807,33.31
154,810204,33.35
155,810203,34.74
156,810201,32.84
157,810111,31.48
158,810506,31.56
159,810508,32.57
160,810509,31.49
161,810501,31.59
162,810202,34.04
163,810502,30.07
164,810505,29.06
165,810504,32.21
166,810105,29.42
167,810407,33.07
168,810103,32.59
169,810206,33.31
170,810808,32.72
171,810507,30.82
172,810503,31.25
173,810205,32.95
174,810604,31.93
175,802303,32.93
176,800904,33.39
177,800607,33.11
178,801611,34.61
179,801608,34.49
180,800606,33.25
181,800913,34.56
182,800601,31.77
183,800903,35.45
184,801305,34.37
185,801306,34.55
186,800902,32.61
187,800605,34.87
188,800612,34.63
189,801906,30.91
190,800613,33.38
191,801606,34.79
192,800706,33.21
193,800907,35.16
194,801601,34.28
195,800707,
196,801201,
197,810102,
