,addrcode,temperature
0,100508,34.31
1,100112,39.13
2,104601,34.8
3,104101,38.91
4,100302,31.75
5,100502,37.93
6,100306,31.57
7,104603,33.71
8,100301,32.23
9,100305,32.57
10,101002,33.41
11,100303,33.63
12,104802,37.93
13,101104,33.09
14,102601,39.11
15,100307,32.23
16,103201,34.65
17,103605,37.93
18,100304,33.03
19,104201,37.21
20,101105,31.78
21,101106,31.05
22,101101,32.21
23,104002,38.97
24,102705,37.39
25,103801,38.45
26,103005,38.67
27,100601,37.35
28,104501,38.71
29,104401,37.29
30,102105,31.04
31,101103,32.29
32,101901,37.97
33,102107,30.11
34,101803,38.29
35,103903,39.71
36,102201,39.29
37,102401,36.89
38,104701,38.89
39,102803,39.25
40,104902,30.59
41,104602,32.24
42,102303,
43,104801,
44,102302,
45,105001,
