SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15220,15220,0,15220.0,0.0,15220.0,1,15220,15220,15220
100112,2,1,0.0025,15271,15271,0,15271.0,0.0,15271.0,1,15271,15271,15271
104601,3,2,0.005,15102,15167,65,15134.5,32.5,30269.0,2,15102,15102,15102
104101,4,1,0.0025,15247,15247,0,15247.0,0.0,15247.0,1,15247,15247,15247
100302,5,2,0.005,15002,15043,41,15022.5,20.5,30045.0,2,15002,15002,15002
100502,6,1,0.0025,15271,15271,0,15271.0,0.0,15271.0,1,15271,15271,15271
100306,7,1,0.0025,15076,15076,0,15076.0,0.0,15076.0,1,15076,15076,15076
104603,8,1,0.0025,15206,15206,0,15206.0,0.0,15206.0,1,15206,15206,15206
100301,9,1,0.0025,14977,14977,0,14977.0,0.0,14977.0,1,14977,14977,14977
100305,10,1,0.0025,15100,15100,0,15100.0,0.0,15100.0,1,15100,15100,15100
101002,11,1,0.0025,15123,15123,0,15123.0,0.0,15123.0,1,15123,15123,15123
100303,12,1,0.0025,15056,15056,0,15056.0,0.0,15056.0,1,15056,15056,15056
104802,13,1,0.0025,15216,15216,0,15216.0,0.0,15216.0,1,15216,15216,15216
101104,14,1,0.0025,15072,15072,0,15072.0,0.0,15072.0,1,15072,15072,15072
102601,15,1,0.0025,15322,15322,0,15322.0,0.0,15322.0,1,15322,15322,15322
100307,16,1,0.0025,15057,15057,0,15057.0,0.0,15057.0,1,15057,15057,15057
103201,17,2,0.005,15214,15239,25,15226.5,12.5,30453.0,2,15214,15214,15214
103605,18,1,0.0025,15327,15327,0,15327.0,0.0,15327.0,1,15327,15327,15327
100304,19,2,0.005,15046,15064,18,15055.0,9.0,30110.0,2,15046,15046,15046
104201,20,1,0.0025,15204,15204,0,15204.0,0.0,15204.0,1,15204,15204,15204
101105,21,2,0.005,14995,15033,38,15014.0,19.0,30028.0,2,14995,14995,14995
101106,22,1,0.0025,15011,15011,0,15011.0,0.0,15011.0,1,15011,15011,15011
101101,23,1,0.0025,15131,15131,0,15131.0,0.0,15131.0,1,15131,15131,15131
104002,24,1,0.0025,15276,15276,0,15276.0,0.0,15276.0,1,15276,15276,15276
102705,25,1,0.0025,15214,15214,0,15214.0,0.0,15214.0,1,15214,15214,15214
103801,26,1,0.0025,15317,15317,0,15317.0,0.0,15317.0,1,15317,15317,15317
103005,27,1,0.0025,15298,15298,0,15298.0,0.0,15298.0,1,15298,15298,15298
100601,28,1,0.0025,15235,15235,0,15235.0,0.0,15235.0,1,15235,15235,15235
102303,29,1,0.0025,15195,15195,0,15195.0,0.0,15195.0,1,15195,15195,15195
104501,30,1,0.0025,15305,15305,0,15305.0,0.0,15305.0,1,15305,15305,15305
104401,31,1,0.0025,15119,15119,0,15119.0,0.0,15119.0,1,15119,15119,15119
102105,32,3,0.0075,15034,15161,127,15112.3333333,55.9305124436,45337.0,3,15034,15034,15142
101103,33,1,0.0025,15107,15107,0,15107.0,0.0,15107.0,1,15107,15107,15107
101901,34,1,0.0025,15283,15283,0,15283.0,0.0,15283.0,1,15283,15283,15283
104801,35,1,0.0025,15233,15233,0,15233.0,0.0,15233.0,1,15233,15233,15233
102107,36,1,0.0025,15134,15134,0,15134.0,0.0,15134.0,1,15134,15134,15134
101803,37,1,0.0025,15213,15213,0,15213.0,0.0,15213.0,1,15213,15213,15213
103903,38,1,0.0025,15266,15266,0,15266.0,0.0,15266.0,1,15266,15266,15266
102201,39,1,0.0025,15257,15257,0,15257.0,0.0,15257.0,1,15257,15257,15257
102302,40,1,0.0025,15269,15269,0,15269.0,0.0,15269.0,1,15269,15269,15269
105001,41,1,0.0025,15245,15245,0,15245.0,0.0,15245.0,1,15245,15245,15245
102401,42,1,0.0025,15177,15177,0,15177.0,0.0,15177.0,1,15177,15177,15177
104701,43,2,0.005,15226,15234,8,15230.0,4.0,30460.0,2,15226,15226,15226
102803,44,1,0.0025,15264,15264,0,15264.0,0.0,15264.0,1,15264,15264,15264
104902,45,1,0.0025,15192,15192,0,15192.0,0.0,15192.0,1,15192,15192,15192
104602,46,2,0.005,15069,15106,37,15087.5,18.5,30175.0,2,15069,15069,15069
