,addrcode,temperature
0,801304,30.75
1,801904,31.29
2,800905,28.93
3,800909,28.59
4,801701,29.17
5,801903,31.63
6,800611,28.46
7,801204,40.31
8,801101,23.43
9,801302,30.01
10,802003,35.53
11,801215,30.93
12,801206,26.77
13,801207,32.13
14,801217,28.17
15,802001,35.75
16,800305,35.34
17,801105,27.66
18,801212,30.99
19,801003,29.23
20,800302,29.32
21,801208,32.17
22,800911,28.0
23,801107,29.66
24,801213,32.51
25,800912,30.11
26,801218,27.93
27,802301,28.13
28,801301,29.63
29,800906,27.61
30,801216,28.17
31,801001,28.67
32,801303,33.7
33,802304,40.31
34,801203,33.91
35,801104,29.66
36,801214,28.55
37,800407,29.13
38,800112,31.13
39,800304,29.65
40,800106,34.03
41,800115,34.27
42,801801,27.89
43,800303,31.09
44,801106,29.43
45,801103,28.91
46,800122,35.53
47,802202,29.54
48,801210,32.09
49,801002,29.29
50,802004,35.53
51,802201,28.11
52,801102,27.99
53,800301,30.6
54,800101,33.11
55,800119,33.53
56,800416,29.54
57,800113,33.11
58,801202,30.89
59,810602,25.71
60,810601,27.24
61,800807,30.17
62,800204,27.69
63,800501,24.91
64,800120,29.56
65,810301,28.53
66,810603,25.35
67,800201,29.42
68,800205,28.89
69,800403,24.08
70,801209,22.93
71,800116,30.82
72,801803,30.01
73,800406,29.15
74,800505,28.87
75,800504,27.79
76,800121,31.65
77,801802,29.69
78,800203,30.05
79,800404,28.73
80,800202,28.99
81,800806,34.97
82,802101,28.71
83,802103,31.83
84,800803,31.84
85,800503,24.75
86,800502,24.23
87,800801,31.61
88,802104,28.74
89,801403,26.88
90,801408,25.6
91,802102,25.72
92,801404,24.91
93,800802,24.33
94,801407,25.98
95,800811,31.85
96,801405,27.88
97,800813,32.61
98,800804,32.41
99,800409,25.42
100,801604,31.72
101,800704,31.31
102,801605,30.47
103,801602,28.63
104,801704,29.22
105,801702,28.39
106,801902,32.93
107,801703,29.31
108,801603,17.99
109,800910,27.75
110,801905,30.26
111,800701,29.77
112,800908,28.42
113,801503,29.32
114,801501,26.21
115,801502,27.36
116,801406,27.62
117,801409,26.52
118,801402,25.7
119,801610,30.75
120,800710,30.4
121,800702,28.89
122,800705,28.6
123,801609,30.8
124,800708,30.75
125,800707,31.85
126,800711,30.29
127,810304,27.5
128,810405,25.88
129,810803,26.49
130,810403,24.81
131,810302,26.43
132,810305,27.12
133,810303,28.14
134,810404,24.65
135,810801,28.81
136,810406,22.81
137,810805,28.23
138,810701,26.78
139,810702,28.63
140,810703,23.29
141,810704,26.39
142,810402,28.09
143,810401,28.44
144,810806,26.85
145,810807,25.33
146,810204,23.79
147,810203,27.53
148,810506,27.72
149,810508,27.69
150,810509,29.87
151,810501,29.4
152,810502,26.03
153,810505,28.93
154,810504,30.07
155,810407,27.94
156,810103,28.29
157,810206,28.87
158,810808,28.6
159,810507,26.08
160,810503,26.07
161,810205,27.58
162,810604,28.25
163,802303,35.25
164,800904,29.51
165,801611,32.41
166,801608,35.55
167,800606,30.97
168,800913,28.64
169,800601,30.67
170,800903,29.31
171,801305,34.35
172,801306,32.01
173,800902,29.25
174,800605,28.43
175,800612,28.46
176,801906,28.31
177,800613,33.56
178,801606,27.69
179,800706,33.69
180,800907,29.19
181,801601,25.32
182,800603,
183,800405,
184,800410,
185,810106,
186,810115,
187,810117,
188,810116,
189,810118,
190,810804,
191,810201,
192,810111,
193,810202,
194,810105,
195,800607,
196,801201,
197,810102,
