TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,14997,15069,72,15033.0,36.0,30066.0,2,14997,14997,14997
800603,2,1,0.0025,15034,15034,0,15034.0,0.0,15034.0,1,15034,15034,15034
801904,3,2,0.005,15048,15056,8,15052.0,4.0,30104.0,2,15048,15048,15048
800905,4,4,0.01,15091,15132,41,15112.0,15.2151240547,60448.0,4,15091,15091,15106
800909,5,1,0.0025,15070,15070,0,15070.0,0.0,15070.0,1,15070,15070,15070
801701,6,3,0.0075,15037,15119,82,15084.0,34.5350063945,45252.0,3,15037,15037,15096
801903,7,1,0.0025,15042,15042,0,15042.0,0.0,15042.0,1,15042,15042,15042
800611,8,2,0.005,14985,14999,14,14992.0,7.0,29984.0,2,14985,14985,14985
801204,9,1,0.0025,15040,15040,0,15040.0,0.0,15040.0,1,15040,15040,15040
801101,10,2,0.005,15105,15131,26,15118.0,13.0,30236.0,2,15105,15105,15105
801302,11,4,0.01,14919,15006,87,14955.0,33.5037311355,59820.0,4,14919,14919,14932
802003,12,1,0.0025,15019,15019,0,15019.0,0.0,15019.0,1,15019,15019,15019
801215,13,1,0.0025,15027,15027,0,15027.0,0.0,15027.0,1,15027,15027,15027
801206,14,2,0.005,15059,15086,27,15072.5,13.5,30145.0,2,15059,15059,15059
801207,15,1,0.0025,15071,15071,0,15071.0,0.0,15071.0,1,15071,15071,15071
801217,16,1,0.0025,15018,15018,0,15018.0,0.0,15018.0,1,15018,15018,15018
802001,17,1,0.0025,15018,15018,0,15018.0,0.0,15018.0,1,15018,15018,15018
800305,18,2,0.005,14969,15010,41,14989.5,20.5,29979.0,2,14969,14969,14969
801105,19,4,0.01,15094,15123,29,15107.75,10.4970233876,60431.0,4,15094,15094,15104
801212,20,1,0.0025,15051,15051,0,15051.0,0.0,15051.0,1,15051,15051,15051
801003,21,2,0.005,15082,15090,8,15086.0,4.0,30172.0,2,15082,15082,15082
800302,22,3,0.0075,14873,14928,55,14893.0,24.8327740429,44679.0,3,14873,14873,14878
801208,23,1,0.0025,15063,15063,0,15063.0,0.0,15063.0,1,15063,15063,15063
800911,24,4,0.01,14940,15070,130,15018.5,48.9157438868,60074.0,4,14940,14940,15018
801107,25,3,0.0075,15045,15104,59,15076.3333333,24.2257897472,45229.0,3,15045,15045,15080
801213,26,1,0.0025,15061,15061,0,15061.0,0.0,15061.0,1,15061,15061,15061
800912,27,1,0.0025,15133,15133,0,15133.0,0.0,15133.0,1,15133,15133,15133
801218,28,1,0.0025,15055,15055,0,15055.0,0.0,15055.0,1,15055,15055,15055
802301,29,1,0.0025,15045,15045,0,15045.0,0.0,15045.0,1,15045,15045,15045
801301,30,5,0.0125,14975,15065,90,15029.4,29.7092578165,75147.0,5,14975,14975,15038
800906,31,3,0.0075,14946,15189,243,15070.3333333,99.2852232487,45211.0,3,14946,14946,15076
801216,32,1,0.0025,15009,15009,0,15009.0,0.0,15009.0,1,15009,15009,15009
801001,33,2,0.005,15069,15105,36,15087.0,18.0,30174.0,2,15069,15069,15069
801303,34,2,0.005,14999,15048,49,15023.5,24.5,30047.0,2,14999,14999,14999
802304,35,1,0.0025,15038,15038,0,15038.0,0.0,15038.0,1,15038,15038,15038
801203,36,1,0.0025,15062,15062,0,15062.0,0.0,15062.0,1,15062,15062,15062
801104,37,4,0.01,15045,15124,79,15097.75,31.8776959644,60391.0,4,15045,15045,15100
801214,38,3,0.0075,14995,15036,41,15013.3333333,17.0163320237,45040.0,3,14995,14995,15009
800407,39,1,0.0025,15147,15147,0,15147.0,0.0,15147.0,1,15147,15147,15147
800112,40,1,0.0025,15030,15030,0,15030.0,0.0,15030.0,1,15030,15030,15030
800304,41,4,0.01,14743,15009,266,14898.5,112.388833965,59594.0,4,14743,14743,14840
800106,42,2,0.005,15028,15047,19,15037.5,9.5,30075.0,2,15028,15028,15028
800405,43,1,0.0025,15137,15137,0,15137.0,0.0,15137.0,1,15137,15137,15137
800115,44,1,0.0025,15133,15133,0,15133.0,0.0,15133.0,1,15133,15133,15133
801801,45,1,0.0025,15124,15124,0,15124.0,0.0,15124.0,1,15124,15124,15124
800303,46,1,0.0025,14975,14975,0,14975.0,0.0,14975.0,1,14975,14975,14975
801106,47,2,0.005,15111,15147,36,15129.0,18.0,30258.0,2,15111,15111,15111
801103,48,2,0.005,15120,15141,21,15130.5,10.5,30261.0,2,15120,15120,15120
800122,49,2,0.005,15052,15065,13,15058.5,6.5,30117.0,2,15052,15052,15052
802202,50,2,0.005,15086,15121,35,15103.5,17.5,30207.0,2,15086,15086,15086
801210,51,1,0.0025,15052,15052,0,15052.0,0.0,15052.0,1,15052,15052,15052
801002,52,1,0.0025,15084,15084,0,15084.0,0.0,15084.0,1,15084,15084,15084
802004,53,2,0.005,15052,15084,32,15068.0,16.0,30136.0,2,15052,15052,15052
802201,54,7,0.0175,14977,15133,156,15033.2857143,49.46777966,105233.0,7,14977,14977,15027
801102,55,3,0.0075,15124,15147,23,15139.3333333,10.8423039776,45418.0,2,15147,15124,15147
800301,56,2,0.005,14987,15021,34,15004.0,17.0,30008.0,2,14987,14987,14987
800101,57,1,0.0025,15058,15058,0,15058.0,0.0,15058.0,1,15058,15058,15058
800119,58,1,0.0025,15018,15018,0,15018.0,0.0,15018.0,1,15018,15018,15018
800416,59,2,0.005,15123,15152,29,15137.5,14.5,30275.0,2,15123,15123,15123
800113,60,1,0.0025,15061,15061,0,15061.0,0.0,15061.0,1,15061,15061,15061
801202,61,3,0.0075,14981,15069,88,15035.3333333,38.7843038124,45106.0,3,14981,14981,15056
810602,62,4,0.01,15017,15069,52,15042.75,18.4170437367,60171.0,4,15017,15017,15041
810601,63,8,0.02,15000,15109,109,15058.625,33.3389318215,120469.0,8,15000,15000,15059
800807,64,2,0.005,15003,15025,22,15014.0,11.0,30028.0,2,15003,15003,15003
800204,65,3,0.0075,14876,14960,84,14929.3333333,37.853518844,44788.0,3,14876,14876,14952
800501,66,2,0.005,14889,14983,94,14936.0,47.0,29872.0,2,14889,14889,14889
800120,67,3,0.0075,14989,15070,81,15031.3333333,33.1695978602,45094.0,3,14989,14989,15035
810301,68,2,0.005,15017,15033,16,15025.0,8.0,30050.0,2,15017,15017,15017
810603,69,3,0.0075,15025,15056,31,15045.6666667,14.6135401454,45137.0,2,15056,15025,15056
800201,70,2,0.005,14974,15005,31,14989.5,15.5,29979.0,2,14974,14974,14974
800205,71,1,0.0025,15082,15082,0,15082.0,0.0,15082.0,1,15082,15082,15082
800403,72,5,0.0125,14866,15111,245,14988.0,82.0024389881,74940.0,5,14866,14866,14995
801209,73,1,0.0025,14975,14975,0,14975.0,0.0,14975.0,1,14975,14975,14975
800116,74,3,0.0075,15012,15096,84,15062.6666667,36.4173340904,45188.0,3,15012,15012,15080
801803,75,3,0.0075,15075,15139,64,15108.3333333,26.1958436056,45325.0,3,15075,15075,15111
800410,76,1,0.0025,15125,15125,0,15125.0,0.0,15125.0,1,15125,15125,15125
800406,77,2,0.005,15085,15114,29,15099.5,14.5,30199.0,2,15085,15085,15085
800505,78,2,0.005,15077,15077,0,15077.0,0.0,30154.0,1,15077,15077,15077
800504,79,2,0.005,14953,15100,147,15026.5,73.5,30053.0,2,14953,14953,14953
800121,80,3,0.0075,14966,15069,103,15017.0,42.055518861,45051.0,3,14966,14966,15016
801802,81,2,0.005,15083,15136,53,15109.5,26.5,30219.0,2,15083,15083,15083
800203,82,1,0.0025,15070,15070,0,15070.0,0.0,15070.0,1,15070,15070,15070
800404,83,1,0.0025,15118,15118,0,15118.0,0.0,15118.0,1,15118,15118,15118
800202,84,1,0.0025,15048,15048,0,15048.0,0.0,15048.0,1,15048,15048,15048
800806,85,1,0.0025,15031,15031,0,15031.0,0.0,15031.0,1,15031,15031,15031
802101,86,3,0.0075,14946,14955,9,14950.6666667,3.68178700933,44852.0,3,14946,14946,14951
802103,87,2,0.005,15039,15041,2,15040.0,1.0,30080.0,2,15039,15039,15039
800803,88,3,0.0075,15039,15118,79,15070.3333333,34.2571971349,45211.0,3,15039,15039,15054
800503,89,6,0.015,14923,15079,156,14981.5,55.7098136178,89889.0,6,14923,14923,14952
800502,90,3,0.0075,14861,15062,201,14970.3333333,83.0033466527,44911.0,3,14861,14861,14988
800801,91,1,0.0025,15107,15107,0,15107.0,0.0,15107.0,1,15107,15107,15107
802104,92,5,0.0125,14894,15020,126,14954.2,48.7909827734,74771.0,5,14894,14894,14965
801403,93,2,0.005,14966,15037,71,15001.5,35.5,30003.0,2,14966,14966,14966
801408,94,4,0.01,14822,15001,179,14904.5,66.5751455124,59618.0,4,14822,14822,14870
802102,95,16,0.04,14786,14989,203,14913.1875,63.5120251901,238611.0,15,14957,14786,14920
801404,96,1,0.0025,15008,15008,0,15008.0,0.0,15008.0,1,15008,15008,15008
800802,97,1,0.0025,15036,15036,0,15036.0,0.0,15036.0,1,15036,15036,15036
801407,98,2,0.005,14974,15069,95,15021.5,47.5,30043.0,2,14974,14974,14974
800811,99,3,0.0075,14871,15048,177,14985.3333333,80.9705021734,44956.0,3,14871,14871,15037
801405,100,2,0.005,14967,15006,39,14986.5,19.5,29973.0,2,14967,14967,14967
800813,101,2,0.005,15006,15037,31,15021.5,15.5,30043.0,2,15006,15006,15006
800804,102,1,0.0025,15076,15076,0,15076.0,0.0,15076.0,1,15076,15076,15076
800409,103,3,0.0075,14976,15111,135,15057.6666667,58.6420402861,45173.0,3,14976,14976,15086
801604,104,3,0.0075,15032,15099,67,15061.3333333,27.980151695,45184.0,3,15032,15032,15053
800704,105,6,0.015,14971,15038,67,15001.1666667,23.0464506793,90007.0,6,14971,14971,14988
801605,106,1,0.0025,15082,15082,0,15082.0,0.0,15082.0,1,15082,15082,15082
801602,107,1,0.0025,15075,15075,0,15075.0,0.0,15075.0,1,15075,15075,15075
801704,108,3,0.0075,15052,15142,90,15084.6666667,40.6721307808,45254.0,3,15052,15052,15060
801702,109,8,0.02,15021,15104,83,15053.75,26.1187193407,120430.0,8,15021,15021,15042
801902,110,1,0.0025,15030,15030,0,15030.0,0.0,15030.0,1,15030,15030,15030
801703,111,2,0.005,15048,15114,66,15081.0,33.0,30162.0,2,15048,15048,15048
801603,112,1,0.0025,15108,15108,0,15108.0,0.0,15108.0,1,15108,15108,15108
800910,113,2,0.005,14955,15017,62,14986.0,31.0,29972.0,2,14955,14955,14955
801905,114,2,0.005,15014,15072,58,15043.0,29.0,30086.0,2,15014,15014,15014
800701,115,2,0.005,15043,15058,15,15050.5,7.5,30101.0,2,15043,15043,15043
800908,116,2,0.005,15041,15077,36,15059.0,18.0,30118.0,2,15041,15041,15041
801503,117,3,0.0075,14947,15035,88,14988.3333333,36.1232458242,44965.0,3,14947,14947,14983
801501,118,3,0.0075,14906,14996,90,14952.6666667,36.8178700577,44858.0,3,14906,14906,14956
801502,119,4,0.01,14974,15012,38,14996.25,14.566657132,59985.0,4,14974,14974,14993
801406,120,5,0.0125,14946,15015,69,14997.8,26.4907531035,74989.0,4,15014,14946,15014
801409,121,2,0.005,14924,15043,119,14983.5,59.5,29967.0,2,14924,14924,14924
801402,122,2,0.005,14995,15034,39,15014.5,19.5,30029.0,2,14995,14995,14995
801610,123,1,0.0025,15073,15073,0,15073.0,0.0,15073.0,1,15073,15073,15073
800710,124,3,0.0075,15022,15058,36,15044.6666667,16.1107279656,45134.0,3,15022,15022,15054
800702,125,1,0.0025,15068,15068,0,15068.0,0.0,15068.0,1,15068,15068,15068
800705,126,6,0.015,14923,15073,150,15002.6666667,54.223816006,90016.0,6,14923,14923,14981
801609,127,3,0.0075,15057,15080,23,15068.0,9.41629792788,45204.0,3,15057,15057,15067
800708,128,1,0.0025,15076,15076,0,15076.0,0.0,15076.0,1,15076,15076,15076
800707,129,2,0.005,15020,15021,1,15020.5,0.5,30041.0,2,15020,15020,15020
800711,130,1,0.0025,15040,15040,0,15040.0,0.0,15040.0,1,15040,15040,15040
810304,131,2,0.005,15082,15100,18,15091.0,9.0,30182.0,2,15082,15082,15082
810405,132,4,0.01,15098,15125,27,15109.25,10.2072278313,60437.0,4,15098,15098,15103
810803,133,5,0.0125,15047,15114,67,15082.2,27.0140704077,75411.0,5,15047,15047,15078
810403,134,8,0.02,15028,15134,106,15097.625,30.971509085,120781.0,8,15028,15028,15107
810302,135,2,0.005,15115,15115,0,15115.0,0.0,30230.0,1,15115,15115,15115
810305,136,2,0.005,15084,15096,12,15090.0,6.0,30180.0,2,15084,15084,15084
810303,137,3,0.0075,15065,15102,37,15081.3333333,15.4128373618,45244.0,3,15065,15065,15077
810404,138,4,0.01,15086,15129,43,15109.0,16.1709616288,60436.0,4,15086,15086,15103
810106,139,4,0.01,15051,15082,31,15069.25,11.29988938,60277.0,3,15072,15051,15072
810801,140,1,0.0025,15169,15169,0,15169.0,0.0,15169.0,1,15169,15169,15169
810115,141,2,0.005,15057,15130,73,15093.5,36.5,30187.0,2,15057,15057,15057
810406,142,6,0.015,15015,15087,72,15063.5,24.4114044386,90381.0,6,15015,15015,15065
810805,143,2,0.005,15081,15081,0,15081.0,0.0,30162.0,1,15081,15081,15081
810701,144,2,0.005,15017,15071,54,15044.0,27.0,30088.0,2,15017,15017,15017
